
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
2019-01-16;32.577,84;4971515406227;34.359,50;3389913830124;34.915,98;5732014856742;33.276,84;533405678353;31.667,58;887781857551;31.917,11;7455068813525
2019-01-17;32.599,33;4975968787705;34.384,73;3391682247296;34.937,74;5733588668675;33.292,05;533948523255;31.686,32;888302329802;31.939,15;7458554593148
2019-01-18;32.567,33;4971530175006;34.352,39;3389249827027;34.907,27;5729258859365;33.267,96;533675483601;31.655,65;887388496282;31.906,54;7451799208233
2019-01-19;32.567,33;4971530175006;34.352,39;3389249827027;34.907,27;5729258859365;33.267,96;533675483601;31.655,65;887388496282;31.906,54;7451799208233
2019-01-20;32.567,33;4971530175006;34.352,39;3389249827027;34.907,27;5729258859365;33.267,96;533675483601;31.655,65;887388496282;31.906,54;7451799208233
2019-01-21;32.587,04;4975218867681;34.369,49;3391741385477;34.925,77;5732522067432;33.297,30;534281932819;31.676,54;887598825461;31.923,26;7455177984270
2019-01-22;32.546,53;4969441146514;34.328,66;3385558876832;34.883,88;5724538276251;33.268,15;533753623021;31.640,99;886844167247;31.882,83;7446604227930
2019-01-23;32.476,40;4958341083350;34.249,00;3378248327973;34.815,58;5713639912201;33.209,86;532864191895;31.578,39;885040143176;31.819,10;7430948279748
2019-01-24;32.538,86;4966486181207;34.317,00;3382113847493;34.881,81;5720201107703;33.264,72;533224384726;31.628,64;886214249592;31.881,59;7444241830164
2019-01-25;32.609,99;4977006184807;34.392,09;3384299773681;34.957,77;5731788087062;33.337,00;534569981966;31.692,07;887820019924;31.951,30;7457090075294
2019-01-26;32.609,99;4977006184807;34.392,09;3384299773681;34.957,77;5731788087062;33.337,00;534569981966;31.692,07;887820019924;31.951,30;7457090075294
2019-01-27;32.609,99;4977006184807;34.392,09;3384299773681;34.957,77;5731788087062;33.337,00;534569981966;31.692,07;887820019924;31.951,30;7457090075294
2019-01-28;32.696,27;4988560466099;34.478,28;3392300143901;35.048,76;5745467328466;33.408,16;535648223072;31.765,19;889826794942;32.030,83;7476672898588
2019-01-29;32.715,92;4992575394925;34.497,43;3394643815311;35.061,09;5749862091271;33.420,00;535920157393;31.778,93;890511990064;32.047,79;7482867301589
2019-01-30;32.731,20;4994714668238;34.515,61;3396641715713;35.069,66;5751087204265;33.424,85;536019754599;31.792,52;890892480620;32.066,34;7487840438387
2019-01-31;32.723,68;5023323695551;34.512,73;3412729029571;35.060,50;5784501400553;33.432,21;537453909229;31.794,30;896263530425;32.062,94;7543554433772
2019-02-01;32.798,35;5031412925582;34.580,97;3418637926209;35.151,88;5803752810121;33.502,46;540824924828;31.849,27;897360210792;32.138,63;7556995687273
2019-02-02;32.798,35;5031412925582;34.580,97;3418637926209;35.151,88;5803752810121;33.502,46;540824924828;31.849,27;897360210792;32.138,63;7556995687273
2019-02-03;32.798,35;5031412925582;34.580,97;3418637926209;35.151,88;5803752810121;33.502,46;540824924828;31.849,27;897360210792;32.138,63;7556995687273
2019-02-04;32.843,54;5039767086964;34.618,25;3422577437032;35.195,49;5810902480977;33.539,09;541651086316;31.893,90;898836298655;32.176,99;7562247277272
2019-02-05;32.881,96;5044911729259;34.663,43;3422950767339;35.241,80;5816733325095;33.571,87;541859173779;31.927,59;899291711068;32.213,47;7567191551343
2019-02-06;32.915,30;5048946896284;34.700,34;3423400762985;35.279,20;5823829467382;33.601,54;542143587479;31.968,65;900455531919;32.249,77;7575937490821
2019-02-07;32.886,83;5044857750044;34.668,50;3419904499323;35.255,75;5821107708057;33.576,24;541878409133;31.945,26;899861898400;32.223,74;7572009100321
2019-02-08;32.829,50;5033746673499;34.606,15;3413824080016;35.194,77;5808487268581;33.516,63;540930451104;31.892,98;898399995882;32.163,96;7547928980245
2019-02-09;32.829,50;5033746673499;34.606,15;3413824080016;35.194,77;5808487268581;33.516,63;540930451104;31.892,98;898399995882;32.163,96;7547928980245
2019-02-10;32.829,50;5033746673499;34.606,15;3413824080016;35.194,77;5808487268581;33.516,63;540930451104;31.892,98;898399995882;32.163,96;7547928980245
2019-02-11;32.825,95;5033248511505;34.598,89;3407576097370;35.187,95;5805852536586;33.501,82;541055477473;31.885,00;898283296007;32.162,87;7543858111616
2019-02-12;32.917,80;5033659198009;34.702,63;3415266748089;35.282,54;5816709752921;33.584,05;542374696072;31.981,33;900960305644;32.260,26;7564304452168
2019-02-13;32.937,50;5039064368818;34.724,09;3419047848676;35.310,38;5819300966760;33.607,06;543497372655;31.998,26;901744860374;32.278,72;7568643027182
2019-02-14;32.947,60;5041286993736;34.732,82;3420968725438;35.326,34;5818325520711;33.626,52;544428192909;32.013,28;899418955152;32.290,12;7563838044353
2019-02-15;33.037,29;5055387902604;34.830,41;3429262754926;35.424,86;5838630421197;33.704,88;547880578474;32.102,08;903239652584;32.381,11;7582270021373
2019-02-16;33.037,29;5055387902604;34.830,41;3429262754926;35.424,86;5838630421197;33.704,88;547880578474;32.102,08;903239652584;32.381,11;7582270021373
2019-02-17;33.037,29;5055387902604;34.830,41;3429262754926;35.424,86;5838630421197;33.704,88;547880578474;32.102,08;903239652584;32.381,11;7582270021373
2019-02-18;32.998,17;5048814093202;34.790,14;3425429337370;35.378,71;5830664568596;33.677,10;547057207804;32.062,51;901879826788;32.338,60;7571718669420
2019-02-19;32.989,94;5047199362906;34.776,67;3421314015417;35.370,62;5829512081114;33.672,06;546923674039;32.051,68;901515362665;32.329,03;7567315439554
2019-02-20;33.027,30;5053013073517;34.822,60;3426003934478;35.408,35;5837385623563;33.695,85;547463859941;32.080,10;902378262818;32.366,37;7576283249383
2019-02-21;33.018,62;5052061759096;34.810,64;3424610792671;35.400,48;5834258254956;33.695,45;547528432275;32.069,31;902082074745;32.359,90;7574502320663
2019-02-22;33.005,50;5049971304730;34.795,75;3423133793292;35.386,64;5834056462609;33.690,93;547504493762;32.059,56;901755724175;32.343,56;7567668584436
2019-02-23;33.005,50;5049971304730;34.795,75;3423133793292;35.386,64;5834056462609;33.690,93;547504493762;32.059,56;901755724175;32.343,56;7567668584436
2019-02-24;33.005,50;5049971304730;34.795,75;3423133793292;35.386,64;5834056462609;33.690,93;547504493762;32.059,56;901755724175;32.343,56;7567668584436
2019-02-25;33.034,87;5054413973860;34.828,78;3426565117722;35.414,87;5839341118013;33.721,75;547866943599;32.084,61;902507285690;32.375,00;7575021537880
2019-02-26;33.066,58;5061401383635;34.860,58;3430283051847;35.451,92;5847562352718;33.747,69;548785339798;32.111,84;903952960475;32.406,95;7586227380003
2019-02-27;33.059,33;5056366680356;34.852,92;3429309607876;35.440,18;5845563692175;33.738,12;549041340827;32.104,03;903523887330;32.396,46;7584108844853
2019-02-28;33.000,51;5075708398351;34.784,72;3437595886634;35.376,58;5868753124533;33.690,07;549988994746;32.043,20;906676859417;32.332,58;7615978779135
2019-03-01;32.965,74;5069373213202;34.752,16;3433258050346;35.345,50;5864745601104;33.659,17;551138890501;32.015,39;906759374251;32.300,35;7604119087742
2019-03-02;32.965,74;5069373213202;34.752,16;3433258050346;35.345,50;5864745601104;33.659,17;551138890501;32.015,39;906759374251;32.300,35;7604119087742
2019-03-03;32.965,74;5069373213202;34.752,16;3433258050346;35.345,50;5864745601104;33.659,17;551138890501;32.015,39;906759374251;32.300,35;7604119087742
2019-03-04;32.981,82;5072080377273;34.776,45;3431863303418;35.363,46;5866851501438;33.679,23;551738553245;32.035,82;907990826097;32.317,15;7608007854502
2019-03-05;32.960,34;5069220666635;34.745,37;3426031450649;35.346,14;5866495023572;33.671,94;551665045891;32.017,56;907043330492;32.292,39;7599185622353
2019-03-06;32.968,45;5070098667623;34.749,08;3427073173267;35.351,22;5868348576182;33.679,32;551315766055;32.019,15;906660472989;32.300,09;7601971717414
2019-03-07;32.977,44;5072111607536;34.757,70;3428351678064;35.361,20;5872301582110;33.688,79;551422820073;32.028,92;907000657764;32.313,32;7607401622355
2019-03-08;32.996,68;5074017222237;34.778,04;3431256364426;35.385,96;5879764802080;33.701,45;551652066342;32.058,39;907901184653;32.334,65;7607823282450
2019-03-09;32.996,68;5074017222237;34.778,04;3431256364426;35.385,96;5879764802080;33.701,45;551652066342;32.058,39;907901184653;32.334,65;7607823282450
2019-03-10;32.996,68;5074017222237;34.778,04;3431256364426;35.385,96;5879764802080;33.701,45;551652066342;32.058,39;907901184653;32.334,65;7607823282450
2019-03-11;33.078,89;5087148765469;34.867,67;3434024517800;35.464,94;5892281465069;33.756,05;552733623490;32.138,65;910111526264;32.417,72;7620766833244
2019-03-12;33.179,11;5090275949898;34.976,15;3445121368339;35.570,04;5906682518733;33.855,28;554664794742;32.232,44;912088159902;32.520,59;7642507608327
2019-03-13;33.189,85;5094953480794;34.987,45;3447910179602;35.586,90;5907787369750;33.866,12;555772371649;32.243,10;909364032356;32.529,69;7643632935755
2019-03-14;33.226,45;5101244263962;35.022,55;3453214303991;35.630,38;5912681875419;33.910,32;557569366157;32.285,04;911081618202;32.566,51;7646093705168
2019-03-15;33.277,18;5111054679601;35.076,06;3457425524627;35.680,83;5926493914072;33.957,86;559559002863;32.334,79;914128909262;32.616,48;7657980806841
2019-03-16;33.277,18;5111054679601;35.076,06;3457425524627;35.680,83;5926493914072;33.957,86;559559002863;32.334,79;914128909262;32.616,48;7657980806841
2019-03-17;33.277,18;5111054679601;35.076,06;3457425524627;35.680,83;5926493914072;33.957,86;559559002863;32.334,79;914128909262;32.616,48;7657980806841
2019-03-18;33.346,90;5124159821531;35.147,71;3466118812253;35.762,27;5941139311378;34.020,12;561236652768;32.399,87;916403209246;32.687,66;7676996890165
2019-03-19;33.395,59;5130436494132;35.202,92;3470506727086;35.804,85;5948251718688;34.066,77;562141124963;32.443,77;917504053968;32.735,90;7687205750178
2019-03-20;33.442,60;5138278345117;35.248,74;3475228295945;35.855,76;5957517304599;34.108,58;562922857924;32.487,56;918602630842;32.784,32;7698195327872
2019-03-21;33.489,02;5145645610465;35.281,20;3480146214018;35.897,08;5964301124805;34.142,55;563473640343;32.529,52;920379228844;32.825,93;7708968057770
2019-03-22;33.555,14;5157977204535;35.354,27;3487994148930;35.969,80;5977696763891;34.201,19;564184882771;32.593,16;922228048027;32.889,31;7723010343137
2019-03-23;33.555,14;5157977204535;35.354,27;3487994148930;35.969,80;5977696763891;34.201,19;564184882771;32.593,16;922228048027;32.889,31;7723010343137
2019-03-24;33.555,14;5157977204535;35.354,27;3487994148930;35.969,80;5977696763891;34.201,19;564184882771;32.593,16;922228048027;32.889,31;7723010343137
2019-03-25;33.662,78;5174020645503;35.457,79;3498487284784;36.084,99;5996715357948;34.280,93;565571035203;32.701,78;924831077252;33.001,97;7747940138508
2019-03-26;33.652,17;5171543801637;35.451,13;3496515023361;36.070,27;5995444839412;34.255,51;565637570161;32.704,14;924908668092;32.992,21;7748612153291
2019-03-27;33.695,55;5178972478958;35.499,46;3501763114301;36.114,88;6005351197910;34.299,90;566375373037;32.752,91;926805539889;33.031,99;7761194037371
2019-03-28;33.748,85;5187221043836;35.549,39;3507831261743;36.172,66;6014577138694;34.350,01;567452075496;32.804,78;928225681776;33.088,89;7775574980919
2019-03-29;33.739,26;5216435553685;35.542,24;3521761312998;36.162,89;6069932355369;34.336,80;569842345086;32.792,14;933116342480;33.080,92;7829101957384
2019-03-30;33.739,26;5216435553685;35.542,24;3521761312998;36.162,89;6069932355369;34.336,80;569842345086;32.792,14;933116342480;33.080,92;7829101957384
2019-03-31;33.739,26;5216435553685;35.542,24;3521761312998;36.162,89;6069932355369;34.336,80;569842345086;32.792,14;933116342480;33.080,92;7829101957384
2019-04-01;33.767,80;5219466936517;35.569,56;3523861953527;36.195,07;6076669978674;34.376,99;573307264918;32.819,03;934586931043;33.109,67;7828683591114
2019-04-02;33.793,83;5224688793902;35.598,42;3519804564886;36.222,98;6081512109669;34.396,13;573982039624;32.843,36;935361083876;33.138,19;7833480423393
2019-04-03;33.774,32;5222312818795;35.574,68;3519308366563;36.204,69;6080234323690;34.380,40;573703282138;32.823,30;934422909084;33.121,28;7828962689291
2019-04-04;33.776,99;5221864280709;35.578,37;3520925629440;36.208,56;6078792124147;34.388,92;573999418476;32.829,76;934312714794;33.124,50;7827739869496
2019-04-05;33.775,74;5222996357383;35.568,73;3519941207573;36.206,14;6079314002456;34.394,67;573735099631;32.827,89;934186991369;33.121,39;7829873600850
2019-04-06;33.775,74;5222996357383;35.568,73;3519941207573;36.206,14;6079314002456;34.394,67;573735099631;32.827,89;934186991369;33.121,39;7829873600850
2019-04-07;33.775,74;5222996357383;35.568,73;3519941207573;36.206,14;6079314002456;34.394,67;573735099631;32.827,89;934186991369;33.121,39;7829873600850
2019-04-08;33.838,10;5231435299207;35.628,31;3525989857716;36.269,07;6086533065663;34.453,24;574863926296;32.884,46;935731194326;33.180,56;7841775643559
2019-04-09;33.918,11;5244954961065;35.706,11;3532003621454;36.348,30;6093626544907;34.522,68;575782120110;32.959,15;937645003068;33.258,17;7853623354610
2019-04-10;34.028,69;5263363424948;35.816,32;3543589300822;36.461,93;6109656605522;34.605,43;577614379731;33.063,35;940545485214;33.365,22;7876105086421
2019-04-11;34.089,35;5260335720799;35.877,47;3543787997489;36.525,91;6116233340310;34.669,15;579132793765;33.122,14;942306583113;33.428,93;7891415440346
2019-04-12;34.047,95;5253733589244;35.834,41;3541324494424;36.478,84;6109059614519;34.626,46;579073194650;33.083,77;938054406324;33.387,19;7878403312850
2019-04-13;34.047,95;5253733589244;35.834,41;3541324494424;36.478,84;6109059614519;34.626,46;579073194650;33.083,77;938054406324;33.387,19;7878403312850
2019-04-14;34.047,95;5253733589244;35.834,41;3541324494424;36.478,84;6109059614519;34.626,46;579073194650;33.083,77;938054406324;33.387,19;7878403312850
2019-04-15;33.987,58;5247989702689;35.770,29;3534267501941;36.412,69;6102067054731;34.576,73;580865685804;33.025,39;937514812162;33.319,18;7850083233733
2019-04-16;34.030,47;5257432412789;35.810,38;3537344935213;36.460,78;6111668940479;34.610,96;582233597279;33.068,33;939278816864;33.354,37;7861994688558
2019-04-17;34.031,30;5257888853444;35.816,18;3538407363570;36.463,01;6113942189136;34.617,17;582464230712;33.073,24;939593227451;33.356,40;7862429864906
2019-04-18;34.020,64;5256649808593;35.799,70;3537468014123;36.455,03;6110854977834;34.604,34;581564567635;33.061,35;939050818074;33.345,62;7859033903072
2019-04-19;34.020,64;5256649808593;35.799,70;3537468014123;36.455,03;6110854977834;34.604,34;581564567635;33.061,35;939050818074;33.345,62;7859033903072
2019-04-20;34.020,64;5256649808593;35.799,70;3537468014123;36.455,03;6110854977834;34.604,34;581564567635;33.061,35;939050818074;33.345,62;7859033903072
2019-04-21;34.020,64;5256649808593;35.799,70;3537468014123;36.455,03;6110854977834;34.604,34;581564567635;33.061,35;939050818074;33.345,62;7859033903072
2019-04-22;34.087,22;5265961435932;35.871,17;3545956558612;36.524,24;6122215598306;34.660,50;582731779897;33.125,28;940880330244;33.411,15;7873840890090
2019-04-23;34.084,21;5266031520997;35.868,34;3544470846861;36.520,15;6116890786143;34.657,93;582889804309;33.124,89;941191724724;33.407,32;7872937654106
2019-04-24;34.132,00;5272095015043;35.921,90;3546386234253;36.566,42;6124705117004;34.703,95;583618008583;33.167,05;942299251015;33.455,02;7881460449896
2019-04-25;34.119,88;5268575845604;35.911,47;3544368589916;36.552,80;6120324741450;34.695,51;582881145715;33.160,27;942006249306;33.448,98;7880098908312
2019-04-26;34.099,48;5266182851935;35.890,27;3542820570130;36.528,32;6115219984392;34.662,05;582574915963;33.141,26;941569398511;33.428,56;7876990900310
2019-04-27;34.099,48;5266182851935;35.890,27;3542820570130;36.528,32;6115219984392;34.662,05;582574915963;33.141,26;941569398511;33.428,56;7876990900310
2019-04-28;34.099,48;5266182851935;35.890,27;3542820570130;36.528,32;6115219984392;34.662,05;582574915963;33.141,26;941569398511;33.428,56;7876990900310
2019-04-29;34.121,50;5265890419387;35.904,40;3544283399126;36.555,11;6118799857012;34.677,80;582862534087;33.155,79;942364781724;33.444,21;7882231029310
2019-04-30;34.137,92;5299391835680;35.922,95;3561162839162;36.576,59;6157611060445;34.701,53;584545735926;33.171,35;947586664398;33.460,39;7940013040517
2019-05-01;34.137,92;5299391835680;35.922,95;3561162839162;36.576,59;6157611060445;34.701,53;584545735926;33.171,35;947586664398;33.460,39;7940013040517
2019-05-02;34.161,52;5301209144183;35.944,33;3561807964395;36.602,37;6160570644937;34.726,64;586995878166;33.189,65;948079032657;33.484,98;7937889165530
2019-05-03;34.160,33;5301341154800;35.943,78;3557218653334;36.598,70;6160950237919;34.742,49;586810651304;33.194,42;948599411181;33.484,95;7936985295909
2019-05-04;34.160,33;5301341154800;35.943,78;3557218653334;36.598,70;6160950237919;34.742,49;586810651304;33.194,42;948599411181;33.484,95;7936985295909
2019-05-05;34.160,33;5301341154800;35.943,78;3557218653334;36.598,70;6160950237919;34.742,49;586810651304;33.194,42;948599411181;33.484,95;7936985295909
2019-05-06;34.158,90;5302310831739;35.944,46;3557801405042;36.597,10;6158906224557;34.750,35;587365993059;33.197,37;948540131882;33.486,15;7936358955864
2019-05-07;34.138,09;5299358946067;35.924,41;3552903351457;36.575,11;6153132404444;34.722,04;586738420885;33.174,57;947493382555;33.464,15;7933722741253
2019-05-08;34.077,04;5288864420804;35.868,03;3548135587469;36.517,86;6143164662233;34.664,11;585991801307;33.118,21;945789704626;33.410,01;7918591146211
2019-05-09;34.078,42;5289474984421;35.867,47;3547682157495;36.508,73;6135974001330;34.667,33;586164628633;33.119,41;945984562171;33.411,73;7913006850607
2019-05-10;34.075,51;5277282941896;35.867,55;3548225491241;36.514,65;6134583451936;34.667,82;585704619435;33.120,74;945905350050;33.414,04;7909266508727
2019-05-11;34.075,51;5277282941896;35.867,55;3548225491241;36.514,65;6134583451936;34.667,82;585704619435;33.120,74;945905350050;33.414,04;7909266508727
2019-05-12;34.075,51;5277282941896;35.867,55;3548225491241;36.514,65;6134583451936;34.667,82;585704619435;33.120,74;945905350050;33.414,04;7909266508727
2019-05-13;34.065,60;5276135751321;35.860,47;3542768157000;36.498,42;6127941120196;34.652,95;586395679917;33.109,53;945454081454;33.402,00;7904159734699
2019-05-14;34.051,38;5277549548678;35.854,72;3543463179056;36.493,19;6131518255498;34.633,47;587240313302;33.103,76;942325974692;33.396,17;7905804833364
2019-05-15;34.052,99;5279535638114;35.859,12;3543426884088;36.490,16;6138379027614;34.642,80;589009753793;33.102,52;944969225159;33.393,29;7893041439954
2019-05-16;34.087,12;5285720792383;35.891,39;3547196201216;36.524,71;6144533731423;34.668,61;589647585010;33.132,64;946166910241;33.423,31;7900914695787
2019-05-17;34.079,13;5286036822694;35.887,48;3550132047956;36.517,82;6147173225787;34.672,39;589666132190;33.120,52;945946691628;33.416,60;7900322654109
2019-05-18;34.079,13;5286036822694;35.887,48;3550132047956;36.517,82;6147173225787;34.672,39;589666132190;33.120,52;945946691628;33.416,60;7900322654109
2019-05-19;34.079,13;5286036822694;35.887,48;3550132047956;36.517,82;6147173225787;34.672,39;589666132190;33.120,52;945946691628;33.416,60;7900322654109
2019-05-20;34.084,07;5288316640173;35.888,60;3551918491696;36.519,86;6147276623289;34.664,00;590027387773;33.126,71;946246639773;33.421,32;7902291991072
2019-05-21;34.084,07;5288316640173;35.888,60;3551918491696;36.519,86;6147276623289;34.664,00;590027387773;33.126,71;946246639773;33.421,32;7902291991072
2019-05-22;34.133,47;5297954559638;35.942,47;3558648468106;36.575,85;6157908933741;34.716,34;591475492340;33.178,98;947971772312;33.477,63;7918466539537
2019-05-23;34.155,09;5301450128048;35.966,98;3560803199341;36.599,49;6162099472131;34.739,19;592275962925;33.200,58;948664349770;33.504,77;7925217649574
2019-05-24;34.186,14;5306353628480;35.999,70;3565187214734;36.634,33;6168684886070;34.747,29;592479814669;33.230,16;949467014068;33.541,60;7931708794443
2019-05-25;34.186,14;5306353628480;35.999,70;3565187214734;36.634,33;6168684886070;34.747,29;592479814669;33.230,16;949467014068;33.541,60;7931708794443
2019-05-26;34.186,14;5306353628480;35.999,70;3565187214734;36.634,33;6168684886070;34.747,29;592479814669;33.230,16;949467014068;33.541,60;7931708794443
2019-05-27;34.205,45;5309728426206;36.013,85;3567175039612;36.649,71;6169560262557;34.763,14;593550596292;33.247,16;949979004626;33.558,79;7934685658378
2019-05-28;34.314,09;5324397998162;36.119,74;3574661212284;36.771,24;6189360142108;34.845,97;595408828620;33.339,58;952661374847;33.666,40;7960880971145
2019-05-29;34.485,69;5352006754238;36.296,26;3592744217111;36.950,59;6219940948497;34.986,40;598363152670;33.506,82;957632242266;33.845,39;8003767658231
2019-05-30;34.664,74;5378301170020;36.490,33;3611878190825;37.132,41;6248979565611;35.128,31;601222573084;33.682,78;963226349331;34.031,25;8050912614933
2019-05-31;34.659,70;5409550875297;36.481,32;3626833306830;37.123,67;6288697152835;35.131,20;603024735131;33.678,27;968469838692;34.022,11;8105291172125
2019-06-01;34.659,70;5409550875297;36.481,32;3626833306830;37.123,67;6288697152835;35.131,20;603024735131;33.678,27;968469838692;34.022,11;8105291172125
2019-06-02;34.659,70;5409550875297;36.481,32;3626833306830;37.123,67;6288697152835;35.131,20;603024735131;33.678,27;968469838692;34.022,11;8105291172125
2019-06-03;34.759,91;5422073920595;36.596,06;3636882579870;37.239,26;6309516954418;35.221,07;605520072066;33.784,50;972651252907;34.131,81;8125411194271
2019-06-04;34.768,33;5426439198160;36.610,51;3635101250262;37.246,74;6311193096762;35.225,05;606087625844;33.797,20;973155183474;34.146,78;8127005007064
2019-06-05;34.759,07;5426571826281;36.604,46;3631817198309;37.236,98;6309430815746;35.223,27;606259091331;33.793,25;972832220933;34.135,48;8124829177551
2019-06-06;34.834,96;5439767553804;36.678,23;3640728728425;37.306,19;6321098820720;35.274,82;607418341483;33.860,45;974890363515;34.209,72;8142701052473
2019-06-07;34.873,58;5446872827812;36.725,86;3646925900006;37.343,98;6329670022782;35.301,80;608067272523;33.894,56;975868410164;34.249,18;8152215550767
2019-06-08;34.873,58;5446872827812;36.725,86;3646925900006;37.343,98;6329670022782;35.301,80;608067272523;33.894,56;975868410164;34.249,18;8152215550767
2019-06-09;34.873,58;5446872827812;36.725,86;3646925900006;37.343,98;6329670022782;35.301,80;608067272523;33.894,56;975868410164;34.249,18;8152215550767
2019-06-10;35.022,63;5457124329326;36.878,00;3664543482021;37.503,50;6355718785594;35.427,61;610568841316;34.055,15;979690498190;34.396,38;8180029804505
2019-06-11;35.512,14;5535602110580;37.373,16;3705172786191;38.008,05;6437681107022;35.808,87;617479815390;34.536,47;993641575078;34.890,41;8294383331946
2019-06-12;35.634,23;5555440036900;37.492,81;3720017326570;38.138,83;6459103889088;35.934,02;619802153542;34.663,25;997287383852;35.013,47;8324358062676
2019-06-13;35.653,78;5561320017182;37.505,56;3722509070881;38.157,77;6456562770856;35.944,54;620454967931;34.677,38;994722786568;35.030,34;8324746760999
2019-06-14;35.671,80;5567555674623;37.522,60;3726353514530;38.179,28;6465391589152;35.953,43;621769086721;34.696,73;995268290297;35.045,95;8319372118715
2019-06-15;35.671,80;5567555674623;37.522,60;3726353514530;38.179,28;6465391589152;35.953,43;621769086721;34.696,73;995268290297;35.045,95;8319372118715
2019-06-16;35.671,80;5567555674623;37.522,60;3726353514530;38.179,28;6465391589152;35.953,43;621769086721;34.696,73;995268290297;35.045,95;8319372118715
2019-06-17;35.593,82;5559981762246;37.447,38;3718196587810;38.104,20;6456177260587;35.881,04;622200552874;34.617,64;994786832123;34.967,03;8299610347558
2019-06-18;35.592,76;5560361683101;37.440,33;3716320137733;38.098,71;6455160205669;35.882,81;621411265895;34.611,80;994386499251;34.963,99;8298568600174
2019-06-19;35.688,30;5575732921542;37.537,21;3727956544233;38.198,68;6474056200515;35.979,22;623477722495;34.710,01;997235427380;35.061,25;8322047979290
2019-06-20;35.736,53;5584182868131;37.575,39;3733083865544;38.246,20;6483057496955;36.019,34;624739574813;34.756,35;998722346816;35.099,84;8331937247256
2019-06-21;35.842,92;5603465604842;37.679,80;3745746275020;38.367,43;6506547969252;36.119,63;627231432631;34.858,49;1001860836065;35.206,04;8356238726779
2019-06-22;35.842,92;5603465604842;37.679,80;3745746275020;38.367,43;6506547969252;36.119,63;627231432631;34.858,49;1001860836065;35.206,04;8356238726779
2019-06-23;35.842,92;5603465604842;37.679,80;3745746275020;38.367,43;6506547969252;36.119,63;627231432631;34.858,49;1001860836065;35.206,04;8356238726779
2019-06-24;35.839,85;5604044531837;37.685,76;3748222640896;38.370,15;6509294598720;36.111,92;627417865124;34.869,55;1002206679545;35.202,49;8354506299616
2019-06-25;35.813,52;5600932464725;37.657,54;3743653080351;38.341,67;6504737841448;36.087,95;627213678667;34.847,77;1001642340319;35.171,00;8348685434925
2019-06-26;35.717,90;5588525889488;37.549,32;3736103051104;38.252,96;6491795777297;35.992,97;625581065941;34.755,19;998884783453;35.074,44;8326149429390
2019-06-27;35.622,16;5575204013089;37.430,73;3730288743185;38.152,41;6478355408130;35.933,52;624939780649;34.659,19;996749546111;34.969,96;8307974714478
