
Valores Confirmados

Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2003-05-27;11.037,65;412918382380;10.796,57;823099826047;10.970,90;47722742270;10.893,33;75086638289;10.927,75;1063409089440;10.854,94;386492705088;11.080,16;417309759431
2003-05-28;11.043,44;413766449011;10.807,48;823921557601;10.979,53;47777452412;10.902,60;75266667247;10.940,06;1064594109093;10.865,91;386868402908;11.096,38;419100308733
2003-05-29;11.092,57;416182539715;10.849,92;827557247230;11.026,86;48017537894;10.954,41;75792610875;10.987,94;1081972979373;10.916,41;388662257988;11.146,15;421708140086
2003-05-30;11.135,12;418466419406;10.874,88;832961775567;11.067,38;48201676810;10.978,31;76124079441;11.020,32;1085121919042;10.948,41;391329720271;11.177,50;423098318159
2003-05-31;11.135,12;418466419406;10.874,88;832961775567;11.067,38;48201676810;10.978,31;76124079441;11.020,32;1085121919042;10.948,41;391329720271;11.177,50;423098318159
2003-06-01;11.135,12;418466419406;10.874,88;832961775567;11.067,38;48201676810;10.978,31;76124079441;11.020,32;1085121919042;10.948,41;391329720271;11.177,50;423098318159
2003-06-02;11.150,60;419048369758;10.904,92;835231059953;11.086,82;48286291634;11.012,30;76359600885;11.049,24;1087963938146;10.969,03;392061170616;11.202,80;424056418319
2003-06-03;11.161,31;419401977537;10.903,12;835083309766;11.095,12;48322531672;11.017,35;76392856856;11.041,72;1087212252922;10.972,34;392184774490;11.207,83;424692218744
2003-06-04;11.207,06;421130843307;10.946,83;838405314067;11.128,65;48447773081;11.056,17;76661039001;11.088,13;1091766898265;11.016,07;393738086241;11.255,06;426761707665
2003-06-05;11.195,38;420819687821;10.937,14;844434990946;11.120,45;48411242337;11.043,30;76570903636;11.074,47;1090403100638;11.005,20;394027987754;11.242,64;426290580092
2003-06-06;11.270,91;423660103821;11.004,15;851239568676;11.177,82;48673358565;11.104,11;76993128140;11.143,25;1097150308154;11.073,32;396461630914;11.312,29;428919489269
2003-06-07;11.270,91;423660103821;11.004,15;851239568676;11.177,82;48673358565;11.104,11;76993128140;11.143,25;1097150308154;11.073,32;396461630914;11.312,29;428919489269
2003-06-08;11.270,91;423660103821;11.004,15;851239568676;11.177,82;48673358565;11.104,11;76993128140;11.143,25;1097150308154;11.073,32;396461630914;11.312,29;428919489269
2003-06-09;11.256,83;423124504682;10.990,14;850707621672;11.185,48;48710730545;11.108,27;77045833924;11.136,85;1097887279953;11.066,88;396536864289;11.307,50;429435188314
2003-06-10;11.331,64;425934113864;11.052,50;855565358692;11.221,89;48857403102;11.172,38;77490995331;11.210,06;1105087829676;11.134,75;400446541826;11.378,76;432341364186
2003-06-11;11.320,15;425525054410;11.044,64;854929085571;11.231,41;48899526365;11.166,08;77447262504;11.200,34;1104105446166;11.132,26;400530309328;11.366,24;432606491959
2003-06-12;11.333,91;426090397977;11.046,15;855086094073;11.072,16;48222310967;11.171,11;77503115414;11.201,67;1104185889939;11.135,52;400640408269;11.370,58;432812686064
2003-06-13;11.332,79;426118489070;11.035,74;854674166599;11.079,03;48925175935;11.159,25;77490919663;11.198,04;1105089979787;11.125,67;400373457809;11.360,07;432469555409
2003-06-14;11.332,79;426118489070;11.035,74;854674166599;11.079,03;48925175935;11.159,25;77490919663;11.198,04;1105089979787;11.125,67;400373457809;11.360,07;432469555409
2003-06-15;11.332,79;426118489070;11.035,74;854674166599;11.079,03;48925175935;11.159,25;77490919663;11.198,04;1105089979787;11.125,67;400373457809;11.360,07;432469555409
2003-06-16;11.332,79;426118489070;11.035,74;854674166599;11.079,03;48925175935;11.159,25;77490919663;11.198,04;1105089979787;11.125,67;400373457809;11.360,07;432469555409
2003-06-17;11.359,73;430840054613;11.077,33;857304512645;11.084,08;47900321888;11.200,77;78358616090;11.240,41;1111118764506;11.164,80;402058376666;11.410,89;436457742595
2003-06-18;11.371,02;431268233936;11.083,52;857853016617;11.095,34;47969582519;11.213,56;78447611402;11.256,05;1112647693843;11.177,11;402721578504;11.427,06;438420239953
2003-06-19;11.358,78;430858863567;11.089,92;859654335057;11.100,46;46735427950;11.212,33;78597831058;11.255,71;1112579576210;11.180,12;402823197877;11.431,89;439018858533
2003-06-20;11.351,41;430589287135;11.072,08;860494986645;11.085,42;46737224618;11.190,27;78439527384;11.229,30;1109954515075;11.161,15;402718147691;11.408,35;438384967484
2003-06-21;11.351,41;430589287135;11.072,08;860494986645;11.085,42;46737224618;11.190,27;78439527384;11.229,30;1109954515075;11.161,15;402718147691;11.408,35;438384967484
2003-06-22;11.351,41;430589287135;11.072,08;860494986645;11.085,42;46737224618;11.190,27;78439527384;11.229,30;1109954515075;11.161,15;402718147691;11.408,35;438384967484
2003-06-23;11.299,33;430382991491;11.025,85;856827977617;11.052,43;45288784207;11.144,29;78178775732;11.177,66;1107276027896;11.113,24;400988437152;11.359,31;436527358499
2003-06-24;11.278,63;429899625949;11.012,12;855694883966;11.029,78;45228817454;11.123,92;78035466010;11.165,50;1106037718323;11.096,11;400892574404;11.338,07;435735017775
2003-06-25;11.196,09;428234921742;10.950,04;851024597385;10.973,40;43065204758;11.050,13;77601864602;11.088,48;1098381547075;11.021,10;398793813908;11.254,46;433546296103
2003-06-26;11.196,12;428563234036;10.948,98;850907555133;10.991,61;43167923859;11.045,76;77676700283;11.085,65;1098110036706;11.011,79;398448614581;11.247,93;434099594744
2003-06-27;11.176,39;428319965821;10.933,06;861891151021;10.975,55;43129403260;11.035,80;77778763437;11.065,94;1108046134454;11.001,47;398069277704;11.233,57;435196671853
2003-06-28;11.176,39;428319965821;10.933,06;861891151021;10.975,55;43129403260;11.035,80;77778763437;11.065,94;1108046134454;11.001,47;398069277704;11.233,57;435196671853
2003-06-29;11.176,39;428319965821;10.933,06;861891151021;10.975,55;43129403260;11.035,80;77778763437;11.065,94;1108046134454;11.001,47;398069277704;11.233,57;435196671853
2003-06-30;11.160,74;429003998916;10.905,38;862730763891;10.901,45;42848133666;11.010,73;77684528405;11.042,51;1108629584953;10.981,27;400710706905;11.207,90;434889048214
2003-07-01;11.186,37;430003048765;10.932,50;864863530760;10.917,62;42911673794;11.036,55;77871883901;11.070,08;1111400697336;11.005,91;401601153002;11.237,43;436046139749
2003-07-02;11.182,75;429815849777;10.933,48;864972892829;10.941,15;43005091465;11.044,06;77913923893;11.069,43;1111254291697;11.002,41;401546992393;11.244,56;437282484488
2003-07-03;11.234,16;431791050807;10.959,41;867076120999;10.983,64;43171682979;11.078,97;78159493907;11.117,37;1116060578372;11.055,79;403489827205;11.297,85;439342727120
2003-07-04;11.268,68;433115526257;10.998,18;870130250397;11.060,09;43471890479;11.122,93;78468197342;11.157,96;1120120102091;11.103,09;405263653908;11.344,32;441829000243
2003-07-05;11.268,68;433115526257;10.998,18;870130250397;11.060,09;43471890479;11.122,93;78468197342;11.157,96;1120120102091;11.103,09;405263653908;11.344,32;441829000243
2003-07-06;11.268,68;433115526257;10.998,18;870130250397;11.060,09;43471890479;11.122,93;78468197342;11.157,96;1120120102091;11.103,09;405263653908;11.344,32;441829000243
2003-07-07;11.266,29;433021407617;10.990,47;869446206112;11.061,85;43752688508;11.122,05;78461933040;11.154,37;1120015325349;11.100,04;405141464813;11.341,67;441740861624
2003-07-08;11.279,43;433519242346;11.002,19;870656663362;11.070,68;43787274701;11.129,00;78625779038;11.164,75;1121029587325;11.114,73;406578289536;11.353,81;442223926013
2003-07-09;11.334,23;435572336273;11.058,95;875101475080;11.128,07;44019417498;11.184,42;79034506665;11.221,34;1126717944626;11.168,00;408625157460;11.420,41;445697479932
2003-07-10;11.328,17;441189623107;11.052,69;874619047429;11.137,07;44058922281;11.181,52;79024800985;11.204,16;1124939355643;11.152,56;408054444528;11.401,37;444966877146
2003-07-11;11.327,10;441206405008;11.051,81;874710764311;11.132,53;44043706111;11.170,67;78948663697;11.194,28;1123927847959;11.145,71;407857638457;11.396,68;445179496740
2003-07-12;11.327,10;441206405008;11.051,81;874710764311;11.132,53;44043706111;11.170,67;78948663697;11.194,28;1123927847959;11.145,71;407857638457;11.396,68;445179496740
2003-07-13;11.327,10;441206405008;11.051,81;874710764311;11.132,53;44043706111;11.170,67;78948663697;11.194,28;1123927847959;11.145,71;407857638457;11.396,68;445179496740
2003-07-14;11.306,19;440446620487;11.029,44;873088361332;11.243,48;44486794197;11.150,69;78807049956;11.173,43;1122913397009;11.129,44;407257256431;11.374,74;444371034317
2003-07-15;11.328,89;443838100773;11.049,34;875468017020;11.265,44;44051924065;11.177,17;80081956384;11.196,81;1127192427228;11.145,33;408466446778;11.394,71;447272660168
2003-07-16;11.326,94;443758040710;11.044,77;875124731989;11.257,32;44034453130;11.170,40;80288159005;11.192,92;1126787962923;11.145,80;408664562376;11.388,05;448321724350
2003-07-17;11.322,24;444250031994;11.035,18;881905506930;11.242,93;43223077395;11.154,50;80170549219;11.178,59;1125320959843;11.133,20;408204842227;11.378,99;448634003627
2003-07-18;11.285,54;443044029580;11.010,16;880235583675;11.215,95;43149091389;11.126,77;79970527430;11.151,14;1122523052625;11.106,56;407370128227;11.348,08;448732276503
2003-07-19;11.285,54;443044029580;11.010,16;880235583675;11.215,95;43149091389;11.126,77;79970527430;11.151,14;1122523052625;11.106,56;407370128227;11.348,08;448732276503
2003-07-20;11.285,54;443044029580;11.010,16;880235583675;11.215,95;43149091389;11.126,77;79970527430;11.151,14;1122523052625;11.106,56;407370128227;11.348,08;448732276503
2003-07-21;11.284,47;443282723601;11.007,75;882978078641;11.203,40;42975502279;11.118,54;79965572364;11.140,75;1124857353373;11.098,10;407411614420;11.335,08;449340082661
2003-07-22;11.292,01;443742493715;11.014,57;883531453398;11.224,03;43089545189;11.125,06;80048855097;11.149,54;1125729847271;11.107,67;408664577533;11.343,32;449956828866
2003-07-23;11.290,72;444382706043;11.011,40;883305916857;11.226,69;43124176676;11.130,10;80126116022;11.149,82;1125744111837;11.114,06;410575528148;11.344,73;451365727228
2003-07-24;11.366,61;448491095572;11.081,36;888956260037;11.291,40;43416644658;11.200,82;80740335781;11.228,68;1133727186723;11.186,64;413252821223;11.423,95;454735833397
2003-07-25;11.374,51;449164317570;11.080,69;888879246855;11.305,26;43503114101;11.209,26;80964376326;11.233,40;1133491083642;11.194,90;414662107516;11.430,31;455637322773
2003-07-26;11.374,51;449164317570;11.080,69;888879246855;11.305,26;43503114101;11.209,26;80964376326;11.233,40;1133491083642;11.194,90;414662107516;11.430,31;455637322773
2003-07-27;11.374,51;449164317570;11.080,69;888879246855;11.305,26;43503114101;11.209,26;80964376326;11.233,40;1133491083642;11.194,90;414662107516;11.430,31;455637322773
2003-07-28;11.401,57;450941926941;11.110,08;893967531706;11.345,55;43698830608;11.242,65;81281158655;11.268,53;1137023009798;11.229,27;415928344865;11.464,54;457000998870
2003-07-29;11.420,61;451918108468;11.119,06;894643411585;11.349,69;43737342041;11.252,22;81407116614;11.283,51;1138532702737;11.247,35;416584607867;11.479,65;459632862948
2003-07-30;11.456,58;453982933393;11.156,54;897691454009;11.378,51;43853756234;11.294,06;81720188387;11.321,94;1154279966245;11.284,23;418125690772;11.520,83;462455721546
2003-07-31;11.447,42;454118057288;11.143,70;899872802815;11.361,62;43793296378;11.281,82;81577554050;11.305,52;1152570772801;11.269,61;418607835300;11.508,84;462212926250
2003-08-01;11.447,85;454135459837;11.134,20;899098781751;11.388,58;43897226038;11.285,65;81605248007;11.302,66;1152263668900;11.268,14;418452640489;11.506,12;462103819241
2003-08-02;11.447,85;454135459837;11.134,20;899098781751;11.388,58;43897226038;11.285,65;81605248007;11.302,66;1152263668900;11.268,14;418452640489;11.506,12;462103819241
2003-08-03;11.447,85;454135459837;11.134,20;899098781751;11.388,58;43897226038;11.285,65;81605248007;11.302,66;1152263668900;11.268,14;418452640489;11.506,12;462103819241
2003-08-04;11.490,05;455803529298;11.167,65;901790016778;11.421,77;44025356400;11.321,27;81868896246;11.345,73;1156671985661;11.304,86;419977882509;11.547,68;464200256066
2003-08-05;11.523,52;457126303944;11.207,79;904997993933;11.477,51;44239755332;11.353,84;82104953466;11.375,48;1159536780196;11.340,72;422222124592;11.585,47;465721558089
2003-08-06;11.483,20;462959333794;11.169,10;902315958704;11.452,15;44142118229;11.319,49;81856768802;11.339,86;1156092928323;11.306,37;421016886297;11.544,21;464162271779
2003-08-07;11.437,39;461093529035;11.114,80;906657418576;11.409,56;43982773616;11.270,77;81500558253;11.282,70;1150205979760;11.249,85;418906803340;11.487,50;461874078154
2003-08-08;11.421,76;460431444314;11.108,82;906105060676;11.392,38;43915214355;11.270,07;81633473822;11.291,32;1151050562130;11.248,04;418886905035;11.477,26;462583385307
2003-08-09;11.421,76;460431444314;11.108,82;906105060676;11.392,38;43915214355;11.270,07;81633473822;11.291,32;1151050562130;11.248,04;418886905035;11.477,26;462583385307
2003-08-10;11.421,76;460431444314;11.108,82;906105060676;11.392,38;43915214355;11.270,07;81633473822;11.291,32;1151050562130;11.248,04;418886905035;11.477,26;462583385307
2003-08-11;11.441,24;461226961229;11.116,32;906859303453;11.424,93;44041599581;11.277,93;81690319355;11.296,72;1154345073354;11.260,55;419368046227;11.492,85;463477123521
2003-08-12;11.497,60;463496142880;11.169,13;911245888359;11.468,99;44215881081;11.321,12;82023531695;11.351,73;1159843595126;11.311,46;421320507653;11.541,91;465502735624
2003-08-13;11.538,69;465155027698;11.212,79;914773041826;11.515,48;44396883123;11.366,84;82361549909;11.398,88;1166146831133;11.360,30;423134816029;11.588,85;469465611631
2003-08-14;11.592,28;467310734493;11.255,14;918237748836;11.568,65;44603098382;11.416,61;82721901274;11.446,70;1171108182363;11.411,47;425108132943;11.639,27;471543974677
2003-08-15;11.592,28;467310734493;11.255,14;918237748836;11.568,65;44603098382;11.416,61;82721901274;11.446,70;1171108182363;11.411,47;425108132943;11.639,27;471543974677
2003-08-16;11.592,28;467310734493;11.255,14;918237748836;11.568,65;44603098382;11.416,61;82721901274;11.446,70;1171108182363;11.411,47;425108132943;11.639,27;471543974677
2003-08-17;11.592,28;467310734493;11.255,14;918237748836;11.568,65;44603098382;11.416,61;82721901274;11.446,70;1171108182363;11.411,47;425108132943;11.639,27;471543974677
2003-08-18;11.608,42;473452568996;11.262,81;920030899240;11.571,61;44379492209;11.438,62;84065879456;11.466,08;1177185416925;11.433,83;427421946687;11.659,48;476572147737
2003-08-19;11.654,38;475227706731;11.308,87;924155833065;11.611,38;44563997250;11.486,17;84412700131;11.516,86;1182381254933;11.480,58;429228097214;11.717,12;479064361835
2003-08-20;11.695,13;478061570505;11.358,65;928214564145;11.664,54;43944865660;11.529,63;84834719549;11.560,54;1186833436624;11.517,52;431661265990;11.763,49;486209667214
2003-08-21;11.703,44;478389028511;11.362,90;931943490884;11.673,87;44041838308;11.532,74;84864033656;11.560,21;1187092395059;11.522,66;432078672663;11.772,69;486604214236
2003-08-22;11.683,72;478479487312;11.348,35;930735782991;11.671,62;44061980144;11.519,38;84785582990;11.537,71;1184674070820;11.513,61;431728224596;11.754,34;486887949152
2003-08-23;11.683,72;478479487312;11.348,35;930735782991;11.671,62;44061980144;11.519,38;84785582990;11.537,71;1184674070820;11.513,61;431728224596;11.754,34;486887949152
2003-08-24;11.683,72;478479487312;11.348,35;930735782991;11.671,62;44061980144;11.519,38;84785582990;11.537,71;1184674070820;11.513,61;431728224596;11.754,34;486887949152
2003-08-25;11.675,38;479000741042;11.346,21;930574518379;11.645,40;43987273454;11.499,86;84700823034;11.519,29;1182738317540;11.491,49;430884766529;11.740,43;486865727169
2003-08-26;11.649,49;478120192606;11.324,86;928794082759;11.599,48;43855707416;11.473,71;84663245223;11.489,77;1179672417032;11.461,13;429736874380;11.715,58;486496056251
2003-08-27;11.605,22;477174218641;11.286,98;929897903373;11.543,09;43711808944;11.426,69;84462008565;11.449,54;1175535707830;11.413,67;430541508891;11.665,91;487015564869
2003-08-28;11.611,19;491553070551;11.295,42;946068497960;11.551,73;43793522520;11.439,61;84650745191;11.461,47;1188261869957;11.422,50;430856593697;11.674,28;487510542750
2003-08-29;11.641,33;495383544426;11.313,90;948906682776;11.594,83;43966016051;11.465,82;84903442613;11.486,91;1190839457303;11.450,82;432509296565;11.704,05;489100340178
2003-08-30;11.641,33;495383544426;11.313,90;948906682776;11.594,83;43966016051;11.465,82;84903442613;11.486,91;1190839457303;11.450,82;432509296565;11.704,05;489100340178
2003-08-31;11.641,33;495383544426;11.313,90;948906682776;11.594,83;43966016051;11.465,82;84903442613;11.486,91;1190839457303;11.450,82;432509296565;11.704,05;489100340178
2003-09-01;11.684,91;498181287044;11.350,45;952194073479;11.631,77;44106101047;11.505,33;85195999705;11.530,23;1201890326533;11.489,62;433965167890;11.745,53;490833736112
2003-09-02;11.713,38;500237590287;11.380,82;954823633923;11.633,25;44111689924;11.535,95;85421621557;11.560,21;1204980783492;11.523,32;436311503631;11.782,18;492270594275
2003-09-03;11.685,71;499740538044;11.358,49;952830399018;11.618,54;44056014997;11.516,02;85273665980;11.535,33;1202376109870;11.500,45;435418149973;11.763,40;494068158581
2003-09-04;11.694,51;501072262892;11.371,24;953891046812;11.638,60;44133255914;11.515,08;85398768648;11.532,84;1202105808438;11.493,86;435156964560;11.765,40;494144189511
2003-09-05;11.671,05;501149312165;11.344,34;951756748473;11.604,21;44002946142;11.492,21;85229173132;11.509,35;1199650977459;11.468,70;434736557620;11.735,37;494992608374
2003-09-06;11.671,05;501149312165;11.344,34;951756748473;11.604,21;44002946142;11.492,21;85229173132;11.509,35;1199650977459;11.468,70;434736557620;11.735,37;494992608374
2003-09-07;11.671,05;501149312165;11.344,34;951756748473;11.604,21;44002946142;11.492,21;85229173132;11.509,35;1199650977459;11.468,70;434736557620;11.735,37;494992608374
2003-09-08;11.677,03;502185430064;11.353,52;953662018470;11.598,70;44001722570;11.492,81;85568028770;11.511,59;1199848765894;11.470,92;434785242204;11.742,73;495339955038
2003-09-09;11.698,36;504490864329;11.371,40;955179334214;11.621,98;44106524069;11.516,17;85763642442;11.535,60;1202331469306;11.503,45;436151777692;11.767,82;496625036382
2003-09-10;11.746,19;506584314854;11.412,77;958460141229;11.660,90;44255183048;11.558,93;86087896708;11.581,07;1207004512253;11.543,58;437678577978;11.814,20;500236917437
2003-09-11;11.707,51;505038258517;11.377,12;955615220064;11.622,37;44108949498;11.529,28;85867117678;11.557,03;1204485622393;11.513,95;436626441450;11.783,98;498969692936
2003-09-12;11.657,73;502919222683;11.326,31;951327671586;11.582,37;45058025031;11.482,12;85517618415;11.506,45;1202205015858;11.469,61;434966009078;11.733,23;498126037942
2003-09-13;11.657,73;502919222683;11.326,31;951327671586;11.582,37;45058025031;11.482,12;85517618415;11.506,45;1202205015858;11.469,61;434966009078;11.733,23;498126037942
2003-09-14;11.657,73;502919222683;11.326,31;951327671586;11.582,37;45058025031;11.482,12;85517618415;11.506,45;1202205015858;11.469,61;434966009078;11.733,23;498126037942
2003-09-15;11.680,35;503947158204;11.336,46;951952787869;11.566,43;45007233753;11.486,60;85643834800;11.516,83;1207453536822;11.473,20;435096316677;11.747,05;498711751597
2003-09-16;11.661,13;510360888926;11.328,16;969295530821;11.552,98;44283677143;11.470,09;87167799582;11.503,42;1212380868600;11.459,40;439785316381;11.731,51;504170680248
2003-09-17;11.641,58;513031586953;11.303,67;968453052449;11.540,44;44245317815;11.452,67;87035467717;11.482,63;1210175385933;11.437,44;438939593287;11.712,24;504754731390
2003-09-18;11.641,58;513031586953;11.303,67;968453052449;11.540,44;44245317815;11.452,67;87035467717;11.482,63;1210175385933;11.437,44;438939593287;11.712,24;504754731390
2003-09-19;11.641,58;513031586953;11.303,67;968453052449;11.540,44;44245317815;11.452,67;87035467717;11.482,63;1210175385933;11.437,44;438939593287;11.712,24;504754731390
2003-09-20;11.641,58;513031586953;11.303,67;968453052449;11.540,44;44245317815;11.452,67;87035467717;11.482,63;1210175385933;11.437,44;438939593287;11.712,24;504754731390
2003-09-21;11.641,58;513031586953;11.303,67;968453052449;11.540,44;44245317815;11.452,67;87035467717;11.482,63;1210175385933;11.437,44;438939593287;11.712,24;504754731390
2003-09-22;11.694,33;515345504162;11.352,48;972648502247;11.586,40;44421952889;11.497,21;87373550620;11.532,73;1215452186229;11.483,15;440689229891;11.763,00;509835918069
2003-09-23;11.673,97;514781497015;11.326,87;970465878796;11.570,08;44450238633;11.474,58;87208211323;11.508,47;1212895380675;11.469,38;441403613987;11.746,21;509104650739
2003-09-24;11.651,37;515817054227;11.299,34;968030783441;11.528,54;44355659424;11.444,38;87083098233;11.480,41;1209927806851;11.439,18;440239421476;11.720,03;509082869134
2003-09-25;11.721,74;520341603112;11.365,83;973894411507;11.575,57;44568640878;11.514,48;87738235945;11.555,64;1217887140468;11.507,10;442860180964;11.796,41;512391833468
2003-09-26;11.708,98;520586178409;11.354,98;977609607522;11.568,11;44579225936;11.506,95;87802596821;11.548,16;1217072727230;11.499,90;444443765621;11.789,27;513475503962
2003-09-27;11.708,98;520586178409;11.354,98;977609607522;11.568,11;44579225936;11.506,95;87802596821;11.548,16;1217072727230;11.499,90;444443765621;11.789,27;513475503962
2003-09-28;11.708,98;520586178409;11.354,98;977609607522;11.568,11;44579225936;11.506,95;87802596821;11.548,16;1217072727230;11.499,90;444443765621;11.789,27;513475503962
2003-09-29;11.743,96;523916842445;11.383,91;983287283401;11.600,29;44782076825;11.547,01;88213615821;11.599,66;1237803401650;11.547,17;446256836919;11.833,15;515919733045
2003-09-30;11.752,30;524898925803;11.383,08;983820315860;11.609,38;44831002983;11.550,62;88310327975;11.611,61;1239052816922;11.555,14;447459123523;11.836,94;516210702250
2003-10-01;11.731,85;527083333680;11.368,64;988599101689;11.597,37;44783876602;11.538,65;88218791801;11.597,79;1237569989105;11.538,10;446803684792;11.822,41;515576847813
2003-10-02;11.757,97;528239028288;11.386,98;990225543439;11.608,95;44827947243;11.567,48;88438552869;11.624,35;1240387395796;11.567,13;447812940053;11.856,56;517045621695
2003-10-03;11.854,36;532571715338;11.475,86;997946095040;11.689,09;45137065962;11.657,68;89130317920;11.725,54;1251175674855;11.660,52;451364442531;11.957,89;524196502414
2003-10-04;11.854,36;532571715338;11.475,86;997946095040;11.689,09;45137065962;11.657,68;89130317920;11.725,54;1251175674855;11.660,52;451364442531;11.957,89;524196502414
2003-10-05;11.854,36;532571715338;11.475,86;997946095040;11.689,09;45137065962;11.657,68;89130317920;11.725,54;1251175674855;11.660,52;451364442531;11.957,89;524196502414
2003-10-06;11.868,73;533202491624;11.478,07;1000741166702;11.715,15;45197588393;11.665,98;89193693262;11.719,87;1250548930547;11.666,63;451664298169;11.962,18;524366417016
2003-10-07;11.941,82;536468267712;11.541,66;1006138375941;11.776,27;45436327449;11.729,69;89682474445;11.789,33;1257945487755;11.728,27;455970920258;12.034,06;527434154571
2003-10-08;11.915,92;538777959137;11.512,89;1003833256458;11.763,29;45385092629;11.705,06;89584198757;11.764,27;1255249289692;11.709,90;455259709456;12.007,18;529104724678
2003-10-09;11.905,04;538281661057;11.498,28;1002477201459;11.743,81;45310223283;11.691,02;89476889088;11.744,06;1253081178956;11.694,24;454644248377;11.992,34;528502102980
2003-10-10;11.946,14;540247891419;11.537,79;1005920088939;11.779,00;46275409573;11.734,39;89813801364;11.796,82;1258740193167;11.742,37;456889398155;12.052,05;532346151034
2003-10-11;11.946,14;540247891419;11.537,79;1005920088939;11.779,00;46275409573;11.734,39;89813801364;11.796,82;1258740193167;11.742,37;456889398155;12.052,05;532346151034
2003-10-12;11.946,14;540247891419;11.537,79;1005920088939;11.779,00;46275409573;11.734,39;89813801364;11.796,82;1258740193167;11.742,37;456889398155;12.052,05;532346151034
2003-10-13;11.989,09;542203758778;11.582,47;1009905108702;11.810,81;46401831124;11.774,52;90135427372;11.839,75;1268531287027;11.780,82;458379094564;12.101,12;534604707863
2003-10-14;12.029,05;544093082160;11.611,51;1023424852616;11.851,31;46563348468;11.814,45;90441589448;11.878,47;1272662197876;11.828,37;460342213822;12.137,02;536199361904
2003-10-15;12.070,50;558653791408;11.655,33;1029166782856;11.908,84;48079877740;11.857,03;91627283915;11.925,81;1286995730956;11.867,05;465797198537;12.184,47;544755781038
2003-10-16;12.157,91;562696509713;11.731,48;1036033314914;11.966,28;48379405406;11.933,77;92437965703;12.006,86;1295707900839;11.949,74;469039195230;12.273,50;548736277324
2003-10-17;12.136,65;561711405080;11.705,54;1033941860472;11.948,42;48364159863;11.910,37;92257115371;11.973,70;1292070209663;11.922,01;467937317282;12.239,11;552352904345
2003-10-18;12.136,65;561711405080;11.705,54;1033941860472;11.948,42;48364159863;11.910,37;92257115371;11.973,70;1292070209663;11.922,01;467937317282;12.239,11;552352904345
2003-10-19;12.136,65;561711405080;11.705,54;1033941860472;11.948,42;48364159863;11.910,37;92257115371;11.973,70;1292070209663;11.922,01;467937317282;12.239,11;552352904345
2003-10-20;12.186,89;564039124146;11.755,30;1038621484164;11.990,54;48534467002;11.958,24;92635497838;12.021,38;1297210390123;11.978,36;470646438695;12.301,20;555470340837
2003-10-21;12.169,04;563748095174;11.724,28;1035854799070;11.969,64;48472308353;11.932,68;92442852027;11.988,53;1293692272340;11.947,01;472931552887;12.271,33;554289889402
2003-10-22;12.200,37;570347188926;11.761,59;1039143942599;11.993,36;48580046038;11.967,10;92711643667;12.020,03;1297070691468;11.987,89;474617278924;12.314,21;562297564355
2003-10-23;12.200,52;571689571624;11.764,33;1039721670100;12.001,13;48648573903;11.966,72;92744946037;12.020,80;1297394665493;11.987,35;474589670502;12.313,67;562517059241
2003-10-24;12.098,67;567274409483;11.673,59;1031530510553;11.919,29;48352535905;11.874,10;92087638137;11.920,80;1287164764285;11.893,24;470595780805;12.211,78;562343858484
2003-10-25;12.098,67;567274409483;11.673,59;1031530510553;11.919,29;48352535905;11.874,10;92087638137;11.920,80;1287164764285;11.893,24;470595780805;12.211,78;562343858484
2003-10-26;12.098,67;567274409483;11.673,59;1031530510553;11.919,29;48352535905;11.874,10;92087638137;11.920,80;1287164764285;11.893,24;470595780805;12.211,78;562343858484
2003-10-27;12.074,99;567010569809;11.653,28;1038777952653;11.888,35;48241834241;11.845,98;91996002992;11.902,91;1290544039119;11.867,68;472381156878;12.186,30;561359815798
2003-10-28;12.080,96;568115462494;11.660,22;1039363152286;11.894,12;48299509354;11.849,89;92118117059;11.908,53;1291146857220;11.872,46;472568353381;12.192,05;566754366277
2003-10-29;12.080,09;572879300446;11.655,42;1039021573345;11.882,69;48297969589;11.849,29;92350669435;11.904,36;1290657563842;11.871,32;472516613038;12.183,09;566527925459
2003-10-30;12.093,65;574182498208;11.684,83;1041717626517;11.909,44;48458542491;11.868,41;92501268903;11.922,65;1306873536974;11.888,46;473192756629;12.206,41;571590649813
2003-10-31;12.035,98;571835308892;11.631,61;1038412191097;11.853,21;48229734257;11.808,87;92057226791;11.859,38;1299949429819;11.825,85;471824595571;12.147,08;568887281976
2003-11-01;12.035,98;571835308892;11.631,61;1038412191097;11.853,21;48229734257;11.808,87;92057226791;11.859,38;1299949429819;11.825,85;471824595571;12.147,08;568887281976
2003-11-02;12.035,98;571835308892;11.631,61;1038412191097;11.853,21;48229734257;11.808,87;92057226791;11.859,38;1299949429819;11.825,85;471824595571;12.147,08;568887281976
2003-11-03;12.038,76;720927089957;11.626,51;1057401894627;11.837,42;48165186229;11.798,49;91976373655;11.870,71;1739295836911;11.824,19;471753219138;12.147,01;568885064477
