
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
2011-01-29;26.534,30;3807212980171;27.291,29;3914317771253;27.422,99;3716569350740;26.935,19;4834483221;25.878,35;316898423469;27.704,10;4052781754252
2011-01-30;26.534,30;3807212980171;27.291,29;3914317771253;27.422,99;3716569350740;26.935,19;4834483221;25.878,35;316898423469;27.704,10;4052781754252
2011-01-31;26.123,49;3741276997363;26.889,99;3851555979673;26.970,86;3648881303645;26.488,99;4757939830;25.497,41;311498554609;27.282,83;3991803477683
2011-02-01;26.073,04;3734690230167;26.836,36;3855390398186;26.983,31;3654552328860;26.499,54;4828311637;25.430,37;304230242726;27.238,16;3978707600190
2011-02-02;26.244,15;3759610344633;27.007,01;3879011163275;27.171,13;3681158789157;26.694,41;4863619615;25.591,52;306331397855;27.423,79;4000661761899
2011-02-03;26.253,08;3760581255348;27.027,66;3881716017694;27.150,81;3678492340074;26.660,30;4857978921;25.598,82;310639365702;27.425,00;3999145755464
2011-02-04;26.142,25;3745491198098;26.920,80;3866682140460;27.038,02;3664053899456;26.561,06;4845351046;25.490,51;309390935353;27.305,97;3979592853286
2011-02-05;26.142,25;3745491198098;26.920,80;3866682140460;27.038,02;3664053899456;26.561,06;4845351046;25.490,51;309390935353;27.305,97;3979592853286
2011-02-06;26.142,25;3745491198098;26.920,80;3866682140460;27.038,02;3664053899456;26.561,06;4845351046;25.490,51;309390935353;27.305,97;3979592853286
2011-02-07;26.038,83;3730682806187;26.817,30;3852456234910;26.945,84;3652806019766;26.467,07;4827641061;25.407,87;308416272567;27.198,20;3964570543990
2011-02-08;26.054,31;3733103963486;26.822,60;3853093138470;26.977,79;3656785617515;26.494,52;4832648040;25.409,88;308439385404;27.215,32;3967871210075
2011-02-09;26.037,89;3730396409929;26.801,78;3850423079670;26.962,15;3655714705766;26.450,53;4825132209;25.384,36;308221975473;27.201,41;3965836670033
2011-02-10;25.711,64;3683356860877;26.483,04;3804168198708;26.618,62;3607257004328;26.057,54;4767086330;25.074,75;304527899290;26.856,17;3914807911498
2011-02-11;25.461,14;3648399353866;26.222,87;3768276818274;26.393,85;3579097051739;25.829,97;4725885979;24.809,79;301374934590;26.597,58;3877123497378
2011-02-12;25.461,14;3648399353866;26.222,87;3768276818274;26.393,85;3579097051739;25.829,97;4725885979;24.809,79;301374934590;26.597,58;3877123497378
2011-02-13;25.461,14;3648399353866;26.222,87;3768276818274;26.393,85;3579097051739;25.829,97;4725885979;24.809,79;301374934590;26.597,58;3877123497378
2011-02-14;25.536,70;3662003082781;26.305,89;3783281133021;26.506,03;3597027636826;25.962,50;4752687375;24.896,60;302541818093;26.705,19;3901079463674
2011-02-15;25.655,51;3682742713444;26.445,19;3818134456585;26.608,09;3617654170955;26.055,86;4893190713;25.015,23;298804387141;26.834,66;3915490759518
2011-02-16;25.677,89;3689570526413;26.474,25;3826869438731;26.640,52;3625522409298;26.075,84;4933407217;25.046,43;304309416679;26.861,15;3923248946236
2011-02-17;25.798,32;3709274911603;26.593,13;3849453330909;26.771,49;3646492484533;26.199,60;5037796709;25.165,71;306093783032;26.994,60;3945705030408
2011-02-18;25.792,92;3710064870098;26.589,85;3849713101961;26.751,57;3647283937810;26.159,24;5076236019;25.154,43;306161883379;26.981,85;3945655705368
2011-02-19;25.792,92;3710064870098;26.589,85;3849713101961;26.751,57;3647283937810;26.159,24;5076236019;25.154,43;306161883379;26.981,85;3945655705368
2011-02-20;25.792,92;3710064870098;26.589,85;3849713101961;26.751,57;3647283937810;26.159,24;5076236019;25.154,43;306161883379;26.981,85;3945655705368
2011-02-21;25.718,55;3700058692594;26.511,62;3839086772419;26.677,61;3637468115685;26.053,70;5150006536;25.096,65;305474206710;26.905,79;3935506519457
2011-02-22;25.679,45;3695277981231;26.474,67;3834564843913;26.628,41;3631965609589;26.026,29;5144858434;25.052,05;304949926757;26.850,76;3927770662119
2011-02-23;25.371,95;3651103719533;26.174,35;3792178942059;26.306,73;3588654956173;25.676,22;5132565894;24.751,67;301310193751;26.531,21;3881779255899
2011-02-24;25.270,59;3637112726338;26.052,46;3774752896337;26.217,09;3576502353139;25.603,57;5120659312;24.653,23;300111570497;26.423,89;3866665326966
2011-02-25;25.272,96;3637218382215;26.066,99;3774950076915;26.232,15;3578305754119;25.614,42;5136383181;24.664,71;300313642119;26.445,77;3870220183435
2011-02-26;25.272,96;3637218382215;26.066,99;3774950076915;26.232,15;3578305754119;25.614,42;5136383181;24.664,71;300313642119;26.445,77;3870220183435
2011-02-27;25.272,96;3637218382215;26.066,99;3774950076915;26.232,15;3578305754119;25.614,42;5136383181;24.664,71;300313642119;26.445,77;3870220183435
2011-02-28;25.455,49;3655155878898;26.254,88;3792757364857;26.439,33;3598673959566;25.839,83;5149545122;24.833,80;301808408669;26.643,37;3889375087370
2011-03-01;25.641,87;3685532037329;26.443,00;3824085077900;26.627,65;3620624896621;26.012,63;5250800159;25.023,20;298981594459;26.839,23;3913099923795
2011-03-02;25.622,04;3677325138268;26.433,25;3815323906862;26.592,42;3612493582564;25.946,12;5226792481;25.018,22;299066805954;26.808,25;3905780981826
2011-03-03;25.660,21;3678907175399;26.461,24;3810965031313;26.660,51;3617970369170;26.052,77;5256147744;25.054,22;302445798333;26.848,54;3907396296964
2011-03-04;25.856,62;3705439575089;26.661,79;3838501274514;26.857,94;3643161043447;26.290,33;5306916109;25.256,67;304871130666;27.051,47;3934930635717
2011-03-05;25.856,62;3705439575089;26.661,79;3838501274514;26.857,94;3643161043447;26.290,33;5306916109;25.256,67;304871130666;27.051,47;3934930635717
2011-03-06;25.856,62;3705439575089;26.661,79;3838501274514;26.857,94;3643161043447;26.290,33;5306916109;25.256,67;304871130666;27.051,47;3934930635717
2011-03-07;25.934,03;3715032760996;26.749,01;3849454957264;26.919,32;3649380931993;26.330,95;5314555582;25.352,41;305932228730;27.130,59;3946375949567
2011-03-08;25.816,97;3697336145831;26.628,44;3829714173564;26.803,73;3631945759654;26.187,07;5285659488;25.241,15;304560183916;27.014,94;3929145398237
2011-03-09;25.955,15;3716213851852;26.772,59;3851017727977;26.950,84;3651201211210;26.379,96;5324593576;25.376,41;306166416019;27.155,36;3950499715463
2011-03-10;25.943,45;3712641826014;26.756,33;3847433918373;26.946,51;3650241361462;26.367,06;5322107364;25.361,30;305779365899;27.140,76;3948126777845
2011-03-11;25.764,51;3687291519532;26.586,46;3822994601982;26.764,43;3625321352585;26.168,46;5289374839;25.187,29;303709946997;26.959,42;3921834905419
2011-03-12;25.764,51;3687291519532;26.586,46;3822994601982;26.764,43;3625321352585;26.168,46;5289374839;25.187,29;303709946997;26.959,42;3921834905419
2011-03-13;25.764,51;3687291519532;26.586,46;3822994601982;26.764,43;3625321352585;26.168,46;5289374839;25.187,29;303709946997;26.959,42;3921834905419
2011-03-14;25.631,59;3670837696483;26.448,34;3806294523853;26.659,72;3610940358927;26.070,93;5270311849;25.061,71;302282397708;26.825,34;3911838333050
2011-03-15;25.609,09;3668482305853;26.434,34;3815841452198;26.632,02;3611552472977;26.074,39;5293514980;25.041,97;296070749728;26.803,99;3905149724240
2011-03-16;25.428,22;3643936554013;26.264,40;3791355300305;26.471,35;3587820387292;25.936,27;5277164597;24.886,87;294251135838;26.635,44;3879675964032
2011-03-17;25.321,69;3621786633184;26.165,82;3754810886348;26.327,04;3556792696213;25.773,97;5284306650;24.778,15;297405977811;26.523,10;3858012955691
2011-03-18;25.407,40;3625267170223;26.237,81;3751241859312;26.437,95;3564608235570;25.903,78;5316238871;24.857,39;298510596418;26.609,33;3860055234051
2011-03-19;25.407,40;3625267170223;26.237,81;3751241859312;26.437,95;3564608235570;25.903,78;5316238871;24.857,39;298510596418;26.609,33;3860055234051
2011-03-20;25.407,40;3625267170223;26.237,81;3751241859312;26.437,95;3564608235570;25.903,78;5316238871;24.857,39;298510596418;26.609,33;3860055234051
2011-03-21;25.385,50;3609535472212;26.208,29;3727338989102;26.442,20;3545717472455;25.864,59;5244011105;24.851,84;298133519289;26.587,78;3843513805284
2011-03-22;25.642,49;3627949455326;26.453,77;3737443685542;26.691,39;3558407494616;26.144,96;5286905991;25.101,77;300649824036;26.847,09;3863466686250
2011-03-23;25.801,37;3635874955886;26.611,90;3737933961479;26.876,02;3572477079048;26.307,05;5378419686;25.270,52;301870279412;27.021,20;3876725407572
2011-03-24;26.005,17;3650581659589;26.818,77;3746995656219;27.070,54;3590286849708;26.514,29;5546917209;25.467,24;303400701434;27.232,84;3898634585378
2011-03-25;26.154,42;3664575137005;26.968,78;3762795689630;27.218,19;3604622142007;26.673,49;5543203142;25.604,68;304227100474;27.383,84;3916059381213
2011-03-26;26.154,42;3664575137005;26.968,78;3762795689630;27.218,19;3604622142007;26.673,49;5543203142;25.604,68;304227100474;27.383,84;3916059381213
2011-03-27;26.154,42;3664575137005;26.968,78;3762795689630;27.218,19;3604622142007;26.673,49;5543203142;25.604,68;304227100474;27.383,84;3916059381213
2011-03-28;26.221,89;3668867997401;27.032,70;3769473295460;27.261,09;3608672925719;26.712,66;5527937942;25.672,51;304447373514;27.454,19;3926154519556
2011-03-29;26.202,34;3662792078328;26.990,72;3761235736695;27.237,03;3603909621720;26.618,64;5528758927;25.644,95;303944478684;27.422,78;3920004735646
2011-03-30;26.260,37;3669219058036;27.046,22;3769935652216;27.310,43;3614244221104;26.726,39;5552965882;25.716,21;303887179896;27.485,25;3930835474627
2011-03-31;26.490,44;3694166601339;27.288,45;3798216481472;27.562,22;3643853585088;26.952,74;5609990578;25.941,44;305857262240;27.748,25;3960595649455
2011-04-01;26.572,76;3700714966344;27.372,48;3823394611850;27.632,78;3657554346689;27.022,23;5737203686;26.037,12;299933923455;27.842,40;3959193370420
2011-04-02;26.572,76;3700714966344;27.372,48;3823394611850;27.632,78;3657554346689;27.022,23;5737203686;26.037,12;299933923455;27.842,40;3959193370420
2011-04-03;26.572,76;3700714966344;27.372,48;3823394611850;27.632,78;3657554346689;27.022,23;5737203686;26.037,12;299933923455;27.842,40;3959193370420
2011-04-04;26.786,09;3732194054262;27.570,76;3853479461621;27.850,93;3689639923538;27.228,39;5784222548;26.245,99;302244757656;28.056,04;3991201819429
2011-04-05;26.854,45;3743379631939;27.660,81;3869656473336;27.920,76;3701826011770;27.292,93;5798123098;26.309,19;309144384934;28.127,25;4002265077014
2011-04-06;26.922,40;3752596359843;27.727,50;3883540763028;27.984,31;3716230233307;27.346,28;5810637375;26.369,80;309788272486;28.189,93;4012355149071
2011-04-07;27.010,25;3765985447978;27.811,31;3899604393701;28.065,52;3727302543262;27.408,71;5825284792;26.441,80;310417921471;28.272,62;4027917476111
2011-04-08;26.983,43;3764106267283;27.768,16;3898842983555;28.026,67;3727302825418;27.355,44;5816155953;26.409,06;310049459067;28.231,95;4025221740384
2011-04-09;26.983,43;3764106267283;27.768,16;3898842983555;28.026,67;3727302825418;27.355,44;5816155953;26.409,06;310049459067;28.231,95;4025221740384
2011-04-10;26.983,43;3764106267283;27.768,16;3898842983555;28.026,67;3727302825418;27.355,44;5816155953;26.409,06;310049459067;28.231,95;4025221740384
2011-04-11;26.926,47;3758655419347;27.706,96;3894741905621;27.977,04;3725070907182;27.271,69;5799502085;26.364,86;309562349448;28.169,11;4017663857747
2011-04-12;26.864,33;3753326932996;27.640,60;3891799907794;27.904,88;3720079132473;27.187,35;5793140154;26.301,93;308662442149;28.092,96;4010252602043
2011-04-13;26.634,05;3724897189990;27.425,96;3867246189507;27.662,31;3693692406031;26.947,35;5753905470;26.089,39;306158706825;27.852,13;3978212699475
2011-04-14;26.649,31;3733429668698;27.429,24;3873458093084;27.684,85;3701128376478;26.994,45;5765578367;26.110,44;306664100722;27.850,40;3984646814440
2011-04-15;26.638,89;3724212974821;27.413,29;3888298604068;27.682,33;3710360745838;26.987,05;5855818537;26.101,79;300155675867;27.851,33;3978941892373
2011-04-16;26.638,89;3724212974821;27.413,29;3888298604068;27.682,33;3710360745838;26.987,05;5855818537;26.101,79;300155675867;27.851,33;3978941892373
2011-04-17;26.638,89;3724212974821;27.413,29;3888298604068;27.682,33;3710360745838;26.987,05;5855818537;26.101,79;300155675867;27.851,33;3978941892373
2011-04-18;26.715,23;3744843193675;27.489,80;3904485579336;27.759,83;3729546978929;27.078,22;5986798624;26.171,08;301396575603;27.931,92;3998289391038
2011-04-19;26.525,05;3719338094932;27.312,60;3881821185837;27.532,39;3701761608351;26.860,85;5938740917;25.964,35;299157281037;27.723,60;3969282833524
2011-04-20;26.598,08;3730457613037;27.363,96;3889853418036;27.653,28;3719820399905;26.980,57;6088504641;26.048,60;305668192922;27.808,76;3982203985857
2011-04-21;26.872,24;3769796027176;27.647,58;3933070802730;27.944,31;3760014478247;27.268,14;6206609336;26.327,68;309048219131;28.108,73;4025848736110
2011-04-22;26.872,24;3769796027176;27.647,58;3933070802730;27.944,31;3760014478247;27.268,14;6206609336;26.327,68;309048219131;28.108,73;4025848736110
2011-04-23;26.872,24;3769796027176;27.647,58;3933070802730;27.944,31;3760014478247;27.268,14;6206609336;26.327,68;309048219131;28.108,73;4025848736110
2011-04-24;26.872,24;3769796027176;27.647,58;3933070802730;27.944,31;3760014478247;27.268,14;6206609336;26.327,68;309048219131;28.108,73;4025848736110
2011-04-25;26.967,62;3784147973985;27.744,26;3946308804651;28.027,95;3771415443289;27.343,89;6323496364;26.425,85;310322647271;28.202,45;4039157729480
2011-04-26;26.968,12;3784315101184;27.760,70;3948501506495;28.019,72;3770240439943;27.334,00;6366212840;26.422,64;310457884124;28.202,57;4040579427145
2011-04-27;26.963,51;3784327562058;27.761,91;3950502057688;28.028,04;3772254428653;27.348,16;6381808495;26.428,18;310502712872;28.203,52;4040716096338
2011-04-28;26.908,71;3776031783313;27.700,63;3942775891506;27.964,51;3764185452950;27.269,20;6363365482;26.361,41;309762903714;28.144,12;4031756467872
2011-04-29;26.778,01;3751471817613;27.577,74;3919742355940;27.846,67;3742402153099;27.163,28;6365160694;26.261,80;308079648601;28.018,09;4006608564999
2011-04-30;26.778,01;3751471817613;27.577,74;3919742355940;27.846,67;3742402153099;27.163,28;6365160694;26.261,80;308079648601;28.018,09;4006608564999
2011-05-01;26.778,01;3751471817613;27.577,74;3919742355940;27.846,67;3742402153099;27.163,28;6365160694;26.261,80;308079648601;28.018,09;4006608564999
2011-05-02;26.871,77;3764071148089;27.661,61;3942301156247;27.957,35;3766401861210;27.264,73;6496707349;26.344,06;303411503342;28.125,12;4011700446742
2011-05-03;26.960,20;3772696436689;27.757,77;3957343300679;28.033,97;3777606658718;27.331,98;6572782744;26.434,25;304534632622;28.210,40;4024835128120
2011-05-04;26.783,16;3748481093518;27.587,30;3934483308167;27.835,90;3751647605901;27.136,61;6526041824;26.254,79;308380936564;28.020,85;3999001699438
2011-05-05;26.512,07;3711699639329;27.320,60;3898929000374;27.575,30;3718169111674;26.868,29;6460212991;25.996,53;305340473587;27.750,04;3960017584620
2011-05-06;26.479,36;3707647872218;27.283,81;3895430818001;27.524,22;3712719294184;26.871,29;6430829735;25.963,30;304957627327;27.712,27;3955010374957
2011-05-07;26.479,36;3707647872218;27.283,81;3895430818001;27.524,22;3712719294184;26.871,29;6430829735;25.963,30;304957627327;27.712,27;3955010374957
2011-05-08;26.479,36;3707647872218;27.283,81;3895430818001;27.524,22;3712719294184;26.871,29;6430829735;25.963,30;304957627327;27.712,27;3955010374957
2011-05-09;26.563,69;3719749995286;27.362,15;3906572627983;27.620,86;3726851078316;26.982,86;6467794853;26.037,63;305853699025;27.795,11;3966849049675
2011-05-10;26.649,23;3731610975626;27.458,61;3920776781513;27.702,34;3738251338807;27.071,00;6492024536;26.117,30;306820895739;27.884,30;3980513855576
2011-05-11;26.727,67;3744707099978;27.538,64;3934063468795;27.803,99;3753547311890;27.166,32;6533209176;26.199,47;307886964201;27.978,09;3996035252134
2011-05-12;26.683,39;3740984061816;27.495,67;3931776395325;27.731,70;3746294416939;27.074,20;6503594209;26.143,98;307285447981;27.933,17;3990324944727
2011-05-13;26.552,77;3726146671810;27.360,06;3921099296033;27.629,11;3735982024838;26.984,33;6493446723;26.024,75;305922353149;27.795,45;3976242361656
2011-05-14;26.552,77;3726146671810;27.360,06;3921099296033;27.629,11;3735982024838;26.984,33;6493446723;26.024,75;305922353149;27.795,45;3976242361656
2011-05-15;26.552,77;3726146671810;27.360,06;3921099296033;27.629,11;3735982024838;26.984,33;6493446723;26.024,75;305922353149;27.795,45;3976242361656
2011-05-16;26.357,77;3699650628485;27.161,04;3907090439295;27.426,87;3723330152818;26.766,21;6996973823;25.845,61;300466154676;27.595,72;3947710058285
2011-05-17;26.393,49;3706892840875;27.192,95;3916696703425;27.476,25;3733533287889;26.820,71;7159070362;25.877,75;301439397758;27.626,48;3954079065362
2011-05-18;26.488,01;3722282275618;27.289,75;3929651365628;27.551,22;3744061556339;26.954,41;7311996251;25.966,83;308153803949;27.719,73;3968457968501
2011-05-19;26.571,87;3734008122288;27.368,88;3938388104001;27.655,25;3756908793640;27.053,34;7340656547;26.053,92;309452656107;27.815,73;3981658943049
2011-05-20;26.513,97;3726441002825;27.306,70;3928065030804;27.577,30;3745151532129;26.946,34;7431471300;25.977,18;308569009502;27.737,77;3970376279366
2011-05-21;26.513,97;3726441002825;27.306,70;3928065030804;27.577,30;3745151532129;26.946,34;7431471300;25.977,18;308569009502;27.737,77;3970376279366
2011-05-22;26.513,97;3726441002825;27.306,70;3928065030804;27.577,30;3745151532129;26.946,34;7431471300;25.977,18;308569009502;27.737,77;3970376279366
2011-05-23;26.397,15;3710221405565;27.183,70;3910232128218;27.444,61;3726685790417;26.823,38;7498290069;25.864,31;307327581952;27.615,72;3952639299773
2011-05-24;26.187,06;3680992537828;26.975,79;3880564377754;27.227,87;3697263771575;26.600,39;7442293787;25.656,00;304849466201;27.394,71;3920901029385
2011-05-25;26.248,09;3689097445262;27.018,19;3887164114840;27.300,45;3707646152618;26.673,89;7480243067;25.709,14;305495406534;27.452,83;3931267743793
2011-05-26;26.254,74;3689802690266;27.026,84;3888895653276;27.315,24;3709467399180;26.688,88;7497046419;25.720,52;305639731074;27.464,00;3933138613152
2011-05-27;26.416,72;3715186930915;27.180,39;3909188993575;27.479,01;3731552032060;26.857,25;7549149222;25.881,34;307658825075;27.632,86;3957901347801
2011-05-28;26.416,72;3715186930915;27.180,39;3909188993575;27.479,01;3731552032060;26.857,25;7549149222;25.881,34;307658825075;27.632,86;3957901347801
2011-05-29;26.416,72;3715186930915;27.180,39;3909188993575;27.479,01;3731552032060;26.857,25;7549149222;25.881,34;307658825075;27.632,86;3957901347801
2011-05-30;26.542,60;3732160459517;27.311,23;3927774625492;27.614,81;3747974822022;26.968,91;7583571491;26.010,45;309189140475;27.768,45;3976804487771
2011-05-31;26.560,78;3729253032897;27.334,84;3924948088159;27.624,54;3741838736880;26.991,90;7190187396;26.023,95;308945578730;27.791,07;3973409552440
2011-06-01;26.735,11;3754404715591;27.508,20;3957093027659;27.795,87;3769258501380;27.178,48;7260647269;26.196,76;304694201313;27.969,86;3990539575191
2011-06-02;26.614,15;3736891385737;27.418,37;3943797772513;27.680,47;3752774634728;27.044,07;7229365018;26.102,20;303716244795;27.867,98;3975706938727
2011-06-03;26.607,01;3735847683873;27.396,41;3940179709424;27.686,54;3753906798970;27.041,92;7230729588;26.097,78;303630976926;27.853,74;3974533612099
2011-06-04;26.607,01;3735847683873;27.396,41;3940179709424;27.686,54;3753906798970;27.041,92;7230729588;26.097,78;303630976926;27.853,74;3974533612099
2011-06-05;26.607,01;3735847683873;27.396,41;3940179709424;27.686,54;3753906798970;27.041,92;7230729588;26.097,78;303630976926;27.853,74;3974533612099
2011-06-06;26.581,72;3732677684547;27.370,57;3937469031269;27.668,83;3752588868532;27.039,31;7235949904;26.067,75;311646670882;27.829,17;3971951406084
2011-06-07;26.407,89;3708581119821;27.204,00;3913726870382;27.451,36;3722836897330;26.828,77;7278200251;25.904,85;309700557912;27.642,51;3945365260294
2011-06-08;26.376,57;3703771643950;27.162,59;3906940151538;27.437,70;3720906471443;26.811,23;7274907526;25.886,63;309502361836;27.617,98;3941679488075
2011-06-09;26.266,96;3688513005193;27.056,84;3890577408864;27.322,60;3704954548490;26.706,03;7253371543;25.778,40;308250341239;27.497,98;3924581039866
2011-06-10;26.277,02;3690176999968;27.038,94;3887538290643;27.326,61;3704374801538;26.737,71;7263619429;25.773,87;308270471343;27.491,31;3923590240944
2011-06-11;26.277,02;3690176999968;27.038,94;3887538290643;27.326,61;3704374801538;26.737,71;7263619429;25.773,87;308270471343;27.491,31;3923590240944
2011-06-12;26.277,02;3690176999968;27.038,94;3887538290643;27.326,61;3704374801538;26.737,71;7263619429;25.773,87;308270471343;27.491,31;3923590240944
2011-06-13;26.065,11;3659144853986;26.832,10;3858964815264;27.083,10;3672304059925;26.486,33;7234115721;25.562,28;305788286237;27.274,58;3892926845571
2011-06-14;25.973,68;3647337898757;26.733,27;3847451514564;27.003,15;3665177071072;26.381,38;7214065461;25.471,34;304863749314;27.178,20;3878058137475
2011-06-15;26.057,76;3653213680544;26.810,46;3874326209973;27.098,01;3688543178824;26.482,62;7344300943;25.544,76;299735177358;27.258,43;3885214211190
2011-06-16;25.807,66;3618395234675;26.575,85;3840375093760;26.830,32;3652889932515;26.217,27;7264563393;25.296,33;297335578204;27.005,50;3845899748686
2011-06-17;25.697,47;3601705860290;26.457,27;3820424208240;26.709,59;3635030602219;26.120,71;7291245683;25.175,41;295946989503;26.870,81;3831382180898
2011-06-18;25.697,47;3601705860290;26.457,27;3820424208240;26.709,59;3635030602219;26.120,71;7291245683;25.175,41;295946989503;26.870,81;3831382180898
2011-06-19;25.697,47;3601705860290;26.457,27;3820424208240;26.709,59;3635030602219;26.120,71;7291245683;25.175,41;295946989503;26.870,81;3831382180898
2011-06-20;25.714,86;3605916642112;26.459,15;3817921058183;26.756,86;3638759325542;26.169,21;7306690434;25.202,20;303089559478;26.888,91;3832500521227
2011-06-21;25.771,31;3610136998652;26.521,95;3820161037712;26.814,93;3642570741162;26.272,25;7432171567;25.256,92;303649294542;26.950,36;3837692704733
2011-06-22;25.956,32;3631745754931;26.689,36;3837663485097;27.006,89;3661237825871;26.445,21;7574273530;25.436,99;305772794690;27.134,75;3861587235891
2011-06-23;25.991,71;3633732126835;26.734,03;3838447881001;27.053,06;3663067487788;26.462,57;7581407959;25.471,20;306020471694;27.178,72;3866347184725
2011-06-24;25.927,19;3621765523919;26.677,63;3825850132039;26.968,13;3646521517468;26.413,74;7571489750;25.393,77;304869787915;27.123,19;3854880015350
2011-06-25;25.927,19;3621765523919;26.677,63;3825850132039;26.968,13;3646521517468;26.413,74;7571489750;25.393,77;304869787915;27.123,19;3854880015350
2011-06-26;25.927,19;3621765523919;26.677,63;3825850132039;26.968,13;3646521517468;26.413,74;7571489750;25.393,77;304869787915;27.123,19;3854880015350
2011-06-27;25.927,19;3621765523919;26.677,63;3825850132039;26.968,13;3646521517468;26.413,74;7571489750;25.393,77;304869787915;27.123,19;3854880015350
