
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2009-07-28;21.120,11;667785959047;22.566,03;643842535436;20.073,38;863752882619;36.648,36;80945171418;21.071,17;686836825520
2009-07-29;21.125,33;665383905446;22.584,21;640734556083;20.074,08;861069243516;36.680,69;80826119157;21.083,92;684915666140
2009-07-30;21.140,71;668987024561;22.587,68;638387991693;20.088,26;858572580298;36.685,26;80760089823;21.096,50;684334228092
2009-07-31;21.143,93;667550533788;22.580,51;636141164176;20.083,07;855779835538;36.688,51;80685726450;21.093,31;682697858542
2009-08-01;21.143,93;667550533788;22.580,51;636141164176;20.083,07;855779835538;36.688,51;80685726450;21.093,31;682697858542
2009-08-02;21.143,93;667550533788;22.580,51;636141164176;20.083,07;855779835538;36.688,51;80685726450;21.093,31;682697858542
2009-08-03;21.168,93;665239092701;22.623,11;633441784620;20.109,90;853244454934;36.700,62;79828991061;21.115,57;678124165976
2009-08-04;21.180,62;660855748782;22.631,64;630995524306;20.127,08;851714340978;36.710,13;79351161608;21.111,62;675485042402
2009-08-05;21.198,88;656410655625;22.655,99;627361997688;20.155,35;849411509678;36.744,05;79388603368;21.132,21;675199719734
2009-08-06;21.198,25;649128559278;22.650,08;623584740943;20.146,83;844113223265;36.753,61;79248578145;21.132,45;671834788920
2009-08-07;21.196,05;646320742922;22.650,40;620268910772;20.143,31;841355233722;36.738,52;78748381520;21.123,65;668177056647
2009-08-08;21.196,05;646320742922;22.650,40;620268910772;20.143,31;841355233722;36.738,52;78748381520;21.123,65;668177056647
2009-08-09;21.196,05;646320742922;22.650,40;620268910772;20.143,31;841355233722;36.738,52;78748381520;21.123,65;668177056647
2009-08-10;21.192,84;642865977954;22.657,99;616050572427;20.137,48;835611204568;36.742,49;78302685009;21.124,02;664373682603
2009-08-11;21.191,59;640496031204;22.656,79;611869571397;20.114,08;830565257203;36.710,35;77912528440;21.119,26;661530850393
2009-08-12;21.186,07;636364547940;22.641,27;605222894301;20.120,11;824079542951;36.720,37;77559108665;21.121,68;658829341227
2009-08-13;21.186,00;632441530486;22.649,80;599080748204;20.133,79;817969337811;36.717,02;77221874595;21.115,85;656892953070
2009-08-14;21.200,24;628886456161;22.674,44;595515153265;20.140,54;812807497707;36.731,97;77010731397;21.130,71;654336444026
2009-08-15;21.200,24;628886456161;22.674,44;595515153265;20.140,54;812807497707;36.731,97;77010731397;21.130,71;654336444026
2009-08-16;21.200,24;628886456161;22.674,44;595515153265;20.140,54;812807497707;36.731,97;77010731397;21.130,71;654336444026
2009-08-17;21.161,33;622125924443;22.634,44;589837021323;20.103,30;804248744499;36.663,61;75530008434;21.093,64;647525018592
2009-08-18;21.153,33;617821192291;22.621,44;585361085482;20.100,81;798876740612;36.673,93;75241599298;21.092,09;644371867587
2009-08-19;21.143,42;613278940793;22.624,53;582322313443;20.085,49;793282641733;36.630,13;75046415901;21.080,87;640591628621
2009-08-20;21.152,85;610990410815;22.598,86;577695519385;20.091,83;791876003636;36.625,40;74620622917;21.075,93;638275154464
2009-08-21;21.165,41;612133091320;22.598,44;576368767926;20.094,52;791353252707;36.626,57;74418029187;21.087,15;637440478062
2009-08-22;21.165,41;612133091320;22.598,44;576368767926;20.094,52;791353252707;36.626,57;74418029187;21.087,15;637440478062
2009-08-23;21.165,41;612133091320;22.598,44;576368767926;20.094,52;791353252707;36.626,57;74418029187;21.087,15;637440478062
2009-08-24;21.185,34;611584700458;22.616,03;576124183226;20.108,72;790355228501;36.640,31;74245589608;21.105,33;637212485546
2009-08-25;21.201,69;610218037842;22.630,33;574819017665;20.118,12;789210439480;36.661,69;73529362389;21.116,60;636993295308
2009-08-26;21.206,07;609176767364;22.647,52;573601967669;20.121,34;786991677472;36.712,44;73344445111;21.129,61;636322838048
2009-08-27;21.205,18;607101275947;22.661,58;572397477850;20.124,47;784636532163;36.712,23;73200876023;21.135,09;635488552831
2009-08-28;21.217,73;606498884924;22.669,44;571834207301;20.136,64;782961740354;36.724,59;73145166586;21.154,77;634684840922
2009-08-29;21.217,73;606498884924;22.669,44;571834207301;20.136,64;782961740354;36.724,59;73145166586;21.154,77;634684840922
2009-08-30;21.217,73;606498884924;22.669,44;571834207301;20.136,64;782961740354;36.724,59;73145166586;21.154,77;634684840922
2009-08-31;21.233,58;605109508751;22.701,70;570301189696;20.139,33;779957743099;36.735,17;73090619699;21.152,88;634083344990
2009-09-01;21.234,70;602345416097;22.702,89;566693247416;20.140,25;775922758730;36.734,13;72074111564;21.157,49;629034319236
2009-09-02;21.238,31;598960806949;22.701,55;564047906968;20.148,45;773112866228;36.757,11;71785860501;21.160,70;627710116698
2009-09-03;21.241,00;595066948660;22.725,99;561616200321;20.162,34;770253797067;36.786,04;71574429406;21.172,68;626112425024
2009-09-04;21.274,79;594240210582;22.759,29;561077089626;20.196,76;770001775735;36.829,69;71494587446;21.201,64;624448785308
2009-09-05;21.274,79;594240210582;22.759,29;561077089626;20.196,76;770001775735;36.829,69;71494587446;21.201,64;624448785308
2009-09-06;21.274,79;594240210582;22.759,29;561077089626;20.196,76;770001775735;36.829,69;71494587446;21.201,64;624448785308
2009-09-07;21.298,76;593318952182;22.777,79;559640939642;20.207,82;769326177855;36.832,15;71150599902;21.209,19;623645691659
2009-09-08;21.295,21;593049048651;22.771,41;558469477883;20.213,12;768019006266;36.814,08;70992754167;21.210,23;622303533206
2009-09-09;21.317,48;590464280606;22.800,30;557400876187;20.238,23;766489376826;36.832,74;71033269134;21.219,59;621442600711
2009-09-10;21.338,36;590017037598;22.826,87;555676105926;20.242,98;763866980727;36.837,98;70616888673;21.224,88;620421687649
2009-09-11;21.360,40;588584522607;22.841,56;555381136749;20.259,13;764195664113;36.850,84;70429084157;21.250,54;620636508794
2009-09-12;21.360,40;588584522607;22.841,56;555381136749;20.259,13;764195664113;36.850,84;70429084157;21.250,54;620636508794
2009-09-13;21.360,40;588584522607;22.841,56;555381136749;20.259,13;764195664113;36.850,84;70429084157;21.250,54;620636508794
2009-09-14;21.389,38;587962133153;22.856,54;554634910217;20.290,44;763393267954;36.890,61;70420155527;21.275,06;621222523183
2009-09-15;21.409,08;585122967243;22.870,20;551586439073;20.325,65;761079182339;36.898,37;69153537362;21.294,45;618002857621
2009-09-16;21.423,95;584582686170;22.882,53;549794769905;20.337,38;758810323309;36.919,78;69296452863;21.307,25;617647902818
2009-09-17;21.452,54;584115239886;22.895,78;548151549327;20.341,54;757079591516;36.931,38;69220050727;21.307,58;615514084292
2009-09-18;21.452,54;584115239886;22.895,78;548151549327;20.341,54;757079591516;36.931,38;69220050727;21.307,58;615514084292
2009-09-19;21.452,54;584115239886;22.895,78;548151549327;20.341,54;757079591516;36.931,38;69220050727;21.307,58;615514084292
2009-09-20;21.452,54;584115239886;22.895,78;548151549327;20.341,54;757079591516;36.931,38;69220050727;21.307,58;615514084292
2009-09-21;21.461,50;589796019476;22.897,13;546571500923;20.356,29;755694476583;36.940,06;69147349812;21.315,39;614633450704
2009-09-22;21.460,82;587364259974;22.882,48;542896745876;20.358,26;753872520105;36.934,26;68949907047;21.311,41;613543094521
2009-09-23;21.507,35;586310941446;22.935,95;541637599992;20.376,79;752684524304;36.988,44;68806471232;21.344,07;612544722920
2009-09-24;21.529,78;586083650565;22.974,46;540238271122;20.437,11;753529026932;37.037,43;68790528217;21.378,72;612714349142
2009-09-25;21.513,05;584460423159;22.952,78;537550674141;20.414,63;750249566643;37.023,12;68793575043;21.365,79;611377822827
2009-09-26;21.513,05;584460423159;22.952,78;537550674141;20.414,63;750249566643;37.023,12;68793575043;21.365,79;611377822827
2009-09-27;21.513,05;584460423159;22.952,78;537550674141;20.414,63;750249566643;37.023,12;68793575043;21.365,79;611377822827
2009-09-28;21.536,14;582930702736;22.959,12;534961396086;20.410,02;747797920786;37.045,32;68693247303;21.367,94;609755237806
2009-09-29;21.542,92;579663249476;22.959,71;532870796271;20.405,40;744549605574;37.021,04;68332967435;21.368,03;608271687357
2009-09-30;21.557,66;578786661992;22.959,96;531189928975;20.413,45;741418288374;37.043,67;68242739212;21.385,31;607554395437
2009-10-01;21.571,58;576035827032;22.980,18;528605341127;20.435,42;737946883547;37.040,08;67049172654;21.395,12;602332722956
2009-10-02;21.558,41;566000819654;22.996,43;526571714297;20.447,34;735143191853;37.057,97;66838297428;21.401,93;600447362868
2009-10-03;21.558,41;566000819654;22.996,43;526571714297;20.447,34;735143191853;37.057,97;66838297428;21.401,93;600447362868
2009-10-04;21.558,41;566000819654;22.996,43;526571714297;20.447,34;735143191853;37.057,97;66838297428;21.401,93;600447362868
2009-10-05;21.571,78;564148778681;23.005,38;524044853311;20.461,03;731327633141;37.077,77;66779473248;21.397,44;598253540831
2009-10-06;21.591,60;561838443266;23.013,61;521019138491;20.462,17;727731498646;37.071,67;66150473787;21.407,09;596377826382
2009-10-07;21.615,00;559829992669;23.023,96;517904430438;20.473,56;724281042302;37.109,61;65984991809;21.427,61;595323372024
2009-10-08;21.654,92;558713157859;23.069,20;515581387334;20.489,91;721889026926;37.143,13;65727617961;21.453,17;593588501357
2009-10-09;21.697,65;557629456458;23.121,15;514078483557;20.527,54;718906553264;37.181,93;65508272561;21.481,47;591233534179
2009-10-10;21.697,65;557629456458;23.121,15;514078483557;20.527,54;718906553264;37.181,93;65508272561;21.481,47;591233534179
2009-10-11;21.697,65;557629456458;23.121,15;514078483557;20.527,54;718906553264;37.181,93;65508272561;21.481,47;591233534179
2009-10-12;21.697,65;557629456458;23.121,15;514078483557;20.527,54;718906553264;37.181,93;65508272561;21.481,47;591233534179
2009-10-13;21.735,49;556081238433;23.160,55;511930914542;20.553,86;716013192817;37.219,94;65182709393;21.496,48;590276471724
2009-10-14;21.735,81;553228132676;23.157,92;510267677422;20.557,95;714065180284;37.193,89;64845481292;21.491,93;587196774783
2009-10-15;21.772,37;548044038587;23.170,58;507057668858;20.573,72;709677878855;37.199,49;64031911139;21.497,95;583267128376
2009-10-16;21.768,44;546621927921;23.168,39;504673722991;20.582,66;707575379269;37.197,51;63917369036;21.493,94;581403422199
2009-10-17;21.768,44;546621927921;23.168,39;504673722991;20.582,66;707575379269;37.197,51;63917369036;21.493,94;581403422199
2009-10-18;21.768,44;546621927921;23.168,39;504673722991;20.582,66;707575379269;37.197,51;63917369036;21.493,94;581403422199
2009-10-19;21.770,40;545404828553;23.184,86;502464800688;20.578,33;704009513335;37.197,83;63776261193;21.486,54;581002784167
2009-10-20;21.788,39;542171797183;23.198,71;498640042411;20.580,73;699287436469;37.194,46;63718205186;21.507,60;578977728577
2009-10-21;21.786,40;539940306490;23.212,68;495755772658;20.574,75;694453734053;37.225,45;63563863648;21.518,35;576261871550
2009-10-22;21.805,48;537945501604;23.225,79;491046213597;20.597,96;692044177425;37.244,67;63463271934;21.526,45;574035530544
2009-10-23;21.805,57;534881513987;23.232,32;487693353935;20.590,25;688814897945;37.247,33;63177253093;21.534,10;572039347488
2009-10-24;21.805,57;534881513987;23.232,32;487693353935;20.590,25;688814897945;37.247,33;63177253093;21.534,10;572039347488
2009-10-25;21.805,57;534881513987;23.232,32;487693353935;20.590,25;688814897945;37.247,33;63177253093;21.534,10;572039347488
2009-10-26;21.807,35;532916322758;23.234,93;485245577199;20.598,83;685704731275;37.272,94;63117897579;21.538,84;570881646052
2009-10-27;21.780,52;531330143467;23.203,65;482158716150;20.579,64;681600279352;37.244,56;62821324180;21.502,34;568556195609
2009-10-28;21.757,66;530039569620;23.204,25;479745957673;20.573,85;678905785749;37.232,73;62400145908;21.481,10;566300096950
2009-10-29;21.706,32;526698234643;23.162,49;476332137024;20.527,74;676642716517;37.213,41;62223112125;21.461,81;564807133805
2009-10-30;21.651,75;523920429266;23.124,84;473701529376;20.487,14;673073574303;37.167,52;61859404041;21.438,62;562893540863
2009-10-31;21.651,75;523920429266;23.124,84;473701529376;20.487,14;673073574303;37.167,52;61859404041;21.438,62;562893540863
2009-11-01;21.651,75;523920429266;23.124,84;473701529376;20.487,14;673073574303;37.167,52;61859404041;21.438,62;562893540863
2009-11-02;21.661,67;521279775155;23.123,39;471322839056;20.487,28;669531296734;37.152,13;61261741118;21.418,13;558058251309
2009-11-03;21.635,63;519088658589;23.107,23;470069510667;20.474,78;668383388133;37.110,83;61149000099;21.385,21;556796862733
2009-11-04;21.638,44;518621645578;23.060,21;467772185596;20.464,14;666195651817;37.092,02;61130511871;21.382,06;554474407245
2009-11-05;21.646,36;517055056631;23.082,38;467116778340;20.485,17;666866929598;37.108,22;61071371466;21.378,94;555147688732
2009-11-06;21.649,01;518518108497;23.097,69;469542858858;20.501,25;667775074915;37.113,89;60861898284;21.398,42;555454750542
2009-11-07;21.649,01;518518108497;23.097,69;469542858858;20.501,25;667775074915;37.113,89;60861898284;21.398,42;555454750542
2009-11-08;21.649,01;518518108497;23.097,69;469542858858;20.501,25;667775074915;37.113,89;60861898284;21.398,42;555454750542
2009-11-09;21.693,91;519218976005;23.167,27;470777465495;20.565,27;668998088275;37.228,03;60930449431;21.443,95;555483418246
2009-11-10;21.695,41;518212036162;23.185,44;470712589626;20.573,42;668031014967;37.226,19;60809067562;21.469,54;555196486851
2009-11-11;21.663,59;517097407777;23.161,43;469957094184;20.532,70;667217824965;37.180,34;60672646769;21.442,34;553750157677
2009-11-12;21.646,99;515877091396;23.152,43;469876884278;20.511,83;665521258038;37.154,87;60506196722;21.429,71;553112805336
2009-11-13;21.626,33;514708853916;23.109,02;466771653107;20.481,71;661128402578;37.111,63;60144625234;21.407,41;550976874502
2009-11-14;21.626,33;514708853916;23.109,02;466771653107;20.481,71;661128402578;37.111,63;60144625234;21.407,41;550976874502
2009-11-15;21.626,33;514708853916;23.109,02;466771653107;20.481,71;661128402578;37.111,63;60144625234;21.407,41;550976874502
2009-11-16;21.557,51;508822369681;23.038,33;463712521841;20.430,81;656214646551;37.026,60;59401825179;21.367,08;545304592108
2009-11-17;21.537,83;507452340667;23.006,64;461742295897;20.388,60;653366152972;36.963,92;59403366971;21.351,83;543869113943
2009-11-18;21.485,79;505381500007;22.973,58;460854768307;20.341,31;651410060662;36.911,01;59262139685;21.307,94;542261900581
2009-11-19;21.473,69;504245497438;22.956,60;459892146916;20.322,96;649978986038;36.921,40;59282693526;21.280,99;540977161853
2009-11-20;21.494,45;504394220930;22.960,94;459481665837;20.359,64;649443235119;36.966,68;59071357495;21.306,46;540786597534
2009-11-21;21.494,45;504394220930;22.960,94;459481665837;20.359,64;649443235119;36.966,68;59071357495;21.306,46;540786597534
2009-11-22;21.494,45;504394220930;22.960,94;459481665837;20.359,64;649443235119;36.966,68;59071357495;21.306,46;540786597534
2009-11-23;21.498,76;503709153398;22.980,99;459499623313;20.358,81;648960901745;36.966,49;58866764959;21.314,38;541113615256
2009-11-24;21.503,40;503439562429;22.978,55;459560065862;20.346,52;647542799196;36.955,82;58782658046;21.297,87;540639827139
2009-11-25;21.493,70;504041756167;22.928,65;460854139107;20.318,35;647301329861;36.922,22;58587207134;21.271,91;540530790728
2009-11-26;21.508,51;503661071984;22.930,48;461335270101;20.313,29;646875668739;36.913,78;58355343921;21.271,13;540815600419
2009-11-27;21.495,49;503698915139;22.920,32;460871705106;20.304,90;645689954436;36.895,95;58299820402;21.265,93;540113136411
2009-11-28;21.495,49;503698915139;22.920,32;460871705106;20.304,90;645689954436;36.895,95;58299820402;21.265,93;540113136411
2009-11-29;21.495,49;503698915139;22.920,32;460871705106;20.304,90;645689954436;36.895,95;58299820402;21.265,93;540113136411
2009-11-30;21.425,23;501718540523;22.878,63;459366482833;20.287,14;643777938650;36.855,24;58340346607;21.231,53;539000841789
2009-12-01;21.418,86;499896343226;22.885,00;457961697659;20.282,09;641035773283;36.854,18;57699982868;21.223,36;535275211781
2009-12-02;21.442,95;501461181555;22.890,85;463324605430;20.289,71;644188925524;36.849,35;57677433475;21.236,38;538837525891
2009-12-03;21.446,38;507866365420;22.911,80;476884348302;20.293,33;653698738214;36.879,86;57559819698;21.248,18;545048651389
2009-12-04;21.440,88;508771378422;22.906,81;477413971826;20.306,00;654943750959;36.880,93;58072991165;21.256,53;544510947896
2009-12-05;21.440,88;508771378422;22.906,81;477413971826;20.306,00;654943750959;36.880,93;58072991165;21.256,53;544510947896
2009-12-06;21.440,88;508771378422;22.906,81;477413971826;20.306,00;654943750959;36.880,93;58072991165;21.256,53;544510947896
2009-12-07;21.423,68;508009313974;22.892,70;477657740601;20.286,73;652988893461;36.867,82;58078056086;21.239,50;543364843715
2009-12-08;21.423,68;508009313974;22.892,70;477657740601;20.286,73;652988893461;36.867,82;58078056086;21.239,50;543364843715
2009-12-09;21.409,36;506746269725;22.893,57;477352881109;20.289,70;652815768785;36.824,22;58092475904;21.229,75;542463217046
2009-12-10;21.382,46;503746414612;22.865,71;476102108163;20.268,86;650289995196;36.810,43;58061196567;21.211,61;541542556446
2009-12-11;21.343,61;502046272857;22.828,37;473321362714;20.223,81;645798447023;36.754,79;57829462041;21.157,31;538075940929
2009-12-12;21.343,61;502046272857;22.828,37;473321362714;20.223,81;645798447023;36.754,79;57829462041;21.157,31;538075940929
2009-12-13;21.343,61;502046272857;22.828,37;473321362714;20.223,81;645798447023;36.754,79;57829462041;21.157,31;538075940929
2009-12-14;21.343,57;500127668021;22.830,62;470561635763;20.193,00;643454133283;36.725,55;57815243553;21.141,09;536314797283
2009-12-15;21.299,68;496713249750;22.762,03;467568264977;20.151,16;640742242598;36.655,63;57062765368;21.098,50;532515124683
2009-12-16;21.300,26;496097638658;22.757,07;466136607193;20.163,03;639828526203;36.675,51;57207936223;21.097,07;531680534010
2009-12-17;21.314,18;495855518656;22.759,46;464281714599;20.165,73;639200064019;36.676,33;57240571649;21.104,26;531023193381
2009-12-18;21.306,94;495051828732;22.792,21;463533824549;20.181,41;638492641678;36.714,74;57423455950;21.110,86;530720142210
2009-12-19;21.306,94;495051828732;22.792,21;463533824549;20.181,41;638492641678;36.714,74;57423455950;21.110,86;530720142210
2009-12-20;21.306,94;495051828732;22.792,21;463533824549;20.181,41;638492641678;36.714,74;57423455950;21.110,86;530720142210
2009-12-21;21.338,03;494647865591;22.804,60;463239778323;20.192,24;637632588378;36.729,41;57511268758;21.138,95;530932868028
2009-12-22;21.345,90;494333129291;22.801,74;463080595846;20.199,11;637580930668;36.733,35;57519584167;21.138,81;529818550588
2009-12-23;21.377,50;492890539564;22.830,71;463068276015;20.210,41;636486870487;36.740,64;57508847650;21.165,60;529474369405
2009-12-24;21.441,38;493002474425;22.914,19;463446279943;20.219,29;635824689875;36.819,89;57612388963;21.206,36;530113341510
2009-12-25;21.441,38;493002474425;22.914,19;463446279943;20.219,29;635824689875;36.819,89;57612388963;21.206,36;530113341510
2009-12-26;21.441,38;493002474425;22.914,19;463446279943;20.219,29;635824689875;36.819,89;57612388963;21.206,36;530113341510
2009-12-27;21.441,38;493002474425;22.914,19;463446279943;20.219,29;635824689875;36.819,89;57612388963;21.206,36;530113341510
2009-12-28;21.454,63;492135180671;22.922,28;462816117625;20.215,32;634234170576;36.826,00;57727196667;21.208,00;529811054210
2009-12-29;21.499,85;491989002357;22.980,08;463422777311;20.248,06;633981066420;36.881,11;57866265216;21.231,48;530149527770
2009-12-30;21.500,49;491263168467;22.944,45;461903134479;20.243,18;633330879296;36.869,11;57765037652;21.234,18;529499625307
2009-12-31;21.516,29;491622775679;22.975,94;461936429864;20.285,24;633495588570;36.924,52;57851602150;21.265,58;530278900087
