
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2009-07-16;17.012,05;1572190155957;17.577,87;1089724700970;17.605,41;1502839120625;17.039,12;317961477772;16.948,59;2276096404475
2009-07-17;17.116,46;1582785314186;17.681,55;1097113708728;17.695,01;1511287674247;17.115,59;319358667826;17.035,35;2288958663646
2009-07-18;17.116,46;1582785314186;17.681,55;1097113708728;17.695,01;1511287674247;17.115,59;319358667826;17.035,35;2288958663646
2009-07-19;17.116,46;1582785314186;17.681,55;1097113708728;17.695,01;1511287674247;17.115,59;319358667826;17.035,35;2288958663646
2009-07-20;17.137,78;1584432579060;17.701,64;1098556567178;17.712,60;1513139975032;17.124,71;319421907672;17.046,19;2291866160261
2009-07-21;17.193,20;1588794749321;17.759,23;1102088325430;17.755,10;1516627660777;17.165,32;320237308901;17.089,34;2298266244097
2009-07-22;17.198,50;1587429443722;17.763,46;1101342054591;17.760,47;1516982500539;17.173,52;320355084089;17.097,43;2298143019269
2009-07-23;17.200,27;1586915672512;17.771,28;1102186427554;17.766,38;1517107940362;17.177,00;320362804548;17.103,86;2297757813314
2009-07-24;17.244,51;1591069331041;17.823,27;1105351193523;17.808,93;1520250493757;17.213,33;321177167800;17.145,40;2303476104672
2009-07-25;17.244,51;1591069331041;17.823,27;1105351193523;17.808,93;1520250493757;17.213,33;321177167800;17.145,40;2303476104672
2009-07-26;17.244,51;1591069331041;17.823,27;1105351193523;17.808,93;1520250493757;17.213,33;321177167800;17.145,40;2303476104672
2009-07-27;17.261,68;1592356731653;17.838,93;1106074896360;17.827,18;1521421813712;17.230,09;321566422740;17.164,13;2305833867631
2009-07-28;17.283,29;1594854976749;17.856,46;1106389802491;17.844,74;1522532892136;17.244,55;322033459852;17.175,69;2308009839522
2009-07-29;17.290,10;1594688879656;17.868,29;1106463751506;17.851,68;1523453865884;17.257,04;322368553448;17.184,47;2310138483616
2009-07-30;17.274,89;1593845343754;17.856,52;1105320231479;17.834,62;1521187368925;17.237,21;322140865320;17.167,63;2308528787240
2009-07-31;17.307,63;1609421290402;17.891,47;1115150405773;17.860,86;1535257198435;17.264,64;324790550809;17.197,84;2312668297402
2009-08-01;17.307,63;1609421290402;17.891,47;1115150405773;17.860,86;1535257198435;17.264,64;324790550809;17.197,84;2312668297402
2009-08-02;17.307,63;1609421290402;17.891,47;1115150405773;17.860,86;1535257198435;17.264,64;324790550809;17.197,84;2312668297402
2009-08-03;17.346,60;1612623792112;17.922,69;1116184934714;17.890,26;1537184862585;17.284,98;324601000815;17.217,65;2313994489968
2009-08-04;17.396,85;1617209174063;17.979,11;1118754947447;17.944,58;1541405934387;17.327,05;324951474326;17.264,89;2340147282477
2009-08-05;17.426,00;1617585730596;18.007,35;1118770225483;17.983,81;1544532146864;17.358,14;325608897344;17.294,29;2343722562871
2009-08-06;17.420,60;1616879040262;18.006,82;1117967227295;17.972,24;1542602284916;17.355,51;325571352505;17.289,29;2341810887238
2009-08-07;17.406,04;1614823427044;17.994,64;1116805313524;17.949,33;1540039056940;17.340,95;325038869815;17.274,84;2332398390659
2009-08-08;17.406,04;1614823427044;17.994,64;1116805313524;17.949,33;1540039056940;17.340,95;325038869815;17.274,84;2332398390659
2009-08-09;17.406,04;1614823427044;17.994,64;1116805313524;17.949,33;1540039056940;17.340,95;325038869815;17.274,84;2332398390659
2009-08-10;17.406,65;1613222443264;18.008,59;1115444285661;17.948,16;1537540072127;17.341,71;325234895649;17.287,36;2329817213924
2009-08-11;17.410,81;1612192775611;18.001,78;1113324947577;17.938,90;1535377059811;17.341,58;325028530925;17.277,19;2327197044429
2009-08-12;17.388,06;1603848517736;17.972,23;1108016172524;17.921,10;1533636536287;17.324,00;324619474147;17.253,88;2323469463230
2009-08-13;17.386,69;1603364713545;17.981,56;1107843645112;17.930,57;1528706967042;17.325,71;323103682768;17.261,11;2325287653220
2009-08-14;17.417,99;1605968803189;18.024,40;1110490836609;17.963,99;1530746359853;17.355,82;323749372835;17.294,92;2331071238282
2009-08-15;17.417,99;1605968803189;18.024,40;1110490836609;17.963,99;1530746359853;17.355,82;323749372835;17.294,92;2331071238282
2009-08-16;17.417,99;1605968803189;18.024,40;1110490836609;17.963,99;1530746359853;17.355,82;323749372835;17.294,92;2331071238282
2009-08-17;17.388,59;1603346442314;17.993,66;1107722977078;17.929,33;1527510567623;17.336,21;322955921433;17.264,90;2328228147058
2009-08-18;17.321,98;1596353387916;17.927,24;1103202260573;17.856,92;1521177205103;17.282,90;322222873508;17.203,25;2319985441472
2009-08-19;17.327,07;1597356910191;17.936,79;1104017786595;17.862,94;1521802057760;17.289,88;322669810245;17.213,13;2321296952637
2009-08-20;17.322,60;1596835936995;17.925,36;1102775009028;17.866,49;1521253639687;17.278,60;322622428544;17.206,96;2320399861188
2009-08-21;17.342,70;1597847233990;17.941,31;1104102981738;17.883,93;1522675438096;17.289,22;322779746045;17.225,54;2323473804099
2009-08-22;17.342,70;1597847233990;17.941,31;1104102981738;17.883,93;1522675438096;17.289,22;322779746045;17.225,54;2323473804099
2009-08-23;17.342,70;1597847233990;17.941,31;1104102981738;17.883,93;1522675438096;17.289,22;322779746045;17.225,54;2323473804099
2009-08-24;17.375,89;1601243052069;17.974,80;1105649504855;17.909,99;1525632583981;17.305,45;323075214088;17.250,93;2326358818000
2009-08-25;17.400,46;1603788105811;17.995,59;1106691288907;17.933,12;1528001603814;17.322,04;323526031089;17.266,65;2328585691942
2009-08-26;17.404,48;1603771668587;18.000,94;1105895080720;17.938,79;1528101415937;17.332,38;323729161121;17.271,45;2329701644026
2009-08-27;17.401,81;1603808970366;18.001,85;1105570158538;17.930,87;1527064205268;17.330,80;323620047446;17.266,24;2328611552111
2009-08-28;17.404,28;1603570668844;17.994,33;1104692642436;17.931,36;1527385330891;17.325,98;323542689644;17.269,54;2328907664182
2009-08-29;17.404,28;1603570668844;17.994,33;1104692642436;17.931,36;1527385330891;17.325,98;323542689644;17.269,54;2328907664182
2009-08-30;17.404,28;1603570668844;17.994,33;1104692642436;17.931,36;1527385330891;17.325,98;323542689644;17.269,54;2328907664182
2009-08-31;17.413,64;1620096801715;18.017,77;1113993223032;17.939,38;1540362330182;17.333,17;326226044859;17.277,11;2331350449279
2009-09-01;17.392,00;1617598274162;17.988,79;1111059351267;17.910,34;1537072878243;17.309,04;325198655543;17.250,53;2325626110451
2009-09-02;17.363,92;1614279437153;17.960,64;1107392365316;17.881,55;1534235105208;17.284,45;324822053577;17.223,10;2342742899301
2009-09-03;17.361,69;1612157429489;17.961,52;1106036174123;17.882,67;1532518160042;17.282,85;324757906861;17.222,49;2342107883569
2009-09-04;17.398,39;1616233680193;18.000,59;1108725556109;17.919,27;1535108729874;17.315,49;325361148437;17.254,92;2338477855556
2009-09-05;17.398,39;1616233680193;18.000,59;1108725556109;17.919,27;1535108729874;17.315,49;325361148437;17.254,92;2338477855556
2009-09-06;17.398,39;1616233680193;18.000,59;1108725556109;17.919,27;1535108729874;17.315,49;325361148437;17.254,92;2338477855556
2009-09-07;17.457,87;1620491345588;18.056,55;1112592068006;17.978,64;1540656640337;17.360,66;325466736654;17.314,02;2344781947559
2009-09-08;17.477,29;1622379957993;18.067,96;1113129280231;18.003,11;1543124668615;17.374,55;325421429229;17.332,05;2347530317344
2009-09-09;17.518,79;1623910654596;18.116,49;1115121235903;18.049,57;1542226212222;17.410,42;326143998482;17.368,08;2352070909642
2009-09-10;17.548,33;1626219205150;18.148,99;1114417480524;18.076,74;1543059529033;17.439,07;324637364871;17.393,04;2354849762457
2009-09-11;17.585,80;1623574881833;18.182,69;1114836993825;18.112,75;1546754096130;17.467,05;325166692728;17.425,55;2358859395549
2009-09-12;17.585,80;1623574881833;18.182,69;1114836993825;18.112,75;1546754096130;17.467,05;325166692728;17.425,55;2358859395549
2009-09-13;17.585,80;1623574881833;18.182,69;1114836993825;18.112,75;1546754096130;17.467,05;325166692728;17.425,55;2358859395549
2009-09-14;17.614,88;1626267033013;18.196,20;1115688950852;18.145,33;1549726458910;17.489,27;325658104949;17.454,15;2363956894110
2009-09-15;17.635,93;1626845848676;18.205,79;1116732374397;18.164,02;1551538036446;17.493,01;325176156667;17.469,96;2365799763554
2009-09-16;17.668,94;1630824862880;18.221,40;1116597084175;18.193,53;1554044106085;17.520,10;325963648804;17.503,28;2369510280601
2009-09-17;17.724,59;1636217942167;18.259,80;1118131179593;18.236,23;1557166528502;17.549,20;326651434015;17.548,57;2375405919809
2009-09-18;17.724,59;1636217942167;18.259,80;1118131179593;18.236,23;1557166528502;17.549,20;326651434015;17.548,57;2375405919809
2009-09-19;17.724,59;1636217942167;18.259,80;1118131179593;18.236,23;1557166528502;17.549,20;326651434015;17.548,57;2375405919809
2009-09-20;17.724,59;1636217942167;18.259,80;1118131179593;18.236,23;1557166528502;17.549,20;326651434015;17.548,57;2375405919809
2009-09-21;17.758,18;1639344657706;18.289,19;1120285664662;18.268,42;1560292761222;17.579,53;327098447341;17.578,52;2380299886059
2009-09-22;17.744,95;1638303563590;18.275,12;1118911401365;18.252,61;1558913830821;17.565,95;326881060359;17.568,26;2378169712615
2009-09-23;17.788,84;1641091898123;18.331,86;1121213782014;18.277,34;1560251256261;17.585,05;327389868663;17.599,65;2383275747527
2009-09-24;17.807,18;1642541590924;18.349,15;1123432545764;18.292,10;1561028558360;17.596,89;327464784213;17.611,52;2384467490794
2009-09-25;17.778,89;1640201403741;18.318,18;1121191889178;18.252,12;1558120692110;17.575,39;327189899333;17.581,84;2381687097055
2009-09-26;17.778,89;1640201403741;18.318,18;1121191889178;18.252,12;1558120692110;17.575,39;327189899333;17.581,84;2381687097055
2009-09-27;17.778,89;1640201403741;18.318,18;1121191889178;18.252,12;1558120692110;17.575,39;327189899333;17.581,84;2381687097055
2009-09-28;17.775,66;1639858323036;18.318,37;1121522371731;18.248,65;1558047006484;17.578,91;327269569097;17.584,17;2382301173209
2009-09-29;17.798,11;1641312156292;18.335,66;1122135820521;18.269,99;1559596305839;17.598,45;327700325687;17.613,22;2386981889316
2009-09-30;17.813,71;1658552096789;18.354,73;1131988685724;18.301,12;1577880863066;17.614,26;330800006536;17.634,43;2389906164085
2009-10-01;17.838,89;1659961253000;18.386,61;1133707405132;18.326,64;1578485933831;17.635,64;330874957841;17.657,04;2391024223935
2009-10-02;17.809,70;1653780934916;18.376,33;1131274618339;18.309,57;1576757422030;17.623,21;330766918320;17.632,96;2411988745092
2009-10-03;17.809,70;1653780934916;18.376,33;1131274618339;18.309,57;1576757422030;17.623,21;330766918320;17.632,96;2411988745092
2009-10-04;17.809,70;1653780934916;18.376,33;1131274618339;18.309,57;1576757422030;17.623,21;330766918320;17.632,96;2411988745092
2009-10-05;17.795,76;1652161301218;18.353,51;1129021948561;18.297,55;1573968905043;17.621,09;330667795957;17.621,55;2407326631746
2009-10-06;17.836,62;1655348107852;18.388,93;1130085300265;18.334,52;1576145822094;17.650,07;330470377937;17.659,52;2411585984470
2009-10-07;17.900,38;1659598128390;18.435,48;1132194975595;18.400,58;1580795018763;17.704,76;331460419299;17.717,02;2419057108277
2009-10-08;17.931,37;1661717514830;18.468,31;1132414498358;18.431,52;1578838572822;17.733,07;332020903249;17.747,35;2422720391979
2009-10-09;17.977,64;1664921151204;18.522,99;1134496223270;18.482,07;1581938040483;17.761,77;330442806304;17.787,67;2419163903124
2009-10-10;17.977,64;1664921151204;18.522,99;1134496223270;18.482,07;1581938040483;17.761,77;330442806304;17.787,67;2419163903124
2009-10-11;17.977,64;1664921151204;18.522,99;1134496223270;18.482,07;1581938040483;17.761,77;330442806304;17.787,67;2419163903124
2009-10-12;17.977,64;1664921151204;18.522,99;1134496223270;18.482,07;1581938040483;17.761,77;330442806304;17.787,67;2419163903124
2009-10-13;18.028,08;1663350839297;18.581,31;1134498398667;18.529,37;1583074728618;17.809,24;331235400568;17.838,76;2424167968276
2009-10-14;18.048,73;1665055072531;18.591,10;1133560719146;18.556,55;1585549092841;17.825,81;331528206578;17.854,65;2426118310095
2009-10-15;18.108,69;1670183580171;18.640,44;1135028080645;18.618,16;1589140071535;17.861,33;331614641873;17.907,24;2432448075074
2009-10-16;18.100,39;1669251604834;18.634,84;1134335265793;18.606,66;1588422672130;17.855,17;331594039110;17.900,36;2431443174161
2009-10-17;18.100,39;1669251604834;18.634,84;1134335265793;18.606,66;1588422672130;17.855,17;331594039110;17.900,36;2431443174161
2009-10-18;18.100,39;1669251604834;18.634,84;1134335265793;18.606,66;1588422672130;17.855,17;331594039110;17.900,36;2431443174161
2009-10-19;18.079,09;1668526425709;18.618,19;1132401426014;18.576,05;1586865138854;17.837,41;331676890934;17.876,15;2430915688306
2009-10-20;18.114,90;1672290096883;18.648,90;1133975667316;18.605,00;1588488065645;17.855,34;332114728641;17.911,04;2435593480468
2009-10-21;18.093,76;1669772841414;18.631,06;1132644233194;18.572,18;1585502436257;17.836,96;331711743827;17.882,22;2430275984337
2009-10-22;18.095,09;1669930587567;18.629,21;1131402505142;18.579,63;1584941272893;17.832,91;331595304725;17.882,60;2430387688324
2009-10-23;18.068,98;1667002548427;18.603,84;1128965322963;18.550,54;1582556903727;17.806,82;331058215412;17.859,21;2427438580061
2009-10-24;18.068,98;1667002548427;18.603,84;1128965322963;18.550,54;1582556903727;17.806,82;331058215412;17.859,21;2427438580061
2009-10-25;18.068,98;1667002548427;18.603,84;1128965322963;18.550,54;1582556903727;17.806,82;331058215412;17.859,21;2427438580061
2009-10-26;18.083,56;1667974060888;18.604,22;1128142982100;18.556,11;1582620077396;17.807,82;331207419053;17.857,77;2427019372061
2009-10-27;18.055,70;1665433965972;18.572,29;1125428312257;18.519,46;1579436587696;17.784,13;330974382901;17.830,38;2423056117560
2009-10-28;17.997,37;1660074122079;18.519,01;1121263444831;18.467,36;1574792757649;17.737,48;330071307237;17.774,92;2415620192578
2009-10-29;17.885,33;1647206243992;18.395,94;1113461274211;18.359,53;1565506054000;17.663,57;328701506510;17.674,11;2401827648203
2009-10-30;17.870,51;1665496484128;18.401,31;1121421164574;18.361,04;1584231665161;17.655,80;331417636711;17.669,57;2401962500884
2009-10-31;17.870,51;1665496484128;18.401,31;1121421164574;18.361,04;1584231665161;17.655,80;331417636711;17.669,57;2401962500884
2009-11-01;17.870,51;1665496484128;18.401,31;1121421164574;18.361,04;1584231665161;17.655,80;331417636711;17.669,57;2401962500884
2009-11-02;17.849,98;1662717654687;18.365,43;1118602879226;18.322,16;1579852180510;17.636,57;330589547927;17.639,76;2395848034991
2009-11-03;17.813,78;1658400933580;18.331,43;1115776323552;18.287,41;1575065869504;17.598,61;329823316013;17.610,81;2415192582766
2009-11-04;17.781,60;1654035493703;18.301,39;1113749440589;18.265,56;1572733477866;17.576,91;329444540188;17.589,30;2410970605569
2009-11-05;17.830,67;1658528879271;18.345,53;1113220791289;18.334,41;1577842588035;17.619,24;329794599384;17.632,44;2417835418787
2009-11-06;17.857,98;1661008152016;18.386,59;1115972108905;18.366,09;1581166110483;17.638,80;329882579349;17.657,73;2411267543474
2009-11-07;17.857,98;1661008152016;18.386,59;1115972108905;18.366,09;1581166110483;17.638,80;329882579349;17.657,73;2411267543474
2009-11-08;17.857,98;1661008152016;18.386,59;1115972108905;18.366,09;1581166110483;17.638,80;329882579349;17.657,73;2411267543474
2009-11-09;17.892,00;1662541995081;18.417,05;1118426516145;18.416,15;1583299707153;17.683,93;330782999510;17.699,92;2412806163255
2009-11-10;17.933,46;1665733152570;18.477,60;1121868523975;18.473,87;1587578483586;17.724,22;331546088268;17.758,38;2420855977963
2009-11-11;17.922,51;1663754281203;18.455,45;1119719839188;18.448,94;1585167778649;17.709,02;331341598502;17.741,80;2417845695557
2009-11-12;17.909,04;1656779677392;18.440,76;1117473934364;18.440,76;1584778576334;17.697,16;331140754142;17.731,50;2416506681165
2009-11-13;17.881,33;1654374557703;18.399,40;1114864528108;18.391,07;1576394425100;17.662,82;328853196866;17.696,73;2412333295206
2009-11-14;17.881,33;1654374557703;18.399,40;1114864528108;18.391,07;1576394425100;17.662,82;328853196866;17.696,73;2412333295206
2009-11-15;17.881,33;1654374557703;18.399,40;1114864528108;18.391,07;1576394425100;17.662,82;328853196866;17.696,73;2412333295206
2009-11-16;17.839,59;1650655099829;18.350,03;1112151362293;18.367,50;1574192698200;17.630,72;327752242276;17.665,30;2408321300886
2009-11-17;17.847,43;1651589995916;18.348,57;1112107994294;18.370,04;1572803750758;17.619,31;327915136689;17.675,48;2409535835769
2009-11-18;17.805,92;1648106115957;18.291,67;1108924990044;18.315,76;1568574915934;17.582,77;327357807191;17.628,89;2402687919713
2009-11-19;17.767,32;1644760544857;18.254,81;1107133167765;18.291,01;1566165562259;17.554,23;327001251186;17.597,44;2400745207466
2009-11-20;17.767,78;1645091551067;18.255,85;1107076475502;18.290,59;1566029543438;17.564,26;327281971440;17.593,55;2400104573801
2009-11-21;17.767,78;1645091551067;18.255,85;1107076475502;18.290,59;1566029543438;17.564,26;327281971440;17.593,55;2400104573801
2009-11-22;17.767,78;1645091551067;18.255,85;1107076475502;18.290,59;1566029543438;17.564,26;327281971440;17.593,55;2400104573801
2009-11-23;17.771,34;1645137937795;18.283,49;1108885831597;18.305,79;1567290384479;17.574,11;327315901871;17.603,04;2401069024802
2009-11-24;17.783,94;1647008970778;18.282,20;1108633169710;18.316,28;1568529643184;17.572,13;327421111833;17.613,18;2402624669027
2009-11-25;17.751,13;1644595524222;18.236,26;1106095943727;18.274,39;1564687533813;17.540,69;326979747149;17.579,12;2398784317221
2009-11-26;17.780,89;1647656382222;18.268,40;1108355824097;18.305,64;1568332157573;17.554,47;327366249061;17.603,87;2401886949551
2009-11-27;17.743,07;1643208058563;18.225,35;1106056121577;18.248,99;1563416199130;17.521,23;326929872559;17.566,93;2397643095795
2009-11-28;17.743,07;1643208058563;18.225,35;1106056121577;18.248,99;1563416199130;17.521,23;326929872559;17.566,93;2397643095795
2009-11-29;17.743,07;1643208058563;18.225,35;1106056121577;18.248,99;1563416199130;17.521,23;326929872559;17.566,93;2397643095795
2009-11-30;17.662,01;1653248915265;18.171,25;1111904784849;18.206,91;1575601657339;17.492,23;329176800779;17.509,27;2390719563878
2009-12-01;17.682,37;1654428654578;18.191,45;1113387692941;18.225,35;1576261418933;17.505,24;328917438773;17.531,36;2391851233996
2009-12-02;17.755,02;1660206465846;18.261,15;1118625130613;18.307,17;1584001395729;17.562,72;329900813040;17.594,44;2423416744500
2009-12-03;17.804,44;1667397072536;18.311,14;1126229194832;18.355,18;1589917151466;17.618,79;330557034058;17.634,85;2430303053629
2009-12-04;17.827,80;1669545198864;18.336,65;1128558288489;18.394,00;1594578329500;17.630,26;330701153368;17.656,87;2425753644214
2009-12-05;17.827,80;1669545198864;18.336,65;1128558288489;18.394,00;1594578329500;17.630,26;330701153368;17.656,87;2425753644214
2009-12-06;17.827,80;1669545198864;18.336,65;1128558288489;18.394,00;1594578329500;17.630,26;330701153368;17.656,87;2425753644214
2009-12-07;17.817,05;1668797596932;18.336,82;1128999027590;18.354,27;1590060925678;17.618,75;330437615736;17.643,83;2420781307481
2009-12-08;17.817,05;1668797596932;18.336,82;1128999027590;18.354,27;1590060925678;17.618,75;330437615736;17.643,83;2420781307481
2009-12-09;17.780,80;1664562702608;18.295,72;1125632537216;18.338,53;1588872880300;17.578,94;329570346284;17.618,23;2416542894180
2009-12-10;17.733,97;1658993562456;18.251,38;1122296723440;18.272,05;1581344629125;17.540,10;328835503211;17.572,67;2409047157551
2009-12-11;17.713,77;1656847703412;18.220,37;1119034692905;18.243,18;1573796058989;17.514,98;326499239612;17.544,71;2404860248191
2009-12-12;17.713,77;1656847703412;18.220,37;1119034692905;18.243,18;1573796058989;17.514,98;326499239612;17.544,71;2404860248191
2009-12-13;17.713,77;1656847703412;18.220,37;1119034692905;18.243,18;1573796058989;17.514,98;326499239612;17.544,71;2404860248191
2009-12-14;17.745,93;1654421624583;18.249,24;1120576420346;18.275,56;1577184074510;17.549,79;327407730539;17.573,96;2408829597194
2009-12-15;17.750,72;1655457360203;18.255,65;1119984938505;18.297,12;1580025654660;17.570,63;327319109191;17.580,38;2408210195839
2009-12-16;17.755,82;1656670191469;18.258,74;1120609416403;18.300,08;1581995625702;17.577,03;327734740958;17.579,54;2408846353978
2009-12-17;17.765,89;1658515263371;18.270,76;1121972170452;18.305,83;1582961753827;17.579,65;327897869942;17.589,77;2410852609424
2009-12-18;17.717,46;1654749169959;18.237,30;1119885385737;18.258,46;1580192537497;17.561,71;327769505637;17.549,47;2406144023175
2009-12-19;17.717,46;1654749169959;18.237,30;1119885385737;18.258,46;1580192537497;17.561,71;327769505637;17.549,47;2406144023175
2009-12-20;17.717,46;1654749169959;18.237,30;1119885385737;18.258,46;1580192537497;17.561,71;327769505637;17.549,47;2406144023175
2009-12-21;17.715,27;1655050820598;18.238,02;1120375283668;18.264,87;1581053836966;17.551,96;327674263470;17.558,63;2407782621185
2009-12-22;17.741,48;1657377905914;18.262,90;1122107868053;18.285,57;1582517845979;17.577,26;328327618662;17.576,78;2410131433767
2009-12-23;17.765,26;1660055874331;18.301,70;1124600083070;18.314,01;1584828834325;17.604,14;328909931054;17.601,19;2413876114093
2009-12-24;17.821,43;1665480807176;18.362,89;1127945580982;18.355,51;1587685749125;17.639,96;329636436827;17.652,76;2421517013481
2009-12-25;17.821,43;1665480807176;18.362,89;1127945580982;18.355,51;1587685749125;17.639,96;329636436827;17.652,76;2421517013481
2009-12-26;17.821,43;1665480807176;18.362,89;1127945580982;18.355,51;1587685749125;17.639,96;329636436827;17.652,76;2421517013481
2009-12-27;17.821,43;1665480807176;18.362,89;1127945580982;18.355,51;1587685749125;17.639,96;329636436827;17.652,76;2421517013481
2009-12-28;17.839,61;1667082269421;18.372,92;1128223822404;18.355,76;1587068593559;17.649,18;329849180600;17.665,65;2422855215313
2009-12-29;17.883,02;1671940720365;18.434,15;1131999494916;18.401,84;1591627262536;17.686,99;330597217125;17.706,82;2429458696481
2009-12-30;17.903,42;1700722285497;18.443,73;1141214419528;18.420,16;1609087817119;17.700,96;333594476442;17.723,11;2432714222308
2009-12-31;17.928,92;1703130043064;18.469,26;1142791995964;18.456,12;1611845894876;17.730,21;334145700041;17.761,51;2437966296356
