
Valores Confirmados

Fecha;BANSANDER;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA;;SANTA MARIA
2007-02-16;19.723,79;1476415764902;19.564,57;2142291245408;18.811,67;2894836328665;18.916,76;305198134322;19.022,30;3371949517988;19.015,57;1147235210034
2007-02-17;19.723,79;1476415764902;19.564,57;2142291245408;18.811,67;2894836328665;18.916,76;305198134322;19.022,30;3371949517988;19.015,57;1147235210034
2007-02-18;19.723,79;1476415764902;19.564,57;2142291245408;18.811,67;2894836328665;18.916,76;305198134322;19.022,30;3371949517988;19.015,57;1147235210034
2007-02-19;19.755,60;1479854293479;19.595,73;2148347494430;18.840,71;2900220101737;18.944,55;305998757926;19.052,52;3382341630319;19.046,52;1150317240603
2007-02-20;19.762,19;1482485906585;19.605,06;2150499475674;18.843,99;2902363554431;18.952,30;306135667186;19.060,92;3388428932043;19.048,21;1150831779517
2007-02-21;19.699,02;1478259089759;19.556,71;2146764894010;18.786,73;2896440948042;18.889,74;305122842610;19.001,98;3378006570447;18.991,92;1147766342824
2007-02-22;19.581,52;1469177998278;19.469,31;2139196160365;18.681,26;2880903233828;18.780,01;303797371815;18.892,32;3358916603516;18.890,03;1141709999643
2007-02-23;19.538,59;1466452105620;19.414,54;2133344331033;18.633,62;2874041975973;18.731,34;303368546919;18.848,04;3351752637675;18.841,98;1139214112925
2007-02-24;19.538,59;1466452105620;19.414,54;2133344331033;18.633,62;2874041975973;18.731,34;303368546919;18.848,04;3351752637675;18.841,98;1139214112925
2007-02-25;19.538,59;1466452105620;19.414,54;2133344331033;18.633,62;2874041975973;18.731,34;303368546919;18.848,04;3351752637675;18.841,98;1139214112925
2007-02-26;19.621,44;1473119693247;19.484,85;2141040279079;18.717,96;2887161672262;18.817,41;304898661286;18.930,70;3367008032153;18.928,51;1145448782051
2007-02-27;19.521,07;1465423576587;19.418,46;2133993189551;18.631,91;2874217530969;18.728,32;303567314576;18.844,15;3352074320803;18.842,94;1140251613372
2007-02-28;19.432,89;1454854185126;19.347,22;2124809974966;18.549,25;2851914692809;18.646,89;301215511550;18.772,49;3340859186999;18.769,31;1135800122808
2007-03-01;19.171,71;1437564724626;19.097,93;2096731489811;18.291,79;2812307876138;18.349,52;293967559716;18.496,46;3287128000687;18.491,72;1115713116921
2007-03-02;19.058,42;1428011445244;18.986,45;2084767839220;18.205,74;2799253087609;18.245,81;292380861996;18.407,42;3259537896318;18.396,37;1106768870933
2007-03-03;19.058,42;1428011445244;18.986,45;2084767839220;18.205,74;2799253087609;18.245,81;292380861996;18.407,42;3259537896318;18.396,37;1106768870933
2007-03-04;19.058,42;1428011445244;18.986,45;2084767839220;18.205,74;2799253087609;18.245,81;292380861996;18.407,42;3259537896318;18.396,37;1106768870933
2007-03-05;19.033,71;1425476490810;18.960,44;2081195238794;18.171,18;2793776784431;18.207,56;293449488072;18.371,20;3252927130112;18.364,37;1104610960267
2007-03-06;18.959,80;1419748580049;18.880,98;2072367366936;18.094,74;2779775873338;18.128,81;292172933134;18.302,75;3241256123755;18.303,99;1101094790064
2007-03-07;18.774,61;1405425055951;18.694,52;2051480442102;17.898,92;2749643449478;17.926,25;288837967693;18.111,21;3206732276273;18.113,55;1089662550174
2007-03-08;18.955,10;1418531568514;18.871,19;2070665825809;18.074,63;2776468481559;18.110,51;291819005573;18.285,08;3237656885143;18.296,00;1100654477897
2007-03-09;19.008,46;1422501905725;18.908,59;2073147989263;18.122,81;2783823011305;18.172,90;292424181502;18.340,82;3247465846485;18.339,65;1103309804405
2007-03-10;19.008,46;1422501905725;18.908,59;2073147989263;18.122,81;2783823011305;18.172,90;292424181502;18.340,82;3247465846485;18.339,65;1103309804405
2007-03-11;19.008,46;1422501905725;18.908,59;2073147989263;18.122,81;2783823011305;18.172,90;292424181502;18.340,82;3247465846485;18.339,65;1103309804405
2007-03-12;19.152,96;1432863664318;19.044,32;2087380911223;18.267,26;2806406980670;18.323,11;294816573331;18.475,04;3271555977651;18.482,27;1111901606403
2007-03-13;19.229,75;1439368048466;19.121,54;2095962795604;18.339,41;2816311677904;18.405,29;296175448604;18.549,28;3285947302433;18.557,13;1116495601178
2007-03-14;19.275,27;1442978578154;19.164,46;2100999872061;18.380,23;2823541385755;18.444,48;296814150579;18.587,07;3293863155549;18.600,21;1119420379479
2007-03-15;19.111,05;1433571658483;18.997,71;2084448607439;18.209,72;2796581813272;18.251,18;291275818313;18.419,22;3259981892290;18.433,89;1107995721956
2007-03-16;19.059,42;1429883950924;18.975,47;2081615608543;18.158,97;2792964635204;18.199,53;291409045781;18.371,03;3252257636823;18.373,78;1104784299058
2007-03-17;19.059,42;1429883950924;18.975,47;2081615608543;18.158,97;2792964635204;18.199,53;291409045781;18.371,03;3252257636823;18.373,78;1104784299058
2007-03-18;19.059,42;1429883950924;18.975,47;2081615608543;18.158,97;2792964635204;18.199,53;291409045781;18.371,03;3252257636823;18.373,78;1104784299058
2007-03-19;19.168,93;1441125965613;19.060,53;2092511030622;18.268,35;2813722202048;18.322,47;294127864984;18.479,88;3273242312781;18.491,59;1113301510681
2007-03-20;19.200,72;1443346568890;19.074,86;2096143995879;18.302,88;2819108955911;18.354,66;294568500415;18.510,09;3278668524670;18.512,39;1115763662406
2007-03-21;19.309,63;1452032652263;19.173,72;2107335047660;18.411,69;2836251123400;18.475,84;296531773162;18.615,03;3297869486112;18.628,83;1123386285275
2007-03-22;19.364,51;1455832365276;19.238,42;2114799276279;18.469,33;2844532492174;18.540,83;297595317263;18.672,37;3312483430452;18.684,21;1126931117980
2007-03-23;19.471,69;1464129082061;19.358,80;2128389774622;18.573,67;2864433869922;18.651,42;299488708025;18.774,89;3333953566600;18.790,05;1133302204909
2007-03-24;19.471,69;1464129082061;19.358,80;2128389774622;18.573,67;2864433869922;18.651,42;299488708025;18.774,89;3333953566600;18.790,05;1133302204909
2007-03-25;19.471,69;1464129082061;19.358,80;2128389774622;18.573,67;2864433869922;18.651,42;299488708025;18.774,89;3333953566600;18.790,05;1133302204909
2007-03-26;19.545,58;1469765277374;19.413,82;2135991313009;18.653,44;2876795097998;18.738,17;300904795044;18.847,43;3347243651262;18.866,86;1139203315254
2007-03-27;19.541,16;1469967333584;19.428,88;2138257779038;18.652,47;2878271896818;18.739,44;301353431751;18.846,05;3347751961544;18.865,87;1139329008410
2007-03-28;19.529,19;1469211259356;19.432,79;2138673444428;18.640,82;2877693896740;18.725,76;301231230484;18.832,86;3345543889995;18.859,88;1139024817391
2007-03-29;19.469,76;1465062554363;19.376,37;2132858124588;18.583,26;2869609487233;18.666,43;300422534921;18.777,14;3334800959082;18.809,50;1136001294737
2007-03-30;19.440,14;1460074900882;19.340,27;2126314094324;18.554,93;2855005589010;18.641,70;298436917180;18.756,01;3333331458448;18.773,38;1133811367975
2007-03-31;19.440,14;1460074900882;19.340,27;2126314094324;18.554,93;2855005589010;18.641,70;298436917180;18.756,01;3333331458448;18.773,38;1133811367975
2007-04-01;19.440,14;1460074900882;19.340,27;2126314094324;18.554,93;2855005589010;18.641,70;298436917180;18.756,01;3333331458448;18.773,38;1133811367975
2007-04-02;19.518,62;1467586849560;19.412,78;2135574531615;18.632,57;2867348342160;18.729,17;296947273184;18.831,80;3344486682062;18.853,62;1132755659747
2007-04-03;19.546,95;1469568703640;19.434,43;2138283808933;18.659,17;2871314353284;18.753,75;297668151175;18.858,64;3337676350766;18.883,50;1134598865694
2007-04-04;19.596,36;1473192786293;19.472,76;2141464009927;18.701,92;2878600294972;18.800,66;300308174421;18.906,32;3345981451219;18.927,11;1136870283682
2007-04-05;19.721,93;1482717625733;19.579,29;2153728747993;18.828,81;2898329821852;18.939,34;302509772712;19.032,66;3368441775466;19.056,50;1144588911012
2007-04-06;19.721,93;1482717625733;19.579,29;2153728747993;18.828,81;2898329821852;18.939,34;302509772712;19.032,66;3368441775466;19.056,50;1144588911012
2007-04-07;19.721,93;1482717625733;19.579,29;2153728747993;18.828,81;2898329821852;18.939,34;302509772712;19.032,66;3368441775466;19.056,50;1144588911012
2007-04-08;19.721,93;1482717625733;19.579,29;2153728747993;18.828,81;2898329821852;18.939,34;302509772712;19.032,66;3368441775466;19.056,50;1144588911012
2007-04-09;19.797,25;1488401203260;19.631,84;2159734677184;18.895,65;2908355998655;19.004,46;303550988199;19.097,65;3380592351578;19.125,38;1148745887415
2007-04-10;19.811,72;1489302022510;19.650,55;2161820126159;18.912,82;2910747548429;19.017,20;303749588605;19.107,02;3382690977446;19.140,11;1149748718697
2007-04-11;19.897,72;1496048811363;19.742,68;2171950443962;18.993,58;2923955113418;19.117,24;305396402872;19.194,58;3398433530885;19.222,06;1154566713294
2007-04-12;19.937,20;1499249085293;19.786,42;2176837687392;19.032,21;2930448888014;19.152,00;305951935254;19.224,03;3404146009084;19.257,02;1156629172507
2007-04-13;19.906,84;1496982595152;19.756,83;2173472550091;19.007,79;2927205939371;19.121,37;305482503408;19.193,07;3399474685479;19.234,43;1155437290541
2007-04-14;19.906,84;1496982595152;19.756,83;2173472550091;19.007,79;2927205939371;19.121,37;305482503408;19.193,07;3399474685479;19.234,43;1155437290541
2007-04-15;19.906,84;1496982595152;19.756,83;2173472550091;19.007,79;2927205939371;19.121,37;305482503408;19.193,07;3399474685479;19.234,43;1155437290541
2007-04-16;19.953,29;1504767180029;19.816,30;2185573054809;19.049,77;2936118019894;19.170,14;303336815987;19.239,88;3404050182817;19.277,91;1157319616964
2007-04-17;20.046,98;1512109029498;19.890,10;2196717573796;19.135,73;2949711893995;19.276,37;305294325089;19.328,77;3420097756432;19.365,07;1163465716276
2007-04-18;20.106,29;1516526054042;19.961,36;2205592371059;19.190,41;2967138295948;19.330,80;306462509924;19.374,53;3436691283744;19.421,83;1168067227220
2007-04-19;20.085,96;1517547785760;19.945,01;2205369523541;19.174,11;2965381481101;19.311,61;308438271681;19.358,02;3435464571308;19.404,72;1167182820890
2007-04-20;20.090,62;1518410388219;19.950,70;2207066260653;19.183,88;2967042462363;19.309,35;308440034654;19.354,81;3435055753063;19.408,96;1167966608992
2007-04-21;20.090,62;1518410388219;19.950,70;2207066260653;19.183,88;2967042462363;19.309,35;308440034654;19.354,81;3435055753063;19.408,96;1167966608992
2007-04-22;20.090,62;1518410388219;19.950,70;2207066260653;19.183,88;2967042462363;19.309,35;308440034654;19.354,81;3435055753063;19.408,96;1167966608992
2007-04-23;20.158,34;1523914600430;19.985,73;2212208994933;19.249,01;2979437351095;19.382,77;309719930619;19.426,19;3447938517697;19.462,79;1171941105184
2007-04-24;20.236,46;1530472008316;20.059,42;2222145139302;19.319,60;2991004149523;19.455,88;311185947882;19.486,46;3459004954400;19.542,41;1176908550332
2007-04-25;20.182,48;1526472831505;20.018,31;2218517151801;19.264,62;2984476529103;19.403,12;310464301650;19.436,74;3451001094415;19.496,78;1174321785636
2007-04-26;20.186,98;1527209811172;20.017,87;2218716163773;19.277,53;2987747859470;19.407,25;310867060885;19.443,03;3452373914952;19.496,60;1174423711142
2007-04-27;20.243,87;1531955517751;20.091,90;2226921856788;19.334,34;2997405563126;19.471,89;311294006757;19.500,67;3463339808391;19.554,86;1177979079723
2007-04-28;20.243,87;1531955517751;20.091,90;2226921856788;19.334,34;2997405563126;19.471,89;311294006757;19.500,67;3463339808391;19.554,86;1177979079723
2007-04-29;20.243,87;1531955517751;20.091,90;2226921856788;19.334,34;2997405563126;19.471,89;311294006757;19.500,67;3463339808391;19.554,86;1177979079723
2007-04-30;20.232,62;1526200471203;20.085,13;2224391845306;19.325,34;2986928273566;19.461,72;311131447228;19.484,64;3464102714114;19.548,70;1174470375849
2007-05-01;20.232,62;1526200471203;20.085,13;2224391845306;19.325,34;2986928273566;19.461,72;311131447228;19.484,64;3464102714114;19.548,70;1174470375849
2007-05-02;20.226,53;1525684680509;20.069,24;2224385466718;19.313,41;2985661958602;19.452,75;309223690923;19.477,81;3458776559786;19.533,75;1171117056609
2007-05-03;20.214,87;1525050685148;20.045,64;2221281761652;19.300,52;2984014417128;19.432,35;309001536061;19.462,40;3443456855288;19.523,67;1170267606077
2007-05-04;20.270,90;1529377735708;20.106,12;2227609859110;19.357,18;2992991445857;19.496,74;312152319501;19.517,23;3453319026549;19.570,42;1173003606563
2007-05-05;20.270,90;1529377735708;20.106,12;2227609859110;19.357,18;2992991445857;19.496,74;312152319501;19.517,23;3453319026549;19.570,42;1173003606563
2007-05-06;20.270,90;1529377735708;20.106,12;2227609859110;19.357,18;2992991445857;19.496,74;312152319501;19.517,23;3453319026549;19.570,42;1173003606563
2007-05-07;20.342,73;1534818713707;20.171,19;2234748493571;19.431,50;3004689193099;19.580,81;313536409148;19.591,06;3466927753455;19.643,36;1177362769464
2007-05-08;20.389,33;1538956639703;20.212,82;2239512927020;19.473,80;3012325434691;19.636,29;314524809684;19.631,28;3474960018329;19.688,76;1180470954632
2007-05-09;20.395,56;1539391673277;20.230,27;2240876190808;19.484,13;3014102649158;19.634,64;314491846216;19.625,00;3474257352529;19.695,81;1180888885458
2007-05-10;20.361,83;1536779454513;20.186,40;2237081541619;19.454,85;3009232059332;19.609,34;314082137571;19.600,56;3470015685019;19.662,67;1178932020340
2007-05-11;20.407,20;1540644048662;20.234,37;2242776294048;19.501,27;3017394749821;19.643,47;314867562713;19.629,51;3474577063324;19.704,97;1181548870759
2007-05-12;20.407,20;1540644048662;20.234,37;2242776294048;19.501,27;3017394749821;19.643,47;314867562713;19.629,51;3474577063324;19.704,97;1181548870759
2007-05-13;20.407,20;1540644048662;20.234,37;2242776294048;19.501,27;3017394749821;19.643,47;314867562713;19.629,51;3474577063324;19.704,97;1181548870759
2007-05-14;20.357,97;1536981141236;20.159,71;2234211789587;19.437,22;3007920631035;19.588,83;313988150810;19.587,87;3468081104315;19.657,34;1179369344808
2007-05-15;20.400,88;1542382887710;20.220,93;2244315816775;19.475,37;3015099066976;19.634,96;311779167909;19.620,98;3465660758667;19.695,75;1181092281399
2007-05-16;20.333,69;1538385264692;20.155,12;2238095582389;19.410,85;3010875157773;19.567,07;311143236840;19.555,58;3459815577025;19.630,99;1178072882456
2007-05-17;20.304,85;1537039469214;20.122,36;2236557072566;19.379,54;3010270358648;19.523,92;312925538435;19.524,00;3455067990002;19.584,05;1176280828629
2007-05-18;20.371,62;1543507989593;20.165,65;2242719073272;19.444,05;3020384279694;19.596,37;314373306133;19.590,90;3470441630277;19.658,18;1181801914353
2007-05-19;20.371,62;1543507989593;20.165,65;2242719073272;19.444,05;3020384279694;19.596,37;314373306133;19.590,90;3470441630277;19.658,18;1181801914353
2007-05-20;20.371,62;1543507989593;20.165,65;2242719073272;19.444,05;3020384279694;19.596,37;314373306133;19.590,90;3470441630277;19.658,18;1181801914353
2007-05-21;20.371,62;1543507989593;20.165,65;2242719073272;19.444,05;3020384279694;19.596,37;314373306133;19.590,90;3470441630277;19.658,18;1181801914353
2007-05-22;20.433,40;1545464360998;20.220,04;2249531007846;19.499,42;3030375464728;19.653,61;315610565862;19.636,43;3479915463821;19.709,02;1185020223314
2007-05-23;20.464,81;1547917600506;20.268,27;2255561888391;19.520,77;3033837519999;19.682,92;316365804126;19.663,20;3485498361696;19.730,15;1186868288375
2007-05-24;20.404,29;1544067944443;20.239,80;2253716438992;19.474,52;3028231353367;19.634,05;315605229974;19.619,99;3478902738078;19.686,75;1184094860912
2007-05-25;20.441,37;1547093384300;20.278,08;2258531843191;19.514,23;3034361783985;19.660,91;316238313430;19.646,38;3482491850266;19.724,21;1187053288622
2007-05-26;20.441,37;1547093384300;20.278,08;2258531843191;19.514,23;3034361783985;19.660,91;316238313430;19.646,38;3482491850266;19.724,21;1187053288622
2007-05-27;20.441,37;1547093384300;20.278,08;2258531843191;19.514,23;3034361783985;19.660,91;316238313430;19.646,38;3482491850266;19.724,21;1187053288622
2007-05-28;20.362,15;1540760395605;20.195,11;2250546487301;19.435,18;3023518036370;19.581,38;315072868950;19.572,36;3469162245073;19.645,99;1183087851809
2007-05-29;20.440,98;1546999738449;20.270,91;2259511746023;19.516,48;3036036552602;19.663,87;316459455735;19.648,83;3483974047754;19.727,50;1188148608223
2007-05-30;20.536,08;1554665990785;20.346,31;2267995518143;19.589,78;3048189812063;19.753,12;318101021161;19.730,98;3499408251701;19.802,46;1192684894967
2007-05-31;20.497,96;1546960453200;20.328,55;2263074258674;19.557,76;3033869388995;19.709,56;316184852270;19.686,57;3494669879657;19.772,11;1184143842592
2007-06-01;20.594,25;1552657824483;20.402,65;2271715235953;19.646,39;3047972502151;19.816,91;315803090375;19.792,12;3509966935913;19.858,31;1187184518070
2007-06-02;20.594,25;1552657824483;20.402,65;2271715235953;19.646,39;3047972502151;19.816,91;315803090375;19.792,12;3509966935913;19.858,31;1187184518070
2007-06-03;20.594,25;1552657824483;20.402,65;2271715235953;19.646,39;3047972502151;19.816,91;315803090375;19.792,12;3509966935913;19.858,31;1187184518070
2007-06-04;20.694,81;1559990694678;20.490,80;2281253142414;19.744,03;3062898611878;19.920,95;319880140292;19.891,21;3515044560574;19.964,55;1193426533334
2007-06-05;20.811,40;1568372751710;20.598,46;2294199635166;19.857,95;3081231881037;20.043,66;321992712714;19.999,46;3534167138141;20.088,99;1200688134551
2007-06-06;20.830,98;1569812574207;20.603,98;2294817012312;19.880,17;3084987825437;20.062,27;322317066657;20.016,16;3537060256188;20.102,87;1201605960628
2007-06-07;20.795,58;1566987982766;20.603,61;2294944267868;19.844,13;3079822786635;20.021,07;321655423195;19.976,29;3530346550717;20.064,52;1199323392944
2007-06-08;20.700,79;1559942229519;20.506,55;2284331821417;19.757,76;3066508981813;19.922,87;320306761216;19.890,93;3515370313478;19.965,38;1193498337375
2007-06-09;20.700,79;1559942229519;20.506,55;2284331821417;19.757,76;3066508981813;19.922,87;320306761216;19.890,93;3515370313478;19.965,38;1193498337375
2007-06-10;20.700,79;1559942229519;20.506,55;2284331821417;19.757,76;3066508981813;19.922,87;320306761216;19.890,93;3515370313478;19.965,38;1193498337375
2007-06-11;20.550,53;1549169170637;20.357,23;2268308407313;19.609,00;3043562305875;19.761,89;317736625297;19.741,45;3488985818986;19.819,73;1186097639813
2007-06-12;20.628,68;1555950768921;20.413,32;2275677912216;19.685,17;3056200612757;19.839,23;318962768975;19.815,98;3502436983937;19.893,92;1190313512678
2007-06-13;20.684,37;1560609315099;20.452,52;2280986239583;19.735,53;3065355884413;19.898,85;320478860766;19.872,99;3513047238681;19.944,43;1193554174537
2007-06-14;20.673,27;1559629278043;20.422,40;2277779243489;19.713,47;3061847313055;19.876,97;320132975932;19.858,06;3513084887236;19.924,96;1192411566961
2007-06-15;20.761,11;1566397765239;20.513,47;2293055253816;19.803,16;3080973562631;19.984,94;318540733217;19.939,41;3500186992051;20.012,04;1197198337112
2007-06-16;20.761,11;1566397765239;20.513,47;2293055253816;19.803,16;3080973562631;19.984,94;318540733217;19.939,41;3500186992051;20.012,04;1197198337112
2007-06-17;20.761,11;1566397765239;20.513,47;2293055253816;19.803,16;3080973562631;19.984,94;318540733217;19.939,41;3500186992051;20.012,04;1197198337112
2007-06-18;20.916,39;1579601732821;20.639,60;2310183532427;19.958,75;3109420433030;20.151,69;321714209182;20.097,53;3537147661709;20.181,67;1207955096806
2007-06-19;21.021,92;1589212086295;20.749,30;2322916974216;20.065,53;3126020864001;20.255,99;325718470932;20.196,54;3556182350795;20.272,63;1213455090294
2007-06-20;21.035,46;1591028332334;20.760,55;2324378711079;20.082,14;3129717661438;20.270,60;326188451067;20.210,50;3558815736102;20.290,49;1215567068285
2007-06-21;21.107,08;1596820572262;20.847,61;2334826424229;20.155,71;3142017028948;20.353,10;328253056305;20.288,65;3573869076875;20.363,39;1219991127451
2007-06-22;21.055,96;1592690544474;20.790,09;2328757195773;20.104,10;3133927264880;20.287,83;327256917922;20.227,68;3563010669275;20.309,82;1217464441412
2007-06-23;21.055,96;1592690544474;20.790,09;2328757195773;20.104,10;3133927264880;20.287,83;327256917922;20.227,68;3563010669275;20.309,82;1217464441412
2007-06-24;21.055,96;1592690544474;20.790,09;2328757195773;20.104,10;3133927264880;20.287,83;327256917922;20.227,68;3563010669275;20.309,82;1217464441412
2007-06-25;21.111,03;1597252198743;20.837,95;2334831948252;20.158,03;3144568509747;20.343,37;328170715876;20.282,77;3572620883526;20.368,10;1221264038938
