
Valores Confirmados

Fecha;BANSANDER;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA;;SANTA MARIA
2007-02-03;15.297,02;476013329320;15.366,62;840057988686;15.034,68;1105584436304;14.712,26;261356042189;14.720,15;1723791748769;14.845,69;732978705190
2007-02-04;15.297,02;476013329320;15.366,62;840057988686;15.034,68;1105584436304;14.712,26;261356042189;14.720,15;1723791748769;14.845,69;732978705190
2007-02-05;15.365,37;477536872938;15.428,76;842070267626;15.105,75;1109307668784;14.783,75;261594160804;14.786,61;1724165325319;14.913,89;736352409049
2007-02-06;15.391,30;476662770150;15.451,55;842700063475;15.125,47;1110542785690;14.807,21;261606109624;14.810,51;1721301508191;14.941,13;736981498193
2007-02-07;15.408,79;476766071542;15.465,02;842766174578;15.145,67;1108567200618;14.825,34;261924460657;14.830,31;1723196527004;14.958,11;737763616508
2007-02-08;15.450,58;477418767589;15.499,54;843374644696;15.191,16;1107890396830;14.862,35;262168583323;14.870,90;1725500987629;14.997,31;739717208892
2007-02-09;15.471,42;478105582061;15.517,35;843498746460;15.213,11;1108453263694;14.885,19;260848980002;14.893,27;1727100751339;15.022,99;737894503935
2007-02-10;15.471,42;478105582061;15.517,35;843498746460;15.213,11;1108453263694;14.885,19;260848980002;14.893,27;1727100751339;15.022,99;737894503935
2007-02-11;15.471,42;478105582061;15.517,35;843498746460;15.213,11;1108453263694;14.885,19;260848980002;14.893,27;1727100751339;15.022,99;737894503935
2007-02-12;15.469,18;477687063973;15.510,56;842605230950;15.214,44;1107004373072;14.884,19;260922475902;14.892,93;1726500163521;15.025,66;737073863960
2007-02-13;15.479,64;477830003434;15.520,11;841444579612;15.230,17;1108164844990;14.903,13;261221654478;14.908,67;1729426111724;15.035,66;737550062870
2007-02-14;15.457,98;476865537421;15.503,86;839718949635;15.213,92;1107647897956;14.885,71;260931053300;14.894,55;1727355556210;15.019,60;736562241611
2007-02-15;15.475,16;475405499716;15.524,50;839737699092;15.238,55;1107820748888;14.913,16;261267089348;14.914,18;1730090674339;15.033,62;737275122254
2007-02-16;15.520,77;477038362272;15.559,18;841565621344;15.278,48;1111480514922;14.955,25;261606466616;14.948,87;1733379977442;15.070,03;739677752656
2007-02-17;15.520,77;477038362272;15.559,18;841565621344;15.278,48;1111480514922;14.955,25;261606466616;14.948,87;1733379977442;15.070,03;739677752656
2007-02-18;15.520,77;477038362272;15.559,18;841565621344;15.278,48;1111480514922;14.955,25;261606466616;14.948,87;1733379977442;15.070,03;739677752656
2007-02-19;15.531,10;477527032879;15.566,84;842060076086;15.283,69;1112213221248;14.958,45;261812472525;14.951,57;1734031667475;15.075,57;738729745501
2007-02-20;15.537,63;477622416005;15.576,49;841504723222;15.287,60;1110634733921;14.964,72;262002034313;14.956,74;1735361439857;15.080,37;739150618709
2007-02-21;15.506,30;476717739019;15.556,50;838711350635;15.256,50;1109100789608;14.936,51;261623327448;14.930,19;1732634606554;15.052,46;737900913494
2007-02-22;15.459,85;475252595737;15.526,96;835482474254;15.204,84;1104530805497;14.886,00;260931044175;14.882,82;1726961553977;15.006,50;735758835674
2007-02-23;15.447,20;474448042872;15.507,38;833347561628;15.186,29;1103212059400;14.864,96;260522976431;14.865,17;1724883489819;14.987,18;735244043494
2007-02-24;15.447,20;474448042872;15.507,38;833347561628;15.186,29;1103212059400;14.864,96;260522976431;14.865,17;1724883489819;14.987,18;735244043494
2007-02-25;15.447,20;474448042872;15.507,38;833347561628;15.186,29;1103212059400;14.864,96;260522976431;14.865,17;1724883489819;14.987,18;735244043494
2007-02-26;15.478,70;475643989710;15.531,40;834748422044;15.221,63;1105673720533;14.896,82;261229749424;14.892,89;1728195905432;15.018,79;736008473091
2007-02-27;15.436,73;474954120036;15.512,05;834396517168;15.181,34;1102351264733;14.861,49;260744551840;14.860,06;1724320005354;14.982,52;734557878678
2007-02-28;15.407,54;479052338986;15.489,85;837889890631;15.134,25;1111472313366;14.817,89;261531140045;14.827,85;1721723679837;14.943,13;732811427363
2007-03-01;15.335,45;476902366728;15.420,23;833880329937;15.052,01;1104555908203;14.730,28;259802856164;14.756,17;1713769659207;14.860,64;728217347031
2007-03-02;15.300,02;476517828434;15.410,43;833160876947;15.036,07;1102345443547;14.718,77;259510776503;14.740,89;1723192024999;14.844,10;730270261276
2007-03-03;15.300,02;476517828434;15.410,43;833160876947;15.036,07;1102345443547;14.718,77;259510776503;14.740,89;1723192024999;14.844,10;730270261276
2007-03-04;15.300,02;476517828434;15.410,43;833160876947;15.036,07;1102345443547;14.718,77;259510776503;14.740,89;1723192024999;14.844,10;730270261276
2007-03-05;15.303,74;477661874898;15.409,71;832123926592;15.037,15;1101883978392;14.716,45;259266864707;14.743,69;1724486286273;14.844,77;729929605906
2007-03-06;15.292,45;478008921740;15.401,45;830847907249;15.015,80;1101562186006;14.697,43;258968766922;14.732,80;1721255095588;14.833,39;729135057249
2007-03-07;15.246,20;476921946317;15.357,15;827437029276;14.969,31;1094711256663;14.654,77;257858159388;14.698,91;1711800694060;14.794,43;726705927090
2007-03-08;15.311,61;477086515116;15.413,47;831610186464;15.033,93;1099091851539;14.720,72;259032090997;14.755,70;1716029205725;14.861,35;729722483909
2007-03-09;15.338,07;478154891393;15.431,39;834692480871;15.054,58;1100564956109;14.740,89;258591569736;14.772,77;1716828713391;14.881,99;728107993792
2007-03-10;15.338,07;478154891393;15.431,39;834692480871;15.054,58;1100564956109;14.740,89;258591569736;14.772,77;1716828713391;14.881,99;728107993792
2007-03-11;15.338,07;478154891393;15.431,39;834692480871;15.054,58;1100564956109;14.740,89;258591569736;14.772,77;1716828713391;14.881,99;728107993792
2007-03-12;15.389,05;478301060966;15.477,75;837631592467;15.109,58;1103540953706;14.790,82;259353919170;14.814,41;1720527113327;14.932,32;730574611042
2007-03-13;15.418,22;478349160281;15.502,75;837609167993;15.133,40;1105303307955;14.818,87;259861582177;14.840,95;1723500122509;14.960,12;731930362993
2007-03-14;15.439,39;478853178801;15.516,75;838051757403;15.148,63;1106938408043;14.833,34;260156964528;14.854,76;1725105186000;14.976,28;732749821783
2007-03-15;15.398,51;477306380956;15.481,55;836350764672;15.103,32;1102177233740;14.780,98;258957829851;14.811,17;1718643106619;14.931,27;730313069917
2007-03-16;15.387,14;476510063516;15.478,57;836336030450;15.097,58;1102398732595;14.775,47;259001165716;14.803,76;1717347432971;14.926,38;730173830304
2007-03-17;15.387,14;476510063516;15.478,57;836336030450;15.097,58;1102398732595;14.775,47;259001165716;14.803,76;1717347432971;14.926,38;730173830304
2007-03-18;15.387,14;476510063516;15.478,57;836336030450;15.097,58;1102398732595;14.775,47;259001165716;14.803,76;1717347432971;14.926,38;730173830304
2007-03-19;15.429,59;477848766177;15.503,47;838130977501;15.140,44;1106204992774;14.821,37;260055910258;14.841,95;1721756506203;14.971,31;732331832708
2007-03-20;15.437,46;477833793783;15.508,85;838132310855;15.161,28;1107944363697;14.834,81;260163634100;14.852,14;1721940830035;14.982,09;733146890706
2007-03-21;15.474,90;478936048237;15.539,82;839467548881;15.201,05;1111006994992;14.875,90;260965700411;14.883,85;1726533687394;15.022,30;735365826712
2007-03-22;15.489,28;479212495519;15.556,08;840243513144;15.212,73;1110571260276;14.892,62;261364978094;14.896,84;1727117755358;15.034,75;735928788042
2007-03-23;15.528,36;480434607776;15.593,01;841827972105;15.251,19;1114083217810;14.926,52;261836418273;14.927,01;1731069939022;15.070,70;737593176313
2007-03-24;15.528,36;480434607776;15.593,01;841827972105;15.251,19;1114083217810;14.926,52;261836418273;14.927,01;1731069939022;15.070,70;737593176313
2007-03-25;15.528,36;480434607776;15.593,01;841827972105;15.251,19;1114083217810;14.926,52;261836418273;14.927,01;1731069939022;15.070,70;737593176313
2007-03-26;15.553,63;481008200310;15.610,65;842556797633;15.276,02;1115313659452;14.951,70;262332674709;14.947,14;1732815137270;15.094,04;738196554982
2007-03-27;15.539,65;480005574598;15.613,09;842260746162;15.266,91;1115119941325;14.944,09;261689121650;14.938,45;1731409328285;15.085,24;738080349726
2007-03-28;15.536,13;479908020176;15.614,01;842475477750;15.266,04;1113629935781;14.943,95;261839419355;14.937,44;1730722157649;15.087,09;738275075980
2007-03-29;15.516,31;479099805129;15.598,10;841724971960;15.240,82;1111903796580;14.928,55;261955329268;14.932,25;1730768867877;15.068,81;737570815976
2007-03-30;15.503,62;483316849086;15.587,96;845944544262;15.230,22;1123108001663;14.919,41;263864118578;14.925,83;1730480598945;15.055,82;736888873329
2007-03-31;15.503,62;483316849086;15.587,96;845944544262;15.230,22;1123108001663;14.919,41;263864118578;14.925,83;1730480598945;15.055,82;736888873329
2007-04-01;15.503,62;483316849086;15.587,96;845944544262;15.230,22;1123108001663;14.919,41;263864118578;14.925,83;1730480598945;15.055,82;736888873329
2007-04-02;15.519,22;483710783467;15.603,02;846578835995;15.254,08;1123491525305;14.940,54;263860410310;14.943,55;1730408452312;15.076,93;739255012572
2007-04-03;15.533,58;483691533527;15.612,89;845424954602;15.269,33;1123971686254;14.954,05;262729307276;14.959,69;1742948516533;15.094,91;739919972414
2007-04-04;15.554,61;483983976252;15.629,64;845273555126;15.295,01;1123232092196;14.976,34;263016160682;14.980,82;1740014594116;15.118,62;740767821700
2007-04-05;15.598,99;483953190440;15.666,13;845961192872;15.340,55;1123216209879;15.021,63;263688032252;15.022,67;1743731751610;15.166,72;740259016816
2007-04-06;15.598,99;483953190440;15.666,13;845961192872;15.340,55;1123216209879;15.021,63;263688032252;15.022,67;1743731751610;15.166,72;740259016816
2007-04-07;15.598,99;483953190440;15.666,13;845961192872;15.340,55;1123216209879;15.021,63;263688032252;15.022,67;1743731751610;15.166,72;740259016816
2007-04-08;15.598,99;483953190440;15.666,13;845961192872;15.340,55;1123216209879;15.021,63;263688032252;15.022,67;1743731751610;15.166,72;740259016816
2007-04-09;15.630,91;484937529035;15.686,46;847076778083;15.367,34;1124972354531;15.047,78;264133718479;15.048,00;1745745716144;15.195,17;740690991080
2007-04-10;15.641,64;483619953935;15.695,45;847119677902;15.382,01;1125930839245;15.060,42;264348876378;15.053,73;1744222357388;15.204,32;740534580045
2007-04-11;15.675,66;484309885193;15.729,50;848049820834;15.420,90;1129107868521;15.098,19;263608140661;15.085,46;1747206355969;15.239,77;742211655765
2007-04-12;15.687,66;484591369598;15.743,87;847963814193;15.435,37;1127174593635;15.112,63;263901698608;15.097,44;1748030862271;15.254,64;742880512619
2007-04-13;15.681,02;482797500853;15.740,56;845659414243;15.431,11;1126798512877;15.109,11;263525019261;15.099,24;1748458425976;15.252,18;742946498315
2007-04-14;15.681,02;482797500853;15.740,56;845659414243;15.431,11;1126798512877;15.109,11;263525019261;15.099,24;1748458425976;15.252,18;742946498315
2007-04-15;15.681,02;482797500853;15.740,56;845659414243;15.431,11;1126798512877;15.109,11;263525019261;15.099,24;1748458425976;15.252,18;742946498315
2007-04-16;15.703,52;483319451954;15.761,52;846197673637;15.456,32;1128257091968;15.132,34;263599739636;15.119,12;1748907258049;15.272,26;742319925038
2007-04-17;15.737,12;484475599715;15.786,88;847590461119;15.490,25;1130164851335;15.168,23;264283256229;15.148,90;1752040580915;15.306,66;744285518335
2007-04-18;15.763,55;484714510189;15.809,98;847534335004;15.511,30;1132471451159;15.186,63;264730536391;15.165,73;1755295323317;15.326,84;746132217313
2007-04-19;15.761,17;484670626267;15.808,79;847041300332;15.509,01;1131651145658;15.181,57;264445906672;15.166,11;1755337599629;15.323,79;745962855749
2007-04-20;15.776,42;484952579785;15.820,73;846063181050;15.532,21;1132877912499;15.192,55;264751804002;15.179,18;1756440171717;15.336,12;746933985044
2007-04-21;15.776,42;484952579785;15.820,73;846063181050;15.532,21;1132877912499;15.192,55;264751804002;15.179,18;1756440171717;15.336,12;746933985044
2007-04-22;15.776,42;484952579785;15.820,73;846063181050;15.532,21;1132877912499;15.192,55;264751804002;15.179,18;1756440171717;15.336,12;746933985044
2007-04-23;15.813,02;485864125072;15.841,07;845915892870;15.574,90;1136359826511;15.230,06;265589512382;15.215,42;1760223638158;15.369,03;747437439402
2007-04-24;15.837,83;486873382313;15.860,02;845394626478;15.597,39;1136699577519;15.253,39;266004839114;15.232,23;1761763315403;15.393,93;748726160783
2007-04-25;15.824,93;485686775461;15.847,70;843972437643;15.570,33;1135224651409;15.228,23;265666611607;15.213,78;1759741129370;15.370,45;747617580473
2007-04-26;15.843,45;485843605000;15.862,92;845025573454;15.594,54;1135095121335;15.245,18;265839015387;15.231,68;1761772814974;15.387,43;748692099957
2007-04-27;15.874,24;486298108592;15.890,60;846617631698;15.625,20;1137592273910;15.275,58;267236871918;15.262,02;1765229209142;15.414,86;750391916148
2007-04-28;15.874,24;486298108592;15.890,60;846617631698;15.625,20;1137592273910;15.275,58;267236871918;15.262,02;1765229209142;15.414,86;750391916148
2007-04-29;15.874,24;486298108592;15.890,60;846617631698;15.625,20;1137592273910;15.275,58;267236871918;15.262,02;1765229209142;15.414,86;750391916148
2007-04-30;15.868,60;490290923792;15.886,06;850620499615;15.618,15;1148369560571;15.270,79;267153130700;15.250,17;1764999352695;15.408,77;759739068351
2007-05-01;15.868,60;490290923792;15.886,06;850620499615;15.618,15;1148369560571;15.270,79;267153130700;15.250,17;1764999352695;15.408,77;759739068351
2007-05-02;15.869,75;490322052459;15.880,02;850260467447;15.614,89;1145050006550;15.272,05;267087714560;15.252,59;1762811771994;15.406,54;757460274392
2007-05-03;15.872,18;488155177722;15.875,26;848432105572;15.621,04;1144130856189;15.270,39;265896825254;15.251,70;1774301396541;15.412,86;756933846223
2007-05-04;15.885,11;487513675543;15.886,17;848913245950;15.634,31;1145034105108;15.285,31;266158948550;15.256,61;1773713120591;15.418,23;756725018332
2007-05-05;15.885,11;487513675543;15.886,17;848913245950;15.634,31;1145034105108;15.285,31;266158948550;15.256,61;1773713120591;15.418,23;756725018332
2007-05-06;15.885,11;487513675543;15.886,17;848913245950;15.634,31;1145034105108;15.285,31;266158948550;15.256,61;1773713120591;15.418,23;756725018332
2007-05-07;15.898,89;487931904267;15.902,38;848667632767;15.654,75;1146011731770;15.305,71;266262606421;15.271,55;1769663684401;15.433,32;757270415247
2007-05-08;15.898,04;487375261136;15.896,73;847785604790;15.660,83;1144219444009;15.311,60;266276561227;15.268,59;1765833790090;15.433,87;753247155787
2007-05-09;15.905,96;487554949435;15.906,39;847451196702;15.666,28;1141299060947;15.318,37;266370153763;15.272,92;1765187780460;15.440,13;753431809797
2007-05-10;15.888,19;486603577247;15.894,52;845286191558;15.649,32;1136223241663;15.303,16;264793131107;15.255,10;1762644427158;15.423,64;752267263983
2007-05-11;15.906,79;487209324722;15.912,34;844982327998;15.668,02;1137506181824;15.320,43;264680219511;15.271,97;1764394174187;15.443,33;753336043624
2007-05-12;15.906,79;487209324722;15.912,34;844982327998;15.668,02;1137506181824;15.320,43;264680219511;15.271,97;1764394174187;15.443,33;753336043624
2007-05-13;15.906,79;487209324722;15.912,34;844982327998;15.668,02;1137506181824;15.320,43;264680219511;15.271,97;1764394174187;15.443,33;753336043624
2007-05-14;15.897,37;485728711816;15.898,56;843946227530;15.650,76;1136364904326;15.311,97;264264288501;15.273,61;1764205356683;15.435,91;752234070524
2007-05-15;15.889,28;485313853268;15.884,69;840350193064;15.645,92;1135425610843;15.305,27;263962549331;15.256,40;1760193217383;15.420,08;751165022785
2007-05-16;15.854,99;483503016859;15.856,75;839810715591;15.605,92;1133743778235;15.264,50;262826663695;15.216,73;1756930789455;15.384,59;749555860741
2007-05-17;15.839,61;482884893428;15.844,40;839017240564;15.587,02;1131814576442;15.242,59;262500420936;15.203,10;1754985579962;15.363,71;748907952246
2007-05-18;15.846,51;482894902855;15.850,55;839431056269;15.605,64;1132791393070;15.256,29;262877679372;15.213,18;1757111357714;15.379,33;750173226577
2007-05-19;15.846,51;482894902855;15.850,55;839431056269;15.605,64;1132791393070;15.256,29;262877679372;15.213,18;1757111357714;15.379,33;750173226577
2007-05-20;15.846,51;482894902855;15.850,55;839431056269;15.605,64;1132791393070;15.256,29;262877679372;15.213,18;1757111357714;15.379,33;750173226577
2007-05-21;15.846,51;482894902855;15.850,55;839431056269;15.605,64;1132791393070;15.256,29;262877679372;15.213,18;1757111357714;15.379,33;750173226577
2007-05-22;15.860,88;483282627440;15.875,31;840496199242;15.618,58;1133959939851;15.272,16;263140800292;15.224,00;1758331432860;15.395,98;751169635381
2007-05-23;15.843,03;482696436536;15.867,04;839329235895;15.598,63;1131611185268;15.249,38;262955279305;15.205,47;1755544522365;15.374,22;749706898736
2007-05-24;15.806,63;481484638550;15.843,33;837122559359;15.560,80;1128280108464;15.210,33;262356857181;15.164,79;1750385579382;15.338,80;747993024512
2007-05-25;15.832,25;482296192525;15.869,40;836910618950;15.590,54;1130521445187;15.236,11;262897423159;15.197,47;1753750395900;15.365,52;749684208115
2007-05-26;15.832,25;482296192525;15.869,40;836910618950;15.590,54;1130521445187;15.236,11;262897423159;15.197,47;1753750395900;15.365,52;749684208115
2007-05-27;15.832,25;482296192525;15.869,40;836910618950;15.590,54;1130521445187;15.236,11;262897423159;15.197,47;1753750395900;15.365,52;749684208115
2007-05-28;15.830,65;482016047192;15.863,08;836107277315;15.579,91;1130007798347;15.227,53;262885465477;15.198,92;1755188301337;15.356,94;748584811411
2007-05-29;15.860,30;482973492518;15.892,14;837694842310;15.621,64;1132456048005;15.263,44;263721059206;15.230,95;1758105764371;15.395,81;750720356691
2007-05-30;15.899,93;483596194852;15.921,37;839189106656;15.651,34;1134678019322;15.296,62;264205677720;15.263,44;1761157785484;15.425,97;752120175500
2007-05-31;15.873,68;486923891195;15.897,26;842274193357;15.619,14;1145146413241;15.270,87;265748602476;15.234,08;1757958709410;15.397,08;759994423703
2007-06-01;15.908,38;487718641208;15.922,43;843001566164;15.657,21;1146281820876;15.307,87;266206969975;15.269,47;1759809532879;15.429,64;760941094008
2007-06-02;15.908,38;487718641208;15.922,43;843001566164;15.657,21;1146281820876;15.307,87;266206969975;15.269,47;1759809532879;15.429,64;760941094008
2007-06-03;15.908,38;487718641208;15.922,43;843001566164;15.657,21;1146281820876;15.307,87;266206969975;15.269,47;1759809532879;15.429,64;760941094008
2007-06-04;15.948,38;488576320518;15.961,34;843776252064;15.695,90;1147419174293;15.350,20;266980452708;15.306,43;1776333195711;15.471,70;760977771669
2007-06-05;15.991,62;488422390647;15.997,03;844525860286;15.738,92;1149601153366;15.394,80;266627616551;15.344,39;1779562229448;15.519,38;762835674312
2007-06-06;15.994,81;488115191910;15.994,07;843607818384;15.740,78;1149727920464;15.399,08;266720613023;15.345,96;1774071952941;15.521,59;762547713648
2007-06-07;15.984,22;487163776149;16.001,04;843312152029;15.730,72;1147628742800;15.392,78;266467849070;15.340,58;1771009849305;15.511,08;761168989067
2007-06-08;15.946,11;485726156691;15.965,30;839963815070;15.698,58;1141561103422;15.356,65;265777689583;15.306,48;1765802239553;15.480,51;759737227719
2007-06-09;15.946,11;485726156691;15.965,30;839963815070;15.698,58;1141561103422;15.356,65;265777689583;15.306,48;1765802239553;15.480,51;759737227719
2007-06-10;15.946,11;485726156691;15.965,30;839963815070;15.698,58;1141561103422;15.356,65;265777689583;15.306,48;1765802239553;15.480,51;759737227719
2007-06-11;15.903,07;484157243996;15.927,69;837109695011;15.649,55;1138100338172;15.313,40;263723968937;15.273,16;1761603273353;15.434,95;751729383615
2007-06-12;15.934,91;485268721964;15.948,06;837402363858;15.689,92;1138798424363;15.351,64;264273170919;15.303,53;1765488092256;15.477,59;753711639787
2007-06-13;15.941,46;485412938579;15.937,07;836469535620;15.694,09;1139646052870;15.358,17;264190421985;15.304,27;1765256276029;15.473,50;753609409592
2007-06-14;15.939,79;485438310189;15.932,50;833935667422;15.690,34;1138182000423;15.353,28;264252423366;15.294,49;1764204773806;15.471,15;753425260964
2007-06-15;15.949,27;485383517374;15.939,64;832168142968;15.701,72;1139185511712;15.381,28;264680408740;15.294,78;1793844349821;15.487,62;754313431569
2007-06-16;15.949,27;485383517374;15.939,64;832168142968;15.701,72;1139185511712;15.381,28;264680408740;15.294,78;1793844349821;15.487,62;754313431569
2007-06-17;15.949,27;485383517374;15.939,64;832168142968;15.701,72;1139185511712;15.381,28;264680408740;15.294,78;1793844349821;15.487,62;754313431569
2007-06-18;16.003,89;485542728276;15.987,99;834819931132;15.767,64;1144396702088;15.437,92;265672321689;15.347,06;1801284878508;15.548,49;756211373643
2007-06-19;16.037,88;486818528550;16.021,90;836109187102;15.802,81;1145401546429;15.468,25;266397679016;15.376,19;1804141668186;15.573,11;757484017125
2007-06-20;16.041,11;486908035956;16.025,79;835371088213;15.804,49;1145994163701;15.476,83;266697051553;15.385,60;1804760499534;15.574,42;757533076725
2007-06-21;16.086,99;488070602052;16.071,72;837008688957;15.849,47;1148596820617;15.522,49;267266899521;15.431,51;1809415100977;15.621,99;759968190251
2007-06-22;16.071,69;487650583521;16.055,99;834104668819;15.832,19;1147409144854;15.501,43;266954136784;15.419,79;1807436424970;15.599,39;759090418877
2007-06-23;16.071,69;487650583521;16.055,99;834104668819;15.832,19;1147409144854;15.501,43;266954136784;15.419,79;1807436424970;15.599,39;759090418877
2007-06-24;16.071,69;487650583521;16.055,99;834104668819;15.832,19;1147409144854;15.501,43;266954136784;15.419,79;1807436424970;15.599,39;759090418877
2007-06-25;16.098,96;488479555493;16.077,18;833251419657;15.860,60;1149529886501;15.531,01;267597001726;15.443,92;1809908825529;15.629,35;759527262592
2007-06-26;16.113,17;489135593836;16.087,99;831501916539;15.875,88;1149560706962;15.546,04;267848680085;15.460,40;1811615989419;15.635,80;759752935239
2007-06-27;16.112,92;488080193205;16.085,29;831773549992;15.872,25;1149617417780;15.542,20;267877227148;15.463,69;1811544740294;15.628,46;759735555699
2007-06-28;16.096,15;487352214759;16.075,40;831292870957;15.857,45;1147233468204;15.526,10;267560042005;15.447,36;1809855858297;15.619,66;759561525534
2007-06-29;16.104,54;492818002124;16.085,45;837040161946;15.874,10;1161290143448;15.541,23;269937904175;15.463,52;1811616262673;15.630,00;767970954584
2007-06-30;16.104,54;492818002124;16.085,45;837040161946;15.874,10;1161290143448;15.541,23;269937904175;15.463,52;1811616262673;15.630,00;767970954584
2007-07-01;16.104,54;492818002124;16.085,45;837040161946;15.874,10;1161290143448;15.541,23;269937904175;15.463,52;1811616262673;15.630,00;767970954584
2007-07-02;16.104,54;492818002124;16.085,45;837040161946;15.874,10;1161290143448;15.541,23;269937904175;15.463,52;1811616262673;15.630,00;767970954584
