
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
2019-01-12;40.274,17;4440380964691;42.246,16;4942784497465;38.562,70;6553072596842;42.347,89;1697917996808;65.897,20;640684983370;38.431,02;3865949881518
2019-01-13;40.274,17;4440380964691;42.246,16;4942784497465;38.562,70;6553072596842;42.347,89;1697917996808;65.897,20;640684983370;38.431,02;3865949881518
2019-01-14;40.281,39;4446393609083;42.250,52;4942338060203;38.570,44;6557106852405;42.358,27;1701407675695;65.907,20;641218504697;38.438,36;3870234718258
2019-01-15;40.300,96;4463519937870;42.270,64;4943400209944;38.587,62;6579549642162;42.375,86;1701751265052;65.935,58;646185353198;38.460,07;3884384346638
2019-01-16;40.334,95;4467983093429;42.303,69;4944976443985;38.617,45;6588621377052;42.406,46;1702799616735;65.983,61;647494934153;38.492,53;3887664334622
2019-01-17;40.344,33;4468543819765;42.322,24;4948037050357;38.621,84;6584433729838;42.406,36;1702334042023;65.991,63;647665208140;38.503,51;3888660517298
2019-01-18;40.299,46;4464538946290;42.272,97;4946447037341;38.579,31;6577322386027;42.370,68;1701423227345;65.909,54;647399799214;38.455,67;3883928859024
2019-01-19;40.299,46;4464538946290;42.272,97;4946447037341;38.579,31;6577322386027;42.370,68;1701423227345;65.909,54;647399799214;38.455,67;3883928859024
2019-01-20;40.299,46;4464538946290;42.272,97;4946447037341;38.579,31;6577322386027;42.370,68;1701423227345;65.909,54;647399799214;38.455,67;3883928859024
2019-01-21;40.288,04;4462391095961;42.254,68;4945279556856;38.559,80;6573475168540;42.368,68;1701169152996;65.887,35;647280536186;38.440,03;3883402231161
2019-01-22;40.218,84;4461574719984;42.188,32;4933612314014;38.495,04;6566354241395;42.312,87;1698252973203;65.777,32;646264413595;38.378,41;3874931268222
2019-01-23;40.187,96;4456618993586;42.153,59;4926180188324;38.479,67;6568581953115;42.300,32;1697549681468;65.743,54;645724392782;38.352,15;3870934586223
2019-01-24;40.243,36;4520992627923;42.208,88;5032371742287;38.529,66;6762204282555;42.344,40;1775504653940;65.819,96;650911371521;38.401,69;3900203486102
2019-01-25;40.298,13;4564733608071;42.262,17;5101484691438;38.585,19;6901958635907;42.389,68;1825071231217;65.901,50;654888679027;38.460,24;3923322382395
2019-01-26;40.298,13;4564733608071;42.262,17;5101484691438;38.585,19;6901958635907;42.389,68;1825071231217;65.901,50;654888679027;38.460,24;3923322382395
2019-01-27;40.298,13;4564733608071;42.262,17;5101484691438;38.585,19;6901958635907;42.389,68;1825071231217;65.901,50;654888679027;38.460,24;3923322382395
2019-01-28;40.386,15;4591819098187;42.345,38;5133554641960;38.658,62;6952853510424;42.450,52;1836142701945;66.032,24;656549115197;38.537,26;3939390049251
2019-01-29;40.396,58;4600957607947;42.358,70;5150889033293;38.666,73;6976113545794;42.452,18;1843569230986;66.041,45;657687523181;38.548,73;3953055117151
2019-01-30;40.429,17;4559039923306;42.387,76;5090170074250;38.686,15;6820076188642;42.475,58;1773011123768;66.086,83;653904715041;38.577,14;3940712290262
2019-01-31;40.428,24;4517552413175;42.390,86;5029159051066;38.690,33;6680376546877;42.481,48;1727262384936;66.097,27;651888331754;38.580,49;3923049160942
2019-02-01;40.515,35;4513077990497;42.469,83;4998801282342;38.773,45;6652690814757;42.548,67;1710425039288;66.228,91;652340950973;38.663,53;3922286410647
2019-02-02;40.515,35;4513077990497;42.469,83;4998801282342;38.773,45;6652690814757;42.548,67;1710425039288;66.228,91;652340950973;38.663,53;3922286410647
2019-02-03;40.515,35;4513077990497;42.469,83;4998801282342;38.773,45;6652690814757;42.548,67;1710425039288;66.228,91;652340950973;38.663,53;3922286410647
2019-02-04;40.565,13;4514757506889;42.517,94;4998812782647;38.809,27;6650077616059;42.591,77;1709037415944;66.303,68;652889993126;38.703,97;3924212285436
2019-02-05;40.616,19;4518975330361;42.576,11;4995763290924;38.856,41;6649853972045;42.627,51;1709124612632;66.383,13;652791376578;38.756,75;3926854831569
2019-02-06;40.646,70;4519410339998;42.608,84;4990991216281;38.882,61;6652242428391;42.649,24;1708190094582;66.433,29;653366670695;38.788,98;3930186602956
2019-02-07;40.635,00;4517470522568;42.598,80;4989856452408;38.879,52;6651409600342;42.639,57;1707675408383;66.426,28;653435248682;38.784,70;3930231239361
2019-02-08;40.607,00;4511266583561;42.567,83;4983025993781;38.854,86;6644822438422;42.615,86;1705818081510;66.392,16;652902380406;38.754,49;3923051623884
2019-02-09;40.607,00;4511266583561;42.567,83;4983025993781;38.854,86;6644822438422;42.615,86;1705818081510;66.392,16;652902380406;38.754,49;3923051623884
2019-02-10;40.607,00;4511266583561;42.567,83;4983025993781;38.854,86;6644822438422;42.615,86;1705818081510;66.392,16;652902380406;38.754,49;3923051623884
2019-02-11;40.643,39;4514877977537;42.598,10;4979122852562;38.888,15;6642394531701;42.635,71;1706877266801;66.439,07;653338719621;38.784,02;3924604354144
2019-02-12;40.729,39;4521019139349;42.692,55;4986987963574;38.966,39;6649202307895;42.698,82;1708779669380;66.582,81;655281297616;38.875,79;3934840902804
2019-02-13;40.698,44;4521104449341;42.663,36;4989121911275;38.942,76;6649853007404;42.678,20;1710462571280;66.534,57;655306044028;38.847,78;3934159850806
2019-02-14;40.690,80;4525384264954;42.656,10;4990667334812;38.939,72;6650805699424;42.673,62;1712567117208;66.529,09;655816686238;38.843,17;3935059361621
2019-02-15;40.744,52;4544246770680;42.712,25;4996919372113;38.990,85;6680661594995;42.716,95;1712833318494;66.616,83;659406631908;38.899,18;3936677214327
2019-02-16;40.744,52;4544246770680;42.712,25;4996919372113;38.990,85;6680661594995;42.716,95;1712833318494;66.616,83;659406631908;38.899,18;3936677214327
2019-02-17;40.744,52;4544246770680;42.712,25;4996919372113;38.990,85;6680661594995;42.716,95;1712833318494;66.616,83;659406631908;38.899,18;3936677214327
2019-02-18;40.723,52;4515180231449;42.686,95;4987660872623;38.965,78;6646752062133;42.705,24;1709466094631;66.574,72;658958706864;38.868,92;3930443437878
2019-02-19;40.714,05;4513377596402;42.675,20;4978465345526;38.954,67;6639028013819;42.697,94;1708230027822;66.554,85;658650842249;38.855,83;3928790892802
2019-02-20;40.771,62;4518099202897;42.741,07;4983087180744;39.004,52;6646644327624;42.740,97;1709822653398;66.637,95;659489814562;38.920,09;3935229663716
2019-02-21;40.774,64;4516438438619;42.743,90;4981034785554;39.009,00;6643230862063;42.747,96;1709398491765;66.636,50;659450816016;38.924,37;3935691842290
2019-02-22;40.773,64;4504080927590;42.740,35;4972165372121;39.009,30;6632594018087;42.752,08;1708947837784;66.638,77;659681002945;38.918,09;3932297227643
2019-02-23;40.773,64;4504080927590;42.740,35;4972165372121;39.009,30;6632594018087;42.752,08;1708947837784;66.638,77;659681002945;38.918,09;3932297227643
2019-02-24;40.773,64;4504080927590;42.740,35;4972165372121;39.009,30;6632594018087;42.752,08;1708947837784;66.638,77;659681002945;38.918,09;3932297227643
2019-02-25;40.793,59;4499575452719;42.764,49;4974317850867;39.027,28;6629417021269;42.775,98;1710171653357;66.666,67;660011740857;38.937,68;3934999918843
2019-02-26;40.805,96;4497365318344;42.777,33;4978362024505;39.034,99;6632486593133;42.784,95;1711422981875;66.682,19;660241614124;38.950,21;3937377356722
2019-02-27;40.793,57;4489614677824;42.765,05;4977154237179;39.024,77;6631820702415;42.777,82;1711927677885;66.661,25;660353313016;38.934,24;3936003666078
2019-02-28;40.739,31;4480636149366;42.701,94;4969099304013;38.973,74;6619519995238;42.734,36;1710434693957;66.567,74;659428366462;38.873,62;3930249600573
2019-03-01;40.727,89;4477394973035;42.691,49;4960282136011;38.960,24;6614508980337;42.718,72;1708426227740;66.559,53;659228020996;38.863,95;3924302032047
2019-03-02;40.727,89;4477394973035;42.691,49;4960282136011;38.960,24;6614508980337;42.718,72;1708426227740;66.559,53;659228020996;38.863,95;3924302032047
2019-03-03;40.727,89;4477394973035;42.691,49;4960282136011;38.960,24;6614508980337;42.718,72;1708426227740;66.559,53;659228020996;38.863,95;3924302032047
2019-03-04;40.704,91;4472093231035;42.674,64;4952199624342;38.941,65;6610968634807;42.700,27;1707821269504;66.533,44;659259914910;38.849,29;3922977849074
2019-03-05;40.649,99;4464942287755;42.611,38;4938661928157;38.898,96;6603504698037;42.671,01;1706413766670;66.454,75;657905429382;38.797,23;3916278712787
2019-03-06;40.686,36;4468553743705;42.643,03;4944305489354;38.928,18;6612732731079;42.705,38;1706510232314;66.506,55;658595474914;38.830,44;3920198090854
2019-03-07;40.711,09;4470080895876;42.668,74;4954528040006;38.956,49;6622567330310;42.731,06;1707516817119;66.551,39;659187209839;38.859,54;3923641412411
2019-03-08;40.766,25;4490897331652;42.728,52;4964212864823;39.006,84;6653641474754;42.778,98;1710661348879;66.653,76;660312145979;38.915,31;3928567679540
2019-03-09;40.766,25;4490897331652;42.728,52;4964212864823;39.006,84;6653641474754;42.778,98;1710661348879;66.653,76;660312145979;38.915,31;3928567679540
2019-03-10;40.766,25;4490897331652;42.728,52;4964212864823;39.006,84;6653641474754;42.778,98;1710661348879;66.653,76;660312145979;38.915,31;3928567679540
2019-03-11;40.841,85;4500756898898;42.806,02;4965594446315;39.069,52;6662992892819;42.826,84;1713186160909;66.777,33;661378090967;38.988,46;3934334243044
2019-03-12;40.902,74;4502548131066;42.871,41;4973012704771;39.125,11;6672718112375;42.883,20;1715857915998;66.869,58;662384666825;39.048,85;3940290194973
2019-03-13;40.884,63;4504403228680;42.857,25;4977731456399;39.110,50;6680287783058;42.870,55;1718503926519;66.848,33;662651956342;39.035,22;3941271331150
2019-03-14;40.935,92;4517228627450;42.904,56;4990871613987;39.159,92;6693318497117;42.920,29;1723274272033;66.934,64;664569314872;39.083,97;3947662942438
2019-03-15;40.965,88;4524160416439;42.934,70;4990072451755;39.184,54;6718191476978;42.946,19;1724134684820;66.982,72;667097117022;39.112,74;3948732123093
2019-03-16;40.965,88;4524160416439;42.934,70;4990072451755;39.184,54;6718191476978;42.946,19;1724134684820;66.982,72;667097117022;39.112,74;3948732123093
2019-03-17;40.965,88;4524160416439;42.934,70;4990072451755;39.184,54;6718191476978;42.946,19;1724134684820;66.982,72;667097117022;39.112,74;3948732123093
2019-03-18;41.019,85;4531498232318;42.986,42;5000366972557;39.235,66;6731381417417;42.989,30;1726493588290;67.068,40;667947307812;39.163,86;3956500876837
2019-03-19;41.046,86;4532237824742;43.023,91;5001990445721;39.255,38;6736898666207;43.007,78;1727842416899;67.112,72;668569004795;39.192,64;3958936189456
2019-03-20;41.109,35;4538286289669;43.085,70;5010518574936;39.317,58;6750688695925;43.054,50;1733143027271;67.212,27;669695430283;39.255,30;3966032636654
2019-03-21;41.165,52;4549520081469;43.127,52;5016489025630;39.368,44;6755214364835;43.099,96;1735164728252;67.304,32;670417234210;39.308,18;3970434726223
2019-03-22;41.278,27;4561479334630;43.239,87;5029558357150;39.476,98;6774198875713;43.193,37;1738914357668;67.485,99;672533003550;39.411,89;3980815913092
2019-03-23;41.278,27;4561479334630;43.239,87;5029558357150;39.476,98;6774198875713;43.193,37;1738914357668;67.485,99;672533003550;39.411,89;3980815913092
2019-03-24;41.278,27;4561479334630;43.239,87;5029558357150;39.476,98;6774198875713;43.193,37;1738914357668;67.485,99;672533003550;39.411,89;3980815913092
2019-03-25;41.388,09;4569300404326;43.345,42;5042285656724;39.581,93;6791210756518;43.271,57;1742283966193;67.674,10;674430435404;39.518,82;3990854695996
2019-03-26;41.429,83;4571787830455;43.391,51;5043681778005;39.620,65;6800096464287;43.296,77;1742598057662;67.756,91;675613760200;39.559,65;3995947201533
2019-03-27;41.430,71;4570202742034;43.394,63;5043850545711;39.615,81;6797539290354;43.298,66;1741923294464;67.765,10;676214236137;39.557,35;3997239431425
2019-03-28;41.515,65;4589340267303;43.476,56;5060565906878;39.702,34;6815040006827;43.360,82;1744802065576;67.901,86;677774603434;39.638,26;4006608354447
2019-03-29;41.528,13;4603627400698;43.490,22;5079888229690;39.717,92;6843309840559;43.377,09;1747337129696;67.917,07;678317076739;39.648,20;4011909459366
2019-03-30;41.528,13;4603627400698;43.490,22;5079888229690;39.717,92;6843309840559;43.377,09;1747337129696;67.917,07;678317076739;39.648,20;4011909459366
2019-03-31;41.528,13;4603627400698;43.490,22;5079888229690;39.717,92;6843309840559;43.377,09;1747337129696;67.917,07;678317076739;39.648,20;4011909459366
2019-04-01;41.531,97;4607849663132;43.493,54;5087226779679;39.719,46;6856510477100;43.382,24;1748039798210;67.927,56;678333951643;39.651,45;4000360464558
2019-04-02;41.523,92;4609271398520;43.488,57;5077909752843;39.700,81;6857696756779;43.376,64;1749029928127;67.913,79;678232049188;39.647,29;4000275430869
2019-04-03;41.525,32;4612587721960;43.491,31;5084205267982;39.708,47;6865596649228;43.386,02;1748935382003;67.925,34;678455304491;39.654,92;4001192205122
2019-04-04;41.520,22;4611111287366;43.489,04;5086497479176;39.702,33;6861344204043;43.382,85;1748903210867;67.922,50;678468297420;39.650,60;3999510743998
2019-04-05;41.510,54;4608707902819;43.473,29;5084800160721;39.697,10;6857532884043;43.390,05;1748549587938;67.903,07;678405894219;39.639,30;3999948597187
2019-04-06;41.510,54;4608707902819;43.473,29;5084800160721;39.697,10;6857532884043;43.390,05;1748549587938;67.903,07;678405894219;39.639,30;3999948597187
2019-04-07;41.510,54;4608707902819;43.473,29;5084800160721;39.697,10;6857532884043;43.390,05;1748549587938;67.903,07;678405894219;39.639,30;3999948597187
2019-04-08;41.578,62;4606232894917;43.536,63;5090674974451;39.759,58;6869848484868;43.444,39;1750553313966;68.004,59;679145285117;39.701,57;4005634299175
2019-04-09;41.673,75;4604758878509;43.629,14;5095621069353;39.848,50;6874680520109;43.523,40;1752617239704;68.160,29;680894591249;39.788,02;4011795581819
2019-04-10;41.817,98;4614353392185;43.770,85;5111423208698;39.979,11;6893344046400;43.634,07;1757111030464;68.385,35;682926937003;39.923,29;4024954610775
2019-04-11;41.908,63;4618788998619;43.847,73;5115423226864;40.060,11;6904391833137;43.703,73;1760793770412;68.514,47;684793879917;39.999,91;4033007516347
2019-04-12;41.877,87;4615375692634;43.821,94;5116449137733;40.027,01;6894296454585;43.681,54;1761656177912;68.469,07;684056254565;39.970,70;4030440014834
2019-04-13;41.877,87;4615375692634;43.821,94;5116449137733;40.027,01;6894296454585;43.681,54;1761656177912;68.469,07;684056254565;39.970,70;4030440014834
2019-04-14;41.877,87;4615375692634;43.821,94;5116449137733;40.027,01;6894296454585;43.681,54;1761656177912;68.469,07;684056254565;39.970,70;4030440014834
2019-04-15;41.847,18;4623869937244;43.790,95;5108557085855;39.995,46;6903590432331;43.663,25;1758589457110;68.419,43;683084767644;39.940,84;4018647684879
2019-04-16;41.862,04;4628035473526;43.806,51;5109746813597;40.007,14;6910041089729;43.679,18;1761311578375;68.448,84;684140364212;39.953,17;4023248733386
2019-04-17;41.835,31;4622889946607;43.781,29;5107707952032;39.984,55;6908394994850;43.657,00;1760569073510;68.418,97;684231141240;39.931,23;4020818544035
2019-04-18;41.864,82;4624107248219;43.800,35;5109193531184;40.009,85;6909374613511;43.677,16;1760789363430;68.449,35;684501918980;39.955,51;4022184521276
2019-04-19;41.864,82;4624107248219;43.800,35;5109193531184;40.009,85;6909374613511;43.677,16;1760789363430;68.449,35;684501918980;39.955,51;4022184521276
2019-04-20;41.864,82;4624107248219;43.800,35;5109193531184;40.009,85;6909374613511;43.677,16;1760789363430;68.449,35;684501918980;39.955,51;4022184521276
2019-04-21;41.864,82;4624107248219;43.800,35;5109193531184;40.009,85;6909374613511;43.677,16;1760789363430;68.449,35;684501918980;39.955,51;4022184521276
2019-04-22;41.939,29;4627409480338;43.877,56;5115816898088;40.083,01;6918104091956;43.742,11;1763366904407;68.573,45;685780783397;40.022,91;4029066564148
2019-04-23;41.922,18;4716864040690;43.861,82;5249311137623;40.066,41;7216597301791;43.729,48;1850964479144;68.554,94;692296764207;40.010,21;4067342747673
2019-04-24;41.943,25;4766582488530;43.885,21;5329996758470;40.086,41;7361450856100;43.745,84;1909377580929;68.582,26;695791794562;40.034,90;4087165177874
2019-04-25;41.935,45;4776493845655;43.877,21;5343204798411;40.084,13;7389052296168;43.737,59;1916486153074;68.575,08;697146092704;40.031,77;4092962427050
2019-04-26;41.888,50;4784259076139;43.836,63;5360453009458;40.033,87;7415407685388;43.698,53;1924258460931;68.499,91;697721040881;39.984,33;4094030585748
2019-04-27;41.888,50;4784259076139;43.836,63;5360453009458;40.033,87;7415407685388;43.698,53;1924258460931;68.499,91;697721040881;39.984,33;4094030585748
2019-04-28;41.888,50;4784259076139;43.836,63;5360453009458;40.033,87;7415407685388;43.698,53;1924258460931;68.499,91;697721040881;39.984,33;4094030585748
2019-04-29;41.905,41;4700205260728;43.846,51;5268192355142;40.050,41;7189372104249;43.717,06;1854488961023;68.514,18;692818622471;39.990,76;4068865179508
2019-04-30;41.875,82;4656557127219;43.815,80;5191398023338;40.026,28;7027915492019;43.694,68;1799672397385;68.466,30;689443518385;39.960,73;4047116827648
2019-05-01;41.875,82;4656557127219;43.815,80;5191398023338;40.026,28;7027915492019;43.694,68;1799672397385;68.466,30;689443518385;39.960,73;4047116827648
2019-05-02;41.890,31;4642114757174;43.829,86;5162137453525;40.046,37;6996280902529;43.718,53;1790814866778;68.487,16;686644045416;39.978,74;4035607873220
2019-05-03;41.880,05;4628604837852;43.817,80;5131165819563;40.043,89;6956335539829;43.722,25;1777685633045;68.487,23;685991517720;39.971,58;4030215620491
2019-05-04;41.880,05;4628604837852;43.817,80;5131165819563;40.043,89;6956335539829;43.722,25;1777685633045;68.487,23;685991517720;39.971,58;4030215620491
2019-05-05;41.880,05;4628604837852;43.817,80;5131165819563;40.043,89;6956335539829;43.722,25;1777685633045;68.487,23;685991517720;39.971,58;4030215620491
2019-05-06;41.912,02;4624770544433;43.851,11;5130107342830;40.074,21;6944741460099;43.749,86;1774823709053;68.546,12;686388123273;40.006,69;4029039519363
2019-05-07;41.919,02;4619058779921;43.858,11;5121767851364;40.083,50;6942238128528;43.753,26;1774017243021;68.558,68;686201575687;40.015,76;4030538304418
2019-05-08;41.881,07;4692621155793;43.830,76;5233616965217;40.057,07;7191775172390;43.730,99;1861628754989;68.507,75;692030144326;39.989,79;4058411887092
2019-05-09;41.899,41;4728734609992;43.844,38;5287561003880;40.068,50;7293890006863;43.740,46;1897947382279;68.535,16;695313118006;40.006,25;4072547560162
2019-05-10;41.903,68;4784894898561;43.848,67;5343407034653;40.080,11;7393833055583;43.745,21;1919388614497;68.542,38;697376504312;40.010,91;4084990046794
2019-05-11;41.903,68;4784894898561;43.848,67;5343407034653;40.080,11;7393833055583;43.745,21;1919388614497;68.542,38;697376504312;40.010,91;4084990046794
2019-05-12;41.903,68;4784894898561;43.848,67;5343407034653;40.080,11;7393833055583;43.745,21;1919388614497;68.542,38;697376504312;40.010,91;4084990046794
2019-05-13;41.932,68;4828279672422;43.871,63;5386231321063;40.107,05;7455670930428;43.771,71;1934990838994;68.581,91;699573501406;40.036,00;4101546471273
2019-05-14;41.963,38;4855042729445;43.915,59;5416004835160;40.143,56;7493464321780;43.787,43;1943561391577;68.638,49;701170974006;40.070,29;4116785129310
2019-05-15;41.961,06;4874877353952;43.914,14;5421079474619;40.136,08;7533604473334;43.790,31;1944665103414;68.626,99;708143545435;40.067,22;4111604387019
2019-05-16;41.986,30;4890429891373;43.932,82;5435579785616;40.159,65;7558182003096;43.812,06;1947314684334;68.662,58;708916755209;40.087,32;4118136361435
2019-05-17;41.990,27;4937617362529;43.939,88;5462262627979;40.164,36;7604041245345;43.820,38;1951748134076;68.667,60;709508510458;40.097,03;4127112479430
2019-05-18;41.990,27;4937617362529;43.939,88;5462262627979;40.164,36;7604041245345;43.820,38;1951748134076;68.667,60;709508510458;40.097,03;4127112479430
2019-05-19;41.990,27;4937617362529;43.939,88;5462262627979;40.164,36;7604041245345;43.820,38;1951748134076;68.667,60;709508510458;40.097,03;4127112479430
2019-05-20;42.006,47;4964405127817;43.953,48;5484149100458;40.178,72;7632053473884;43.831,39;1955453544184;68.694,06;710240700193;40.113,13;4136174247132
2019-05-21;42.006,47;4964405127817;43.953,48;5484149100458;40.178,72;7632053473884;43.831,39;1955453544184;68.694,06;710240700193;40.113,13;4136174247132
2019-05-22;42.034,59;4983224987596;43.978,27;5500675632698;40.207,96;7662779396123;43.852,05;1959689796117;68.741,94;711337164100;40.140,51;4144683720868
2019-05-23;42.062,53;5000053794069;44.005,91;5517837666994;40.237,40;7684013030198;43.876,10;1963622083657;68.790,17;712382477160;40.175,52;4153868312596
2019-05-24;42.145,83;5018173893137;44.088,77;5538098311985;40.316,88;7707799622191;43.935,84;1966957049655;68.923,79;714275794764;40.257,26;4165420958864
2019-05-25;42.145,83;5018173893137;44.088,77;5538098311985;40.316,88;7707799622191;43.935,84;1966957049655;68.923,79;714275794764;40.257,26;4165420958864
2019-05-26;42.145,83;5018173893137;44.088,77;5538098311985;40.316,88;7707799622191;43.935,84;1966957049655;68.923,79;714275794764;40.257,26;4165420958864
2019-05-27;42.184,31;5031348424541;44.119,48;5550066495896;40.347,85;7727189742735;43.959,43;1970362029010;68.971,48;715609054427;40.288,83;4171731251131
2019-05-28;42.293,26;5051923413362;44.216,74;5567719084390;40.445,94;7754868812947;44.039,26;1975242677992;69.128,63;717978100341;40.387,82;4186248358472
2019-05-29;42.424,99;5082514727516;44.342,94;5604122113273;40.568,50;7813517604173;44.123,04;1982211904500;69.335,41;720561072548;40.524,75;4208513927836
2019-05-30;42.629,66;5109628505441;44.547,91;5643992046898;40.754,98;7861791935232;44.250,72;1989978096127;69.676,35;724771080444;40.727,87;4234218185799
2019-05-31;42.604,10;5116793865969;44.522,80;5649576884813;40.733,82;7870949815560;44.243,75;1991260214950;69.638,56;724802238300;40.693,63;4234742072516
2019-06-01;42.604,10;5116793865969;44.522,80;5649576884813;40.733,82;7870949815560;44.243,75;1991260214950;69.638,56;724802238300;40.693,63;4234742072516
2019-06-02;42.604,10;5116793865969;44.522,80;5649576884813;40.733,82;7870949815560;44.243,75;1991260214950;69.638,56;724802238300;40.693,63;4234742072516
2019-06-03;42.715,15;5121085374561;44.642,53;5662525961979;40.839,47;7888716725225;44.322,04;1988494467564;69.830,85;732270493091;40.803,01;4244167272854
2019-06-04;42.754,80;5132254197629;44.694,71;5673704493967;40.877,26;7901058973227;44.357,32;1992580552108;69.915,23;733635151733;40.849,52;4251385772588
2019-06-05;42.781,75;5143282065724;44.728,35;5681035480401;40.899,12;7920978097044;44.391,94;1996320869536;69.973,54;734715084390;40.875,80;4257531463782
2019-06-06;42.903,50;5163345489573;44.857,25;5703290622347;41.000,17;7951945059776;44.478,18;2002210602459;70.162,11;736970571632;40.995,04;4272827680797
2019-06-07;42.951,13;5179748752859;44.916,27;5724320757653;41.035,24;7972180735264;44.509,37;2006419997911;70.235,09;737877296205;41.039,89;4281133900566
2019-06-08;42.951,13;5179748752859;44.916,27;5724320757653;41.035,24;7972180735264;44.509,37;2006419997911;70.235,09;737877296205;41.039,89;4281133900566
2019-06-09;42.951,13;5179748752859;44.916,27;5724320757653;41.035,24;7972180735264;44.509,37;2006419997911;70.235,09;737877296205;41.039,89;4281133900566
2019-06-10;43.107,73;5099503649550;45.074,03;5613528901720;41.182,41;7700645402376;44.629,42;1933926618265;70.502,14;733451262333;41.188,03;4261672768459
2019-06-11;43.618,56;5112522839028;45.592,55;5593414355074;41.667,52;7617553263623;45.004,21;1898654448908;71.296,70;738060578168;41.682,65;4288846501263
2019-06-12;43.722,58;5117022256578;45.695,47;5603101863692;41.763,79;7615510765129;45.093,19;1897812710801;71.467,76;739569982795;41.770,93;4297560299380
2019-06-13;43.760,69;5119395793112;45.729,14;5605813990250;41.796,09;7601687834086;45.115,53;1894182179042;71.514,97;739976343998;41.794,38;4300190990186
2019-06-14;43.760,75;5112801384693;45.734,88;5609232573012;41.794,98;7605113012522;45.104,32;1894097249552;71.543,09;740885679971;41.794,60;4302560257575
2019-06-15;43.760,75;5112801384693;45.734,88;5609232573012;41.794,98;7605113012522;45.104,32;1894097249552;71.543,09;740885679971;41.794,60;4302560257575
2019-06-16;43.760,75;5112801384693;45.734,88;5609232573012;41.794,98;7605113012522;45.104,32;1894097249552;71.543,09;740885679971;41.794,60;4302560257575
2019-06-17;43.677,11;5158045230800;45.652,55;5567202249700;41.720,53;7672046650613;45.037,04;1845239942858;71.400,62;741436434417;41.715,11;4292617639808
2019-06-18;43.679,54;5160133191812;45.650,35;5567341447760;41.723,85;7682628645507;45.040,33;1845196076573;71.400,95;741590043600;41.721,44;4295508732296
2019-06-19;43.742,54;5168953527358;45.714,01;5578339013650;41.779,43;7695896960802;45.099,20;1847602737808;71.504,57;743287917200;41.781,50;4304851952394
2019-06-20;43.757,29;5170892072213;45.718,88;5583849211486;41.789,74;7699833432638;45.118,69;1848188578294;71.541,10;743747645571;41.784,83;4306098001579
2019-06-21;43.901,19;5189783930553;45.848,80;5603322889211;41.913,28;7732880949165;45.239,57;1853156515270;71.735,47;745746487079;41.905,91;4319543059127
2019-06-22;43.901,19;5189783930553;45.848,80;5603322889211;41.913,28;7732880949165;45.239,57;1853156515270;71.735,47;745746487079;41.905,91;4319543059127
2019-06-23;43.901,19;5189783930553;45.848,80;5603322889211;41.913,28;7732880949165;45.239,57;1853156515270;71.735,47;745746487079;41.905,91;4319543059127
2019-06-24;43.905,65;5188394487785;45.868,33;5608718996672;41.919,67;7724005500117;45.240,33;1852476631135;71.764,01;745985049789;41.914,12;4321247842159
2019-06-25;43.880,70;5182220473197;45.843,63;5604608410433;41.889,43;7716476393155;45.226,90;1850846588036;71.731,03;745871621763;41.884,98;4319651325889
