
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
2010-01-21;21.578,68;470190424065;23.026,36;439519349255;20.414,59;611349640873;37.055,32;55787668031;21.318,79;513583439334
2010-01-22;21.574,87;468746722940;23.040,90;437717581225;20.418,96;609114530778;37.097,97;55787356315;21.338,49;512149797977
2010-01-23;21.574,87;468746722940;23.040,90;437717581225;20.418,96;609114530778;37.097,97;55787356315;21.338,49;512149797977
2010-01-24;21.574,87;468746722940;23.040,90;437717581225;20.418,96;609114530778;37.097,97;55787356315;21.338,49;512149797977
2010-01-25;21.561,09;466437786712;23.033,05;434513199185;20.419,12;608156352223;37.116,39;55654988018;21.350,99;510453235221
2010-01-26;21.553,99;464592653195;23.039,57;432765982527;20.417,75;604726708900;37.097,72;55559318736;21.344,64;509514140536
2010-01-27;21.570,44;462344010504;23.045,00;431410237525;20.423,21;603303486244;37.120,31;55512032589;21.361,53;509690299114
2010-01-28;21.597,04;462323541810;23.061,09;430069269493;20.476,05;603860739865;37.158,87;55531237399;21.397,83;510321549662
2010-01-29;21.659,11;462749602174;23.108,06;429938024885;20.494,84;603260549124;37.201,67;55512173487;21.434,14;510883793504
2010-01-30;21.659,11;462749602174;23.108,06;429938024885;20.494,84;603260549124;37.201,67;55512173487;21.434,14;510883793504
2010-01-31;21.659,11;462749602174;23.108,06;429938024885;20.494,84;603260549124;37.201,67;55512173487;21.434,14;510883793504
2010-02-01;21.627,49;460583044351;23.082,74;428184021387;20.462,48;600915856973;37.160,49;55191882232;21.418,85;509065645699
2010-02-02;21.668,46;460125041955;23.114,43;428819530402;20.493,76;600415653275;37.192,28;55110681119;21.437,63;509658902957
2010-02-03;21.697,32;460312256909;23.131,69;428124252207;20.499,29;599356116498;37.209,29;54952745962;21.449,61;509444306536
2010-02-04;21.724,91;460315538484;23.142,68;427506089754;20.540,18;600092816894;37.244,35;54979999867;21.474,08;509651361633
2010-02-05;21.765,44;460645630294;23.147,91;425865952540;20.575,39;599426141811;37.300,30;55021670872;21.494,31;509466961441
2010-02-06;21.765,44;460645630294;23.147,91;425865952540;20.575,39;599426141811;37.300,30;55021670872;21.494,31;509466961441
2010-02-07;21.765,44;460645630294;23.147,91;425865952540;20.575,39;599426141811;37.300,30;55021670872;21.494,31;509466961441
2010-02-08;21.769,83;459343743161;23.153,99;425071815430;20.570,82;597332064555;37.316,55;55003673606;21.491,04;507941642345
2010-02-09;21.768,35;458626184490;23.171,51;424979800348;20.570,46;596250056101;37.340,02;54962510276;21.506,75;507796031245
2010-02-10;21.795,37;460022025498;23.204,21;424467121340;20.611,12;597095614848;37.373,34;54995484054;21.549,13;507859455367
2010-02-11;21.787,47;463456852680;23.210,35;429063052233;20.603,54;601953410400;37.394,30;54993514558;21.542,06;509276038272
2010-02-12;21.799,38;463528740661;23.234,68;430465249923;20.604,55;603860253863;37.430,78;54837118233;21.557,20;510025993433
2010-02-13;21.799,38;463528740661;23.234,68;430465249923;20.604,55;603860253863;37.430,78;54837118233;21.557,20;510025993433
2010-02-14;21.799,38;463528740661;23.234,68;430465249923;20.604,55;603860253863;37.430,78;54837118233;21.557,20;510025993433
2010-02-15;21.845,84;463273640777;23.295,16;430388428713;20.643,17;604223508481;37.476,31;54649958359;21.597,62;509998409375
2010-02-16;21.838,62;463026654673;23.294,86;429424273015;20.638,20;604230226668;37.481,91;54642561250;21.594,58;509650175958
2010-02-17;21.857,05;463124081003;23.326,64;429471320125;20.664,25;604941600803;37.517,70;54598255550;21.617,58;510014858646
2010-02-18;21.910,95;463893521061;23.339,62;429844711224;20.691,58;605957390568;37.560,45;54718144242;21.651,69;511002946745
2010-02-19;21.941,54;464636928838;23.359,84;429541575765;20.711,08;605385149386;37.593,05;54720784970;21.676,67;511281399484
2010-02-20;21.941,54;464636928838;23.359,84;429541575765;20.711,08;605385149386;37.593,05;54720784970;21.676,67;511281399484
2010-02-21;21.941,54;464636928838;23.359,84;429541575765;20.711,08;605385149386;37.593,05;54720784970;21.676,67;511281399484
2010-02-22;21.959,92;464060393332;23.371,12;428839167739;20.724,22;604484237635;37.620,16;54709126546;21.693,29;511162510266
2010-02-23;21.964,43;463893454777;23.385,65;428318029617;20.734,84;604580761020;37.634,81;54721081031;21.701,84;511242124247
2010-02-24;21.948,20;463794043651;23.372,53;427947525543;20.721,37;603709879268;37.615,55;54630750248;21.696,30;510658185005
2010-02-25;21.966,23;462877431598;23.389,53;427529394858;20.734,23;602556058400;37.652,43;54571428540;21.711,67;510662858527
2010-02-26;21.981,60;462348337549;23.412,28;427206808515;20.760,06;602221400434;37.658,74;54542049427;21.723,87;509843562178
2010-02-27;21.981,60;462348337549;23.412,28;427206808515;20.760,06;602221400434;37.658,74;54542049427;21.723,87;509843562178
2010-02-28;21.981,60;462348337549;23.412,28;427206808515;20.760,06;602221400434;37.658,74;54542049427;21.723,87;509843562178
2010-03-01;22.003,10;462052425612;23.452,91;427018145204;20.776,26;602848400265;37.688,27;54392728684;21.745,68;509550886056
2010-03-02;22.021,71;461675790469;23.467,73;426592816773;20.797,56;603113185229;37.717,41;54441181908;21.769,69;509508289696
2010-03-03;22.044,46;461701201902;23.501,57;427296314423;20.820,43;604100410880;37.780,20;54533655264;21.793,20;509828612836
2010-03-04;22.087,02;462649378971;23.542,06;428002340258;20.857,70;604779071373;37.853,50;54557019187;21.834,71;510833171295
2010-03-05;22.099,05;464170670228;23.528,89;432225616856;20.867,48;607820312894;37.861,70;54370783464;21.848,05;513452661242
2010-03-06;22.099,05;464170670228;23.528,89;432225616856;20.867,48;607820312894;37.861,70;54370783464;21.848,05;513452661242
2010-03-07;22.099,05;464170670228;23.528,89;432225616856;20.867,48;607820312894;37.861,70;54370783464;21.848,05;513452661242
2010-03-08;22.102,00;466387728531;23.557,04;435618059943;20.871,35;609750132012;37.879,27;54420154700;21.835,27;514980235073
2010-03-09;22.114,13;468327536184;23.568,43;437404038224;20.879,35;611335199578;37.890,48;54437664232;21.844,71;515229375824
2010-03-10;22.109,58;468548436997;23.564,69;437624560399;20.846,73;610346095482;37.869,31;54555573681;21.822,99;514024049299
2010-03-11;22.129,12;468110198010;23.566,48;436857774935;20.853,67;609979032027;37.869,98;54579516151;21.830,87;513992898506
2010-03-12;22.144,27;467331618800;23.575,45;436625952034;20.873,78;610133467479;37.876,23;54477382507;21.831,00;513559543393
2010-03-13;22.144,27;467331618800;23.575,45;436625952034;20.873,78;610133467479;37.876,23;54477382507;21.831,00;513559543393
2010-03-14;22.144,27;467331618800;23.575,45;436625952034;20.873,78;610133467479;37.876,23;54477382507;21.831,00;513559543393
2010-03-15;22.119,52;466818461643;23.538,28;435631144918;20.850,73;609033078743;37.818,75;54059639779;21.801,50;513259294494
2010-03-16;22.130,20;466150714624;23.535,06;435225325513;20.860,77;608323552430;37.836,77;54186570118;21.819,25;512976907691
2010-03-17;22.137,03;465679285944;23.540,32;434565356923;20.876,46;607224714123;37.829,55;54181906410;21.821,94;512609933544
2010-03-18;22.181,57;466852323976;23.564,63;434964015983;20.907,90;606444325370;37.875,54;54259381878;21.856,19;512381344840
2010-03-19;22.193,41;466282077111;23.583,72;433403064033;20.926,72;605915843292;37.920,10;54264939031;21.879,68;512643414459
2010-03-20;22.193,41;466282077111;23.583,72;433403064033;20.926,72;605915843292;37.920,10;54264939031;21.879,68;512643414459
2010-03-21;22.193,41;466282077111;23.583,72;433403064033;20.926,72;605915843292;37.920,10;54264939031;21.879,68;512643414459
2010-03-22;22.192,90;465858330152;23.601,03;433564008836;20.915,16;604744537667;37.930,57;54157882612;21.867,93;511552583916
2010-03-23;22.200,53;465346204876;23.616,47;433200537129;20.924,29;604750926708;37.948,45;54181275701;21.890,26;512575265653
2010-03-24;22.232,05;465530019415;23.643,68;433156519254;20.958,16;604083917477;37.984,85;54201517838;21.922,57;513097697483
2010-03-25;22.234,84;465931359068;23.647,23;432367272339;20.952,14;602513540907;37.994,67;54136912017;21.905,28;512313662174
2010-03-26;22.244,36;466171697518;23.651,77;432202762124;20.954,84;602301665541;38.004,64;54045013356;21.914,82;512625679386
2010-03-27;22.244,36;466171697518;23.651,77;432202762124;20.954,84;602301665541;38.004,64;54045013356;21.914,82;512625679386
2010-03-28;22.244,36;466171697518;23.651,77;432202762124;20.954,84;602301665541;38.004,64;54045013356;21.914,82;512625679386
2010-03-29;22.270,01;465708749837;23.685,26;432506615598;20.970,41;601749917837;38.037,19;54013616702;21.937,38;514477458568
2010-03-30;22.289,47;465076824883;23.702,43;432323793096;20.985,10;601203155685;38.072,58;54090151218;21.951,59;514684527372
2010-03-31;22.328,27;465176258584;23.739,20;432173387381;21.026,97;602040826409;38.118,54;54170260485;21.983,00;515093480809
2010-04-01;22.327,07;464732541375;23.733,24;430710150966;21.024,04;601202126134;38.115,19;53708860697;21.987,15;513312265379
2010-04-02;22.327,07;464732541375;23.733,24;430710150966;21.024,04;601202126134;38.115,19;53708860697;21.987,15;513312265379
2010-04-03;22.327,07;464732541375;23.733,24;430710150966;21.024,04;601202126134;38.115,19;53708860697;21.987,15;513312265379
2010-04-04;22.327,07;464732541375;23.733,24;430710150966;21.024,04;601202126134;38.115,19;53708860697;21.987,15;513312265379
2010-04-05;22.352,40;464692935870;23.755,90;429987978743;21.060,20;601199901938;38.154,13;54056995104;22.011,20;513371069530
2010-04-06;22.363,26;464116128618;23.778,33;429773028566;21.087,88;598680256433;38.180,30;53903215571;22.032,57;513164085743
2010-04-07;22.374,74;463036055546;23.777,60;429205455232;21.099,22;598536502451;38.174,54;53802156948;22.027,95;512756822077
2010-04-08;22.366,79;461708480330;23.783,79;427008867014;21.081,51;596118978013;38.175,55;53589099827;22.028,47;510945596339
2010-04-09;22.353,23;460808885800;23.775,08;425893656305;21.054,84;593643316361;38.143,55;53223670515;22.011,88;506514501468
2010-04-10;22.353,23;460808885800;23.775,08;425893656305;21.054,84;593643316361;38.143,55;53223670515;22.011,88;506514501468
2010-04-11;22.353,23;460808885800;23.775,08;425893656305;21.054,84;593643316361;38.143,55;53223670515;22.011,88;506514501468
2010-04-12;22.362,55;458640005584;23.787,24;423501709513;21.058,42;592356500573;38.157,17;53119223258;22.011,19;505310604294
2010-04-13;22.377,61;458530506680;23.792,52;422251406887;21.078,97;590934403113;38.153,61;52973301364;22.021,19;505164562483
2010-04-14;22.379,36;457962369690;23.817,75;422875815484;21.074,54;591209199666;38.167,80;52977639064;22.015,30;504187478781
2010-04-15;22.384,98;456799632829;23.834,80;421813039637;21.056,60;588613130026;38.159,43;52515365156;22.039,95;502752314056
2010-04-16;22.415,23;456879480618;23.849,79;422084691831;21.082,70;587631354320;38.176,65;52670249707;22.066,87;502745108562
2010-04-17;22.415,23;456879480618;23.849,79;422084691831;21.082,70;587631354320;38.176,65;52670249707;22.066,87;502745108562
2010-04-18;22.415,23;456879480618;23.849,79;422084691831;21.082,70;587631354320;38.176,65;52670249707;22.066,87;502745108562
2010-04-19;22.413,59;456563288722;23.841,06;420342230122;21.069,81;586772461683;38.189,74;52390254230;22.052,37;502730006178
2010-04-20;22.425,69;455911523425;23.852,40;418945763041;21.072,59;584082025562;38.209,70;52396991610;22.058,50;501562225615
2010-04-21;22.447,29;454969398487;23.901,89;418857809762;21.085,95;582045134445;38.243,66;52337826553;22.079,45;500950866150
2010-04-22;22.449,46;454984798802;23.898,22;418183139261;21.105,15;581891832503;38.241,54;52255294833;22.097,34;501065533867
2010-04-23;22.448,88;454525429132;23.900,10;417360192697;21.106,12;580547331402;38.254,15;52244464989;22.098,80;500872004432
2010-04-24;22.448,88;454525429132;23.900,10;417360192697;21.106,12;580547331402;38.254,15;52244464989;22.098,80;500872004432
2010-04-25;22.448,88;454525429132;23.900,10;417360192697;21.106,12;580547331402;38.254,15;52244464989;22.098,80;500872004432
2010-04-26;22.464,59;454019231608;23.915,84;416955323109;21.106,42;578789716406;38.272,43;51901685489;22.108,64;500576158935
2010-04-27;22.464,04;452988588816;23.902,76;415399254807;21.100,72;576950529144;38.255,79;51757063824;22.104,76;500286133589
2010-04-28;22.458,18;452521312453;23.913,17;415898318556;21.074,93;575298005355;38.299,37;51749523713;22.090,74;501394368592
2010-04-29;22.487,92;451436499844;23.937,49;415561058006;21.108,85;575041393243;38.317,80;51730241926;22.128,57;501570812144
2010-04-30;22.509,77;451597195854;23.939,45;414625351726;21.145,81;576015942926;38.346,49;51706541529;22.136,58;501191494800
2010-05-01;22.509,77;451597195854;23.939,45;414625351726;21.145,81;576015942926;38.346,49;51706541529;22.136,58;501191494800
2010-05-02;22.509,77;451597195854;23.939,45;414625351726;21.145,81;576015942926;38.346,49;51706541529;22.136,58;501191494800
2010-05-03;22.497,79;450394761364;23.922,77;416105598727;21.139,03;575461081294;38.329,31;51130176278;22.117,91;499325514597
2010-05-04;22.515,72;451906952049;23.944,36;419002636772;21.142,97;577021410906;38.341,31;51109548873;22.115,08;499284418510
2010-05-05;22.509,78;451468821733;23.939,97;419809331185;21.139,92;577789833650;38.340,61;51097672189;22.119,45;498499834081
2010-05-06;22.502,87;451088497775;23.952,19;420757794620;21.149,31;578576320313;38.351,25;51110882987;22.120,98;498798728461
2010-05-07;22.504,37;451336176690;23.938,66;419765977921;21.147,75;577230354497;38.357,46;50809930390;22.112,00;497214448085
2010-05-08;22.504,37;451336176690;23.938,66;419765977921;21.147,75;577230354497;38.357,46;50809930390;22.112,00;497214448085
2010-05-09;22.504,37;451336176690;23.938,66;419765977921;21.147,75;577230354497;38.357,46;50809930390;22.112,00;497214448085
2010-05-10;22.510,11;452661676506;23.958,22;421632217533;21.153,18;579785562823;38.415,51;50848940485;22.117,69;497580326332
2010-05-11;22.548,49;456471934627;24.001,25;427389479752;21.181,93;590288635553;38.417,98;50798299044;22.136,89;502469628621
2010-05-12;22.575,44;464827699311;24.030,52;440859855548;21.196,16;605802682835;38.461,02;50869284401;22.170,09;509156507164
2010-05-13;22.604,12;479781975847;24.062,43;462497900261;21.218,82;630127253290;38.487,97;51102771572;22.190,65;520131315568
2010-05-14;22.607,27;481479401857;24.061,53;477330798659;21.220,79;632841697434;38.500,19;51478609882;22.185,13;525509092347
2010-05-15;22.607,27;481479401857;24.061,53;477330798659;21.220,79;632841697434;38.500,19;51478609882;22.185,13;525509092347
2010-05-16;22.607,27;481479401857;24.061,53;477330798659;21.220,79;632841697434;38.500,19;51478609882;22.185,13;525509092347
2010-05-17;22.717,74;486778819541;24.147,70;481021682417;21.307,28;637584835921;38.693,86;51822744892;22.275,20;527918472459
2010-05-18;22.728,23;487665163352;24.156,80;481821589488;21.316,79;637878427237;38.709,84;51697188120;22.282,99;528337538978
2010-05-19;22.735,67;488031458984;24.150,43;479105952528;21.326,21;637273667982;38.727,67;51743076581;22.286,82;526503747711
2010-05-20;22.729,24;489717653649;24.146,63;485709468252;21.312,96;641655614818;38.731,04;51749812121;22.295,19;528301318851
2010-05-21;22.729,24;489717653649;24.146,63;485709468252;21.312,96;641655614818;38.731,04;51749812121;22.295,19;528301318851
2010-05-22;22.729,24;489717653649;24.146,63;485709468252;21.312,96;641655614818;38.731,04;51749812121;22.295,19;528301318851
2010-05-23;22.729,24;489717653649;24.146,63;485709468252;21.312,96;641655614818;38.731,04;51749812121;22.295,19;528301318851
2010-05-24;22.725,32;493015052209;24.145,12;489829675244;21.321,30;644836535600;38.747,29;51897442147;22.294,29;530751826362
2010-05-25;22.720,80;493446450591;24.147,76;492683432150;21.320,88;646994727579;38.743,72;51914992812;22.290,66;532126886641
2010-05-26;22.746,80;497965392719;24.180,20;501041657072;21.343,24;653315179739;38.791,63;52031899941;22.321,18;535940390641
2010-05-27;22.762,66;505070845625;24.208,99;515850806969;21.376,29;669997617400;38.808,73;52118024408;22.323,78;540442208586
2010-05-28;22.784,23;508013722666;24.207,27;520918101129;21.383,22;674674258121;38.809,59;52213823199;22.321,20;545158560905
2010-05-29;22.784,23;508013722666;24.207,27;520918101129;21.383,22;674674258121;38.809,59;52213823199;22.321,20;545158560905
2010-05-30;22.784,23;508013722666;24.207,27;520918101129;21.383,22;674674258121;38.809,59;52213823199;22.321,20;545158560905
2010-05-31;22.812,84;523626116071;24.207,21;542054202796;21.392,71;693433207105;38.838,42;52259564748;22.338,59;555977875746
2010-06-01;22.813,74;522792990025;24.192,85;562318346693;21.406,01;711425052819;38.830,81;52113929305;22.345,53;564520840536
2010-06-02;22.813,14;539776358548;24.186,09;573512290662;21.413,50;723222406541;38.842,46;52416596176;22.350,97;571837761581
2010-06-03;22.850,10;545268624823;24.213,62;584994920818;21.426,32;733079686318;38.882,01;53275135737;22.359,10;575773509561
2010-06-04;22.861,49;548597320010;24.221,05;591046035886;21.435,74;739438045323;38.886,54;53495794323;22.368,41;580629300691
2010-06-05;22.861,49;548597320010;24.221,05;591046035886;21.435,74;739438045323;38.886,54;53495794323;22.368,41;580629300691
2010-06-06;22.861,49;548597320010;24.221,05;591046035886;21.435,74;739438045323;38.886,54;53495794323;22.368,41;580629300691
2010-06-07;22.860,89;551903367930;24.243,86;596252767355;21.448,22;746276499891;38.924,29;53671548990;22.395,63;584310642224
2010-06-08;22.858,35;553756451284;24.243,30;600192743113;21.447,50;750176831332;38.948,05;53914027295;22.401,73;584172513659
2010-06-09;22.870,36;552291944491;24.257,76;601275434111;21.454,11;749876697775;38.966,69;54183062970;22.413,46;583081433467
2010-06-10;22.872,73;555205825231;24.245,52;606853176915;21.449,53;755846727179;38.948,57;54241057206;22.408,75;585233592816
2010-06-11;22.884,19;557555250525;24.273,96;610408389180;21.464,48;759772383258;38.969,02;54098732319;22.414,57;588925672746
2010-06-12;22.884,19;557555250525;24.273,96;610408389180;21.464,48;759772383258;38.969,02;54098732319;22.414,57;588925672746
2010-06-13;22.884,19;557555250525;24.273,96;610408389180;21.464,48;759772383258;38.969,02;54098732319;22.414,57;588925672746
2010-06-14;22.890,46;558973543230;24.278,81;611682985957;21.473,74;762451542094;38.952,80;54716736961;22.423,63;591884863896
2010-06-15;22.866,44;559496341792;24.263,49;617832585371;21.465,16;766195408198;38.927,10;54755099844;22.395,85;592540495304
2010-06-16;22.879,90;560216890517;24.289,44;620242776886;21.471,83;767370899190;38.936,57;54924368599;22.399,79;593838886830
2010-06-17;22.865,97;560950649015;24.266,46;621522536638;21.453,42;768499647422;38.908,08;55411886368;22.387,17;595144081566
2010-06-18;22.871,10;561010083301;24.284,45;621744309003;21.457,07;769569924775;38.919,55;55842897439;22.399,17;595491570053
2010-06-19;22.871,10;561010083301;24.284,45;621744309003;21.457,07;769569924775;38.919,55;55842897439;22.399,17;595491570053
2010-06-20;22.871,10;561010083301;24.284,45;621744309003;21.457,07;769569924775;38.919,55;55842897439;22.399,17;595491570053
2010-06-21;22.894,89;560027529159;24.302,14;619743754425;21.465,01;768151236241;38.933,35;56770969939;22.408,24;594869314822
2010-06-22;22.903,79;558634263663;24.306,17;617016279204;21.474,51;765748857347;38.938,16;56885542581;22.420,14;592621578551
2010-06-23;22.906,13;556740046709;24.304,30;614564257593;21.476,16;760143814158;38.944,75;57040476486;22.425,70;590866208147
2010-06-24;22.932,93;555708928845;24.346,87;611236707767;21.503,25;754078731223;38.985,64;57017555321;22.457,32;590275243541
2010-06-25;22.932,69;553592571692;24.320,12;608239604233;21.473,52;749934801306;38.975,92;57012966913;22.451,37;589434809836
2010-06-26;22.932,69;553592571692;24.320,12;608239604233;21.473,52;749934801306;38.975,92;57012966913;22.451,37;589434809836
2010-06-27;22.932,69;553592571692;24.320,12;608239604233;21.473,52;749934801306;38.975,92;57012966913;22.451,37;589434809836
2010-06-28;22.932,69;553592571692;24.320,12;608239604233;21.473,52;749934801306;38.975,92;57012966913;22.451,37;589434809836
2010-06-29;22.936,84;551979625473;24.307,43;606975918325;21.461,50;746827475721;38.988,87;57052667638;22.453,87;588464938695
2010-06-30;22.936,69;551188274747;24.313,89;606276106458;21.455,36;744933792852;38.997,11;57130091545;22.456,51;587750401877
2010-07-01;22.944,96;551958918141;24.334,25;607669001288;21.464,33;742129176353;38.995,84;56934398715;22.472,16;587188020615
2010-07-02;22.952,73;550071687852;24.343,51;607775948540;21.485,06;741550452062;39.026,62;56933003587;22.494,67;587211467257
2010-07-03;22.952,73;550071687852;24.343,51;607775948540;21.485,06;741550452062;39.026,62;56933003587;22.494,67;587211467257
2010-07-04;22.952,73;550071687852;24.343,51;607775948540;21.485,06;741550452062;39.026,62;56933003587;22.494,67;587211467257
2010-07-05;22.946,18;551299760679;24.332,69;612517041571;21.491,31;743085017675;39.019,35;56928319027;22.493,08;588931223046
2010-07-06;22.953,82;553152363739;24.329,59;615528896048;21.495,30;747157623488;39.022,60;57746226030;22.490,70;591220639985
2010-07-07;22.963,35;554522597547;24.352,52;620211043590;21.507,07;749160620265;39.041,74;57716593597;22.504,66;594617599962
2010-07-08;22.999,74;557985276931;24.410,62;623738205429;21.535,73;750301591678;39.085,70;57787693870;22.516,01;594812432288
2010-07-09;23.022,52;559755029045;24.441,52;625766328259;21.553,48;751473744789;39.085,41;57968165240;22.537,01;593551851870
2010-07-10;23.022,52;559755029045;24.441,52;625766328259;21.553,48;751473744789;39.085,41;57968165240;22.537,01;593551851870
2010-07-11;23.022,52;559755029045;24.441,52;625766328259;21.553,48;751473744789;39.085,41;57968165240;22.537,01;593551851870
2010-07-12;23.037,29;559204935563;24.455,90;624829513234;21.563,07;750551025889;39.105,34;58050964403;22.546,44;592931303280
2010-07-13;23.045,76;558384717970;24.468,55;623350984372;21.574,05;750568967275;39.125,19;58083093984;22.552,29;592375367605
2010-07-14;23.053,87;558465815533;24.476,13;623300693684;21.590,38;749855403068;39.134,46;58252361759;22.557,03;592141047991
2010-07-15;23.105,47;558877336004;24.500,21;624770805924;21.611,16;746693955286;39.192,58;57730379151;22.592,36;591960798091
2010-07-16;23.105,47;558877336004;24.500,21;624770805924;21.611,16;746693955286;39.192,58;57730379151;22.592,36;591960798091
2010-07-17;23.105,47;558877336004;24.500,21;624770805924;21.611,16;746693955286;39.192,58;57730379151;22.592,36;591960798091
2010-07-18;23.105,47;558877336004;24.500,21;624770805924;21.611,16;746693955286;39.192,58;57730379151;22.592,36;591960798091
2010-07-19;23.089,99;558356877655;24.495,53;623542498059;21.603,81;744738509883;39.185,92;57775390728;22.577,75;590853175133
2010-07-20;23.098,00;556552014962;24.510,51;618029641433;21.613,24;740771140682;39.200,22;57940296041;22.581,13;588657766985
2010-07-21;23.104,51;558110488827;24.522,69;614067250841;21.616,84;736088148747;39.219,83;58390531340;22.592,72;587279490344
2010-07-22;23.077,37;555844069816;24.508,40;611587046931;21.613,85;731178649750;39.203,48;58388668246;22.569,59;586339381970
2010-07-23;23.064,40;554926880475;24.490,63;610718409782;21.591,12;730190114629;39.180,03;58346337032;22.567,83;584220993015
2010-07-24;23.064,40;554926880475;24.490,63;610718409782;21.591,12;730190114629;39.180,03;58346337032;22.567,83;584220993015
2010-07-25;23.064,40;554926880475;24.490,63;610718409782;21.591,12;730190114629;39.180,03;58346337032;22.567,83;584220993015
2010-07-26;23.085,13;553754278510;24.499,58;609507670930;21.611,97;729411004758;39.215,29;58475239381;22.586,71;583979761237
2010-07-27;23.094,94;552231420820;24.509,47;608246120369;21.607,91;728142119331;39.221,10;58292430219;22.593,55;583859897123
2010-07-28;23.102,39;550775056930;24.521,42;607290050369;21.611,68;726367132031;39.233,76;58408899678;22.603,49;583597866391
2010-07-29;23.131,68;548380881736;24.570,27;605399405586;21.652,09;723422289158;39.279,77;58479451628;22.640,08;584066173337
2010-07-30;23.194,38;548024592908;24.614,96;603106659852;21.709,09;721884344785;39.371,71;58571918996;22.695,03;582676103686
2010-07-31;23.194,38;548024592908;24.614,96;603106659852;21.709,09;721884344785;39.371,71;58571918996;22.695,03;582676103686
2010-08-01;23.194,38;548024592908;24.614,96;603106659852;21.709,09;721884344785;39.371,71;58571918996;22.695,03;582676103686
2010-08-02;23.211,44;548991289921;24.658,59;598180458854;21.750,45;717861340301;39.395,69;58163547356;22.720,39;579845669833
2010-08-03;23.220,19;543252993998;24.653,83;595004341718;21.751,44;715327280434;39.400,59;58796868917;22.721,03;578533242838
2010-08-04;23.202,62;540400639795;24.616,71;590916178657;21.733,72;712158117833;39.380,79;58767641331;22.695,98;576784955303
2010-08-05;23.210,84;538809019437;24.624,52;585769599229;21.738,21;707504039006;39.383,78;58827343260;22.700,11;576897663539
2010-08-06;23.216,98;535917952923;24.640,04;581263045813;21.741,62;702734809351;39.408,01;58744360329;22.696,35;574231902110
2010-08-07;23.216,98;535917952923;24.640,04;581263045813;21.741,62;702734809351;39.408,01;58744360329;22.696,35;574231902110
2010-08-08;23.216,98;535917952923;24.640,04;581263045813;21.741,62;702734809351;39.408,01;58744360329;22.696,35;574231902110
2010-08-09;23.227,58;533737482660;24.651,56;578510060299;21.758,81;700474205914;39.439,89;58597202104;22.717,63;573043552027
2010-08-10;23.247,64;532672185359;24.676,53;576073702750;21.779,29;698836533595;39.456,76;58528914422;22.735,56;571584464975
