
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
2014-01-17;26.702,82;6663119814999;30.976,22;5714026114811;29.982,24;8258269751972;30.016,75;204805692391;55.410,59;1035529846017;26.621,60;10172191941525
2014-01-18;26.702,82;6663119814999;30.976,22;5714026114811;29.982,24;8258269751972;30.016,75;204805692391;55.410,59;1035529846017;26.621,60;10172191941525
2014-01-19;26.702,82;6663119814999;30.976,22;5714026114811;29.982,24;8258269751972;30.016,75;204805692391;55.410,59;1035529846017;26.621,60;10172191941525
2014-01-20;26.833,52;6695797693578;31.134,07;5742242335070;30.134,22;8295595355263;30.166,72;205723253879;55.683,29;1040781015858;26.756,09;10223689699145
2014-01-21;26.915,39;6713693827806;31.225,75;5759175053129;30.222,69;8318789007666;30.252,21;206660963522;55.849,12;1043898330580;26.836,59;10255090174448
2014-01-22;26.993,33;6732358909423;31.306,88;5774948406668;30.295,19;8338730369796;30.322,35;207036990902;56.003,68;1046841209554;26.918,76;10286227568883
2014-01-23;27.022,10;6739391768175;31.349,65;5782257286818;30.327,98;8346314579027;30.343,76;207572018632;56.052,46;1047718968824;26.941,13;10293792984557
2014-01-24;26.995,98;6731046277205;31.323,12;5778180618623;30.307,29;8340326321700;30.331,33;207473522038;56.051,36;1047662662855;26.922,85;10285026536351
2014-01-25;26.995,98;6731046277205;31.323,12;5778180618623;30.307,29;8340326321700;30.331,33;207473522038;56.051,36;1047662662855;26.922,85;10285026536351
2014-01-26;26.995,98;6731046277205;31.323,12;5778180618623;30.307,29;8340326321700;30.331,33;207473522038;56.051,36;1047662662855;26.922,85;10285026536351
2014-01-27;26.857,46;6696208060264;31.175,60;5751606360933;30.164,84;8301082187821;30.178,97;205979068721;55.794,34;1042999300796;26.807,52;10238799208208
2014-01-28;26.686,79;6654360837963;30.977,82;5715492916279;29.965,19;8248054557894;29.960,77;204856225596;55.418,91;1035992388055;26.633,59;10171984021530
2014-01-29;26.655,56;6646108294178;30.941,74;5708525004768;29.917,54;8232999223482;29.919,27;203219328032;55.322,89;1034382977287;26.587,25;10154883835614
2014-01-30;26.636,47;6634517953968;30.921,40;5695461595921;29.891,06;8221835567590;29.863,38;202872643933;55.275,63;1033372845925;26.558,06;10139423787959
2014-01-31;26.635,83;6618584191601;30.907,78;5674671647326;29.876,17;8197832389930;29.852,40;202578752904;55.242,11;1030541890895;26.586,54;10130125109792
2014-02-01;26.635,83;6618584191601;30.907,78;5674671647326;29.876,17;8197832389930;29.852,40;202578752904;55.242,11;1030541890895;26.586,54;10130125109792
2014-02-02;26.635,83;6618584191601;30.907,78;5674671647326;29.876,17;8197832389930;29.852,40;202578752904;55.242,11;1030541890895;26.586,54;10130125109792
2014-02-03;26.705,48;6632284699165;30.998,03;5677108754621;29.944,54;8206674950486;29.917,97;202741732608;55.400,36;1032931551435;26.662,56;10155981803450
2014-02-04;26.656,76;6613155838302;30.945,63;5655877029688;29.899,45;8182699085883;29.874,07;204545458186;55.336,97;1027957430324;26.620,54;10139845611745
2014-02-05;26.647,48;6609209507726;30.928,28;5645816192158;29.871,09;8158105405903;29.857,25;204181154116;55.278,56;1026928118077;26.606,10;10135111689635
2014-02-06;26.663,91;6611919992283;30.955,61;5648764530157;29.907,08;8167622944430;29.895,67;204132774303;55.343,19;1028154645765;26.632,63;10145614927301
2014-02-07;26.731,11;6627351222501;31.049,32;5663976775834;29.980,36;8185900688192;29.983,33;204801399594;55.467,54;1033812141780;26.696,57;10170430162021
2014-02-08;26.731,11;6627351222501;31.049,32;5663976775834;29.980,36;8185900688192;29.983,33;204801399594;55.467,54;1033812141780;26.696,57;10170430162021
2014-02-09;26.731,11;6627351222501;31.049,32;5663976775834;29.980,36;8185900688192;29.983,33;204801399594;55.467,54;1033812141780;26.696,57;10170430162021
2014-02-10;26.821,05;6648577761102;31.156,86;5682344217557;30.086,55;8215292853978;30.088,83;205977293577;55.647,57;1037155256013;26.789,56;10204429813756
2014-02-11;26.865,57;6660334746054;31.202,76;5686328166604;30.137,38;8228545294465;30.124,64;206566737385;55.753,04;1039313612044;26.834,00;10224633858189
2014-02-12;26.966,09;6688637798001;31.327,33;5712011063108;30.257,31;8264825571027;30.243,53;207955091686;55.953,68;1044353273687;26.940,38;10273453797946
2014-02-13;27.011,28;6704271405321;31.388,22;5723490992383;30.306,95;8282178684081;30.303,71;210358257674;56.058,22;1046205327722;26.992,40;10301666857846
2014-02-14;26.961,14;6693610290038;31.328,49;5713103494018;30.240,23;8265668705245;30.238,18;210098547776;55.946,17;1044567580764;26.941,90;10285233145859
2014-02-15;26.961,14;6693610290038;31.328,49;5713103494018;30.240,23;8265668705245;30.238,18;210098547776;55.946,17;1044567580764;26.941,90;10285233145859
2014-02-16;26.961,14;6693610290038;31.328,49;5713103494018;30.240,23;8265668705245;30.238,18;210098547776;55.946,17;1044567580764;26.941,90;10285233145859
2014-02-17;27.035,51;6716030644233;31.419,52;5732393424255;30.343,71;8303674916546;30.331,67;211956595101;56.088,13;1047236789788;27.018,74;10319982220507
2014-02-18;27.078,57;6722712396693;31.475,68;5748565235612;30.393,33;8312840742459;30.386,52;215532855394;56.195,08;1044959526719;27.065,70;10335022652276
2014-02-19;27.120,62;6732534724939;31.519,30;5755208511404;30.441,08;8326444863732;30.429,56;215148175542;56.286,50;1046373056526;27.106,03;10349313552113
2014-02-20;27.151,96;6740098196016;31.563,88;5764922541570;30.487,81;8338313215951;30.454,13;215206080005;56.357,58;1047486222036;27.137,04;10358833492246
2014-02-21;27.198,30;6752168855816;31.612,98;5773692970304;30.538,07;8353187260325;30.503,47;215524454569;56.427,56;1052396220254;27.187,04;10377397386979
2014-02-22;27.198,30;6752168855816;31.612,98;5773692970304;30.538,07;8353187260325;30.503,47;215524454569;56.427,56;1052396220254;27.187,04;10377397386979
2014-02-23;27.198,30;6752168855816;31.612,98;5773692970304;30.538,07;8353187260325;30.503,47;215524454569;56.427,56;1052396220254;27.187,04;10377397386979
2014-02-24;27.228,95;6759487305737;31.640,95;5778972846673;30.572,20;8360496946435;30.548,01;215857796202;56.490,87;1053564356085;27.220,04;10389246459190
2014-02-25;27.255,98;6764655154145;31.663,08;5783288692764;30.604,64;8368856800739;30.573,31;215752175532;56.530,86;1054830018070;27.233,69;10392949185111
2014-02-26;27.263,82;6766166856277;31.672,24;5783579161483;30.624,99;8373298042431;30.591,44;215773435422;56.563,98;1055509625275;27.243,55;10396049977958
2014-02-27;27.327,46;6778302083942;31.732,79;5796610614678;30.687,14;8397960474198;30.669,25;216373691722;56.687,53;1057830411725;27.302,39;10419598868621
2014-02-28;27.421,33;6791153736827;31.837,55;5811982002348;30.781,40;8411346359965;30.768,46;217204203236;56.875,61;1059236081912;27.398,99;10440341969733
2014-03-01;27.421,33;6791153736827;31.837,55;5811982002348;30.781,40;8411346359965;30.768,46;217204203236;56.875,61;1059236081912;27.398,99;10440341969733
2014-03-02;27.421,33;6791153736827;31.837,55;5811982002348;30.781,40;8411346359965;30.768,46;217204203236;56.875,61;1059236081912;27.398,99;10440341969733
2014-03-03;27.408,21;6787829691899;31.823,70;5810759634180;30.762,01;8407103728358;30.768,68;217225433076;56.861,66;1058859871669;27.384,18;10434096480301
2014-03-04;27.308,66;6760431844234;31.696,78;5791024260833;30.646,40;8372321429654;30.637,58;218945683686;56.647,76;1051907284636;27.275,98;10389599492573
2014-03-05;27.388,51;6780256161935;31.789,36;5809468120261;30.731,18;8401426743299;30.748,82;219980061480;56.789,45;1054629427539;27.346,20;10417338117448
2014-03-06;27.488,56;6805180832705;31.914,22;5834516644820;30.847,61;8436541499976;30.852,92;220829146559;57.002,29;1058539043943;27.447,35;10456231571697
2014-03-07;27.525,24;6814925416225;31.948,18;5842966348140;30.880,83;8444780795592;30.901,61;221642924584;57.053,22;1065100163730;27.477,23;10468109136528
2014-03-08;27.525,24;6814925416225;31.948,18;5842966348140;30.880,83;8444780795592;30.901,61;221642924584;57.053,22;1065100163730;27.477,23;10468109136528
2014-03-09;27.525,24;6814925416225;31.948,18;5842966348140;30.880,83;8444780795592;30.901,61;221642924584;57.053,22;1065100163730;27.477,23;10468109136528
2014-03-10;27.564,72;6824792495468;31.992,97;5851731550161;30.933,07;8461010513514;30.947,06;222217140309;57.145,96;1066969248744;27.512,68;10482371616888
2014-03-11;27.608,34;6836007660431;32.042,84;5856769514766;30.976,35;8473154998209;30.975,60;223022470856;57.239,48;1068953361511;27.551,81;10498028858512
2014-03-12;27.613,45;6887706852613;32.059,63;5901963163409;30.983,87;8630314845193;30.972,53;231097921929;57.271,67;1071801786869;27.568,06;10540777459547
2014-03-13;27.602,05;6921604672310;32.036,91;6023330552001;30.968,58;8730299871103;30.942,22;239692951253;57.240,17;1071377658719;27.563,75;10568392030266
2014-03-14;27.497,22;6912046396061;31.919,49;6053175916446;30.872,34;8744360527099;30.845,72;242560927707;57.048,23;1068692170604;27.469,13;10544876338037
2014-03-15;27.497,22;6912046396061;31.919,49;6053175916446;30.872,34;8744360527099;30.845,72;242560927707;57.048,23;1068692170604;27.469,13;10544876338037
2014-03-16;27.497,22;6912046396061;31.919,49;6053175916446;30.872,34;8744360527099;30.845,72;242560927707;57.048,23;1068692170604;27.469,13;10544876338037
2014-03-17;27.514,31;6923793970246;31.931,13;6066072711657;30.890,46;8759667011520;30.851,13;244391511773;57.056,32;1069402784018;27.477,59;10555346539362
2014-03-18;27.539,91;6928049183602;31.963,11;6081415656072;30.919,52;8769863007406;30.887,80;246927655138;57.097,38;1066742639929;27.503,12;10562843157962
2014-03-19;27.645,88;6955323631764;32.096,32;6106980108029;31.035,29;8803263353181;31.008,87;247960195674;57.338,12;1071239841759;27.615,06;10605610752932
2014-03-20;27.605,55;6945332155134;32.057,35;6097622886723;31.006,56;8793732329173;30.971,91;247573587458;57.262,03;1073030677453;27.577,18;10589099170582
2014-03-21;27.529,52;6925133830869;31.973,28;6081371549715;30.934,77;8769624206518;30.878,31;246360312535;57.086,71;1069918051905;27.506,49;10560496480220
2014-03-22;27.529,52;6925133830869;31.973,28;6081371549715;30.934,77;8769624206518;30.878,31;246360312535;57.086,71;1069918051905;27.506,49;10560496480220
2014-03-23;27.529,52;6925133830869;31.973,28;6081371549715;30.934,77;8769624206518;30.878,31;246360312535;57.086,71;1069918051905;27.506,49;10560496480220
2014-03-24;27.456,02;6905898295939;31.882,21;6064396244444;30.862,09;8749492632303;30.794,13;246000246935;56.928,17;1066382970117;27.424,70;10529364382925
2014-03-25;27.475,55;6911746517853;31.910,35;6070361278184;30.877,10;8755585253927;30.804,84;245368138657;56.969,35;1067112683275;27.450,55;10538026280411
2014-03-26;27.501,85;6917669139502;31.943,54;6076694936603;30.910,60;8764936298045;30.838,08;245622734931;56.991,38;1067526804509;27.482,30;10549569844343
2014-03-27;27.482,77;6913439828505;31.919,80;6073871266174;30.892,26;8762586650485;30.826,54;245725742200;56.960,48;1066972714099;27.456,93;10539647693286
2014-03-28;27.451,83;6904090602547;31.888,57;6068112011913;30.861,39;8751822514542;30.788,29;243427696512;56.888,28;1065808470164;27.438,72;10532992458836
2014-03-29;27.451,83;6904090602547;31.888,57;6068112011913;30.861,39;8751822514542;30.788,29;243427696512;56.888,28;1065808470164;27.438,72;10532992458836
2014-03-30;27.451,83;6904090602547;31.888,57;6068112011913;30.861,39;8751822514542;30.788,29;243427696512;56.888,28;1065808470164;27.438,72;10532992458836
2014-03-31;27.538,75;6912798659309;32.009,20;6083209046667;30.951,50;8766369304307;30.885,71;244334680870;57.062,33;1066802013728;27.520,47;10547498224212
2014-04-01;27.623,65;6930395102425;32.109,32;6106375998779;31.046,88;8793062350504;30.987,83;247483586699;57.246,18;1067411780898;27.613,17;10578437070403
2014-04-02;27.708,34;6951201337850;32.205,76;6124867024555;31.127,83;8816806953538;31.082,73;248369919821;57.422,54;1070374308861;27.689,81;10607540163587
2014-04-03;27.804,13;6974491325402;32.318,67;6147340186579;31.233,15;8847368134848;31.203,83;249214992652;57.621,36;1074009880268;27.787,23;10644737704236
2014-04-04;27.824,16;6979393810386;32.339,08;6152083285097;31.260,02;8856729039008;31.231,22;249441579320;57.661,03;1079943255606;27.799,84;10649552239582
2014-04-05;27.824,16;6979393810386;32.339,08;6152083285097;31.260,02;8856729039008;31.231,22;249441579320;57.661,03;1079943255606;27.799,84;10649552239582
2014-04-06;27.824,16;6979393810386;32.339,08;6152083285097;31.260,02;8856729039008;31.231,22;249441579320;57.661,03;1079943255606;27.799,84;10649552239582
2014-04-07;27.787,86;6969993105664;32.311,41;6146266817253;31.229,87;8850623480805;31.196,62;249231129256;57.594,37;1078766499012;27.769,28;10638075958815
2014-04-08;27.725,99;6954316689658;32.241,55;6133719606765;31.166,66;8832109380426;31.116,68;248856074367;57.462,62;1076330843556;27.711,90;10616218227863
2014-04-09;27.661,86;6939495287435;32.172,72;6122180419779;31.096,87;8813685972145;31.052,28;248563695866;57.357,78;1074741472867;27.654,70;10595474306134
2014-04-10;27.781,60;6969351004005;32.318,84;6151954347859;31.227,67;8846710063191;31.192,25;249772206417;57.597,48;1078862114869;27.776,45;10643414419992
2014-04-11;27.690,24;6945586905571;32.221,47;6132304477721;31.136,30;8822023248870;31.086,35;249508567205;57.439,03;1076291117064;27.683,97;10609363027371
2014-04-12;27.690,24;6945586905571;32.221,47;6132304477721;31.136,30;8822023248870;31.086,35;249508567205;57.439,03;1076291117064;27.683,97;10609363027371
2014-04-13;27.690,24;6945586905571;32.221,47;6132304477721;31.136,30;8822023248870;31.086,35;249508567205;57.439,03;1076291117064;27.683,97;10609363027371
2014-04-14;27.700,85;6954997568527;32.240,35;6143891767066;31.161,61;8835356467107;31.099,35;249892142377;57.466,92;1078104173375;27.699,32;10621364603748
2014-04-15;27.767,79;6977044768532;32.317,62;6172287762047;31.234,75;8872645218055;31.172,74;256654954042;57.603,42;1078410375606;27.774,73;10663733504547
2014-04-16;27.842,00;6998517856874;32.394,28;6186551297304;31.322,25;8898809303500;31.250,64;258140760919;57.740,59;1081240137811;27.848,00;10694432292003
2014-04-17;27.951,16;7025030171698;32.521,20;6210714824490;31.432,84;8928841764283;31.365,63;259004734147;57.958,35;1085364391517;27.958,29;10734855793253
2014-04-18;27.951,16;7025030171698;32.521,20;6210714824490;31.432,84;8928841764283;31.365,63;259004734147;57.958,35;1085364391517;27.958,29;10734855793253
2014-04-19;27.951,16;7025030171698;32.521,20;6210714824490;31.432,84;8928841764283;31.365,63;259004734147;57.958,35;1085364391517;27.958,29;10734855793253
2014-04-20;27.951,16;7025030171698;32.521,20;6210714824490;31.432,84;8928841764283;31.365,63;259004734147;57.958,35;1085364391517;27.958,29;10734855793253
2014-04-21;28.021,82;7043029942966;32.598,38;6225854906358;31.513,36;8950320212309;31.451,20;260319305937;58.100,08;1091147672059;28.027,79;10761579785486
2014-04-22;28.007,89;7037875812854;32.579,23;6217171137359;31.491,79;8943383016911;31.440,71;260016000620;58.074,52;1090802773460;28.012,30;10755528579734
2014-04-23;28.126,75;7067775331638;32.712,73;6241774232289;31.620,94;8978644631655;31.566,02;260441156249;58.299,04;1095145507112;28.124,93;10797842716603
2014-04-24;28.153,42;7073909560662;32.740,94;6248276626344;31.650,81;8989136268751;31.593,20;260037603607;58.353,45;1096261526439;28.148,20;10806450309663
2014-04-25;28.084,87;7055661137933;32.660,07;6233008824187;31.581,59;8965297553987;31.500,52;259329671200;58.188,39;1093138675842;28.072,32;10777351324982
2014-04-26;28.084,87;7055661137933;32.660,07;6233008824187;31.581,59;8965297553987;31.500,52;259329671200;58.188,39;1093138675842;28.072,32;10777351324982
2014-04-27;28.084,87;7055661137933;32.660,07;6233008824187;31.581,59;8965297553987;31.500,52;259329671200;58.188,39;1093138675842;28.072,32;10777351324982
2014-04-28;28.026,28;7041396985315;32.582,49;6219765841743;31.511,21;8946681633733;31.422,16;258601371888;58.064,63;1090629092558;28.028,30;10758416493466
2014-04-29;27.999,72;7032090822776;32.553,56;6214805768460;31.483,43;8941238061739;31.405,22;258044407391;58.012,18;1089775032415;27.994,34;10745649152336
2014-04-30;28.078,27;7040901507723;32.649,96;6224532776853;31.566,01;8953068900357;31.504,41;258967363160;58.181,98;1090442362139;28.067,16;10759190270184
2014-05-01;28.078,27;7040901507723;32.649,96;6224532776853;31.566,01;8953068900357;31.504,41;258967363160;58.181,98;1090442362139;28.067,16;10759190270184
2014-05-02;28.215,12;7070099683334;32.805,80;6263347655944;31.717,91;8993251154467;31.644,50;262642971620;58.457,77;1092064512256;28.200,84;10810697907742
2014-05-03;28.215,12;7070099683334;32.805,80;6263347655944;31.717,91;8993251154467;31.644,50;262642971620;58.457,77;1092064512256;28.200,84;10810697907742
2014-05-04;28.215,12;7070099683334;32.805,80;6263347655944;31.717,91;8993251154467;31.644,50;262642971620;58.457,77;1092064512256;28.200,84;10810697907742
2014-05-05;28.256,30;7080653384552;32.852,17;6274360124112;31.758,11;9004817851867;31.689,40;263353797452;58.541,22;1093500645055;28.245,08;10827094686521
2014-05-06;28.272,09;7084937573291;32.869,48;6278457551994;31.781,58;9011303516989;31.699,66;263540855499;58.578,27;1095425373056;28.260,46;10833140199222
2014-05-07;28.243,96;7077298301449;32.834,15;6271691381886;31.759,05;9006019648799;31.683,72;263313283700;58.541,42;1094813308978;28.238,63;10825322932576
2014-05-08;28.204,77;7066928920837;32.785,42;6263706791332;31.711,57;8991595869323;31.675,46;263395389917;58.462,24;1093408123267;28.194,22;10807769843037
2014-05-09;28.053,50;7028810180316;32.611,34;6231987715113;31.534,44;8941776907702;31.524,15;262283465997;58.157,29;1087883430879;28.033,22;10745361060691
2014-05-10;28.053,50;7028810180316;32.611,34;6231987715113;31.534,44;8941776907702;31.524,15;262283465997;58.157,29;1087883430879;28.033,22;10745361060691
2014-05-11;28.053,50;7028810180316;32.611,34;6231987715113;31.534,44;8941776907702;31.524,15;262283465997;58.157,29;1087883430879;28.033,22;10745361060691
2014-05-12;28.043,20;7026814678547;32.603,05;6231793355899;31.530,84;8938554645979;31.536,76;262632403771;58.116,53;1087168857629;28.003,79;10734913876895
2014-05-13;28.035,55;7024560115427;32.597,40;6228144690195;31.519,46;8939982794939;31.519,66;263335485665;58.092,96;1086661575540;27.995,48;10734951415455
2014-05-14;28.062,21;7038212098617;32.631,12;6240846834726;31.545,55;8957952828295;31.549,06;265055163586;58.144,15;1088849560515;28.022,70;10757459833175
2014-05-15;28.143,98;7064578232467;32.727,40;6271948894903;31.623,07;8993862146759;31.627,17;271150128162;58.306,83;1089352266029;28.106,72;10799737983706
2014-05-16;28.181,29;7074056500792;32.769,29;6281715342325;31.665,34;9006487686162;31.657,32;271010771599;58.371,47;1090728774270;28.137,67;10814371885167
2014-05-17;28.181,29;7074056500792;32.769,29;6281715342325;31.665,34;9006487686162;31.657,32;271010771599;58.371,47;1090728774270;28.137,67;10814371885167
2014-05-18;28.181,29;7074056500792;32.769,29;6281715342325;31.665,34;9006487686162;31.657,32;271010771599;58.371,47;1090728774270;28.137,67;10814371885167
2014-05-19;28.153,37;7067924317613;32.743,27;6279264868793;31.634,68;9001475743487;31.634,95;271200446908;58.315,24;1091840811063;28.109,52;10801908471740
2014-05-20;28.130,24;7061546968329;32.716,40;6274163994522;31.612,23;8993099604774;31.603,91;270671874656;58.279,58;1091012789172;28.076,93;10790889421913
2014-05-21;28.130,24;7061546968329;32.716,40;6274163994522;31.612,23;8993099604774;31.603,91;270671874656;58.279,58;1091012789172;28.076,93;10790889421913
2014-05-22;28.154,35;7066348126517;32.740,44;6277931569190;31.641,91;9003105982394;31.624,24;270947938854;58.321,35;1091693135228;28.102,39;10800787614282
2014-05-23;28.243,30;7088302246765;32.842,50;6297183126966;31.741,11;9033132847229;31.703,66;271588152355;58.498,11;1095076641053;28.212,70;10843312915675
2014-05-24;28.243,30;7088302246765;32.842,50;6297183126966;31.741,11;9033132847229;31.703,66;271588152355;58.498,11;1095076641053;28.212,70;10843312915675
2014-05-25;28.243,30;7088302246765;32.842,50;6297183126966;31.741,11;9033132847229;31.703,66;271588152355;58.498,11;1095076641053;28.212,70;10843312915675
2014-05-26;28.384,28;7123438434978;33.000,09;6328419405009;31.889,88;9074722712740;31.848,04;272740698971;58.776,75;1100253908598;28.351,55;10895992799925
2014-05-27;28.406,80;7129706809326;33.025,74;6333156082277;31.920,28;9083966589992;31.877,46;272493551549;58.828,78;1101228402606;28.372,46;10905002100111
2014-05-28;28.445,82;7139302496507;33.068,21;6339689014636;31.954,93;9094750853572;31.903,18;272439136105;58.893,15;1102614641289;28.414,08;10921497796544
2014-05-29;28.390,98;7125303959403;33.014,40;6332526471204;31.900,74;9081201792912;31.855,89;271804997130;58.782,77;1100603750153;28.350,97;10897970373072
2014-05-30;28.355,17;7104241140005;32.981,13;6320206562185;31.865,06;9061388808457;31.817,09;271051994957;58.718,10;1097305155577;28.315,71;10866766881199
2014-05-31;28.355,17;7104241140005;32.981,13;6320206562185;31.865,06;9061388808457;31.817,09;271051994957;58.718,10;1097305155577;28.315,71;10866766881199
2014-06-01;28.355,17;7104241140005;32.981,13;6320206562185;31.865,06;9061388808457;31.817,09;271051994957;58.718,10;1097305155577;28.315,71;10866766881199
2014-06-02;28.400,39;7115376412499;33.031,38;6332077397064;31.920,60;9074564210873;31.850,45;271293672104;58.806,38;1098801380216;28.360,12;10883943540680
2014-06-03;28.406,23;7107926249831;33.039,27;6340920819905;31.931,36;9079199076864;31.852,28;274055005301;58.817,38;1094927520006;28.363,22;10888604641389
2014-06-04;28.448,48;7118133033034;33.098,63;6352263822966;31.967,02;9089233591144;31.885,31;274519895726;58.901,98;1096442642135;28.407,01;10905373237736
2014-06-05;28.488,31;7128413835644;33.150,72;6362154566633;32.009,65;9101181002593;31.933,45;275077105560;58.976,35;1100338638465;28.445,77;10921125062408
2014-06-06;28.540,04;7141726924359;33.209,48;6374895849327;32.060,40;9114677855316;31.997,37;275550265651;59.084,08;1102460540490;28.508,97;10945289419636
2014-06-07;28.540,04;7141726924359;33.209,48;6374895849327;32.060,40;9114677855316;31.997,37;275550265651;59.084,08;1102460540490;28.508,97;10945289419636
2014-06-08;28.540,04;7141726924359;33.209,48;6374895849327;32.060,40;9114677855316;31.997,37;275550265651;59.084,08;1102460540490;28.508,97;10945289419636
2014-06-09;28.564,75;7148388359201;33.247,90;6383036669389;32.101,67;9127218452384;32.025,82;276185772007;59.130,63;1103348729675;28.530,98;10954217181857
2014-06-10;28.591,48;7155659559533;33.272,32;6389616237945;32.131,39;9136333421115;32.035,23;276274571327;59.164,79;1104027223208;28.559,45;10965747036502
2014-06-11;28.674,89;7179141794126;33.362,52;6412265045161;32.221,89;9168903425294;32.108,71;278259342632;59.322,46;1107192832631;28.635,67;10998218531083
2014-06-12;28.673,01;7183391596634;33.361,26;6415481940826;32.214,95;9174545101767;32.102,49;280168704428;59.317,68;1108404605959;28.628,39;11004314952974
2014-06-13;28.630,68;7176078806202;33.313,65;6409898066033;32.168,83;9175551061218;32.058,52;280918165788;59.235,72;1106607497911;28.584,07;10994590995413
2014-06-14;28.630,68;7176078806202;33.313,65;6409898066033;32.168,83;9175551061218;32.058,52;280918165788;59.235,72;1106607497911;28.584,07;10994590995413
2014-06-15;28.630,68;7176078806202;33.313,65;6409898066033;32.168,83;9175551061218;32.058,52;280918165788;59.235,72;1106607497911;28.584,07;10994590995413
2014-06-16;28.646,47;7183783137860;33.332,88;6418431744643;32.182,06;9182247091864;32.079,38;283723090258;59.255,67;1107666051310;28.600,41;11007264986593
2014-06-17;28.671,15;7188451999068;33.363,45;6434616349377;32.210,84;9198024109120;32.097,02;288546782993;59.297,55;1104473064519;28.618,52;11017725622341
2014-06-18;28.694,63;7194184299835;33.390,20;6441261848285;32.234,92;9204553850180;32.118,73;288732256367;59.333,43;1108090742631;28.636,81;11024034334705
2014-06-19;28.733,87;7204436988291;33.441,93;6453505123537;32.278,52;9219576854368;32.158,86;289225529412;59.415,10;1109538124199;28.683,49;11038901569047
2014-06-20;28.758,49;7209998162560;33.476,09;6457036115300;32.307,33;9226879989143;32.199,15;289128751420;59.484,75;1110853914586;28.720,39;11053057985572
2014-06-21;28.758,49;7209998162560;33.476,09;6457036115300;32.307,33;9226879989143;32.199,15;289128751420;59.484,75;1110853914586;28.720,39;11053057985572
2014-06-22;28.758,49;7209998162560;33.476,09;6457036115300;32.307,33;9226879989143;32.199,15;289128751420;59.484,75;1110853914586;28.720,39;11053057985572
2014-06-23;28.767,85;7212328072953;33.485,22;6458908390695;32.322,29;9231209658075;32.200,22;289122520315;59.497,87;1111192917044;28.725,85;11055430656184
2014-06-24;28.693,35;7194219678299;33.393,62;6443252157740;32.239,94;9208884970280;32.111,56;288012569032;59.345,65;1108309954616;28.646,49;11023785861532
2014-06-25;28.653,77;7185223076460;33.351,57;6435171500527;32.204,43;9197701600493;32.076,37;287240272194;59.280,30;1107107030504;28.609,13;11009988028529
