
Valores Confirmados

Fecha;BANSANDER;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA;;SANTA MARIA
2008-01-22;20.306,62;101601987169;20.223,52;158455106061;17.663,16;242882173941;32.977,77;22790602739;18.885,81;237274522610;18.612,29;79143349438
2008-01-23;20.330,89;108307177814;20.242,49;159973653878;17.669,07;251549048134;33.001,26;22811815936;18.906,14;241712833853;18.631,00;79259291060
2008-01-24;20.337,32;113670022666;20.254,58;164340132531;17.668,04;260688643851;33.003,38;22829765201;18.915,05;246786585402;18.636,29;79293757782
2008-01-25;20.342,05;122748110575;20.254,15;169641349896;17.681,65;275400104540;33.008,64;23684049551;18.918,76;256696430896;18.639,49;79314357650
2008-01-26;20.342,05;122748110575;20.254,15;169641349896;17.681,65;275400104540;33.008,64;23684049551;18.918,76;256696430896;18.639,49;79314357650
2008-01-27;20.342,05;122748110575;20.254,15;169641349896;17.681,65;275400104540;33.008,64;23684049551;18.918,76;256696430896;18.639,49;79314357650
2008-01-28;20.362,54;128960077823;20.270,88;176757250783;17.697,37;289857457260;33.041,17;23709113239;18.946,63;262712282546;18.651,03;86531960220
2008-01-29;20.368,67;131013953296;20.276,28;185212640006;17.704,36;295565988393;33.049,41;23718636835;18.953,21;266358959314;18.659,88;86598559561
2008-01-30;20.378,09;131385616617;20.277,54;201903115092;17.709,11;299782691954;33.049,26;26473688222;18.961,76;268126813564;18.667,94;86539667639
2008-01-31;20.494,63;132803197493;20.324,88;202302234810;17.780,82;300988240180;33.153,74;26555792733;19.035,55;269693287490;18.768,16;86980033450
2008-02-01;20.502,46;132846411406;20.332,96;202342882090;17.783,97;305883616585;33.162,90;26563136057;19.040,73;269513070793;18.778,36;86889806792
2008-02-02;20.502,46;132846411406;20.332,96;202342882090;17.783,97;305883616585;33.162,90;26563136057;19.040,73;269513070793;18.778,36;86889806792
2008-02-03;20.502,46;132846411406;20.332,96;202342882090;17.783,97;305883616585;33.162,90;26563136057;19.040,73;269513070793;18.778,36;86889806792
2008-02-04;20.515,69;132058400709;20.339,25;202111195439;17.797,28;306742886505;33.184,33;26579627158;19.055,77;269454480700;18.789,67;88751953290
2008-02-05;20.516,80;131522309842;20.342,75;203578037439;17.798,20;306214792660;33.186,70;27779582148;19.060,74;268453052880;18.795,65;88782335782
2008-02-06;20.529,64;131837198654;20.357,08;204157967081;17.803,52;306302388764;33.182,23;27707563628;19.062,00;268167287460;18.807,81;88723179779
2008-02-07;20.539,18;129508592772;20.368,50;203353633011;17.809,50;307366200288;33.194,95;28395359532;19.076,19;268870221221;18.817,89;88716236658
2008-02-08;20.546,10;129506029325;20.375,49;203759810931;17.812,70;307139302654;33.217,39;28359945001;19.087,68;269829932177;18.822,14;88735345393
2008-02-09;20.546,10;129506029325;20.375,49;203759810931;17.812,70;307139302654;33.217,39;28359945001;19.087,68;269829932177;18.822,14;88735345393
2008-02-10;20.546,10;129506029325;20.375,49;203759810931;17.812,70;307139302654;33.217,39;28359945001;19.087,68;269829932177;18.822,14;88735345393
2008-02-11;20.567,82;130463199879;20.391,08;203856255156;17.825,18;307202457247;33.237,62;28377215845;19.095,96;271909893544;18.830,65;89235642746
2008-02-12;20.566,28;132987142858;20.391,80;204169070985;17.826,89;308547827087;33.240,61;28716400668;19.099,05;272766564423;18.830,46;89253595731
2008-02-13;20.568,57;133462899603;20.393,38;205311867110;17.828,61;309426354807;33.241,51;28688121794;19.099,18;273299495377;18.831,40;89255732888
2008-02-14;20.570,67;134806412821;20.397,98;205916523493;17.832,05;310388123487;33.260,99;28711339314;19.110,33;273509070144;18.839,91;89229083147
2008-02-15;20.594,90;135294160786;20.420,22;207009951611;17.871,71;314044727444;33.297,45;28934383105;19.122,28;275693681950;18.866,96;89790855103
2008-02-16;20.594,90;135294160786;20.420,22;207009951611;17.871,71;314044727444;33.297,45;28934383105;19.122,28;275693681950;18.866,96;89790855103
2008-02-17;20.594,90;135294160786;20.420,22;207009951611;17.871,71;314044727444;33.297,45;28934383105;19.122,28;275693681950;18.866,96;89790855103
2008-02-18;20.609,91;135861180585;20.432,31;208279077454;17.879,89;316223901320;33.320,19;28953865985;19.137,47;276268993845;18.883,45;91098724512
2008-02-19;20.615,28;136239693277;20.439,01;209408471081;17.888,46;318016788353;33.336,24;29047287099;19.146,22;276466296585;18.888,11;91191593835
2008-02-20;20.615,33;136893219190;20.441,14;211903324331;17.890,28;318627161111;33.332,87;29488845293;19.142,83;276987279606;18.886,96;91214088517
2008-02-21;20.621,14;137092481340;20.448,94;213018599196;17.892,45;319891741853;33.350,06;29537549450;19.150,42;277523445518;18.892,54;91298897555
2008-02-22;20.643,51;137701928584;20.458,08;213999363208;17.900,87;320542010622;33.359,97;29559538688;19.154,60;278105137372;18.902,24;91329817427
2008-02-23;20.643,51;137701928584;20.458,08;213999363208;17.900,87;320542010622;33.359,97;29559538688;19.154,60;278105137372;18.902,24;91329817427
2008-02-24;20.643,51;137701928584;20.458,08;213999363208;17.900,87;320542010622;33.359,97;29559538688;19.154,60;278105137372;18.902,24;91329817427
2008-02-25;20.656,71;138752770905;20.477,70;215256057534;17.909,93;320832916343;33.397,39;29825295582;19.179,64;278172851904;18.928,20;91442358625
2008-02-26;20.658,90;138138599375;20.475,37;215550941739;17.911,95;321597951294;33.403,27;29830145817;19.183,45;277917817013;18.931,14;91622919411
2008-02-27;20.666,71;137815639457;20.483,35;215478809085;17.927,68;321353543451;33.419,63;29863203672;19.192,06;277819001030;18.944,26;91714524662
2008-02-28;20.677,57;137869042189;20.497,24;215525611629;17.941,15;321357782977;33.436,11;30026800497;19.207,68;278762374342;18.957,66;91798056434
2008-02-29;20.737,16;138016021572;20.542,75;216072627097;18.005,64;322597996208;33.509,06;30097526725;19.250,50;279118755644;19.016,75;92086452345
2008-03-01;20.737,16;138016021572;20.542,75;216072627097;18.005,64;322597996208;33.509,06;30097526725;19.250,50;279118755644;19.016,75;92086452345
2008-03-02;20.737,16;138016021572;20.542,75;216072627097;18.005,64;322597996208;33.509,06;30097526725;19.250,50;279118755644;19.016,75;92086452345
2008-03-03;20.763,02;138095934461;20.557,59;216721016816;18.028,97;321644019083;33.528,28;29997788928;19.264,70;279712686254;19.030,34;92446808752
2008-03-04;20.765,79;137058663089;20.560,26;215524468278;18.030,60;321154331422;33.531,72;29988280082;19.266,44;279629421426;19.030,39;92425236544
2008-03-05;20.770,16;137091726189;20.561,29;215226517192;18.036,72;320718555271;33.544,48;30107807764;19.274,30;279543908958;19.036,91;92342797125
2008-03-06;20.786,64;138890743060;20.569,94;213613002136;18.042,30;321502492942;33.579,86;30138751627;19.281,95;279961782112;19.050,22;92371410076
2008-03-07;20.787,92;138922545914;20.574,92;212596631801;18.049,18;321691716910;33.592,05;29984757945;19.256,23;278529762560;19.059,71;92420516942
2008-03-08;20.787,92;138922545914;20.574,92;212596631801;18.049,18;321691716910;33.592,05;29984757945;19.256,23;278529762560;19.059,71;92420516942
2008-03-09;20.787,92;138922545914;20.574,92;212596631801;18.049,18;321691716910;33.592,05;29984757945;19.256,23;278529762560;19.059,71;92420516942
2008-03-10;20.802,13;139277650264;20.598,28;212813012408;18.064,60;323303313091;33.626,38;30015309223;19.292,55;279880927845;19.112,76;93150849815
2008-03-11;20.807,97;139808088302;20.628,07;213542114430;18.050,94;323577218181;33.666,02;29989652390;19.304,46;279887067960;19.137,65;93275849982
2008-03-12;20.832,32;142986674781;20.637,85;214540278311;18.074,42;325081687095;33.670,04;30135073236;19.278,39;280031145213;19.133,39;93187863711
2008-03-13;20.849,06;143921652312;20.648,05;214768153414;18.093,45;326850405827;33.681,80;30145886915;19.282,47;280427448897;19.150,54;93238515911
2008-03-14;20.853,64;147383547715;20.661,80;215573202683;18.096,72;328916882368;33.701,77;30194040815;19.300,36;282516997574;19.158,94;93294467066
2008-03-15;20.853,64;147383547715;20.661,80;215573202683;18.096,72;328916882368;33.701,77;30194040815;19.300,36;282516997574;19.158,94;93294467066
2008-03-16;20.853,64;147383547715;20.661,80;215573202683;18.096,72;328916882368;33.701,77;30194040815;19.300,36;282516997574;19.158,94;93294467066
2008-03-17;20.987,61;148494258742;20.756,65;218903050842;18.229,70;331368454169;33.835,66;30247790153;19.413,38;283756670525;19.286,28;94137164737
2008-03-18;20.981,48;149032537049;20.772,45;220228523003;18.236,83;331984152680;33.850,82;30367514974;19.396,40;282884350834;19.301,45;94222392205
2008-03-19;20.967,65;149956355178;20.761,90;221014533944;18.237,62;333657614955;33.847,63;30368984635;19.376,05;284589849629;19.288,24;94214973289
2008-03-20;20.970,80;150288611565;20.756,51;220750973435;18.237,68;335573586982;33.842,00;30418005340;19.366,02;285106950049;19.279,93;94222547517
2008-03-21;20.970,80;150288611565;20.756,51;220750973435;18.237,68;335573586982;33.842,00;30418005340;19.366,02;285106950049;19.279,93;94222547517
2008-03-22;20.970,80;150288611565;20.756,51;220750973435;18.237,68;335573586982;33.842,00;30418005340;19.366,02;285106950049;19.279,93;94222547517
2008-03-23;20.970,80;150288611565;20.756,51;220750973435;18.237,68;335573586982;33.842,00;30418005340;19.366,02;285106950049;19.279,93;94222547517
2008-03-24;20.973,61;151185583807;20.767,18;221387250324;18.244,98;337447100451;33.844,72;30426050469;19.378,98;285776419107;19.274,93;94213725894
2008-03-25;20.976,56;153271678551;20.769,15;221825067939;18.243,01;340662216021;33.849,79;31549359907;19.379,86;288933886957;19.269,06;95269968559
2008-03-26;20.969,12;154083960774;20.747,90;223712417334;18.238,57;342437565751;33.843,05;31584170181;19.380,99;290572443576;19.269,34;95271372660
2008-03-27;20.983,82;156307401986;20.763,53;226687553952;18.243,55;346284976732;33.850,25;31618665240;19.391,74;292220383289;19.280,16;95324850224
2008-03-28;20.983,11;157111644885;20.763,21;228932635863;18.250,31;348623858451;33.847,93;31724309208;19.392,63;291966171818;19.279,19;95320083613
2008-03-29;20.983,11;157111644885;20.763,21;228932635863;18.250,31;348623858451;33.847,93;31724309208;19.392,63;291966171818;19.279,19;95320083613
2008-03-30;20.983,11;157111644885;20.763,21;228932635863;18.250,31;348623858451;33.847,93;31724309208;19.392,63;291966171818;19.279,19;95320083613
2008-03-31;20.916,79;156604035678;20.735,29;228870042907;18.224,09;347972436397;33.820,67;31695880265;19.360,33;292125844913;19.244,34;95147765543

Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2008-04-01;19.245,88;251771847581;20.741,82;228908709590;18.247,81;349761013667;33.830,27;31703678479;19.370,21;292417594833
2008-04-02;19.252,33;251856250888;20.745,51;229604722978;18.248,58;351293867827;33.833,94;32418386401;19.374,45;291890201482
2008-04-03;19.276,74;252023745471;20.769,97;229776671214;18.276,26;353365279254;33.889,74;32392358618;19.403,65;292799401280
2008-04-04;19.284,86;253888683936;20.780,80;229850015534;18.274,77;358121607364;33.900,39;32402427588;19.406,76;297855337351
2008-04-05;19.284,86;253888683936;20.780,80;229850015534;18.274,77;358121607364;33.900,39;32402427588;19.406,76;297855337351
2008-04-06;19.284,86;253888683936;20.780,80;229850015534;18.274,77;358121607364;33.900,39;32402427588;19.406,76;297855337351
2008-04-07;19.299,75;253994671886;20.797,25;231642056803;18.285,44;361552987683;33.904,95;33227084951;19.423,85;298459842771
2008-04-08;19.306,06;254456102436;20.804,07;234748961508;18.288,55;363276942045;33.915,26;33238058349;19.428,32;300032110151
2008-04-09;19.307,51;255803103231;20.806,81;235818999493;18.291,76;366366274030;33.922,91;33176864552;19.432,60;302164560533
2008-04-10;19.313,56;255883238312;20.812,68;236701609869;18.285,28;368464967425;33.938,17;33738790008;19.443,28;302883749041
2008-04-11;19.317,27;257305687878;20.819,37;237313220662;18.292,14;370037599711;33.945,01;33662464570;19.442,21;303039646639
2008-04-12;19.317,27;257305687878;20.819,37;237313220662;18.292,14;370037599711;33.945,01;33662464570;19.442,21;303039646639
2008-04-13;19.317,27;257305687878;20.819,37;237313220662;18.292,14;370037599711;33.945,01;33662464570;19.442,21;303039646639
2008-04-14;19.337,21;258061158319;20.853,98;238910106757;18.314,96;371461422874;33.984,78;33604437856;19.480,64;304009485292
2008-04-15;19.361,93;260086305904;20.872,97;241317464993;18.334,12;375357290449;34.014,64;33896105171;19.486,31;305375448795
2008-04-16;19.368,48;261626860007;20.879,71;241525996232;18.338,38;377366450803;34.023,07;33844589306;19.486,40;306344144213
2008-04-17;19.371,26;262735807282;20.879,74;242525994124;18.335,50;378401402737;34.021,65;34071741573;19.478,91;307116490870
2008-04-18;19.369,07;265064041288;20.883,19;243321452983;18.339,46;380978961474;34.020,90;34107054685;19.480,63;309412966837
2008-04-19;19.369,07;265064041288;20.883,19;243321452983;18.339,46;380978961474;34.020,90;34107054685;19.480,63;309412966837
2008-04-20;19.369,07;265064041288;20.883,19;243321452983;18.339,46;380978961474;34.020,90;34107054685;19.480,63;309412966837
2008-04-21;19.385,80;265528486257;20.908,17;245694493240;18.356,48;380230542917;34.053,22;34157216966;19.499,18;310191194795
2008-04-22;19.380,96;263469164733;20.892,94;246659873903;18.358,23;380248493151;34.034,28;34154245967;19.498,90;308656550980
2008-04-23;19.390,66;261556086012;20.901,47;247191128011;18.367,10;380018572668;34.045,17;34758630459;19.507,99;308766875995
2008-04-24;19.403,99;261108469215;20.905,26;247266001864;18.374,24;379532403532;34.064,13;34781206221;19.514,41;308847513922
2008-04-25;19.402,03;258947915111;20.898,78;246759837090;18.370,40;378850499282;34.055,87;34737484854;19.505,17;308833834060
2008-04-26;19.402,03;258947915111;20.898,78;246759837090;18.370,40;378850499282;34.055,87;34737484854;19.505,17;308833834060
2008-04-27;19.402,03;258947915111;20.898,78;246759837090;18.370,40;378850499282;34.055,87;34737484854;19.505,17;308833834060
2008-04-28;19.415,48;259431775319;20.913,21;245359874971;18.387,01;379695043924;34.076,72;34640988985;19.511,45;308685248371
2008-04-29;19.422,25;259143471327;20.922,55;245219389653;18.391,32;379104408992;34.091,53;34662837283;19.518,81;305606470693
2008-04-30;19.374,48;258525702735;20.902,34;245069180133;18.352,30;378298561462;34.059,17;34611194125;19.490,82;304552852172
2008-05-01;19.374,48;258525702735;20.902,34;245069180133;18.352,30;378298561462;34.059,17;34611194125;19.490,82;304552852172
2008-05-02;19.370,79;258210436433;20.892,36;245587970060;18.327,33;380688102292;34.083,86;34361549476;19.498,25;304608928686
2008-05-03;19.370,79;258210436433;20.892,36;245587970060;18.327,33;380688102292;34.083,86;34361549476;19.498,25;304608928686
2008-05-04;19.370,79;258210436433;20.892,36;245587970060;18.327,33;380688102292;34.083,86;34361549476;19.498,25;304608928686
2008-05-05;19.388,73;259182850047;20.916,27;246309602714;18.348,68;379349226843;34.107,18;34391996113;19.504,86;304106619128
2008-05-06;19.388,90;259781024170;20.917,32;246949946239;18.346,27;379285830833;34.112,75;34359739996;19.503,44;305344709289
2008-05-07;19.389,37;259585401090;20.923,25;247120776743;18.349,08;379087957668;34.132,39;34378668365;19.505,86;306086289758
2008-05-08;19.356,19;258652816767;20.908,76;247225023603;18.348,09;379028833453;34.123,91;34202176002;19.484,70;304117857055
2008-05-09;19.244,34;256370894747;20.837,08;246697545401;18.252,77;376174828600;34.054,30;34132543823;19.411,30;301634584222
2008-05-10;19.244,34;256370894747;20.837,08;246697545401;18.252,77;376174828600;34.054,30;34132543823;19.411,30;301634584222
2008-05-11;19.244,34;256370894747;20.837,08;246697545401;18.252,77;376174828600;34.054,30;34132543823;19.411,30;301634584222
2008-05-12;19.214,94;255517024005;20.819,00;246457621323;18.215,60;373883746195;34.057,68;33966298482;19.388,57;299211403393
2008-05-13;19.150,26;255151549088;20.785,95;245788263412;18.185,48;371892176099;34.035,39;33949845784;19.323,98;296828232459
2008-05-14;19.125,19;254178409255;20.757,98;245121698192;18.185,79;371397047327;34.003,13;33847883353;19.315,97;296300510859
2008-05-15;18.952,76;253297743568;20.582,47;243304162388;18.034,40;369339732435;33.742,62;33417715060;19.168,67;293292552535
2008-05-16;18.973,34;253303911689;20.597,93;244034724031;18.044,02;368188296307;33.764,26;33800440506;19.183,24;294357971988
2008-05-17;18.973,34;253303911689;20.597,93;244034724031;18.044,02;368188296307;33.764,26;33800440506;19.183,24;294357971988
2008-05-18;18.973,34;253303911689;20.597,93;244034724031;18.044,02;368188296307;33.764,26;33800440506;19.183,24;294357971988
2008-05-19;19.008,96;253284003407;20.636,22;244710707146;18.072,58;366970038605;33.799,16;33865089706;19.218,52;294939615319
2008-05-20;19.012,21;250767189734;20.624,73;244372572432;18.077,52;365379179032;33.816,12;33896260511;19.209,09;293364639132
2008-05-21;19.012,21;250767189734;20.624,73;244372572432;18.077,52;365379179032;33.816,12;33896260511;19.209,09;293364639132
2008-05-22;19.022,75;250436002349;20.630,67;243955816651;18.090,69;362586865098;33.815,17;33897976816;19.209,36;292246672084
2008-05-23;19.048,31;249250318744;20.664,55;243137149325;18.108,72;361594675044;33.846,93;33918557103;19.253,27;290748256222
2008-05-24;19.048,31;249250318744;20.664,55;243137149325;18.108,72;361594675044;33.846,93;33918557103;19.253,27;290748256222
2008-05-25;19.048,31;249250318744;20.664,55;243137149325;18.108,72;361594675044;33.846,93;33918557103;19.253,27;290748256222
2008-05-26;19.117,77;249053570833;20.711,31;243316384569;18.164,97;361114901747;33.908,88;33982714498;19.309,35;290544743423
2008-05-27;19.139,33;249072206218;20.745,70;242213171311;18.174,68;360286427162;33.958,29;33883463032;19.371,76;291115659127
2008-05-28;19.136,33;249174999788;20.749,39;239699894951;18.179,48;359188338044;33.964,12;33899914192;19.363,02;290087957480
2008-05-29;19.130,26;250678733605;20.733,63;239632559940;18.179,85;358451971399;33.952,83;33645085938;19.351,34;291132483770
2008-05-30;19.142,52;251005189601;20.742,37;239767382010;18.192,54;358764279636;33.969,27;33680445338;19.338,42;290925960063
2008-05-31;19.142,52;251005189601;20.742,37;239767382010;18.192,54;358764279636;33.969,27;33680445338;19.338,42;290925960063
2008-06-01;19.142,52;251005189601;20.742,37;239767382010;18.192,54;358764279636;33.969,27;33680445338;19.338,42;290925960063
2008-06-02;19.155,19;250605928300;20.758,31;239870472814;18.208,80;355014656271;33.971,50;33558639803;19.350,93;289378315532
2008-06-03;19.162,94;248867543623;20.767,86;236945498759;18.211,71;352400692131;33.973,07;33421700223;19.353,16;288930682127
2008-06-04;19.165,93;248854416892;20.778,19;236412033616;18.207,57;350982012317;33.977,13;33292916461;19.343,60;288182596942
2008-06-05;19.177,21;247090951699;20.796,35;235269656173;18.220,01;348677597241;33.999,19;33302122996;19.359,71;286737308328
2008-06-06;19.172,83;246065978405;20.796,86;233876790322;18.240,61;347216295900;34.019,75;33321516748;19.346,17;284117943099
2008-06-07;19.172,83;246065978405;20.796,86;233876790322;18.240,61;347216295900;34.019,75;33321516748;19.346,17;284117943099
2008-06-08;19.172,83;246065978405;20.796,86;233876790322;18.240,61;347216295900;34.019,75;33321516748;19.346,17;284117943099
2008-06-09;19.185,29;246552625786;20.800,52;232164703571;18.256,82;344733614241;34.041,38;33210547210;19.358,49;284051080679
2008-06-10;19.184,90;246835771992;20.798,38;231144436554;18.263,53;342564249929;34.061,81;33182105659;19.360,19;282963743769
2008-06-11;19.197,18;246337100948;20.803,37;230663281740;18.274,01;341481612729;34.059,73;33180569930;19.367,06;282747410365
2008-06-12;19.189,48;246574943982;20.800,78;229348492264;18.275,45;340629950370;34.051,55;32953512092;19.357,12;282666702303
2008-06-13;19.197,67;248032310822;20.813,47;229100996112;18.288,50;341093624103;34.070,71;32982628155;19.370,28;283896834089
2008-06-14;19.197,67;248032310822;20.813,47;229100996112;18.288,50;341093624103;34.070,71;32982628155;19.370,28;283896834089
2008-06-15;19.197,67;248032310822;20.813,47;229100996112;18.288,50;341093624103;34.070,71;32982628155;19.370,28;283896834089
2008-06-16;19.171,46;247269547531;20.797,37;229049234098;18.313,81;341607675827;34.032,27;32685353326;19.341,06;283130772152
2008-06-17;19.197,63;248232726696;20.813,60;229447217981;18.319,22;341984174815;34.071,60;32412184523;19.367,95;284853062444
2008-06-18;19.202,49;248497400254;20.805,12;230190633056;18.331,26;342333590564;34.079,44;32509654031;19.360,99;284545541919
2008-06-19;19.204,18;248960702577;20.796,19;230649296921;18.347,41;342423067608;34.086,71;32574146383;19.351,13;281776887860
2008-06-20;19.198,20;249934884696;20.798,51;230361802208;18.346,65;341441677726;34.057,05;32571789202;19.350,86;280090352314
2008-06-21;19.198,20;249934884696;20.798,51;230361802208;18.346,65;341441677726;34.057,05;32571789202;19.350,86;280090352314
2008-06-22;19.198,20;249934884696;20.798,51;230361802208;18.346,65;341441677726;34.057,05;32571789202;19.350,86;280090352314
2008-06-23;19.214,94;250530256776;20.818,75;230396696335;18.364,49;340916222275;34.103,63;32618827867;19.374,39;280482698746
2008-06-24;19.222,38;250650800259;20.828,09;229963612280;18.388,05;340627341713;34.112,70;32613656514;19.379,38;279950250410
2008-06-25;19.205,75;250393948389;20.809,59;229960191139;18.394,71;340614630981;34.102,62;32413523312;19.373,69;280465458464
2008-06-26;19.198,60;250315889148;20.811,85;229628982201;18.401,20;340431405721;34.116,94;32438055395;19.374,24;281616769831
2008-06-27;19.188,31;250511341685;20.804,47;229153381622;18.376,00;339748132145;34.106,45;32339357921;19.374,14;281395602873
2008-06-28;19.188,31;250511341685;20.804,47;229153381622;18.376,00;339748132145;34.106,45;32339357921;19.374,14;281395602873
2008-06-29;19.188,31;250511341685;20.804,47;229153381622;18.376,00;339748132145;34.106,45;32339357921;19.374,14;281395602873
2008-06-30;19.185,48;251509113035;20.822,11;229461691659;18.382,77;339483105222;34.109,67;32437851231;19.379,47;281570110635
2008-07-01;19.214,68;250986982147;20.875,09;229898859011;18.402,80;338917578479;34.164,87;32418190959;19.418,01;282127519303
2008-07-02;19.242,71;251999678874;20.888,58;229894568828;18.431,18;339754293925;34.180,26;32590253313;19.446,23;283279121097
2008-07-03;19.301,19;255648283242;20.926,51;230217205050;18.463,88;340652696230;34.261,31;32585918134;19.494,94;284074097988
2008-07-04;19.302,01;255135273106;20.923,17;230833848162;18.486,29;341439786263;34.268,34;32451041743;19.493,72;283372718598
2008-07-05;19.302,01;255135273106;20.923,17;230833848162;18.486,29;341439786263;34.268,34;32451041743;19.493,72;283372718598
2008-07-06;19.302,01;255135273106;20.923,17;230833848162;18.486,29;341439786263;34.268,34;32451041743;19.493,72;283372718598
2008-07-07;19.328,17;255869706094;20.952,31;231319714943;18.521,19;343231014477;34.327,07;32506321861;19.532,66;284253652416
2008-07-08;19.347,78;258298342235;20.966,02;231097787776;18.537,52;344742417473;34.358,76;32584238513;19.543,99;286046559492
2008-07-09;19.329,91;260081442471;20.958,04;232993048057;18.541,06;348701141292;34.331,07;32559484025;19.521,88;287702306261
2008-07-10;19.328,59;262445077226;20.964,70;234351991220;18.538,92;352686906785;34.317,62;32505158893;19.518,89;289371788239
2008-07-11;19.341,62;268442766702;20.989,35;238705743488;18.546,79;362025090084;34.332,81;32664470980;19.538,10;294720364206
2008-07-12;19.341,62;268442766702;20.989,35;238705743488;18.546,79;362025090084;34.332,81;32664470980;19.538,10;294720364206
2008-07-13;19.341,62;268442766702;20.989,35;238705743488;18.546,79;362025090084;34.332,81;32664470980;19.538,10;294720364206
2008-07-14;19.379,05;274476848153;21.022,06;245362109367;18.596,86;372193526967;34.404,05;32735229395;19.576,37;300226727781
2008-07-15;19.404,18;280247198140;21.039,37;249286954291;18.611,30;378500469602;34.452,75;32379223322;19.611,58;302935404591
2008-07-16;19.404,18;280247198140;21.039,37;249286954291;18.611,30;378500469602;34.452,75;32379223322;19.611,58;302935404591
2008-07-17;19.425,53;283105452789;21.068,04;253806399258;18.625,98;385654719158;34.492,19;33188717460;19.631,56;305868160558
2008-07-18;19.444,20;286733962705;21.078,69;256584513333;18.636,54;391424682560;34.508,24;33225881013;19.650,88;309374961004
2008-07-19;19.444,20;286733962705;21.078,69;256584513333;18.636,54;391424682560;34.508,24;33225881013;19.650,88;309374961004
2008-07-20;19.444,20;286733962705;21.078,69;256584513333;18.636,54;391424682560;34.508,24;33225881013;19.650,88;309374961004
2008-07-21;19.476,27;291473126439;21.115,33;261172452263;18.638,11;397900897270;34.527,37;33576966982;19.670,87;312675341451
