
Valores Confirmados

Fecha;BANSANDER;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA;;SANTA MARIA
2007-02-28;18.588,60;65619614960;18.632,02;140793546604;16.142,41;196929588071;30.536,11;23602068485;17.483,56;228847608588;17.167,48;73811410793
2007-03-01;18.593,61;65638229968;18.639,30;140558051606;16.149,04;197044305455;30.546,68;23558289398;17.487,65;232735157332;17.175,20;73596306005
2007-03-02;18.600,27;66136916743;18.653,23;140674874785;16.155,61;197126594621;30.558,13;24115285701;17.497,33;233927849375;17.177,84;73581434474
2007-03-03;18.600,27;66136916743;18.653,23;140674874785;16.155,61;197126594621;30.558,13;24115285701;17.497,33;233927849375;17.177,84;73581434474
2007-03-04;18.600,27;66136916743;18.653,23;140674874785;16.155,61;197126594621;30.558,13;24115285701;17.497,33;233927849375;17.177,84;73581434474
2007-03-05;18.609,28;66222222911;18.657,27;141038436327;16.164,78;197237739825;30.563,15;24059836880;17.504,18;233101262092;17.183,31;74654060573
2007-03-06;18.620,17;67840039509;18.671,66;141202630524;16.166,69;202979457568;30.580,07;24102581550;17.510,23;235703248454;17.189,59;74683336962
2007-03-07;18.624,40;69630349063;18.684,33;141646078296;16.165,71;202542802332;30.602,77;24067645294;17.518,21;236573249138;17.204,06;74745332472
2007-03-08;18.639,29;70207879006;18.688,12;144047831189;16.179,78;202800374646;30.619,18;24080566772;17.531,33;236124886628;17.222,97;74830067382
2007-03-09;18.659,36;70152971951;18.698,51;146751406318;16.202,84;202951500172;30.622,57;24474994330;17.547,78;232561767600;17.232,10;74713023155
2007-03-10;18.659,36;70152971951;18.698,51;146751406318;16.202,84;202951500172;30.622,57;24474994330;17.547,78;232561767600;17.232,10;74713023155
2007-03-11;18.659,36;70152971951;18.698,51;146751406318;16.202,84;202951500172;30.622,57;24474994330;17.547,78;232561767600;17.232,10;74713023155
2007-03-12;18.664,33;70696959424;18.707,65;147308126809;16.212,11;202916298083;30.637,79;24486554818;17.555,59;231423863159;17.240,35;74744471122
2007-03-13;18.676,12;71247666678;18.710,71;147753485656;16.215,10;205480863800;30.658,61;24500946438;17.563,36;227693586064;17.248,99;74786014676
2007-03-14;18.690,03;71560004021;18.725,21;148632549628;16.225,25;205653919423;30.672,67;24513619365;17.572,34;226998619976;17.262,65;75577102242
2007-03-15;18.740,61;71432108683;18.760,39;150010445181;16.283,20;206090161626;30.726,20;24641354033;17.597,00;231036368723;17.297,41;75665761096
2007-03-16;18.741,34;71813335671;18.764,97;150165265967;16.285,57;206252696626;30.743,04;24699579706;17.596,58;234493660541;17.300,52;75709076472
2007-03-17;18.741,34;71813335671;18.764,97;150165265967;16.285,57;206252696626;30.743,04;24699579706;17.596,58;234493660541;17.300,52;75709076472
2007-03-18;18.741,34;71813335671;18.764,97;150165265967;16.285,57;206252696626;30.743,04;24699579706;17.596,58;234493660541;17.300,52;75709076472
2007-03-19;18.749,36;71948548025;18.767,70;150392046590;16.293,62;206497898833;30.749,49;24749313585;17.604,16;233905509959;17.309,57;75608753640
2007-03-20;18.737,23;72078257748;18.764,75;150322862671;16.295,07;206544852115;30.739,59;24755055995;17.598,23;227274071734;17.303,93;75688161172
2007-03-21;18.743,30;71911594554;18.769,60;149870178782;16.298,33;206669574509;30.745,57;24760707235;17.600,86;228343591994;17.307,17;75753773347
2007-03-22;18.743,19;72267856117;18.772,81;149564418650;16.297,11;206612245192;30.747,60;24766044663;17.595,63;225339414478;17.306,47;75766189340
2007-03-23;18.747,52;72248359566;18.777,09;149284978000;16.301,48;206824911404;30.754,73;24800722547;17.599,08;225101811115;17.309,22;75847300229
2007-03-24;18.747,52;72248359566;18.777,09;149284978000;16.301,48;206824911404;30.754,73;24800722547;17.599,08;225101811115;17.309,22;75847300229
2007-03-25;18.747,52;72248359566;18.777,09;149284978000;16.301,48;206824911404;30.754,73;24800722547;17.599,08;225101811115;17.309,22;75847300229
2007-03-26;18.750,83;72259019521;18.782,29;148876646168;16.309,24;206841360018;30.762,40;24835249183;17.606,48;225011713384;17.316,38;75555034962
2007-03-27;18.741,89;72094167831;18.777,39;148516963235;16.307,13;206964527766;30.757,87;24622953360;17.601,18;225122414451;17.309,40;75586245751
2007-03-28;18.750,34;72206803907;18.781,92;148510681052;16.315,93;206559046291;30.773,73;24640277984;17.610,32;226284788972;17.318,93;75629193885
2007-03-29;18.753,09;71994391398;18.784,77;148546357451;16.319,44;206600034762;30.787,60;24681882211;17.616,32;232551670452;17.324,44;75659282787
2007-03-30;18.739,48;71618137012;18.777,96;148491374971;16.305,24;206424983886;30.786,95;24682023068;17.597,26;233225204410;17.315,46;75571007133
2007-03-31;18.739,48;71618137012;18.777,96;148491374971;16.305,24;206424983886;30.786,95;24682023068;17.597,26;233225204410;17.315,46;75571007133
2007-04-01;18.739,48;71618137012;18.777,96;148491374971;16.305,24;206424983886;30.786,95;24682023068;17.597,26;233225204410;17.315,46;75571007133
2007-04-02;18.729,45;71469502320;18.769,22;148203888151;16.301,71;205679912122;30.776,65;24602002157;17.590,99;232865049700;17.306,36;75287375047
2007-04-03;18.738,04;71241231189;18.776,70;147785875459;16.303,81;205643922333;30.789,05;24087406566;17.602,34;226023255952;17.315,93;75309502832
2007-04-04;18.753,22;71232364187;18.790,86;147517056353;16.318,87;204595063420;30.806,54;24207169718;17.614,81;223418228671;17.333,45;75384598553
2007-04-05;18.762,57;71015503898;18.800,34;147383192750;16.326,88;204279880520;30.821,97;24219219479;17.631,41;222126247962;17.343,44;75286649763
2007-04-06;18.762,57;71015503898;18.800,34;147383192750;16.326,88;204279880520;30.821,97;24219219479;17.631,41;222126247962;17.343,44;75286649763
2007-04-07;18.762,57;71015503898;18.800,34;147383192750;16.326,88;204279880520;30.821,97;24219219479;17.631,41;222126247962;17.343,44;75286649763
2007-04-08;18.762,57;71015503898;18.800,34;147383192750;16.326,88;204279880520;30.821,97;24219219479;17.631,41;222126247962;17.343,44;75286649763
2007-04-09;18.762,99;71114994142;18.804,11;147412236092;16.330,45;204221040947;30.823,82;24220253396;17.634,05;221323806450;17.352,91;75263392864
2007-04-10;18.761,96;70923713403;18.806,26;146867276142;16.329,38;204195394517;30.828,85;24224273825;17.629,51;220691273181;17.346,47;75021526702
2007-04-11;18.763,16;70746776135;18.806,65;146500000177;16.333,11;204259348315;30.834,25;24050777611;17.628,44;220378052592;17.348,78;75030761665
2007-04-12;18.770,89;70520944517;18.814,04;146270630542;16.339,03;203629267156;30.847,45;24060911346;17.640,75;220589260295;17.358,56;75065630059
2007-04-13;18.766,48;70404771593;18.815,55;145880672337;16.340,84;203347490466;30.856,49;24035288928;17.648,11;220724825351;17.365,44;75101100714
2007-04-14;18.766,48;70404771593;18.815,55;145880672337;16.340,84;203347490466;30.856,49;24035288928;17.648,11;220724825351;17.365,44;75101100714
2007-04-15;18.766,48;70404771593;18.815,55;145880672337;16.340,84;203347490466;30.856,49;24035288928;17.648,11;220724825351;17.365,44;75101100714
2007-04-16;18.781,14;70504726107;18.824,49;145228322901;16.348,02;203028435683;30.875,73;23729535263;17.671,69;220771400036;17.373,90;74769158365
2007-04-17;18.779,20;70251123349;18.829,46;144651401632;16.348,52;202772384665;30.872,59;23738622957;17.673,92;220522825232;17.374,54;74804630288
2007-04-18;18.806,84;70188010349;18.844,71;144090946958;16.360,91;203089713144;30.888,90;23755614771;17.686,12;222826890785;17.384,69;74900861635
2007-04-19;18.813,63;69550959379;18.849,11;143545949583;16.365,78;202939808679;30.903,08;23722568116;17.693,12;222757192242;17.390,88;74952206358
2007-04-20;18.818,40;69341141083;18.853,45;143712207490;16.373,85;202333452157;30.896,94;23719341716;17.693,83;223932721287;17.392,73;75021261836
2007-04-21;18.818,40;69341141083;18.853,45;143712207490;16.373,85;202333452157;30.896,94;23719341716;17.693,83;223932721287;17.392,73;75021261836
2007-04-22;18.818,40;69341141083;18.853,45;143712207490;16.373,85;202333452157;30.896,94;23719341716;17.693,83;223932721287;17.392,73;75021261836
2007-04-23;18.841,28;68682750970;18.867,51;142414972835;16.388,06;202209298103;30.921,36;23741419914;17.704,76;221936187335;17.407,70;74649879401
2007-04-24;18.844,69;68703782441;18.871,05;142298450262;16.389,57;201580665732;30.927,97;23503482181;17.708,20;225057834237;17.409,89;74635650447
2007-04-25;18.852,97;68132657172;18.879,05;142047238003;16.394,10;201775654709;30.951,12;23525912432;17.710,20;223949452568;17.416,23;74697352443
2007-04-26;18.869,41;67901544528;18.901,13;142248462917;16.410,29;200628497365;30.977,09;23535862467;17.720,63;225442884543;17.429,18;74753672911
2007-04-27;18.880,78;67679403911;18.904,16;142364883303;16.453,59;201197235014;30.981,64;23550963841;17.730,64;228647435891;17.433,79;74773145111
2007-04-28;18.880,78;67679403911;18.904,16;142364883303;16.453,59;201197235014;30.981,64;23550963841;17.730,64;228647435891;17.433,79;74773145111
2007-04-29;18.880,78;67679403911;18.904,16;142364883303;16.453,59;201197235014;30.981,64;23550963841;17.730,64;228647435891;17.433,79;74773145111
2007-04-30;18.861,90;67534681446;18.896,62;142217711647;16.450,43;201164761412;30.962,95;23536756184;17.714,59;225251881486;17.424,63;74787431689
2007-05-01;18.861,90;67534681446;18.896,62;142217711647;16.450,43;201164761412;30.962,95;23536756184;17.714,59;225251881486;17.424,63;74787431689
2007-05-02;18.868,01;67490772654;18.901,11;142071608659;16.449,84;200457863656;30.980,24;23450029544;17.720,30;225548894921;17.423,19;74438208555
2007-05-03;18.892,73;67134893008;18.910,18;142022258793;16.469,89;200528225490;31.002,56;23337950200;17.727,13;224751921010;17.439,79;74476757943
2007-05-04;18.877,99;67503362957;18.889,00;141190178230;16.466,35;200420140083;30.983,93;23323919144;17.717,33;224429260274;17.421,41;74378577943
2007-05-05;18.877,99;67503362957;18.889,00;141190178230;16.466,35;200420140083;30.983,93;23323919144;17.717,33;224429260274;17.421,41;74378577943
2007-05-06;18.877,99;67503362957;18.889,00;141190178230;16.466,35;200420140083;30.983,93;23323919144;17.717,33;224429260274;17.421,41;74378577943
2007-05-07;18.876,51;67497695910;18.889,65;140887601397;16.448,56;200205361479;30.985,72;23307358858;17.710,66;220305235004;17.417,36;74297542236
2007-05-08;18.854,44;67341392666;18.856,86;140475084344;16.436,58;198743441746;30.934,11;23176952690;17.681,68;218478234612;17.387,25;73716280388
2007-05-09;18.851,61;67440596727;18.859,64;140431949005;16.426,38;198205791907;30.944,33;23184568014;17.681,75;218091689410;17.379,20;73730558124
2007-05-10;18.842,90;67500405938;18.856,89;139487482626;16.423,16;197829537323;30.928,73;23104008401;17.664,22;217773383865;17.369,00;73677790985
2007-05-11;18.847,95;67075740144;18.864,84;139268535099;16.428,33;197914162029;30.947,94;23073355257;17.674,01;223952350070;17.380,07;73728409585
2007-05-12;18.847,95;67075740144;18.864,84;139268535099;16.428,33;197914162029;30.947,94;23073355257;17.674,01;223952350070;17.380,07;73728409585
2007-05-13;18.847,95;67075740144;18.864,84;139268535099;16.428,33;197914162029;30.947,94;23073355257;17.674,01;223952350070;17.380,07;73728409585
2007-05-14;18.860,03;66921495799;18.880,99;139188695790;16.434,52;197975546211;30.974,76;23104597838;17.691,20;224316405198;17.393,16;73534036338
2007-05-15;18.807,71;66459339675;18.795,57;137963129930;16.390,01;197062438825;30.855,34;22975854532;17.629,91;225294646072;17.327,21;72987704219
2007-05-16;18.806,92;66570525913;18.789,78;137949508353;16.387,88;197286073426;30.836,20;22897995346;17.618,57;221242946697;17.320,50;73069135602
2007-05-17;18.809,80;68543332311;18.799,68;138086207208;16.392,80;196636085020;30.843,90;22912009812;17.618,01;221235367108;17.325,08;73121820688
2007-05-18;18.794,02;66300157747;18.762,95;137569004015;16.387,77;196462875350;30.793,99;22917327399;17.592,16;221332416500;17.303,42;73073433196
2007-05-19;18.794,02;66300157747;18.762,95;137569004015;16.387,77;196462875350;30.793,99;22917327399;17.592,16;221332416500;17.303,42;73073433196
2007-05-20;18.794,02;66300157747;18.762,95;137569004015;16.387,77;196462875350;30.793,99;22917327399;17.592,16;221332416500;17.303,42;73073433196
2007-05-21;18.794,02;66300157747;18.762,95;137569004015;16.387,77;196462875350;30.793,99;22917327399;17.592,16;221332416500;17.303,42;73073433196
2007-05-22;18.817,99;66472491563;18.788,35;137322832392;16.402,02;196724684434;30.817,92;22774669762;17.608,61;220746342896;17.321,23;73153469133
2007-05-23;18.794,08;66254699738;18.748,90;136652181829;16.386,23;196361794405;30.763,29;22752108628;17.581,02;216657856536;17.302,38;72839183129
2007-05-24;18.783,93;66322379660;18.741,57;136506201898;16.383,53;196187266725;30.754,27;22746133439;17.566,24;216462435729;17.287,16;72795826981
2007-05-25;18.791,11;66355611226;18.752,38;136199352327;16.388,47;196224218020;30.733,85;22636906526;17.578,39;220812720522;17.292,78;72884226334
2007-05-26;18.791,11;66355611226;18.752,38;136199352327;16.388,47;196224218020;30.733,85;22636906526;17.578,39;220812720522;17.292,78;72884226334
2007-05-27;18.791,11;66355611226;18.752,38;136199352327;16.388,47;196224218020;30.733,85;22636906526;17.578,39;220812720522;17.292,78;72884226334
2007-05-28;18.810,35;66339477917;18.778,86;136320883126;16.415,21;196447097055;30.739,05;22645637772;17.602,00;222814435993;17.309,50;72712098288
2007-05-29;18.810,41;66310561515;18.780,22;136340025336;16.421,77;197380170228;30.736,72;22645425274;17.601,36;228477768553;17.312,74;72728635443
2007-05-30;18.810,69;66606712583;18.782,38;136366282018;16.421,56;197350402966;30.733,11;22602269230;17.603,24;224768543005;17.308,38;72711368524
2007-05-31;18.759,01;66314277170;18.733,84;135743266752;16.334,46;196318755149;30.679,74;22579447720;17.543,81;221304592195;17.276,16;72568880889
2007-06-01;18.769,21;66338765667;18.734,15;135766996289;16.334,05;195698624492;30.688,01;22527249333;17.544,53;218034397936;17.277,04;72154524257
2007-06-02;18.769,21;66338765667;18.734,15;135766996289;16.334,05;195698624492;30.688,01;22527249333;17.544,53;218034397936;17.277,04;72154524257
2007-06-03;18.769,21;66338765667;18.734,15;135766996289;16.334,05;195698624492;30.688,01;22527249333;17.544,53;218034397936;17.277,04;72154524257
2007-06-04;18.796,79;66430291251;18.752,66;135666978392;16.346,37;195140851626;30.718,79;22553098482;17.561,56;217876079015;17.291,45;71942602225
2007-06-05;18.817,95;66068787406;18.761,99;135428196890;16.362,32;195059200843;30.751,80;22319891045;17.568,40;214780061937;17.307,28;72005705660
2007-06-06;18.809,76;65898225026;18.755,41;135361783392;16.361,49;195033725554;30.737,00;22309450127;17.565,73;214064426470;17.301,40;71954265658
2007-06-07;18.808,48;65786285427;18.757,39;134971214099;16.368,59;194249515455;30.752,69;22241069601;17.566,56;212726592173;17.306,02;71913291949
2007-06-08;18.796,96;65823152463;18.745,66;134670093835;16.357,36;193698289284;30.732,99;22215204039;17.548,62;214845076136;17.296,04;71871289207
2007-06-09;18.796,96;65823152463;18.745,66;134670093835;16.357,36;193698289284;30.732,99;22215204039;17.548,62;214845076136;17.296,04;71871289207
2007-06-10;18.796,96;65823152463;18.745,66;134670093835;16.357,36;193698289284;30.732,99;22215204039;17.548,62;214845076136;17.296,04;71871289207
2007-06-11;18.811,94;65997869420;18.758,76;134643989426;16.357,01;193658788760;30.760,08;22166308854;17.559,82;221757872187;17.303,78;71521854375
2007-06-12;18.817,84;65815514125;18.759,79;134373208166;16.355,78;192662587852;30.776,13;22144146557;17.564,83;223942354267;17.316,80;71582914553
2007-06-13;18.795,63;65581914910;18.702,01;133790251578;16.346,30;192619451309;30.703,77;21924406573;17.537,25;221606979109;17.273,38;71410193937
2007-06-14;18.784,84;65419175604;18.690,14;133479390096;16.330,31;192270690585;30.684,13;21892173177;17.529,46;214246430960;17.267,41;71479425976
2007-06-15;18.721,27;64592908709;18.632,28;132318859426;16.250,88;191315569695;30.614,25;21743361213;17.460,91;213020249453;17.209,76;71160522149
2007-06-16;18.721,27;64592908709;18.632,28;132318859426;16.250,88;191315569695;30.614,25;21743361213;17.460,91;213020249453;17.209,76;71160522149
2007-06-17;18.721,27;64592908709;18.632,28;132318859426;16.250,88;191315569695;30.614,25;21743361213;17.460,91;213020249453;17.209,76;71160522149
2007-06-18;18.740,11;64463943865;18.650,57;132556637227;16.262,64;191332591833;30.638,85;21758211574;17.472,88;211751262040;17.225,64;71075182780
2007-06-19;18.736,53;64453873463;18.659,50;132526963011;16.268,73;191120615367;30.647,16;21805952479;17.477,94;210994724870;17.230,59;71096647384
2007-06-20;18.751,87;64517837679;18.671,31;132246175115;16.268,37;191211951057;30.676,88;21835813448;17.492,77;210928278665;17.232,00;71153680277
2007-06-21;18.771,35;64523010091;18.690,78;131998817712;16.271,12;190493867508;30.706,15;21800043701;17.511,57;211329975470;17.251,73;71229733417
2007-06-22;18.769,09;64655404848;18.694,87;131918526974;16.286,90;190623735869;30.704,70;21800869454;17.514,19;211276124025;17.257,49;71302844458
2007-06-23;18.769,09;64655404848;18.694,87;131918526974;16.286,90;190623735869;30.704,70;21800869454;17.514,19;211276124025;17.257,49;71302844458
2007-06-24;18.769,09;64655404848;18.694,87;131918526974;16.286,90;190623735869;30.704,70;21800869454;17.514,19;211276124025;17.257,49;71302844458
2007-06-25;18.786,34;64409261392;18.707,30;131601161746;16.311,97;190418639812;30.748,21;21845979754;17.530,50;217794151164;17.272,34;71095658764
2007-06-26;18.795,94;64311287087;18.717,07;130253563983;16.316,50;190002953661;30.748,52;21810822468;17.540,05;217325575442;17.271,43;71126305861
2007-06-27;18.807,37;66824150153;18.727,11;130396781072;16.317,12;190042591032;30.751,44;21817499531;17.547,30;217072848383;17.280,05;71179885639
2007-06-28;18.818,30;66349759719;18.735,40;130522692873;16.324,14;189466726692;30.768,62;21792990564;17.561,33;218165771813;17.292,40;71242693787
2007-06-29;18.827,84;66353647127;18.748,94;130624223548;16.357,69;189792058808;30.797,41;21814891038;17.581,37;220677958481;17.299,10;71275668002
2007-06-30;18.827,84;66353647127;18.748,94;130624223548;16.357,69;189792058808;30.797,41;21814891038;17.581,37;220677958481;17.299,10;71275668002
2007-07-01;18.827,84;66353647127;18.748,94;130624223548;16.357,69;189792058808;30.797,41;21814891038;17.581,37;220677958481;17.299,10;71275668002
2007-07-02;18.827,84;66353647127;18.748,94;130624223548;16.357,69;189792058808;30.797,41;21814891038;17.581,37;220677958481;17.299,10;71275668002
2007-07-03;18.842,85;66327103080;18.767,06;130581471306;16.367,61;189614554733;30.814,62;21789702520;17.600,41;217994022054;17.312,08;70964372423
2007-07-04;18.879,07;65921311401;18.798,47;130349266274;16.391,32;189524436333;30.891,52;21735468576;17.632,63;214843226957;17.343,30;71101289114
2007-07-05;18.883,68;66746957574;18.799,28;129994309717;16.395,68;189103549022;30.908,11;21558676033;17.628,64;211592989967;17.351,60;71100441680
2007-07-06;18.882,94;66782944138;18.801,00;129708786739;16.398,08;189055607302;30.906,19;21555907126;17.630,48;209606395782;17.358,98;71093591880
2007-07-07;18.882,94;66782944138;18.801,00;129708786739;16.398,08;189055607302;30.906,19;21555907126;17.630,48;209606395782;17.358,98;71093591880
