
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
2014-03-04;29.629,07;2296042866070;31.475,47;3707136231283;28.141,82;3652985547927;31.666,39;201535913814;49.719,74;162983726918;28.958,55;2338729566716
2014-03-05;29.644,56;2298105203044;31.498,15;3706649462838;28.164,14;3654841760657;31.683,20;201542407443;49.743,64;163019417471;28.974,66;2341088633549
2014-03-06;29.670,77;2300160161729;31.528,66;3706740149167;28.190,67;3653335577942;31.706,72;201667456385;49.796,14;163116503690;28.998,26;2341189929089
2014-03-07;29.685,87;2308390594798;31.533,68;3716841289781;28.196,55;3668437291123;31.729,45;201877885155;49.821,96;166953919755;29.009,72;2346478270445
2014-03-08;29.685,87;2308390594798;31.533,68;3716841289781;28.196,55;3668437291123;31.729,45;201877885155;49.821,96;166953919755;29.009,72;2346478270445
2014-03-09;29.685,87;2308390594798;31.533,68;3716841289781;28.196,55;3668437291123;31.729,45;201877885155;49.821,96;166953919755;29.009,72;2346478270445
2014-03-10;29.742,43;2316243501206;31.593,24;3728351316781;28.252,82;3676096048202;31.784,13;202063193396;49.912,98;167020192791;29.060,29;2354676428361
2014-03-11;29.778,93;2322282853718;31.623,04;3729394915773;28.269,02;3681591975582;31.808,66;202132322396;49.958,97;167009838629;29.081,22;2359972704932
2014-03-12;29.786,95;2284032537826;31.640,32;3695465949708;28.289,73;3544257305897;31.810,78;194005223856;49.983,96;166470138177;29.109,44;2339870940052
2014-03-13;29.828,13;2258242473346;31.672,03;3585686312668;28.318,77;3461756105133;31.845,90;188623077085;50.061,22;166048008885;29.156,52;2324595323171
2014-03-14;29.838,45;2248182065613;31.683,01;3546842059095;28.328,74;3435985885656;31.872,09;186347347801;50.069,40;165933081045;29.166,11;2316743438110
2014-03-15;29.838,45;2248182065613;31.683,01;3546842059095;28.328,74;3435985885656;31.872,09;186347347801;50.069,40;165933081045;29.166,11;2316743438110
2014-03-16;29.838,45;2248182065613;31.683,01;3546842059095;28.328,74;3435985885656;31.872,09;186347347801;50.069,40;165933081045;29.166,11;2316743438110
2014-03-17;29.885,32;2252036648742;31.728,12;3549972077769;28.379,13;3440845196722;31.938,48;186547214805;50.147,82;166433999600;29.209,51;2324087560469
2014-03-18;29.895,42;2256944135816;31.739,83;3559139293968;28.395,37;3442501913985;31.939,10;187063840086;50.167,67;165034817442;29.218,51;2330713236311
2014-03-19;29.928,60;2266599484538;31.777,56;3568575334371;28.426,39;3452369854897;31.963,39;187336655701;50.231,76;166177894749;29.250,94;2335874295145
2014-03-20;29.941,95;2269810182815;31.793,29;3580285558873;28.444,10;3462519738023;31.977,71;187794929875;50.246,14;169188484433;29.264,20;2340105664294
2014-03-21;29.962,04;2278131207424;31.813,22;3588838155995;28.464,78;3473892924214;31.998,15;187896566829;50.262,35;169257018604;29.269,43;2345448653083
2014-03-22;29.962,04;2278131207424;31.813,22;3588838155995;28.464,78;3473892924214;31.998,15;187896566829;50.262,35;169257018604;29.269,43;2345448653083
2014-03-23;29.962,04;2278131207424;31.813,22;3588838155995;28.464,78;3473892924214;31.998,15;187896566829;50.262,35;169257018604;29.269,43;2345448653083
2014-03-24;29.951,30;2278498428377;31.819,03;3589442685368;28.481,95;3476146276331;31.984,84;187987745583;50.267,62;169317307078;29.270,87;2348523506029
2014-03-25;29.936,28;2278776450739;31.806,50;3591437079382;28.472,12;3479986039595;31.965,76;188011144902;50.253,60;169598538197;29.266,67;2350407922098
2014-03-26;29.942,69;2279680229757;31.797,20;3590147795021;28.468,58;3477415742571;31.974,53;187619574377;50.247,26;169825613766;29.271,12;2352321754967
2014-03-27;29.928,29;2278003548528;31.786,46;3588587782563;28.459,06;3476549705901;31.952,55;187465264811;50.213,07;169622457564;29.262,02;2352418998214
2014-03-28;29.932,89;2276805175050;31.786,06;3591308052258;28.457,75;3478264379855;31.966,04;187502548549;50.213,93;169493319646;29.263,72;2354281648058
2014-03-29;29.932,89;2276805175050;31.786,06;3591308052258;28.457,75;3478264379855;31.966,04;187502548549;50.213,93;169493319646;29.263,72;2354281648058
2014-03-30;29.932,89;2276805175050;31.786,06;3591308052258;28.457,75;3478264379855;31.966,04;187502548549;50.213,93;169493319646;29.263,72;2354281648058
2014-03-31;29.945,49;2276963342041;31.813,18;3596540680060;28.476,31;3478726786570;31.975,04;187539034966;50.251,66;169644554862;29.287,51;2357715516461
2014-04-01;29.960,57;2278866490048;31.827,71;3606605330366;28.489,94;3482945545251;31.991,70;187963677397;50.266,99;167689087871;29.306,91;2365278358879
2014-04-02;29.985,71;2279636135921;31.854,20;3611463068905;28.515,29;3486769997739;32.010,95;188040013286;50.305,30;167604319132;29.326,33;2367382000909
2014-04-03;30.008,39;2280891058758;31.870,28;3613278666332;28.533,24;3484385535563;32.036,80;188150080931;50.338,29;167787965451;29.337,42;2366560287495
2014-04-04;30.032,38;2284288588143;31.896,83;3614483574801;28.553,27;3482742329926;32.059,27;188206762620;50.374,11;171391054491;29.353,81;2368056821535
2014-04-05;30.032,38;2284288588143;31.896,83;3614483574801;28.553,27;3482742329926;32.059,27;188206762620;50.374,11;171391054491;29.353,81;2368056821535
2014-04-06;30.032,38;2284288588143;31.896,83;3614483574801;28.553,27;3482742329926;32.059,27;188206762620;50.374,11;171391054491;29.353,81;2368056821535
2014-04-07;30.060,07;2283387308322;31.919,65;3608732158364;28.574,12;3470144058810;32.084,92;188060297890;50.411,45;171356702319;29.379,17;2370497649376
2014-04-08;30.075,42;2275774615327;31.942,95;3601082406593;28.586,04;3463333029766;32.100,75;187993577194;50.427,71;171368608809;29.383,22;2369697971719
2014-04-09;30.079,32;2275073284223;31.952,94;3601165939640;28.593,57;3460894705134;32.117,39;187853930626;50.454,53;171227109725;29.402,50;2371216003002
2014-04-10;30.104,16;2276678050673;31.997,39;3606911649632;28.627,92;3459024883247;32.127,80;188002215847;50.494,08;171128097210;29.435,34;2374249957210
2014-04-11;30.097,41;2273408029203;31.990,41;3600029882379;28.625,12;3456871021113;32.119,14;187823039269;50.486,92;171185488943;29.418,43;2373338627429
2014-04-12;30.097,41;2273408029203;31.990,41;3600029882379;28.625,12;3456871021113;32.119,14;187823039269;50.486,92;171185488943;29.418,43;2373338627429
2014-04-13;30.097,41;2273408029203;31.990,41;3600029882379;28.625,12;3456871021113;32.119,14;187823039269;50.486,92;171185488943;29.418,43;2373338627429
2014-04-14;30.116,44;2278098053563;32.014,66;3608745115004;28.645,33;3459863732881;32.134,50;188070564061;50.521,71;171517373922;29.438,70;2376958377366
2014-04-15;30.161,26;2287894259272;32.062,86;3625297889192;28.688,41;3468001535344;32.163,18;190497671830;50.602,25;170547636360;29.488,79;2393374630704
2014-04-16;30.178,94;2291734850883;32.088,34;3628765979623;28.713,89;3475555102655;32.180,44;190614665716;50.636,54;170725358269;29.516,01;2395344213939
2014-04-17;30.206,10;2295556908008;32.116,04;3636432739460;28.735,28;3482664882426;32.199,15;190881005433;50.672,26;170809105358;29.550,15;2398466169668
2014-04-18;30.206,10;2295556908008;32.116,04;3636432739460;28.735,28;3482664882426;32.199,15;190881005433;50.672,26;170809105358;29.550,15;2398466169668
2014-04-19;30.206,10;2295556908008;32.116,04;3636432739460;28.735,28;3482664882426;32.199,15;190881005433;50.672,26;170809105358;29.550,15;2398466169668
2014-04-20;30.206,10;2295556908008;32.116,04;3636432739460;28.735,28;3482664882426;32.199,15;190881005433;50.672,26;170809105358;29.550,15;2398466169668
2014-04-21;30.241,09;2298899805776;32.156,22;3643176685769;28.770,87;3493379031066;32.236,43;190673490411;50.738,19;173509566024;29.577,14;2401328026824
2014-04-22;30.253,32;2308559866144;32.159,73;3665488002419;28.769,10;3519296144780;32.252,07;193077794774;50.743,77;173581484008;29.566,78;2411146820230
2014-04-23;30.287,89;2312978268934;32.190,69;3668114492655;28.803,95;3527780803453;32.279,26;193580927574;50.794,54;173831627845;29.603,74;2415725226356
2014-04-24;30.312,79;2315119503794;32.211,88;3673286929351;28.818,06;3529208716751;32.302,13;193693258070;50.828,38;173675798045;29.613,91;2418561957964
2014-04-25;30.306,98;2315237665043;32.214,86;3671181885571;28.824,81;3533503056357;32.293,56;193786412829;50.816,16;173660184870;29.608,47;2420337823369
2014-04-26;30.306,98;2315237665043;32.214,86;3671181885571;28.824,81;3533503056357;32.293,56;193786412829;50.816,16;173660184870;29.608,47;2420337823369
2014-04-27;30.306,98;2315237665043;32.214,86;3671181885571;28.824,81;3533503056357;32.293,56;193786412829;50.816,16;173660184870;29.608,47;2420337823369
2014-04-28;30.330,92;2316836086762;32.240,37;3674749892098;28.849,30;3531525874919;32.316,72;193778302296;50.867,85;173848100845;29.663,02;2425678771746
2014-04-29;30.357,52;2316135197946;32.248,75;3677294886900;28.857,90;3532143752396;32.347,16;194260101234;50.888,27;174017274452;29.665,42;2426550989245
2014-04-30;30.391,81;2318874855898;32.284,09;3685106533768;28.873,44;3532898483071;32.381,56;194436668891;50.930,84;174236798643;29.698,28;2430393637715
2014-05-01;30.391,81;2318874855898;32.284,09;3685106533768;28.873,44;3532898483071;32.381,56;194436668891;50.930,84;174236798643;29.698,28;2430393637715
2014-05-02;30.416,50;2321121076122;32.310,51;3697431797463;28.906,43;3538906103873;32.399,78;195642396507;50.989,41;171946330235;29.720,12;2439960197844
2014-05-03;30.416,50;2321121076122;32.310,51;3697431797463;28.906,43;3538906103873;32.399,78;195642396507;50.989,41;171946330235;29.720,12;2439960197844
2014-05-04;30.416,50;2321121076122;32.310,51;3697431797463;28.906,43;3538906103873;32.399,78;195642396507;50.989,41;171946330235;29.720,12;2439960197844
2014-05-05;30.456,48;2324073433218;32.350,26;3702643223357;28.930,73;3540011004068;32.433,75;195614866467;51.034,02;172057567333;29.755,15;2442956333425
2014-05-06;30.455,37;2315173374764;32.361,01;3689249313242;28.944,53;3520791526350;32.431,72;194436047048;51.041,26;173016880510;29.766,29;2435279285083
2014-05-07;30.430,06;2311088214540;32.312,47;3679624901634;28.921,68;3515691051662;32.418,68;193842932091;50.997,41;172858978861;29.731,99;2431775680141
2014-05-08;30.395,11;2308015220638;32.251,91;3673157805430;28.862,88;3507568176793;32.406,98;193736257625;50.908,89;172608643778;29.685,03;2429515242216
2014-05-09;30.428,46;2312807913674;32.284,30;3680974333716;28.851,85;3517267734473;32.457,05;194528430209;50.936,29;173030679998;29.703,61;2432379588650
2014-05-10;30.428,46;2312807913674;32.284,30;3680974333716;28.851,85;3517267734473;32.457,05;194528430209;50.936,29;173030679998;29.703,61;2432379588650
2014-05-11;30.428,46;2312807913674;32.284,30;3680974333716;28.851,85;3517267734473;32.457,05;194528430209;50.936,29;173030679998;29.703,61;2432379588650
2014-05-12;30.423,01;2314081715040;32.288,43;3682458513751;28.854,34;3515086385821;32.499,67;194984241729;50.913,77;172743665151;29.678,46;2432316283326
2014-05-13;30.414,07;2312737946608;32.279,33;3673986117101;28.844,26;3512306166158;32.493,32;194940697884;50.907,34;172546207928;29.664,73;2431984040899
2014-05-14;30.422,85;2313881959270;32.300,06;3672542544646;28.857,20;3512571296127;32.503,75;194979495834;50.933,62;172794353112;29.680,40;2433361548499
2014-05-15;30.454,03;2320962965505;32.349,08;3683994143925;28.877,49;3518360166439;32.528,63;196489821059;50.977,22;171914542762;29.716,79;2448638562142
2014-05-16;30.473,27;2320675856497;32.366,56;3682469810153;28.900,98;3516658216908;32.534,44;196033650272;51.000,26;172015422716;29.741,31;2449073900556
2014-05-17;30.473,27;2320675856497;32.366,56;3682469810153;28.900,98;3516658216908;32.534,44;196033650272;51.000,26;172015422716;29.741,31;2449073900556
2014-05-18;30.473,27;2320675856497;32.366,56;3682469810153;28.900,98;3516658216908;32.534,44;196033650272;51.000,26;172015422716;29.741,31;2449073900556
2014-05-19;30.504,75;2321415789012;32.391,42;3683586343141;28.920,12;3516642895282;32.581,41;195954779159;51.042,24;173705356949;29.763,46;2445151650251
2014-05-20;30.513,60;2324700478968;32.401,83;3682129056946;28.926,90;3519460639783;32.584,69;195934850843;51.052,11;174035488647;29.752,85;2443860671778
2014-05-21;30.513,60;2324700478968;32.401,83;3682129056946;28.926,90;3519460639783;32.584,69;195934850843;51.052,11;174035488647;29.752,85;2443860671778
2014-05-22;30.533,52;2326952153281;32.425,77;3685493171469;28.959,22;3520784408012;32.606,24;196198453933;51.082,88;174169655796;29.769,76;2445121132295
2014-05-23;30.573,54;2332936020680;32.477,22;3692333383282;29.012,37;3527309308251;32.617,29;196311011952;51.163,05;174499557181;29.846,38;2451301383203
2014-05-24;30.573,54;2332936020680;32.477,22;3692333383282;29.012,37;3527309308251;32.617,29;196311011952;51.163,05;174499557181;29.846,38;2451301383203
2014-05-25;30.573,54;2332936020680;32.477,22;3692333383282;29.012,37;3527309308251;32.617,29;196311011952;51.163,05;174499557181;29.846,38;2451301383203
2014-05-26;30.608,13;2335395002757;32.507,53;3694501722607;29.043,79;3528831179024;32.642,49;195994501863;51.230,42;174632605488;29.883,47;2453826485215
2014-05-27;30.607,32;2336215572942;32.508,72;3696253738257;29.046,77;3530497132817;32.649,37;195841418705;51.231,15;174697782839;29.879,64;2454174342649
2014-05-28;30.633,79;2337606565786;32.543,15;3697349113736;29.080,35;3534158961093;32.665,49;195890967491;51.273,48;174818795211;29.915,67;2456886164957
2014-05-29;30.641,17;2336719562562;32.552,43;3695091293873;29.084,97;3531738539897;32.670,99;195211061633;51.272,23;174799440041;29.910,09;2454733190568
2014-05-30;30.674,64;2339095142088;32.590,61;3696663356646;29.112,52;3533894242333;32.706,55;195418377126;51.322,79;175032246250;29.925,33;2455906159472
2014-05-31;30.674,64;2339095142088;32.590,61;3696663356646;29.112,52;3533894242333;32.706,55;195418377126;51.322,79;175032246250;29.925,33;2455906159472
2014-06-01;30.674,64;2339095142088;32.590,61;3696663356646;29.112,52;3533894242333;32.706,55;195418377126;51.322,79;175032246250;29.925,33;2455906159472
2014-06-02;30.704,76;2340966967805;32.629,48;3697960744299;29.147,79;3537062361998;32.728,57;195317542275;51.375,22;174758668262;29.965,56;2458669772303
2014-06-03;30.708,25;2337398007503;32.631,37;3701335991204;29.157,02;3538315111101;32.707,53;196274943109;51.373,55;171859341364;29.961,11;2468535669806
2014-06-04;30.736,52;2337434993344;32.676,09;3705181963759;29.185,12;3541200349828;32.719,56;196200801872;51.429,95;172005405682;29.988,59;2470778679010
2014-06-05;30.753,10;2337114489680;32.696,53;3704595131368;29.201,03;3540331492231;32.741,71;196186458241;51.465,09;173393592831;30.001,80;2471050239474
2014-06-06;30.777,78;2339103082945;32.721,86;3704846175937;29.224,99;3536059922294;32.762,33;196510671075;51.512,58;173546707309;30.031,15;2473518284545
2014-06-07;30.777,78;2339103082945;32.721,86;3704846175937;29.224,99;3536059922294;32.762,33;196510671075;51.512,58;173546707309;30.031,15;2473518284545
2014-06-08;30.777,78;2339103082945;32.721,86;3704846175937;29.224,99;3536059922294;32.762,33;196510671075;51.512,58;173546707309;30.031,15;2473518284545
2014-06-09;30.823,33;2341414760962;32.777,98;3710847733094;29.270,89;3539367108397;32.795,56;196462248941;51.587,89;173840728389;30.060,74;2474949886956
2014-06-10;30.827,11;2341296300922;32.784,38;3710988458485;29.288,63;3541530555876;32.794,81;196273875198;51.594,33;173845926285;30.068,73;2476074908927
2014-06-11;30.836,04;2341682633649;32.794,73;3710424032278;29.306,21;3542001756158;32.783,48;195612351174;51.602,21;174006217877;30.082,40;2478329193148
2014-06-12;30.833,38;2342561866449;32.791,62;3707705604078;29.297,96;3539078407350;32.769,04;195427912081;51.598,05;174251942209;30.076,34;2478468113916
2014-06-13;30.830,21;2340743975040;32.789,13;3706917229417;29.297,92;3540879193461;32.768,87;195439782046;51.590,53;173960996202;30.075,45;2475932371972
2014-06-14;30.830,21;2340743975040;32.789,13;3706917229417;29.297,92;3540879193461;32.768,87;195439782046;51.590,53;173960996202;30.075,45;2475932371972
2014-06-15;30.830,21;2340743975040;32.789,13;3706917229417;29.297,92;3540879193461;32.768,87;195439782046;51.590,53;173960996202;30.075,45;2475932371972
2014-06-16;30.869,14;2343575646688;32.824,63;3706367012756;29.326,97;3542446533155;32.828,30;195873716602;51.645,71;174277758079;30.105,35;2478151095283
2014-06-17;30.884,71;2347829579231;32.845,16;3714296948041;29.349,44;3545274343192;32.828,79;196822781631;51.667,12;172711811980;30.121,19;2479661734288
2014-06-18;30.895,67;2348682966005;32.861,62;3715188192596;29.362,74;3552799694295;32.842,29;196842489985;51.686,45;174413202934;30.131,22;2480313405114
2014-06-19;30.906,21;2349371368119;32.870,08;3716154446423;29.368,48;3553323650121;32.838,47;196743590766;51.703,16;174547599513;30.138,36;2481205696302
2014-06-20;30.909,26;2349693517254;32.879,98;3721304678616;29.373,96;3557575057629;32.852,83;196909645417;51.728,14;174685844138;30.164,43;2485417912156
2014-06-21;30.909,26;2349693517254;32.879,98;3721304678616;29.373,96;3557575057629;32.852,83;196909645417;51.728,14;174685844138;30.164,43;2485417912156
2014-06-22;30.909,26;2349693517254;32.879,98;3721304678616;29.373,96;3557575057629;32.852,83;196909645417;51.728,14;174685844138;30.164,43;2485417912156
2014-06-23;30.920,16;2349807519773;32.901,83;3724281878472;29.395,12;3560484989363;32.846,74;197194271630;51.748,32;174731195119;30.185,05;2486956025721
2014-06-24;30.905,86;2347891790978;32.890,85;3722969663552;29.383,91;3558202933101;32.838,32;197040399973;51.733,48;174681879114;30.170,88;2486060607007
2014-06-25;30.900,22;2346880250561;32.881,28;3719844066668;29.376,96;3556752340594;32.847,63;196804503295;51.724,64;174804560503;30.150,66;2484462670025
2014-06-26;30.927,16;2349212309125;32.909,92;3721021022140;29.408,43;3560929155808;32.862,39;196754990385;51.762,65;174971579550;30.168,65;2486416731076
2014-06-27;30.932,55;2349080584157;32.924,70;3725238020790;29.419,12;3561686455424;32.868,40;196613129092;51.772,41;175060121232;30.183,75;2488409730744
