
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2020-02-04;50.192,86;4165996450247;52.641,97;5188694378295;53.486,40;6079209767477;51.938,79;1234564942688;48.840,62;527748376467;52.535,58;4338937284073;53.890,46;14414084284
2020-02-05;50.478,71;4186831796888;52.925,80;5213914840570;53.781,43;6108921547925;52.243,32;1241654630551;49.106,45;530512332482;52.822,52;4361808517070;54.156,32;14504814105
2020-02-06;50.579,94;4193565887916;53.031,94;5225809284231;53.878,71;6117658898940;52.354,54;1243915180589;49.223,37;531799994028;52.944,47;4373058173921;54.298,28;14789169451
2020-02-07;50.883,03;4214629339535;53.349,26;5253183120061;54.190,96;6146297163876;52.703,52;1250612395416;49.502,71;534935068759;53.257,54;4396357649765;54.643,05;14887213513
2020-02-08;50.883,03;4214629339535;53.349,26;5253183120061;54.190,96;6146297163876;52.703,52;1250612395416;49.502,71;534935068759;53.257,54;4396357649765;54.643,05;14887213513
2020-02-09;50.883,03;4214629339535;53.349,26;5253183120061;54.190,96;6146297163876;52.703,52;1250612395416;49.502,71;534935068759;53.257,54;4396357649765;54.643,05;14887213513
2020-02-10;51.016,33;4227497769955;53.482,92;5273179830760;54.318,81;6163206936784;52.822,52;1255371232669;49.620,12;536518859560;53.384,34;4409525982618;54.809,82;14969809771
2020-02-11;51.254,78;4249290165399;53.707,85;5297876677575;54.575,28;6199593312658;53.033,39;1262258124777;49.831,08;539128406177;53.605,60;4431111381818;55.048,94;15049320602
2020-02-12;51.470,38;4280327846492;53.924,76;5321464598719;54.798,15;6234857859495;53.236,46;1268778994599;50.036,41;541550264042;53.834,62;4453637955474;55.234,40;15139101261
2020-02-13;51.559,53;4294350630120;54.017,76;5334569236553;54.892,48;6254021825821;53.330,03;1272814506477;50.115,77;542947112366;53.934,03;4465786785974;55.312,00;15188581388
2020-02-14;51.756,85;4343010875449;54.236,41;5369241845320;55.118,57;6312652859573;53.544,46;1283057802825;50.313,43;545802556317;54.148,02;4491180352761;55.506,78;15402695224
2020-02-15;51.756,85;4343010875449;54.236,41;5369241845320;55.118,57;6312652859573;53.544,46;1283057802825;50.313,43;545802556317;54.148,02;4491180352761;55.506,78;15402695224
2020-02-16;51.756,85;4343010875449;54.236,41;5369241845320;55.118,57;6312652859573;53.544,46;1283057802825;50.313,43;545802556317;54.148,02;4491180352761;55.506,78;15402695224
2020-02-17;51.653,69;4359064921898;54.123,34;5354977403478;55.009,06;6319692711559;53.416,71;1282680139434;50.204,41;549865818350;54.026,91;4484518818690;55.343,00;16386120420
2020-02-18;51.618,47;4362244285485;54.087,00;5358008633764;54.970,09;6324371051652;53.370,50;1282961793912;50.166,28;549769489239;53.998,27;4483545839031;55.340,66;16428395587
2020-02-19;51.502,67;4354620370398;53.957,58;5347174890621;54.841,67;6317810071123;53.226,96;1280299770110;50.055,14;548723858551;53.860,41;4471634240134;55.192,75;16428804556
2020-02-20;51.645,28;4368411310462;54.114,72;5363597262334;55.002,99;6338447517296;53.390,30;1284508332026;50.192,84;550395100487;54.015,91;4485710722855;55.357,17;16484120071
