
Valores Confirmados

Fecha;BANSANDER;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA;;SANTA MARIA
2006-03-01;17.484,37;2183948626661;17.658,02;3137017154046;16.678,75;4685713793600;31.544,85;777174192007;15.770,40;6406902942797;15.767,65;2385669152448
2006-03-02;17.425,50;2175842847998;17.597,52;3124912169992;16.623,92;4669497862330;31.443,18;775996746353;15.711,46;6385733537065;15.714,72;2374861806026
2006-03-03;17.448,90;2176366082072;17.630,85;3128671232424;16.644,79;4675060713943;31.475,17;776812058321;15.734,55;6394310145488;15.736,62;2377901445592
2006-03-04;17.448,90;2176366082072;17.630,85;3128671232424;16.644,79;4675060713943;31.475,17;776812058321;15.734,55;6394310145488;15.736,62;2377901445592
2006-03-05;17.448,90;2176366082072;17.630,85;3128671232424;16.644,79;4675060713943;31.475,17;776812058321;15.734,55;6394310145488;15.736,62;2377901445592
2006-03-06;17.468,41;2178804791410;17.650,06;3131134215769;16.664,33;4681873559628;31.501,04;777490503428;15.751,00;6392687360793;15.751,45;2379989142052
2006-03-07;17.485,86;2180599918134;17.663,81;3132821205273;16.680,14;4684988090890;31.531,56;776414433615;15.766,13;6398068293215;15.766,95;2382198470449
2006-03-08;17.477,76;2177507339906;17.651,44;3130224372473;16.664,55;4678688624780;31.508,29;775829260486;15.759,68;6395009151262;15.760,28;2380618866898
2006-03-09;17.421,82;2170429880145;17.601,45;3120183820105;16.604,76;4658264392957;31.400,11;773071192986;15.706,14;6372350745453;15.707,31;2372745186325
2006-03-10;17.338,74;2158931831287;17.536,25;3108542493715;16.529,00;4636184579940;31.252,24;769310645008;15.626,65;6338755740556;15.625,14;2360643489484
2006-03-11;17.338,74;2158931831287;17.536,25;3108542493715;16.529,00;4636184579940;31.252,24;769310645008;15.626,65;6338755740556;15.625,14;2360643489484
2006-03-12;17.338,74;2158931831287;17.536,25;3108542493715;16.529,00;4636184579940;31.252,24;769310645008;15.626,65;6338755740556;15.625,14;2360643489484
2006-03-13;17.340,67;2159227923944;17.532,69;3106961589556;16.530,93;4636744343030;31.255,52;769387888088;15.637,33;6342985737175;15.629,80;2361276067182
2006-03-14;17.383,98;2165205220797;17.578,00;3114730104029;16.569,20;4648628165057;31.337,28;771476471864;15.678,41;6360484385179;15.667,32;2365809907479
2006-03-15;17.418,97;2167371925598;17.605,54;3119723000193;16.605,60;4654457617296;31.406,96;769442346815;15.710,92;6367567395698;15.703,19;2367588171232
2006-03-16;17.454,14;2171059357321;17.640,88;3127267910294;16.633,81;4656126043249;31.485,34;772015785482;15.732,35;6375883510388;15.734,70;2372637290556
2006-03-17;17.507,02;2179025142269;17.689,56;3137220144769;16.683,49;4678592610745;31.578,99;775254096098;15.781,31;6395874023595;15.787,90;2380597191650
2006-03-18;17.507,02;2179025142269;17.689,56;3137220144769;16.683,49;4678592610745;31.578,99;775254096098;15.781,31;6395874023595;15.787,90;2380597191650
2006-03-19;17.507,02;2179025142269;17.689,56;3137220144769;16.683,49;4678592610745;31.578,99;775254096098;15.781,31;6395874023595;15.787,90;2380597191650
2006-03-20;17.547,09;2183777443901;17.722,10;3144209044418;16.725,63;4692077643349;31.651,00;777146071167;15.820,46;6400509471905;15.824,59;2387249158429
2006-03-21;17.588,02;2188881476961;17.763,58;3151661726297;16.766,62;4703680227465;31.723,98;779463267336;15.859,64;6416159934304;15.861,11;2389008768279
2006-03-22;17.608,96;2189637655020;17.783,58;3154220448383;16.783,17;4711546182079;31.756,76;780284727351;15.874,95;6422269971833;15.874,67;2392290968061
2006-03-23;17.569,56;2184711222652;17.745,46;3147209483330;16.742,22;4692607724412;31.680,92;778477692962;15.840,51;6409896691047;15.844,02;2391891010989
2006-03-24;17.545,90;2180627166148;17.725,66;3143652189082;16.721,20;4689702738970;31.649,33;777992323941;15.819,57;6407933700826;15.819,31;2389023614394
2006-03-25;17.545,90;2180627166148;17.725,66;3143652189082;16.721,20;4689702738970;31.649,33;777992323941;15.819,57;6407933700826;15.819,31;2389023614394
2006-03-26;17.545,90;2180627166148;17.725,66;3143652189082;16.721,20;4689702738970;31.649,33;777992323941;15.819,57;6407933700826;15.819,31;2389023614394
2006-03-27;17.590,54;2186212413898;17.764,08;3150448093615;16.763,59;4700814767647;31.727,09;780388816095;15.862,03;6426180368899;15.856,41;2393514165275
2006-03-28;17.618,27;2189823707176;17.793,12;3155546727546;16.785,75;4707305727912;31.773,62;781743076059;15.883,88;6436205018653;15.879,27;2397673683258
2006-03-29;17.618,48;2187303740764;17.795,65;3156274117790;16.784,76;4707713933707;31.766,94;781777108622;15.882,67;6442997729657;15.878,48;2399004510807
2006-03-30;17.589,94;2184822544780;17.767,80;3151256961232;16.765,84;4693413448727;31.715,81;780492912070;15.860,34;6438592612750;15.858,15;2394946986501
2006-03-31;17.614,29;2185498659710;17.776,62;3152147572039;16.790,48;4699378527671;31.764,87;781419548321;15.883,50;6447753409054;15.882,26;2395364668181
2006-04-01;17.614,29;2185498659710;17.776,62;3152147572039;16.790,48;4699378527671;31.764,87;781419548321;15.883,50;6447753409054;15.882,26;2395364668181
2006-04-02;17.614,29;2185498659710;17.776,62;3152147572039;16.790,48;4699378527671;31.764,87;781419548321;15.883,50;6447753409054;15.882,26;2395364668181
2006-04-03;17.621,94;2184606440403;17.787,11;3152844416394;16.796,93;4697295675525;31.781,38;778473229599;15.890,41;6430983099280;15.888,78;2389742284206
2006-04-04;17.645,04;2187021537251;17.803,83;3153281655051;16.819,59;4703681454512;31.820,22;780302343410;15.908,76;6438857803017;15.907,01;2389137553210
2006-04-05;17.669,08;2186655045106;17.835,41;3156957682822;16.835,33;4706630593615;31.873,28;781577843401;15.924,90;6445239123624;15.923,89;2391088169378
2006-04-06;17.701,92;2190730852711;17.860,54;3161245542989;16.863,98;4706275628573;31.920,76;782665515591;15.948,69;6454849141805;15.948,39;2393949046714
2006-04-07;17.715,85;2191156579169;17.865,41;3160831895087;16.872,36;4708739324888;31.937,84;781218658999;15.958,26;6458280558276;15.959,12;2395764789479
2006-04-08;17.715,85;2191156579169;17.865,41;3160831895087;16.872,36;4708739324888;31.937,84;781218658999;15.958,26;6458280558276;15.959,12;2395764789479
2006-04-09;17.715,85;2191156579169;17.865,41;3160831895087;16.872,36;4708739324888;31.937,84;781218658999;15.958,26;6458280558276;15.959,12;2395764789479
2006-04-10;17.734,65;2192999066471;17.880,88;3163950702081;16.887,70;4712368619553;31.968,09;781783352070;15.977,71;6465074138296;15.976,40;2397827553804
2006-04-11;17.703,66;2189135850898;17.849,05;3156240301214;16.859,59;4704823850565;31.907,86;780339510049;15.945,48;6452292397280;15.948,20;2393612014087
2006-04-12;17.682,98;2183507016111;17.826,48;3151898022292;16.834,92;4696855632812;31.871,36;779442528521;15.924,87;6446138860989;15.928,18;2390607053862
2006-04-13;17.623,91;2175408631776;17.761,37;3141567200062;16.780,10;4676250754802;31.762,67;776801164958;15.869,92;6424077271458;15.871,49;2382259660096
2006-04-14;17.623,91;2175408631776;17.761,37;3141567200062;16.780,10;4676250754802;31.762,67;776801164958;15.869,92;6424077271458;15.871,49;2382259660096
2006-04-15;17.623,91;2175408631776;17.761,37;3141567200062;16.780,10;4676250754802;31.762,67;776801164958;15.869,92;6424077271458;15.871,49;2382259660096
2006-04-16;17.623,91;2175408631776;17.761,37;3141567200062;16.780,10;4676250754802;31.762,67;776801164958;15.869,92;6424077271458;15.871,49;2382259660096
2006-04-17;17.647,13;2180813175888;17.787,01;3148690023195;16.799,16;4679539896204;31.803,65;772798513035;15.887,67;6400747994924;15.891,53;2374699547026
2006-04-18;17.657,82;2182046637650;17.797,40;3150126815091;16.809,68;4683009107693;31.827,74;774599936592;15.897,23;6404022524842;15.900,45;2369855571350
2006-04-19;17.699,56;2184699852349;17.829,12;3155237170526;16.847,42;4694066909181;31.894,70;776308194320;15.929,98;6416946719292;15.933,61;2374887237929
2006-04-20;17.791,60;2196720829770;17.929,65;3173205837284;16.937,09;4710643582295;32.075,12;781247454044;16.018,50;6452994574141;16.017,80;2387456818538
2006-04-21;17.864,26;2204265769396;17.993,28;3183452083484;17.004,68;4730520018762;32.197,55;784972755127;16.083,93;6485207489028;16.080,59;2397983160866
2006-04-22;17.864,26;2204265769396;17.993,28;3183452083484;17.004,68;4730520018762;32.197,55;784972755127;16.083,93;6485207489028;16.080,59;2397983160866
2006-04-23;17.864,26;2204265769396;17.993,28;3183452083484;17.004,68;4730520018762;32.197,55;784972755127;16.083,93;6485207489028;16.080,59;2397983160866
2006-04-24;17.892,12;2207767570848;18.014,85;3186813816299;17.030,81;4737375892674;32.244,41;786151368953;16.109,56;6495719424662;16.101,05;2405818694214
2006-04-25;17.923,27;2212774890359;18.044,12;3191525906222;17.055,48;4746362818260;32.310,21;787789570352;16.136,07;6509170776013;16.143,28;2411985794353
2006-04-26;17.921,28;2209138477221;18.045,85;3192602151455;17.052,21;4745684228159;32.301,06;787606079220;16.135,27;6517833119496;16.134,14;2416030915788
2006-04-27;17.925,12;2210717494256;18.050,27;3193965168986;17.052,53;4739255976022;32.313,56;788534990209;16.139,46;6522867376066;16.139,19;2414189615756
2006-04-28;17.956,48;2212398072998;18.090,83;3201789288798;17.083,69;4749032812837;32.373,23;790200597754;16.166,08;6533126354605;16.171,90;2417618665293
2006-04-29;17.956,48;2212398072998;18.090,83;3201789288798;17.083,69;4749032812837;32.373,23;790200597754;16.166,08;6533126354605;16.171,90;2417618665293
2006-04-30;17.956,48;2212398072998;18.090,83;3201789288798;17.083,69;4749032812837;32.373,23;790200597754;16.166,08;6533126354605;16.171,90;2417618665293
2006-05-01;17.956,48;2212398072998;18.090,83;3201789288798;17.083,69;4749032812837;32.373,23;790200597754;16.166,08;6533126354605;16.171,90;2417618665293
2006-05-02;17.918,59;2206835866632;18.056,51;3194233643951;17.047,97;4734095327019;32.314,99;786844080419;16.124,39;6492249141286;16.138,87;2410024790606
2006-05-03;17.945,65;2206915653788;18.081,51;3193688191231;17.070,21;4740183541678;32.363,68;787881036600;16.155,23;6504856623048;16.161,27;2408850167350
2006-05-04;17.985,55;2210627919650;18.127,05;3199428793772;17.099,90;4736197583681;32.437,22;789384137076;16.192,55;6518553257517;16.192,70;2412011399954
2006-05-05;18.000,04;2210617118781;18.135,36;3199011373437;17.120,39;4741798582856;32.475,32;788049744479;16.203,39;6523004468052;16.208,70;2413347636443
2006-05-06;18.000,04;2210617118781;18.135,36;3199011373437;17.120,39;4741798582856;32.475,32;788049744479;16.203,39;6523004468052;16.208,70;2413347636443
2006-05-07;18.000,04;2210617118781;18.135,36;3199011373437;17.120,39;4741798582856;32.475,32;788049744479;16.203,39;6523004468052;16.208,70;2413347636443
2006-05-08;18.030,29;2214096713188;18.161,75;3202790761164;17.149,97;4749209522481;32.533,43;789442815257;16.233,19;6534499467448;16.237,29;2417592507336
2006-05-09;18.099,72;2222521957380;18.241,03;3215682541986;17.215,94;4767493378312;32.667,78;792691222451;16.296,02;6559131650898;16.303,47;2427200865465
2006-05-10;18.165,44;2228756849283;18.301,68;3225100243311;17.279,85;4784197160830;32.780,43;795188108730;16.358,46;6582516589210;16.358,89;2435452671702
2006-05-11;18.148,04;2226120323298;18.288,55;3222650015997;17.261,61;4770480920897;32.751,27;794489895042;16.337,79;6573852820940;16.344,12;2433064210773
2006-05-12;18.135,09;2222371014810;18.273,94;3218572695869;17.246,95;4766760003507;32.721,15;793758868849;16.325,35;6570263604600;16.330,13;2430418463502
2006-05-13;18.135,09;2222371014810;18.273,94;3218572695869;17.246,95;4766760003507;32.721,15;793758868849;16.325,35;6570263604600;16.330,13;2430418463502
2006-05-14;18.135,09;2222371014810;18.273,94;3218572695869;17.246,95;4766760003507;32.721,15;793758868849;16.325,35;6570263604600;16.330,13;2430418463502
2006-05-15;18.095,04;2216519473469;18.226,60;3210411035822;17.199,99;4749946560318;32.640,08;785781458399;16.286,91;6525105121259;16.282,00;2416137283047
2006-05-16;18.030,97;2211913208623;18.153,70;3198318124218;17.147,70;4735816018135;32.524,00;783777471567;16.234,66;6503740820099;16.235,32;2401878896494
2006-05-17;17.871,88;2188622683833;18.023,77;3175782220770;16.997,24;4697800244997;32.254,13;778057370833;16.092,06;6446391127845;16.103,54;2382429870749
2006-05-18;17.864,35;2187130606774;18.018,15;3172321084451;16.987,49;4682383859061;32.231,15;777959757887;16.089,02;6444708623053;16.087,62;2379673122664
2006-05-19;17.791,35;2176952571378;17.935,60;3156098974850;16.917,04;4666006340507;32.090,67;774630803759;16.026,61;6419089792696;16.023,58;2377786201640
2006-05-20;17.791,35;2176952571378;17.935,60;3156098974850;16.917,04;4666006340507;32.090,67;774630803759;16.026,61;6419089792696;16.023,58;2377786201640
2006-05-21;17.791,35;2176952571378;17.935,60;3156098974850;16.917,04;4666006340507;32.090,67;774630803759;16.026,61;6419089792696;16.023,58;2377786201640
2006-05-22;17.689,49;2164552999967;17.845,58;3139362463924;16.819,34;4639295685732;31.895,03;769858672987;15.931,45;6381071766279;15.922,45;2357957667749
2006-05-23;17.670,82;2162333261277;17.841,32;3138160752193;16.805,41;4636242631155;31.868,45;769333553824;15.916,62;6382224856463;15.916,87;2357987991435
2006-05-24;17.525,88;2141292257216;17.712,23;3115165912441;16.692,07;4604997291742;31.645,25;764021004951;15.805,69;6341563067164;15.802,43;2340696526624
2006-05-25;17.543,50;2144523441354;17.729,92;3117630773818;16.682,19;4603543732070;31.651,22;764153468003;15.823,51;6352421803270;15.815,96;2342931744234
2006-05-26;17.489,84;2136933164192;17.689,13;3110464788944;16.633,06;4583343466717;31.562,66;762329226245;15.770,91;6332099908455;15.769,09;2344836151294
2006-05-27;17.489,84;2136933164192;17.689,13;3110464788944;16.633,06;4583343466717;31.562,66;762329226245;15.770,91;6332099908455;15.769,09;2344836151294
2006-05-28;17.489,84;2136933164192;17.689,13;3110464788944;16.633,06;4583343466717;31.562,66;762329226245;15.770,91;6332099908455;15.769,09;2344836151294
2006-05-29;17.515,16;2139882707956;17.708,61;3114143083205;16.664,38;4593028552731;31.630,48;764233632455;15.799,32;6325948839002;15.800,58;2345603914114
2006-05-30;17.614,00;2152457778429;17.805,02;3131361083286;16.766,19;4620401686018;31.807,73;768687216876;15.889,35;6361637298482;15.887,22;2358942878220
2006-05-31;17.640,54;2154664178791;17.845,84;3137172387904;16.789,25;4628097491462;31.866,63;769934348248;15.918,13;6377051424693;15.918,23;2360959974172
2006-06-01;17.549,71;2142859128437;17.742,41;3119470434842;16.703,74;4595652551701;31.692,32;763585390997;15.838,47;6338734818353;15.831,39;2341402371691
2006-06-02;17.564,38;2143195158790;17.757,09;3121381998394;16.710,69;4596967048669;31.719,53;764590418938;15.853,41;6344340467331;15.843,03;2342967207605
2006-06-03;17.564,38;2143195158790;17.757,09;3121381998394;16.710,69;4596967048669;31.719,53;764590418938;15.853,41;6344340467331;15.843,03;2342967207605
2006-06-04;17.564,38;2143195158790;17.757,09;3121381998394;16.710,69;4596967048669;31.719,53;764590418938;15.853,41;6344340467331;15.843,03;2342967207605
2006-06-05;17.615,52;2149368633276;17.828,10;3133693561697;16.758,41;4609900234592;31.823,74;767092123264;15.900,16;6363957840104;15.892,40;2350006646587
2006-06-06;17.678,80;2156960874953;17.880,25;3142607421233;16.828,85;4627532661231;31.938,28;769438151914;15.960,33;6387398622158;15.951,91;2356448866354
2006-06-07;17.631,36;2149638529924;17.821,47;3130597204038;16.784,31;4615745245425;31.839,83;767043120422;15.913,74;6366873163061;15.904,65;2348094528893
2006-06-08;17.546,56;2138553022201;17.764,24;3121015798412;16.699,09;4588380571561;31.690,80;763428500312;15.839,12;6336948035518;15.835,30;2337736132526
2006-06-09;17.434,57;2123888873735;17.651,87;3102638755583;16.578,46;4554886937803;31.465,49;755763179397;15.734,95;6294016777460;15.729,50;2322327045381
2006-06-10;17.434,57;2123888873735;17.651,87;3102638755583;16.578,46;4554886937803;31.465,49;755763179397;15.734,95;6294016777460;15.729,50;2322327045381
2006-06-11;17.434,57;2123888873735;17.651,87;3102638755583;16.578,46;4554886937803;31.465,49;755763179397;15.734,95;6294016777460;15.729,50;2322327045381
2006-06-12;17.434,57;2123888873735;17.651,87;3102638755583;16.578,46;4554886937803;31.465,49;755763179397;15.734,95;6294016777460;15.729,50;2322327045381
2006-06-13;17.337,55;2112149582906;17.571,59;3088365631790;16.489,48;4529476378709;31.295,51;751725512393;15.640,92;6249108302422;15.636,50;2308234016577
2006-06-14;17.232,17;2099594109942;17.442,19;3064371253143;16.379,05;4499032519335;31.079,00;746552972775;15.554,53;6214160358413;15.540,00;2294177576942
2006-06-15;17.045,51;2074473302209;17.266,86;3036338225565;16.190,14;4438527600281;30.724,25;733331332896;15.376,21;6131469400563;15.372,62;2260425075649
2006-06-16;17.082,51;2079762300158;17.312,26;3045122063631;16.231,02;4451052036860;30.811,96;736116836348;15.411,97;6145532181037;15.408,48;2265311401822
2006-06-17;17.082,51;2079762300158;17.312,26;3045122063631;16.231,02;4451052036860;30.811,96;736116836348;15.411,97;6145532181037;15.408,48;2265311401822
2006-06-18;17.082,51;2079762300158;17.312,26;3045122063631;16.231,02;4451052036860;30.811,96;736116836348;15.411,97;6145532181037;15.408,48;2265311401822
2006-06-19;17.252,33;2103008211330;17.484,97;3075589900042;16.395,23;4502630023714;31.136,06;743923599120;15.566,32;6206648354665;15.569,54;2289085473795
2006-06-20;17.313,21;2110304028129;17.537,14;3084840139903;16.456,95;4519565580091;31.232,00;747447922942;15.620,29;6228430932472;15.616,98;2296983489059
2006-06-21;17.304,14;2109944952349;17.523,55;3083291486346;16.443,53;4516610011238;31.198,76;746800287471;15.610,45;6228785423507;15.609,70;2302475098018
2006-06-22;17.301,80;2109204662729;17.527,14;3088289132197;16.434,33;4519947382531;31.188,75;746584638896;15.603,09;6233163491789;15.603,59;2298563984683
2006-06-23;17.348,21;2116441426744;17.581,83;3100179923323;16.480,93;4533616656477;31.291,07;749086936527;15.651,20;6253533778073;15.644,53;2305717832078
2006-06-24;17.348,21;2116441426744;17.581,83;3100179923323;16.480,93;4533616656477;31.291,07;749086936527;15.651,20;6253533778073;15.644,53;2305717832078
2006-06-25;17.348,21;2116441426744;17.581,83;3100179923323;16.480,93;4533616656477;31.291,07;749086936527;15.651,20;6253533778073;15.644,53;2305717832078
