
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2020-01-29;44.503,49;4759662938609;46.148,59;4151031486826;46.758,38;6371354489646;44.283,54;3381673003624;43.993,09;1731345085626;43.996,44;5727189855328;45.335,75;9917062146
2020-01-30;44.435,47;4743877065130;46.079,54;4144278393762;46.687,21;6352866371011;44.237,71;3377660108870;43.918,25;1728391319770;43.926,51;5716071147673;45.234,57;10172038790
2020-01-31;44.496,16;4732326681156;46.152,91;4146815398629;46.775,35;6332268715708;44.299,17;3379151288158;43.976,05;1730142578609;43.965,72;5705347235908;45.340,90;10300563052
2020-02-01;44.496,16;4732326681156;46.152,91;4146815398629;46.775,35;6332268715708;44.299,17;3379151288158;43.976,05;1730142578609;43.965,72;5705347235908;45.340,90;10300563052
2020-02-02;44.496,16;4732326681156;46.152,91;4146815398629;46.775,35;6332268715708;44.299,17;3379151288158;43.976,05;1730142578609;43.965,72;5705347235908;45.340,90;10300563052
2020-02-03;44.352,94;4707222637731;46.008,80;4124275455405;46.618,08;6295338229888;44.129,68;3360957867514;43.827,00;1726907518989;43.827,17;5680489863012;45.153,63;10445458116
2020-02-04;44.016,84;4668127905409;45.644,55;4090006697833;46.239,56;6241410708999;43.784,64;3334906124874;43.485,62;1713583153540;43.482,79;5635308104127;44.821,40;10341442526
2020-02-05;44.219,19;4686495436016;45.853,67;4105267337227;46.457,60;6266871100085;43.991,87;3351601605809;43.682,76;1721773199714;43.679,27;5659877627136;45.015,88;10370991683
2020-02-06;44.291,31;4691708448694;45.931,89;4110268985223;46.528,28;6274633971996;44.063,42;3357599708549;43.762,98;1725355709842;43.758,60;5670127108875;45.116,56;10831365515
2020-02-07;44.497,00;4710325898328;46.143,97;4128051388578;46.739,53;6299302297420;44.286,31;3375557218255;43.955,36;1733319834756;43.958,38;5696219617224;45.330,67;10889181332
2020-02-08;44.497,00;4710325898328;46.143,97;4128051388578;46.739,53;6299302297420;44.286,31;3375557218255;43.955,36;1733319834756;43.958,38;5696219617224;45.330,67;10889181332
2020-02-09;44.497,00;4710325898328;46.143,97;4128051388578;46.739,53;6299302297420;44.286,31;3375557218255;43.955,36;1733319834756;43.958,38;5696219617224;45.330,67;10889181332
2020-02-10;44.597,29;4721964198409;46.237,43;4137978629222;46.846,45;6314064644725;44.374,67;3385868342326;44.042,29;1738134688893;44.051,73;5710002514013;45.434,46;10931391531
2020-02-11;44.754,13;4740164661458;46.386,06;4154353829271;47.028,59;6344110507756;44.508,85;3400765620751;44.189,30;1745861165373;44.188,73;5730789016741;45.594,05;11037536295
2020-02-12;44.878,63;4760856938907;46.514,87;4169630377381;47.160,64;6368097843797;44.611,42;3418835971484;44.303,43;1754163705875;44.312,89;5751256173508;45.689,70;11106909830
2020-02-13;44.939,28;4775707055628;46.578,71;4178049058802;47.223,45;6380565245015;44.675,09;3430725544521;44.357,51;1762346938238;44.377,31;5765870680574;45.748,95;11201312459
2020-02-14;45.053,13;4807327866562;46.700,19;4194332807126;47.351,79;6412404269583;44.775,82;3447880296003;44.466,18;1771602891131;44.488,09;5785533822581;45.845,68;11359767799
2020-02-15;45.053,13;4807327866562;46.700,19;4194332807126;47.351,79;6412404269583;44.775,82;3447880296003;44.466,18;1771602891131;44.488,09;5785533822581;45.845,68;11359767799
2020-02-16;45.053,13;4807327866562;46.700,19;4194332807126;47.351,79;6412404269583;44.775,82;3447880296003;44.466,18;1771602891131;44.488,09;5785533822581;45.845,68;11359767799
2020-02-17;44.978,78;4812843946548;46.620,34;4186837699140;47.277,04;6413838474701;44.690,38;3444175247266;44.390,65;1775102552946;44.407,62;5779072803223;45.741,95;11885362492
2020-02-18;44.959,01;4816152896266;46.599,86;4188000567021;47.255,47;6415598209649;44.673,38;3443596901366;44.373,96;1774607026731;44.395,26;5777855384089;45.741,85;11895496503
2020-02-19;44.842,50;4805695573450;46.471,47;4176600877569;47.144,75;6404218390849;44.535,21;3433501963426;44.260,64;1770673611099;44.267,43;5761944485420;45.600,97;11881503661
2020-02-20;44.887,53;4811628015871;46.524,16;4180355565702;47.213,17;6414119391122;44.592,58;3438103245992;44.311,19;1773009044163;44.316,73;5768664630885;45.652,54;12171028106
2020-02-21;44.926,95;4820302810011;46.558,62;4188209474830;47.267,57;6425727502287;44.611,30;3440583911645;44.349,40;1774715052745;44.342,50;5773100651749;45.672,85;12230759410
2020-02-22;44.926,95;4820302810011;46.558,62;4188209474830;47.267,57;6425727502287;44.611,30;3440583911645;44.349,40;1774715052745;44.342,50;5773100651749;45.672,85;12230759410
2020-02-23;44.926,95;4820302810011;46.558,62;4188209474830;47.267,57;6425727502287;44.611,30;3440583911645;44.349,40;1774715052745;44.342,50;5773100651749;45.672,85;12230759410
2020-02-24;44.878,42;4818163504563;46.486,61;4182739743280;47.235,25;6424313385211;44.553,31;3435898257683;44.305,43;1773253313142;44.290,30;5767117084928;45.599,62;12467027674
2020-02-25;44.151,07;4743678109289;45.752,58;4116897658043;46.501,84;6325905673683;43.831,76;3380802505447;43.596,62;1744874677806;43.591,29;5677441288767;44.865,99;12253474270
2020-02-26;43.841,13;4720026569354;45.438,22;4094386043963;46.182,18;6290080875651;43.518,24;3357821809994;43.303,40;1733588071897;43.293,02;5639908544757;44.536,88;12166576664
2020-02-27;43.596,25;4697773361988;45.186,55;4073030825120;45.917,67;6255766364332;43.259,69;3337845088104;43.043,68;1723226871884;43.045,93;5608608484287;44.357,68;12022579726
2020-02-28;43.014,35;4629814599070;44.581,21;4016530995614;45.328,04;6150794944617;42.680,88;3289820199901;42.502,42;1700695254241;42.487,29;5526768984660;43.809,08;11812907668
2020-02-29;43.014,35;4629814599070;44.581,21;4016530995614;45.328,04;6150794944617;42.680,88;3289820199901;42.502,42;1700695254241;42.487,29;5526768984660;43.809,08;11812907668
2020-03-01;43.014,35;4629814599070;44.581,21;4016530995614;45.328,04;6150794944617;42.680,88;3289820199901;42.502,42;1700695254241;42.487,29;5526768984660;43.809,08;11812907668
2020-03-02;42.523,02;4571053440169;44.058,89;3963056197135;44.806,10;6074014532833;42.162,04;3244704191756;42.005,39;1684911563400;41.949,78;5453059092097;43.372,37;11901927198
2020-03-03;43.006,36;4613339940570;44.523,39;3999032022943;45.312,51;6135117051035;42.623,98;3279910992327;42.443,14;1702453401263;42.398,14;5507613192152;43.777,47;12016115687
2020-03-04;42.993,88;4601835428094;44.516,05;3989216570112;45.301,33;6117701604625;42.585,28;3275360915095;42.408,49;1701285373473;42.396,41;5503789723863;43.620,49;12001616018
2020-03-05;43.484,85;4633881905720;45.039,07;4021242407854;45.810,99;6161589004084;43.115,19;3314021394560;42.909,60;1721440555740;42.880,80;5560411832410;44.199,19;12094525936
2020-03-06;43.473,47;4620025353242;45.050,03;4012350977834;45.822,53;6149940241255;43.108,06;3313191072092;42.920,92;1722232982102;42.890,96;5557843178785;44.211,52;12296873817
