
Valores Confirmados

Fecha;BANSANDER;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA;;SANTA MARIA
2008-01-14;20.974,96;1489892129827;20.752,98;2376661813443;20.027,27;3176730833875;20.035,90;325718455116;20.183,38;3518204779317;20.250,29;1191582089845
2008-01-15;20.883,22;1482432713045;20.653,45;2369808351233;19.935,05;3165460567269;19.937,20;322136982248;20.089,60;3497546667889;20.147,04;1186658122080
2008-01-16;20.673,27;1469588728314;20.460,44;2348826367986;19.727,01;3136212285103;19.725,19;318736794200;19.868,76;3468819567501;19.926,33;1174906435920
2008-01-17;20.359,49;1447287203791;20.177,46;2315857011005;19.409,82;3088642894891;19.446,49;316336207265;19.586,94;3419146778811;19.617,17;1157489903247
2008-01-18;20.239,00;1440176206662;20.050,96;2299651327181;19.297,42;3070074877357;19.334,86;314818796752;19.456,33;3397273459624;19.490,63;1151104476494
2008-01-19;20.239,00;1440176206662;20.050,96;2299651327181;19.297,42;3070074877357;19.334,86;314818796752;19.456,33;3397273459624;19.490,63;1151104476494
2008-01-20;20.239,00;1440176206662;20.050,96;2299651327181;19.297,42;3070074877357;19.334,86;314818796752;19.456,33;3397273459624;19.490,63;1151104476494
2008-01-21;20.129,10;1433110678229;19.930,03;2288728703281;19.184,42;3053800594576;19.225,44;313048683990;19.349,47;3379285505051;19.378,33;1144616478518
2008-01-22;19.764,42;1403310362006;19.602,36;2251272750544;18.794,49;2989270124126;18.837,39;307052829939;19.012,06;3320547564288;19.021,62;1122327782046
2008-01-23;19.581,69;1389004656796;19.406,06;2226975700905;18.640,75;2962560963083;18.725,94;305182887839;18.861,60;3293378795942;18.855,43;1112759463119
2008-01-24;19.562,58;1384816095321;19.407,34;2224783274440;18.634,50;2959997127747;18.688,73;304605506494;18.819,34;3285645253185;18.831,55;1111504925201
2008-01-25;19.838,95;1401669976617;19.623,67;2247989937313;18.927,25;3001069474229;19.004,59;309419510130;19.099,23;3331782783254;19.106,24;1127920994304
2008-01-26;19.838,95;1401669976617;19.623,67;2247989937313;18.927,25;3001069474229;19.004,59;309419510130;19.099,23;3331782783254;19.106,24;1127920994304
2008-01-27;19.838,95;1401669976617;19.623,67;2247989937313;18.927,25;3001069474229;19.004,59;309419510130;19.099,23;3331782783254;19.106,24;1127920994304
2008-01-28;20.080,49;1415630795561;19.859,85;2270603794988;19.172,33;3033149245311;19.211,72;312891716992;19.308,71;3368412817846;19.344,10;1139950931055
2008-01-29;19.940,95;1404423616022;19.764,26;2255795980840;19.028,04;3007673241654;19.059,02;310480018152;19.197,93;3348351680965;19.208,17;1131998546639
2008-01-30;20.077,46;1413616005546;19.862,89;2256972105283;19.191,77;3031201385468;19.215,99;311973445661;19.334,16;3371484766726;19.332,03;1139392087230
2008-01-31;20.127,91;1413607085948;19.908,72;2258066511457;19.229,28;3026631437049;19.254,39;310466605243;19.375,69;3378707314517;19.381,16;1136563817631
2008-02-01;20.130,43;1412512343207;19.920,17;2261373628322;19.228,55;3023791239873;19.253,20;309067860764;19.391,75;3381001308213;19.384,49;1136625483363
2008-02-02;20.130,43;1412512343207;19.920,17;2261373628322;19.228,55;3023791239873;19.253,20;309067860764;19.391,75;3381001308213;19.384,49;1136625483363
2008-02-03;20.130,43;1412512343207;19.920,17;2261373628322;19.228,55;3023791239873;19.253,20;309067860764;19.391,75;3381001308213;19.384,49;1136625483363
2008-02-04;20.329,84;1426281571298;20.094,03;2278640977680;19.429,65;3054482781188;19.451,95;312261181848;19.585,56;3403019013777;19.589,09;1148275639522
2008-02-05;20.449,35;1435460675740;20.230,77;2293061869376;19.543,67;3072005530544;19.571,13;315590219253;19.679,60;3419669803338;19.721,89;1156122636218
2008-02-06;20.311,71;1425539635963;20.107,85;2278307099132;19.393,26;3048348640295;19.419,24;313132828378;19.509,68;3389801990727;19.564,12;1146847599930
2008-02-07;20.187,35;1416395809584;19.969,20;2262236598934;19.242,95;3023170388443;19.285,12;310741996866;19.394,09;3369767660680;19.428,92;1138837799240
2008-02-08;20.100,89;1410342058414;19.887,21;2252386116923;19.160,45;3009668350268;19.177,42;309027666721;19.309,74;3355127386675;19.339,15;1133591433389
2008-02-09;20.100,89;1410342058414;19.887,21;2252386116923;19.160,45;3009668350268;19.177,42;309027666721;19.309,74;3355127386675;19.339,15;1133591433389
2008-02-10;20.100,89;1410342058414;19.887,21;2252386116923;19.160,45;3009668350268;19.177,42;309027666721;19.309,74;3355127386675;19.339,15;1133591433389
2008-02-11;20.126,79;1412182287395;19.892,62;2252345737587;19.176,23;3012140760162;19.192,77;309275034334;19.324,28;3357670120138;19.356,83;1134253053648
2008-02-12;20.100,07;1409716233261;19.855,23;2247696123368;19.158,64;3009364122461;19.153,91;308438264144;19.308,18;3354742187247;19.334,42;1132951463818
2008-02-13;20.291,25;1422856923819;20.022,11;2266933298856;19.352,40;3039314087469;19.352,03;311625980929;19.502,53;3389052018978;19.526,12;1144191054166
2008-02-14;20.388,44;1429865523983;20.137,77;2280106192391;19.459,17;3057534326873;19.454,09;313312728171;19.606,37;3408732711841;19.639,16;1151465953092
2008-02-15;20.475,24;1438529176912;20.232,15;2293929737645;19.545,05;3073873887180;19.542,62;312703972474;19.674,56;3418876855474;19.731,98;1159028851398
2008-02-16;20.475,24;1438529176912;20.232,15;2293929737645;19.545,05;3073873887180;19.542,62;312703972474;19.674,56;3418876855474;19.731,98;1159028851398
2008-02-17;20.475,24;1438529176912;20.232,15;2293929737645;19.545,05;3073873887180;19.542,62;312703972474;19.674,56;3418876855474;19.731,98;1159028851398
2008-02-18;20.422,85;1435346117534;20.192,08;2292232350329;19.500,58;3072991845814;19.484,56;311784621038;19.638,80;3421159211003;19.689,46;1156490411706
2008-02-19;20.479,84;1439158832842;20.228,33;2295074335305;19.563,14;3082327803612;19.545,76;313365459046;19.698,39;3430876985701;19.747,18;1161092689087
2008-02-20;20.627,54;1449653901321;20.357,24;2310026306795;19.691,96;3102622834672;19.682,18;316850076870;19.839,20;3456237476036;19.888,81;1169525820628
2008-02-21;20.605,20;1447975998638;20.352,74;2308115812418;19.662,70;3098441201723;19.660,45;316785654849;19.815,65;3451639677685;19.855,97;1168708153703
2008-02-22;20.728,69;1456816023019;20.461,36;2320236578461;19.792,69;3118386370725;19.796,45;319277798868;19.924,10;3471095354842;19.973,85;1176330114843
2008-02-23;20.728,69;1456816023019;20.461,36;2320236578461;19.792,69;3118386370725;19.796,45;319277798868;19.924,10;3471095354842;19.973,85;1176330114843
2008-02-24;20.728,69;1456816023019;20.461,36;2320236578461;19.792,69;3118386370725;19.796,45;319277798868;19.924,10;3471095354842;19.973,85;1176330114843
2008-02-25;20.724,18;1456685732840;20.453,57;2319152144316;19.771,57;3114737179679;19.765,69;318615716341;19.926,19;3472004184204;19.969,18;1176194961677
2008-02-26;20.811,96;1463207985767;20.536,36;2328543574750;19.860,54;3129997729141;19.854,04;320077463704;20.018,15;3488346297799;20.057,05;1181401152503
2008-02-27;20.913,40;1470171741030;20.641,22;2339799053951;19.964,00;3146088031745;19.955,52;321855304138;20.125,10;3507167569987;20.161,52;1187746896994
2008-02-28;20.994,36;1475856314849;20.731,03;2349739417906;20.041,85;3158458984504;20.024,97;323034491693;20.206,23;3523351985961;20.241,93;1192562227703
2008-02-29;20.972,84;1471373635129;20.708,35;2345111114224;20.017,79;3145216010951;19.977,78;320974891405;20.163,25;3515919449057;20.219,40;1187516277780
2008-03-01;20.972,84;1471373635129;20.708,35;2345111114224;20.017,79;3145216010951;19.977,78;320974891405;20.163,25;3515919449057;20.219,40;1187516277780
2008-03-02;20.972,84;1471373635129;20.708,35;2345111114224;20.017,79;3145216010951;19.977,78;320974891405;20.163,25;3515919449057;20.219,40;1187516277780
2008-03-03;20.759,84;1454540700357;20.520,44;2326885218068;19.828,19;3114089221150;19.773,46;316051022035;19.940,33;3475544812179;20.012,37;1175220350847
2008-03-04;20.592,16;1442394313845;20.359,18;2307995372088;19.639,91;3084319034209;19.593,14;313069070718;19.802,73;3440758172004;19.845,31;1165451211154
2008-03-05;20.456,83;1432783932100;20.219,63;2291968085463;19.523,32;3065999387586;19.471,44;312646126193;19.670,21;3417773660277;19.721,87;1158126848658
2008-03-06;20.453,71;1432270711439;20.194,20;2288076048560;19.529,24;3066754532376;19.470,63;312631033398;19.691,39;3421278979183;19.719,10;1157971408716
2008-03-07;20.409,67;1428664306265;20.168,66;2285092559553;19.499,52;3062157194977;19.436,10;312058232625;19.622,62;3409441886612;19.676,14;1155598538041
2008-03-08;20.409,67;1428664306265;20.168,66;2285092559553;19.499,52;3062157194977;19.436,10;312058232625;19.622,62;3409441886612;19.676,14;1155598538041
2008-03-09;20.409,67;1428664306265;20.168,66;2285092559553;19.499,52;3062157194977;19.436,10;312058232625;19.622,62;3409441886612;19.676,14;1155598538041
2008-03-10;20.260,94;1418099676109;20.013,75;2267528266864;19.347,60;3037241670776;19.287,23;309670650809;19.489,96;3386614945225;19.533,74;1146976754537
2008-03-11;20.088,03;1406219791254;19.839,40;2247210617951;19.173,59;3009004987116;19.110,11;306849152049;19.319,11;3356970550805;19.374,13;1138270225738
2008-03-12;20.173,81;1412271443701;19.889,35;2252131692949;19.287,34;3026987992499;19.168,86;307777361038;19.419,39;3376108839034;19.460,22;1143462849301
2008-03-13;20.325,03;1422829307829;20.037,27;2268765417352;19.456,93;3052843218936;19.342,17;310582875728;19.550,99;3400549195023;19.605,94;1152891053605
2008-03-14;20.213,84;1417660676474;19.942,25;2258468450603;19.337,01;3037593513318;19.223,42;308697160676;19.446,96;3391697418740;19.495,87;1146523198755
2008-03-15;20.213,84;1417660676474;19.942,25;2258468450603;19.337,01;3037593513318;19.223,42;308697160676;19.446,96;3391697418740;19.495,87;1146523198755
2008-03-16;20.213,84;1417660676474;19.942,25;2258468450603;19.337,01;3037593513318;19.223,42;308697160676;19.446,96;3391697418740;19.495,87;1146523198755
2008-03-17;20.249,53;1420535020207;19.958,55;2264456927489;19.369,47;3050260488836;19.256,13;307738780581;19.491,58;3400409153373;19.517,16;1148994293187
2008-03-18;20.034,85;1406095381563;19.744,03;2240442144519;19.156,30;3016871948995;19.039,99;306094072278;19.300,50;3367715862905;19.305,74;1137184252242
2008-03-19;20.103,87;1411204059554;19.795,95;2246169558787;19.240,68;3029741133226;19.095,68;307080626477;19.369,17;3379922101871;19.395,90;1143726180664
2008-03-20;20.086,66;1410092263146;19.809,02;2247641758159;19.220,20;3026006474160;19.113,47;307382506045;19.316,88;3370317855929;19.362,66;1142198566552
2008-03-21;20.086,66;1410092263146;19.809,02;2247641758159;19.220,20;3026006474160;19.113,47;307382506045;19.316,88;3370317855929;19.362,66;1142198566552
2008-03-22;20.086,66;1410092263146;19.809,02;2247641758159;19.220,20;3026006474160;19.113,47;307382506045;19.316,88;3370317855929;19.362,66;1142198566552
2008-03-23;20.086,66;1410092263146;19.809,02;2247641758159;19.220,20;3026006474160;19.113,47;307382506045;19.316,88;3370317855929;19.362,66;1142198566552
2008-03-24;20.082,66;1409594073072;19.813,68;2248177621988;19.234,05;3026926907197;19.116,03;307490777537;19.341,12;3375205792835;19.355,42;1138231732731
2008-03-25;20.174,74;1414615221733;19.909,74;2258984468284;19.320,43;3040393201616;19.209,49;308548519050;19.448,32;3393376416443;19.453,21;1143721893452
2008-03-26;20.376,64;1428150376371;20.076,13;2277581854627;19.519,05;3070991740761;19.402,86;311730611504;19.618,71;3424978871612;19.663,91;1156109617574
2008-03-27;20.386,70;1424367935798;20.109,02;2280271426706;19.526,90;3070937302012;19.405,30;311866726670;19.615,02;3424574588461;19.680,69;1157096069427
2008-03-28;20.377,73;1423371393071;20.117,91;2280047711134;19.520,42;3069724812596;19.391,95;311693963443;19.602,06;3422339611980;19.679,09;1157002018128
2008-03-29;20.377,73;1423371393071;20.117,91;2280047711134;19.520,42;3069724812596;19.391,95;311693963443;19.602,06;3422339611980;19.679,09;1157002018128
2008-03-30;20.377,73;1423371393071;20.117,91;2280047711134;19.520,42;3069724812596;19.391,95;311693963443;19.602,06;3422339611980;19.679,09;1157002018128
2008-03-31;20.389,59;1424154208222;20.158,34;2282144384156;19.550,40;3064921282513;19.417,01;310253456481;19.625,13;3426566323559;19.683,72;1157274455280

Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2008-04-01;19.669,45;2579557249792;20.137,50;2279734265937;19.536,46;3061733886428;19.388,16;309791564949;19.613,30;3423658664137
2008-04-02;19.794,03;2595894883678;20.252,83;2291678848820;19.656,52;3079616500535;19.505,37;311447578939;19.745,26;3434814999282
2008-04-03;19.894,84;2607780514309;20.370,74;2307387088006;19.763,83;3096053977993;19.615,65;311231111646;19.811,41;3444518404692
2008-04-04;19.966,27;2616222795157;20.443,66;2315313567459;19.830,29;3104651546104;19.685,56;312339477092;19.871,81;3453993049182
2008-04-05;19.966,27;2616222795157;20.443,66;2315313567459;19.830,29;3104651546104;19.685,56;312339477092;19.871,81;3453993049182
2008-04-06;19.966,27;2616222795157;20.443,66;2315313567459;19.830,29;3104651546104;19.685,56;312339477092;19.871,81;3453993049182
2008-04-07;19.998,62;2620460931751;20.477,54;2317929538600;19.865,91;3108520959474;19.702,22;314239333008;19.897,13;3458062278237
2008-04-08;20.083,48;2631334391889;20.553,46;2325478071628;19.949,95;3120895267494;19.785,40;315607770937;19.973,61;3470641487217
2008-04-09;20.052,24;2626563918044;20.528,46;2321297679408;19.924,05;3116082442988;19.760,69;315210314337;19.947,28;3465114326327
2008-04-10;20.015,97;2621812967214;20.502,94;2318001557229;19.879,45;3108729084779;19.732,65;314582353232;19.912,12;3459710053397
2008-04-11;20.021,36;2622746249108;20.495,50;2315695436903;19.892,70;3110158407774;19.723,29;314429925964;19.921,04;3460606161500
2008-04-12;20.021,36;2622746249108;20.495,50;2315695436903;19.892,70;3110158407774;19.723,29;314429925964;19.921,04;3460606161500
2008-04-13;20.021,36;2622746249108;20.495,50;2315695436903;19.892,70;3110158407774;19.723,29;314429925964;19.921,04;3460606161500
2008-04-14;20.145,95;2638548128399;20.638,60;2331450408802;20.018,43;3130215815363;19.891,82;317133738760;20.044,40;3482571059652
2008-04-15;20.089,70;2626364290499;20.596,27;2330234981152;19.959,88;3127647020672;19.833,80;313134277575;19.994,45;3480930783149
2008-04-16;20.193,05;2639878719839;20.684,60;2340080038120;20.066,32;3148139499016;19.943,15;314920635856;20.104,28;3504010505505
2008-04-17;20.383,93;2666429322775;20.872,09;2359908808267;20.244,19;3179672061024;20.125,66;319341435015;20.288,24;3537068012333
2008-04-18;20.446,03;2673438495544;20.950,30;2368060029156;20.323,45;3192377395037;20.196,16;321080104913;20.349,11;3548092263378
2008-04-19;20.446,03;2673438495544;20.950,30;2368060029156;20.323,45;3192377395037;20.196,16;321080104913;20.349,11;3548092263378
2008-04-20;20.446,03;2673438495544;20.950,30;2368060029156;20.323,45;3192377395037;20.196,16;321080104913;20.349,11;3548092263378
2008-04-21;20.553,99;2690497782106;21.054,27;2382692589372;20.416,13;3205861044478;20.285,56;322856148827;20.445,60;3565264479005
2008-04-22;20.618,35;2699263589682;21.112,02;2389384381807;20.485,38;3215531984529;20.338,41;323700674612;20.504,20;3576038646063
2008-04-23;20.602,21;2700379237317;21.096,18;2387449624390;20.456,23;3212700695003;20.315,80;323327774117;20.481,63;3572483602294
2008-04-24;20.494,82;2686699262819;20.982,18;2374374023717;20.329,28;3192629517128;20.170,55;321106363559;20.361,17;3551846990698
2008-04-25;20.474,86;2684451572303;20.968,42;2372813591699;20.311,33;3190287725018;20.164,96;321121857394;20.349,07;3551397652483
2008-04-26;20.474,86;2684451572303;20.968,42;2372813591699;20.311,33;3190287725018;20.164,96;321121857394;20.349,07;3551397652483
2008-04-27;20.474,86;2684451572303;20.968,42;2372813591699;20.311,33;3190287725018;20.164,96;321121857394;20.349,07;3551397652483
2008-04-28;20.532,81;2692757851627;21.031,48;2379832324161;20.381,25;3201106682049;20.241,05;322390977700;20.410,36;3562016287856
2008-04-29;20.565,79;2696824265509;21.078,65;2384766113097;20.405,90;3204888177992;20.285,07;323123193668;20.431,74;3566261326059
2008-04-30;20.485,64;2686794219538;21.016,20;2375938339127;20.336,60;3183827885985;20.230,01;320362914934;20.349,96;3552097848740
2008-05-01;20.485,64;2686794219538;21.016,20;2375938339127;20.336,60;3183827885985;20.230,01;320362914934;20.349,96;3552097848740
2008-05-02;20.568,51;2675118083047;21.055,72;2381297170169;20.420,91;3198899986450;20.312,97;319594660812;20.458,28;3574359585724
2008-05-03;20.568,51;2675118083047;21.055,72;2381297170169;20.420,91;3198899986450;20.312,97;319594660812;20.458,28;3574359585724
2008-05-04;20.568,51;2675118083047;21.055,72;2381297170169;20.420,91;3198899986450;20.312,97;319594660812;20.458,28;3574359585724
2008-05-05;20.745,20;2697338125622;21.265,42;2403078426018;20.597,07;3224924660885;20.496,88;324165814168;20.634,83;3592996163610
2008-05-06;20.784,42;2702136475090;21.312,37;2407724997949;20.622,06;3228233147546;20.520,03;324572113090;20.661,08;3597385653710
2008-05-07;20.808,71;2705372162789;21.330,24;2408146088704;20.639,95;3231458749141;20.540,35;324893502166;20.668,88;3598829923131
2008-05-08;20.713,51;2692872486068;21.275,68;2401798975112;20.549,69;3216663591383;20.480,77;323878243085;20.572,09;3582236827754
2008-05-09;20.647,37;2684403786684;21.203,35;2392656315265;20.479,99;3206032256292;20.425,49;323003910056;20.516,80;3573265899855
2008-05-10;20.647,37;2684403786684;21.203,35;2392656315265;20.479,99;3206032256292;20.425,49;323003910056;20.516,80;3573265899855
2008-05-11;20.647,37;2684403786684;21.203,35;2392656315265;20.479,99;3206032256292;20.425,49;323003910056;20.516,80;3573265899855
2008-05-12;20.604,64;2679032633947;21.176,59;2389533214428;20.450,98;3200552556815;20.394,62;322530548619;20.488,11;3569183265628
2008-05-13;20.610,89;2679799091041;21.167,86;2388529287374;20.449,41;3199684703197;20.395,63;322576198388;20.479,25;3568285987853
2008-05-14;20.610,32;2679844305218;21.170,85;2389442364005;20.446,15;3201138712414;20.388,57;322493795201;20.478,09;3568801123643
2008-05-15;20.661,09;2681914414718;21.230,69;2401040619806;20.511,15;3217582104377;20.457,32;320757201224;20.510,13;3575564311689
2008-05-16;20.723,99;2691577973846;21.275,79;2408255109409;20.573,24;3231722307874;20.497,10;324154429187;20.572,56;3591629355657
2008-05-17;20.723,99;2691577973846;21.275,79;2408255109409;20.573,24;3231722307874;20.497,10;324154429187;20.572,56;3591629355657
2008-05-18;20.723,99;2691577973846;21.275,79;2408255109409;20.573,24;3231722307874;20.497,10;324154429187;20.572,56;3591629355657
2008-05-19;20.887,22;2717427039524;21.443,83;2431408410226;20.737,24;3261303931570;20.663,33;327102734981;20.741,46;3626650649429
2008-05-20;20.990,09;2732661925458;21.542,75;2442744382757;20.844,21;3279824606290;20.775,16;329181518414;20.837,11;3643820512011
2008-05-21;20.990,09;2732661925458;21.542,75;2442744382757;20.844,21;3279824606290;20.775,16;329181518414;20.837,11;3643820512011
2008-05-22;20.938,11;2728805645000;21.488,49;2436521447733;20.777,37;3270333231996;20.727,47;328639240001;20.787,47;3635820272505
2008-05-23;20.935,45;2728641888492;21.476,48;2434947576497;20.773,20;3271469466346;20.723,93;328579700971;20.781,75;3635399949856
2008-05-24;20.935,45;2728641888492;21.476,48;2434947576497;20.773,20;3271469466346;20.723,93;328579700971;20.781,75;3635399949856
2008-05-25;20.935,45;2728641888492;21.476,48;2434947576497;20.773,20;3271469466346;20.723,93;328579700971;20.781,75;3635399949856
2008-05-26;20.894,44;2722948784754;21.426,55;2429119067593;20.741,10;3267465671586;20.683,05;328008278744;20.742,95;3628829228010
2008-05-27;20.906,76;2724728791616;21.422,58;2429228517242;20.762,79;3270038156405;20.703,16;328418553142;20.758,52;3633132347127
2008-05-28;20.936,60;2729623094118;21.454,29;2432828780616;20.783,13;3273777041742;20.735,49;329008128780;20.779,75;3637289191238
2008-05-29;20.952,79;2732262766699;21.473,42;2435867420663;20.821,83;3281333391753;20.754,83;329475317997;20.815,00;3643283768839
2008-05-30;21.053,70;2734713929833;21.593,71;2446446888710;20.906,60;3286169705521;20.854,92;329439241026;20.911,40;3660367389775
2008-05-31;21.053,70;2734713929833;21.593,71;2446446888710;20.906,60;3286169705521;20.854,92;329439241026;20.911,40;3660367389775
2008-06-01;21.053,70;2734713929833;21.593,71;2446446888710;20.906,60;3286169705521;20.854,92;329439241026;20.911,40;3660367389775
2008-06-02;21.090,91;2733262737345;21.625,28;2455511089805;20.947,21;3292658108462;20.881,35;328380005625;20.950,47;3667377768616
2008-06-03;21.086,90;2732970495885;21.639,21;2456624938157;20.941,26;3291661176889;20.893,87;328421973289;20.941,69;3652768647224
2008-06-04;21.023,15;2724741604639;21.586,11;2450268922211;20.869,06;3280769375496;20.850,60;327749241088;20.870,97;3640689114986
2008-06-05;20.940,62;2713989771500;21.506,12;2440826300512;20.793,91;3269765408960;20.774,52;329217185386;20.788,67;3626597743336
2008-06-06;20.968,94;2717954225854;21.515,71;2441735067386;20.837,34;3276171354097;20.779,82;329300170809;20.815,41;3631700252095
2008-06-07;20.968,94;2717954225854;21.515,71;2441735067386;20.837,34;3276171354097;20.779,82;329300170809;20.815,41;3631700252095
2008-06-08;20.968,94;2717954225854;21.515,71;2441735067386;20.837,34;3276171354097;20.779,82;329300170809;20.815,41;3631700252095
2008-06-09;20.913,84;2711282119000;21.481,35;2438875159175;20.781,15;3267897164444;20.763,02;329096473923;20.765,51;3623300386322
2008-06-10;20.818,05;2697510760480;21.357,73;2425001534441;20.675,74;3250938978333;20.658,19;327396771303;20.657,35;3604729625872
2008-06-11;20.650,06;2676261371780;21.205,21;2408428476483;20.519,77;3226901030039;20.489,74;324744306234;20.484,95;3574815623748
2008-06-12;20.558,65;2663293226681;21.114,19;2398813679407;20.434,92;3214936273345;20.409,75;323618005930;20.406,32;3562415043011
2008-06-13;20.695,79;2680490965195;21.214,19;2410208340816;20.560,05;3237818348917;20.557,09;325953731946;20.536,27;3586228144261
2008-06-14;20.695,79;2680490965195;21.214,19;2410208340816;20.560,05;3237818348917;20.557,09;325953731946;20.536,27;3586228144261
2008-06-15;20.695,79;2680490965195;21.214,19;2410208340816;20.560,05;3237818348917;20.557,09;325953731946;20.536,27;3586228144261
2008-06-16;20.749,33;2686479339488;21.276,16;2426195167347;20.604,08;3251480009956;20.607,44;324309056588;20.573,78;3596858063543
2008-06-17;20.774,02;2691580806138;21.307,61;2431235186186;20.625,58;3257803008322;20.641,19;324714595203;20.602,99;3605556043889
2008-06-18;20.754,86;2691483322013;21.300,63;2430400493637;20.635,06;3260045054342;20.620,45;327404911576;20.593,58;3604325155972
2008-06-19;20.716,28;2687179133071;21.249,70;2424256957982;20.585,38;3252298268907;20.571,64;326929531024;20.551,83;3597579628008
2008-06-20;20.701,06;2688185124944;21.212,89;2421772346884;20.587,87;3252909876734;20.547,26;326483122686;20.537,19;3595505454513
2008-06-21;20.701,06;2688185124944;21.212,89;2421772346884;20.587,87;3252909876734;20.547,26;326483122686;20.537,19;3595505454513
2008-06-22;20.701,06;2688185124944;21.212,89;2421772346884;20.587,87;3252909876734;20.547,26;326483122686;20.537,19;3595505454513
2008-06-23;20.639,43;2679673311431;21.186,81;2419284399097;20.542,64;3246600290009;20.503,62;325889417349;20.487,88;3586957661274
2008-06-24;20.633,36;2679970279010;21.147,94;2414602437789;20.524,51;3243512361630;20.492,64;325657346636;20.461,31;3582275665096
2008-06-25;20.573,40;2671933127500;21.086,29;2406467493293;20.492,50;3238059876632;20.452,20;325134307089;20.395,69;3571572797764
2008-06-26;20.682,45;2685533012449;21.204,22;2419427483141;20.618,07;3258046632902;20.572,31;327103825438;20.512,11;3592484362954
2008-06-27;20.634,30;2679310195720;21.180,33;2416342944565;20.561,57;3249365948127;20.548,35;326831387009;20.469,66;3585018588661
2008-06-28;20.634,30;2679310195720;21.180,33;2416342944565;20.561,57;3249365948127;20.548,35;326831387009;20.469,66;3585018588661
2008-06-29;20.634,30;2679310195720;21.180,33;2416342944565;20.561,57;3249365948127;20.548,35;326831387009;20.469,66;3585018588661
2008-06-30;20.574,62;2659692358925;21.102,65;2404697358168;20.504,11;3229811168247;20.488,65;324359064338;20.396,22;3572563470851
2008-07-01;20.644,31;2667580700067;21.171,39;2416452664383;20.576,32;3241220581038;20.573,27;323434281265;20.473,40;3582872811777
2008-07-02;20.516,52;2651092099527;21.044,70;2401204874648;20.435,93;3218371305115;20.420,41;323418660638;20.344,18;3545126650265
2008-07-03;20.292,89;2621850102662;20.856,31;2379232421395;20.214,14;3182761036106;20.197,84;319870453482;20.151,53;3510645194921
2008-07-04;19.971,86;2579516111300;20.516,38;2339977252193;19.906,70;3134459085254;19.844,83;314253813569;19.823,27;3452598125046
2008-07-05;19.971,86;2579516111300;20.516,38;2339977252193;19.906,70;3134459085254;19.844,83;314253813569;19.823,27;3452598125046
2008-07-06;19.971,86;2579516111300;20.516,38;2339977252193;19.906,70;3134459085254;19.844,83;314253813569;19.823,27;3452598125046
2008-07-07;19.937,86;2574806870812;20.443,21;2330656089609;19.889,04;3130434603551;19.818,35;313835455616;19.791,98;3446611401270
