
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2012-01-22;23.599,27;6055742656205;27.130,49;5248681968799;26.325,56;7221055293252;26.400,08;36441183798;48.607,24;933157002096;23.501,16;9098865047149
2012-01-23;23.628,05;6062664151670;27.166,58;5253247500855;26.351,12;7226998645687;26.422,80;36439691956;48.656,89;933933376994;23.527,87;9108208873790
2012-01-24;23.616,33;6060487537058;27.147,69;5248442987420;26.338,12;7223042830989;26.419,04;36435147860;48.651,15;933511330307;23.507,78;9100004279956
2012-01-25;23.669,47;6074649826335;27.218,18;5260939368988;26.408,65;7243558300233;26.463,26;36738932981;48.744,39;935281368536;23.570,92;9123329958071
2012-01-26;23.703,53;6082713131173;27.252,69;5267577819588;26.446,94;7254397419778;26.488,52;36560016149;48.799,91;936362745911;23.602,92;9136114279108
2012-01-27;23.676,39;6076259705235;27.220,88;5261390624601;26.410,39;7245569972582;26.447,93;36095037847;48.778,46;935977967089;23.570,46;9123189226918
2012-01-28;23.676,39;6076259705235;27.220,88;5261390624601;26.410,39;7245569972582;26.447,93;36095037847;48.778,46;935977967089;23.570,46;9123189226918
2012-01-29;23.676,39;6076259705235;27.220,88;5261390624601;26.410,39;7245569972582;26.447,93;36095037847;48.778,46;935977967089;23.570,46;9123189226918
2012-01-30;23.710,57;6083615250554;27.250,59;5266397505122;26.444,56;7251717694734;26.496,79;36217564351;48.842,37;937375233087;23.597,01;9133210941545
2012-01-31;23.709,31;6074505456275;27.258,33;5261192940779;26.454,85;7251504288895;26.472,61;36172336492;48.800,99;934880532372;23.595,00;9121482176626
2012-02-01;23.778,96;6090360273983;27.332,79;5276920088072;26.525,59;7273306192777;26.550,56;37016374613;48.945,16;935357910651;23.667,38;9145227088266
2012-02-02;23.868,96;6118204090222;27.434,73;5295916093758;26.632,03;7302781042492;26.658,54;37524997467;49.129,21;938811987235;23.760,43;9181341052458
2012-02-03;23.923,13;6131833391682;27.497,07;5300661382140;26.691,71;7318305678946;26.743,00;35664437756;49.258,76;943381324394;23.816,82;9202269543476
2012-02-04;23.923,13;6131833391682;27.497,07;5300661382140;26.691,71;7318305678946;26.743,00;35664437756;49.258,76;943381324394;23.816,82;9202269543476
2012-02-05;23.923,13;6131833391682;27.497,07;5300661382140;26.691,71;7318305678946;26.743,00;35664437756;49.258,76;943381324394;23.816,82;9202269543476
2012-02-06;23.960,35;6141285537433;27.529,36;5305242391151;26.723,16;7325794048116;26.789,44;35730730393;49.348,11;945097614265;23.846,50;9213812989853
2012-02-07;23.996,60;6148642531077;27.571,39;5312912522537;26.761,42;7335557866757;26.809,93;35717183846;49.403,51;946088799347;23.878,37;9226960765336
2012-02-08;23.992,36;6147664321558;27.557,69;5310705094387;26.758,30;7336586479055;26.804,64;35843062659;49.392,46;946037458124;23.875,70;9226938078919
2012-02-09;24.002,12;6150241639103;27.569,18;5314548150418;26.761,44;7338619659506;26.823,02;36020113692;49.425,28;946751205348;23.878,75;9226042621104
2012-02-10;23.994,39;6149045153777;27.563,13;5315037007815;26.758,04;7339246439889;26.836,02;36166063360;49.431,55;947719773120;23.870,56;9224236273073
2012-02-11;23.994,39;6149045153777;27.563,13;5315037007815;26.758,04;7339246439889;26.836,02;36166063360;49.431,55;947719773120;23.870,56;9224236273073
2012-02-12;23.994,39;6149045153777;27.563,13;5315037007815;26.758,04;7339246439889;26.836,02;36166063360;49.431,55;947719773120;23.870,56;9224236273073
2012-02-13;23.975,93;6143150540717;27.553,96;5309925836354;26.741,20;7331820831774;26.815,26;36370416545;49.399,54;947299833342;23.859,26;9222116976171
2012-02-14;24.058,02;6167185860077;27.644,09;5330482886669;26.824,18;7360966379857;26.914,31;36761173430;49.544,38;950001621449;23.936,47;9257246158233
2012-02-15;24.105,15;6187960946800;27.699,18;5351372741995;26.882,59;7390580002658;26.949,54;41447418718;49.616,51;949559047673;23.985,71;9278479926587
2012-02-16;24.148,07;6199098802297;27.749,98;5362923912916;26.928,03;7409230144202;27.002,44;41214230634;49.701,02;951641125591;24.025,12;9298421949330
2012-02-17;24.220,80;6219962858269;27.839,03;5382037962261;27.010,23;7432612335457;27.087,72;41350233151;49.823,01;956095597865;24.099,76;9331694420646
2012-02-18;24.220,80;6219962858269;27.839,03;5382037962261;27.010,23;7432612335457;27.087,72;41350233151;49.823,01;956095597865;24.099,76;9331694420646
2012-02-19;24.220,80;6219962858269;27.839,03;5382037962261;27.010,23;7432612335457;27.087,72;41350233151;49.823,01;956095597865;24.099,76;9331694420646
2012-02-20;24.282,13;6236402447746;27.909,50;5396382549363;27.075,81;7450523517681;27.146,46;41382247547;49.938,17;958336889336;24.151,26;9355212385086
2012-02-21;24.290,93;6239022561362;27.910,82;5396830430617;27.087,47;7453106061834;27.143,49;41488535726;49.957,55;958759587125;24.157,05;9358365475027
2012-02-22;24.247,40;6228549303681;27.864,30;5388570660199;27.037,80;7439773748501;27.114,10;41608217808;49.881,89;957575319029;24.105,50;9338753921942
2012-02-23;24.254,08;6232236010432;27.860,29;5390112122201;27.043,25;7443638347997;27.129,12;41813141294;49.891,45;957873502987;24.111,28;9340202509505
2012-02-24;24.212,96;6223285766371;27.812,18;5383049235628;27.002,12;7433688033885;27.091,07;41781102676;49.837,02;956859473669;24.073,78;9326242120951
2012-02-25;24.212,96;6223285766371;27.812,18;5383049235628;27.002,12;7433688033885;27.091,07;41781102676;49.837,02;956859473669;24.073,78;9326242120951
2012-02-26;24.212,96;6223285766371;27.812,18;5383049235628;27.002,12;7433688033885;27.091,07;41781102676;49.837,02;956859473669;24.073,78;9326242120951
2012-02-27;24.208,72;6223570065866;27.783,19;5376313274103;26.979,05;7426700117612;27.085,37;42053490993;49.821,19;956576355819;24.069,73;9324093512689
2012-02-28;24.201,68;6221539466878;27.783,16;5377533437017;26.971,69;7428860306473;27.072,36;41611741951;49.793,01;956093564359;24.059,39;9320364432110
2012-02-29;24.185,46;6210839627137;27.758,17;5366441086031;26.955,17;7418728520191;27.076,16;41366314032;49.795,19;954599025750;24.044,70;9307598044693
2012-03-01;24.222,39;6220689946965;27.800,98;5378068093433;26.990,92;7430796082277;27.123,50;43911834332;49.876,72;953784612176;24.077,07;9314616909157
2012-03-02;24.297,46;6239691258859;27.890,43;5394463810766;27.085,98;7459085617037;27.208,07;44495101264;50.006,76;956312864690;24.159,96;9346703610599
2012-03-03;24.297,46;6239691258859;27.890,43;5394463810766;27.085,98;7459085617037;27.208,07;44495101264;50.006,76;956312864690;24.159,96;9346703610599
2012-03-04;24.297,46;6239691258859;27.890,43;5394463810766;27.085,98;7459085617037;27.208,07;44495101264;50.006,76;956312864690;24.159,96;9346703610599
2012-03-05;24.354,60;6254949199614;27.966,77;5412195562050;27.151,78;7475875280669;27.270,34;44567198649;50.119,18;958522345967;24.217,02;9368819924168
2012-03-06;24.291,31;6237240085686;27.904,53;5401352353213;27.101,53;7461407773175;27.192,11;44256747334;50.003,65;958316214684;24.154,40;9345582416191
2012-03-07;24.187,59;6211787540805;27.814,08;5386325094574;27.001,20;7436975268885;27.075,30;44269590280;49.813,36;954741088778;24.066,28;9312160052716
2012-03-08;24.229,40;6223667387692;27.861,99;5395750031087;27.042,11;7448189309345;27.125,87;44313871631;49.880,99;956143425252;24.111,98;9331722367287
2012-03-09;24.260,81;6233438057042;27.898,98;5405777429795;27.073,75;7459451110780;27.168,66;44413587357;49.960,38;957751728373;24.144,29;9341310712123
2012-03-10;24.260,81;6233438057042;27.898,98;5405777429795;27.073,75;7459451110780;27.168,66;44413587357;49.960,38;957751728373;24.144,29;9341310712123
2012-03-11;24.260,81;6233438057042;27.898,98;5405777429795;27.073,75;7459451110780;27.168,66;44413587357;49.960,38;957751728373;24.144,29;9341310712123
2012-03-12;24.280,43;6239354000265;27.923,12;5408480354424;27.094,36;7468907433815;27.201,46;44812266994;50.013,71;958824579982;24.161,51;9348687261036
2012-03-13;24.255,91;6231876480724;27.897,35;5402049726542;27.072,82;7461646170065;27.180,47;45253868837;49.982,90;958484122976;24.129,76;9339624272883
2012-03-14;24.315,43;6251295976863;27.934,84;5414186597152;27.113,75;7479568681393;27.240,83;46198231092;50.061,84;960708016946;24.176,49;9364993363786
2012-03-15;24.297,39;6251655430522;27.907,93;5421455725486;27.090,08;7487086554734;27.217,52;50414081866;50.037,12;958567143672;24.150,44;9357619944408
2012-03-16;24.305,81;6255458282336;27.919,71;5428033833338;27.099,64;7494740360680;27.228,70;50094382480;50.034,61;961286018230;24.153,52;9365000051535
2012-03-17;24.305,81;6255458282336;27.919,71;5428033833338;27.099,64;7494740360680;27.228,70;50094382480;50.034,61;961286018230;24.153,52;9365000051535
2012-03-18;24.305,81;6255458282336;27.919,71;5428033833338;27.099,64;7494740360680;27.228,70;50094382480;50.034,61;961286018230;24.153,52;9365000051535
2012-03-19;24.277,94;6248992094666;27.879,25;5421179059542;27.073,79;7486727004646;27.207,26;50078997437;50.009,22;961028332170;24.124,41;9363102245722
2012-03-20;24.330,56;6261142010444;27.944,14;5435308539824;27.137,27;7503388181423;27.255,10;50048751925;50.104,35;962920521052;24.176,07;9385127947366
2012-03-21;24.302,05;6254687228430;27.910,38;5432731415938;27.109,34;7500913887145;27.226,61;48154080524;50.040,06;961596063648;24.139,20;9371051894506
2012-03-22;24.296,00;6254618268354;27.853,33;5424314682580;27.090,44;7495204100546;27.213,92;48072653765;49.990,34;960654465951;24.114,51;9361170769553
2012-03-23;24.271,44;6249117794405;27.843,93;5425314898605;27.076,49;7494289265086;27.196,25;48055152674;49.950,56;960151733458;24.089,71;9351357267892
2012-03-24;24.271,44;6249117794405;27.843,93;5425314898605;27.076,49;7494289265086;27.196,25;48055152674;49.950,56;960151733458;24.089,71;9351357267892
2012-03-25;24.271,44;6249117794405;27.843,93;5425314898605;27.076,49;7494289265086;27.196,25;48055152674;49.950,56;960151733458;24.089,71;9351357267892
2012-03-26;24.312,90;6261377491621;27.889,78;5435614217934;27.120,82;7506911397372;27.239,57;48027018914;50.016,14;961373505853;24.137,06;9371184125088
2012-03-27;24.355,71;6274024043339;27.927,78;5443986615836;27.153,41;7520276379568;27.289,65;48206269543;50.086,82;962749464457;24.185,52;9389745894225
2012-03-28;24.407,32;6288053695438;27.992,32;5458379410658;27.212,08;7536862175052;27.347,46;48056671742;50.209,03;965157809150;24.231,05;9408905434598
2012-03-29;24.373,73;6278855925093;27.958,90;5454580822500;27.177,48;7529451770172;27.307,25;47990504560;50.157,20;964203257561;24.194,38;9395446379085
2012-03-30;24.308,67;6255476249850;27.878,00;5434903041795;27.114,16;7507090505103;27.225,01;47963165753;50.032,44;960268013124;24.145,06;9369171014846
2012-03-31;24.308,67;6255476249850;27.878,00;5434903041795;27.114,16;7507090505103;27.225,01;47963165753;50.032,44;960268013124;24.145,06;9369171014846
2012-04-01;24.308,67;6255476249850;27.878,00;5434903041795;27.114,16;7507090505103;27.225,01;47963165753;50.032,44;960268013124;24.145,06;9369171014846
2012-04-02;24.315,29;6255095593042;27.886,00;5446408401822;27.117,34;7510264149971;27.247,28;49159380215;50.052,69;957530469520;24.142,38;9361962227701
2012-04-03;24.354,87;6265433678687;27.934,46;5457000162228;27.158,71;7522975292281;27.297,43;49743722152;50.128,93;961691816255;24.192,46;9380269462505
2012-04-04;24.341,01;6261161514509;27.913,13;5454657630155;27.135,72;7514328481512;27.292,76;49131243545;50.133,23;961539268477;24.169,10;9372061740317
2012-04-05;24.276,19;6242769327879;27.835,79;5432992788463;27.065,15;7489271971375;27.198,62;48972426765;49.989,33;958736719647;24.097,91;9339639873566
2012-04-06;24.276,19;6242769327879;27.835,79;5432992788463;27.065,15;7489271971375;27.198,62;48972426765;49.989,33;958736719647;24.097,91;9339639873566
2012-04-07;24.276,19;6242769327879;27.835,79;5432992788463;27.065,15;7489271971375;27.198,62;48972426765;49.989,33;958736719647;24.097,91;9339639873566
2012-04-08;24.276,19;6242769327879;27.835,79;5432992788463;27.065,15;7489271971375;27.198,62;48972426765;49.989,33;958736719647;24.097,91;9339639873566
2012-04-09;24.300,90;6249797544454;27.864,57;5436702769027;27.091,10;7495743916872;27.230,90;49020230426;50.036,68;959598853245;24.121,46;9348853945613
2012-04-10;24.266,11;6241444894289;27.831,35;5431883866212;27.061,72;7488750609338;27.186,37;46893338722;49.978,76;958400078659;24.082,72;9334516269486
2012-04-11;24.178,46;6220563367767;27.726,47;5406380769577;26.969,72;7464907517231;27.100,84;46668948692;49.817,89;955384670003;23.981,93;9296310930007
2012-04-12;24.170,55;6221476567746;27.723,01;5409881988619;26.956,21;7465225344911;27.088,86;47358768586;49.792,98;955344523682;23.979,28;9299007419914
2012-04-13;24.186,48;6229627029291;27.742,60;5419454808894;26.968,65;7475661082551;27.117,84;47548004355;49.813,63;956547410147;23.999,69;9319572385383
2012-04-14;24.186,48;6229627029291;27.742,60;5419454808894;26.968,65;7475661082551;27.117,84;47548004355;49.813,63;956547410147;23.999,69;9319572385383
2012-04-15;24.186,48;6229627029291;27.742,60;5419454808894;26.968,65;7475661082551;27.117,84;47548004355;49.813,63;956547410147;23.999,69;9319572385383
2012-04-16;24.169,04;6221010524996;27.717,99;5422901992557;26.959,66;7478435657879;27.103,18;50300718098;49.799,16;953368024579;23.979,48;9309811693219
2012-04-17;24.179,26;6229206357339;27.731,03;5429154281505;26.973,73;7489660042851;27.106,03;51092599571;49.814,61;956411903912;23.988,09;9320125815091
2012-04-18;24.207,52;6236942846126;27.768,94;5436429258109;27.009,16;7498960303933;27.137,00;50719836879;49.868,21;957436265190;24.021,05;9333215978832
2012-04-19;24.210,52;6237592104798;27.766,79;5436473902872;27.020,68;7502375287668;27.149,69;50690089625;49.899,18;957529314460;24.023,84;9332845474422
2012-04-20;24.244,67;6245188750706;27.805,10;5439673736883;27.060,88;7509604400483;27.200,51;50860972624;49.979,79;959244216812;24.060,93;9346244018259
2012-04-21;24.244,67;6245188750706;27.805,10;5439673736883;27.060,88;7509604400483;27.200,51;50860972624;49.979,79;959244216812;24.060,93;9346244018259
2012-04-22;24.244,67;6245188750706;27.805,10;5439673736883;27.060,88;7509604400483;27.200,51;50860972624;49.979,79;959244216812;24.060,93;9346244018259
2012-04-23;24.272,42;6253065571778;27.832,88;5443420004932;27.088,59;7517182823578;27.233,88;48453989781;50.016,60;959978702982;24.091,95;9357430996185
2012-04-24;24.226,29;6241910763173;27.784,34;5431585415775;27.044,89;7503922469216;27.171,17;48331556217;49.926,00;958293999613;24.055,22;9342071834646
2012-04-25;24.230,73;6242339432310;27.782,52;5432031837418;27.037,92;7503228849408;27.176,12;47160345116;49.939,93;958734709360;24.050,90;9341425209680
2012-04-26;24.267,85;6252019877473;27.827,58;5440042535590;27.073,45;7511042235234;27.209,84;47358027018;50.017,75;960348575562;24.084,68;9354739675499
2012-04-27;24.280,68;6253255629441;27.823,70;5437518131795;27.078,11;7513182704444;27.200,61;46857782264;50.061,09;961256048808;24.086,45;9354105658487
2012-04-28;24.280,68;6253255629441;27.823,70;5437518131795;27.078,11;7513182704444;27.200,61;46857782264;50.061,09;961256048808;24.086,45;9354105658487
2012-04-29;24.280,68;6253255629441;27.823,70;5437518131795;27.078,11;7513182704444;27.200,61;46857782264;50.061,09;961256048808;24.086,45;9354105658487
2012-04-30;24.329,29;6258911687419;27.879,94;5442552966231;27.129,82;7519501409852;27.235,89;46915133093;50.137,29;961374020244;24.134,27;9364822584708
2012-05-01;24.329,29;6258911687419;27.879,94;5442552966231;27.129,82;7519501409852;27.235,89;46915133093;50.137,29;961374020244;24.134,27;9364822584708
2012-05-02;24.375,23;6269692237335;27.934,95;5459897506714;27.179,80;7536318439156;27.300,84;47769514607;50.246,68;961134988773;24.181,04;9375701046484
2012-05-03;24.383,51;6269520417660;27.948,48;5461630529367;27.195,27;7538684636241;27.309,79;48077822383;50.270,94;963203990927;24.188,18;9378331976063
2012-05-04;24.295,41;6246048886136;27.839,96;5439775140237;27.089,24;7508777361863;27.209,72;47842243778;50.092,37;959628352259;24.092,96;9341645612056
2012-05-05;24.295,41;6246048886136;27.839,96;5439775140237;27.089,24;7508777361863;27.209,72;47842243778;50.092,37;959628352259;24.092,96;9341645612056
2012-05-06;24.295,41;6246048886136;27.839,96;5439775140237;27.089,24;7508777361863;27.209,72;47842243778;50.092,37;959628352259;24.092,96;9341645612056
2012-05-07;24.230,99;6229015758500;27.758,86;5424715147187;27.026,11;7489081506499;27.147,98;47782975882;49.977,47;957513112476;24.025,33;9315382165506
2012-05-08;24.224,95;6222888155023;27.761,58;5425711043951;27.023,47;7487661099430;27.146,42;47692712909;49.965,57;957636361277;24.034,14;9319017953347
2012-05-09;24.184,89;6212254235056;27.720,96;5416676392707;26.990,36;7478693823809;27.118,81;47682875366;49.914,04;956736511990;24.002,50;9304681709909
2012-05-10;24.136,42;6200624854038;27.662,81;5406482106238;26.938,89;7463100365765;27.056,75;47824730061;49.819,85;955056042818;23.960,65;9286724000342
2012-05-11;24.077,16;6186468006110;27.596,59;5390766131173;26.860,74;7439095471894;27.003,47;47854070197;49.696,06;952690310056;23.901,30;9264941918601
2012-05-12;24.077,16;6186468006110;27.596,59;5390766131173;26.860,74;7439095471894;27.003,47;47854070197;49.696,06;952690310056;23.901,30;9264941918601
2012-05-13;24.077,16;6186468006110;27.596,59;5390766131173;26.860,74;7439095471894;27.003,47;47854070197;49.696,06;952690310056;23.901,30;9264941918601
2012-05-14;24.069,04;6183500265190;27.594,98;5390951279136;26.858,48;7440322421857;26.997,85;48176374133;49.692,64;953325142374;23.894,35;9276387924051
2012-05-15;24.001,53;6171328971435;27.496,02;5380665934642;26.781,44;7429372220701;26.900,68;51207976227;49.554,57;948472861791;23.835,42;9251205517579
2012-05-16;23.986,23;6171583251212;27.474,81;5376634779927;26.769,81;7431124792281;26.872,95;51991200427;49.516,16;950295633892;23.816,31;9246595857921
2012-05-17;23.938,89;6158253930895;27.441,11;5369688303740;26.728,92;7421049262770;26.815,21;51503760500;49.398,55;948117150146;23.774,95;9234187901444
2012-05-18;23.890,67;6145098532112;27.385,87;5354731613128;26.682,81;7400868523606;26.743,66;51359541172;49.289,82;945921175369;23.731,75;9217059673771
2012-05-19;23.890,67;6145098532112;27.385,87;5354731613128;26.682,81;7400868523606;26.743,66;51359541172;49.289,82;945921175369;23.731,75;9217059673771
2012-05-20;23.890,67;6145098532112;27.385,87;5354731613128;26.682,81;7400868523606;26.743,66;51359541172;49.289,82;945921175369;23.731,75;9217059673771
2012-05-21;23.890,67;6145098532112;27.385,87;5354731613128;26.682,81;7400868523606;26.743,66;51359541172;49.289,82;945921175369;23.731,75;9217059673771
2012-05-22;23.848,42;6131375083158;27.329,38;5338995349078;26.622,51;7379607797370;26.704,74;51278402208;49.198,65;944147968448;23.682,77;9196164401310
2012-05-23;23.838,16;6126587656524;27.316,87;5329424061682;26.603,07;7366875240308;26.722,21;50871208188;49.207,04;944398507542;23.660,68;9187687507825
2012-05-24;23.773,13;6106793445060;27.238,76;5302010054382;26.534,10;7337233815912;26.613,13;50264974223;49.040,38;941008495103;23.604,95;9161084285080
2012-05-25;23.793,08;6105727629078;27.264,36;5292560855335;26.556,68;7331007192014;26.656,00;50429378904;49.089,42;941671573973;23.621,74;9164755251123
2012-05-26;23.793,08;6105727629078;27.264,36;5292560855335;26.556,68;7331007192014;26.656,00;50429378904;49.089,42;941671573973;23.621,74;9164755251123
2012-05-27;23.793,08;6105727629078;27.264,36;5292560855335;26.556,68;7331007192014;26.656,00;50429378904;49.089,42;941671573973;23.621,74;9164755251123
2012-05-28;23.869,10;6122965765600;27.365,60;5306652000038;26.656,77;7355185214570;26.715,33;50278729343;49.210,65;944055536845;23.694,67;9192283972074
2012-05-29;23.903,71;6129787095278;27.414,89;5309931342492;26.690,85;7359203152176;26.752,20;50369059039;49.275,55;945271929879;23.728,42;9204616957875
2012-05-30;24.007,79;6152434657527;27.542,12;5327104249520;26.808,18;7387260494735;26.886,48;49587099871;49.501,45;949644506727;23.835,14;9244093077539
2012-05-31;24.029,59;6147231671466;27.533,08;5312571012371;26.803,15;7374050416226;26.852,26;49480666444;49.512,33;948055378597;23.851,16;9240269424188
2012-06-01;24.048,62;6147131505052;27.558,28;5316813017972;26.818,66;7379464158876;26.880,48;51457758942;49.550,32;944892680950;23.874,26;9239904975306
2012-06-02;24.048,62;6147131505052;27.558,28;5316813017972;26.818,66;7379464158876;26.880,48;51457758942;49.550,32;944892680950;23.874,26;9239904975306
2012-06-03;24.048,62;6147131505052;27.558,28;5316813017972;26.818,66;7379464158876;26.880,48;51457758942;49.550,32;944892680950;23.874,26;9239904975306
2012-06-04;23.939,72;6115955674646;27.433,75;5288343157396;26.702,75;7344493470164;26.768,97;51410628292;49.338,94;943920692486;23.763,29;9193736867484
2012-06-05;23.771,72;6068887683657;27.264,10;5248117114978;26.528,92;7291108269904;26.619,28;50918856268;49.035,81;938003796305;23.600,89;9128835677261
2012-06-06;23.764,09;6064231483423;27.246,54;5237933843662;26.499,88;7278588899483;26.604,86;50589794878;49.005,11;937420225736;23.583,49;9121876258846
2012-06-07;23.821,66;6075682807389;27.327,17;5244721871255;26.587,27;7296223761651;26.700,76;50867961215;49.169,36;940602927189;23.660,11;9148458131900
2012-06-08;23.797,44;6066400988839;27.309,15;5234428548194;26.564,60;7282593511230;26.715,46;50591008318;49.155,28;940463205327;23.641,68;9136684429390
2012-06-09;23.797,44;6066400988839;27.309,15;5234428548194;26.564,60;7282593511230;26.715,46;50591008318;49.155,28;940463205327;23.641,68;9136684429390
2012-06-10;23.797,44;6066400988839;27.309,15;5234428548194;26.564,60;7282593511230;26.715,46;50591008318;49.155,28;940463205327;23.641,68;9136684429390
2012-06-11;23.854,39;6079177367259;27.370,34;5238373720301;26.621,44;7295175947773;26.747,77;50635961253;49.234,74;942145722141;23.695,16;9156716063615
2012-06-12;23.825,49;6069504360336;27.325,82;5218250664482;26.594,22;7277735294370;26.723,61;50741132893;49.224,08;942051351493;23.664,24;9143177373033
2012-06-13;23.857,11;6076722328420;27.369,84;5219962850164;26.624,75;7283008313962;26.770,50;51233387889;49.271,00;943015401133;23.705,42;9161350808855
2012-06-14;23.812,79;6068505947252;27.311,51;5208396164723;26.571,69;7275959641719;26.711,53;52385344816;49.178,38;942100774131;23.655,33;9154032009164
2012-06-15;23.796,64;6060860086404;27.310,55;5213852195143;26.563,52;7279161899682;26.711,56;54601942639;49.162,55;939416705133;23.652,05;9153404555237
2012-06-16;23.796,64;6060860086404;27.310,55;5213852195143;26.563,52;7279161899682;26.711,56;54601942639;49.162,55;939416705133;23.652,05;9153404555237
2012-06-17;23.796,64;6060860086404;27.310,55;5213852195143;26.563,52;7279161899682;26.711,56;54601942639;49.162,55;939416705133;23.652,05;9153404555237
2012-06-18;23.858,54;6074687501269;27.371,83;5221151587458;26.637,70;7296767711272;26.798,65;54790072204;49.291,91;941728095535;23.718,30;9177620068842
2012-06-19;23.923,41;6089379009097;27.447,15;5231792548473;26.708,29;7313099813314;26.862,33;54264912916;49.411,66;946759978404;23.780,63;9201401886723
2012-06-20;23.949,59;6094218572951;27.471,74;5232138228859;26.735,83;7320103293190;26.910,02;54347932797;49.456,50;947486059141;23.807,23;9210725855071
2012-06-21;23.994,47;6103750471351;27.520,72;5239780874120;26.787,18;7329771955786;26.960,45;54251287916;49.553,32;949299101545;23.850,22;9226463983122
2012-06-22;23.921,22;6083243589129;27.446,06;5224197389672;26.712,43;7311045186931;26.873,11;53907620405;49.420,39;946737469668;23.782,96;9199534402037
2012-06-23;23.921,22;6083243589129;27.446,06;5224197389672;26.712,43;7311045186931;26.873,11;53907620405;49.420,39;946737469668;23.782,96;9199534402037
2012-06-24;23.921,22;6083243589129;27.446,06;5224197389672;26.712,43;7311045186931;26.873,11;53907620405;49.420,39;946737469668;23.782,96;9199534402037
2012-06-25;23.939,71;6087084318668;27.468,29;5230538820174;26.722,94;7312396223335;26.868,42;53985270912;49.415,93;946759910670;23.795,16;9204104140637
