
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
2009-01-15;15.847,63;1894244713231;16.009,60;1634002511995;15.824,91;2307389069010;15.946,18;221834909380;15.638,81;2606171408036
2009-01-16;15.791,18;1887509224811;15.910,10;1626258073210;15.755,50;2302026928310;15.857,47;221821602649;15.549,67;2591361070156
2009-01-17;15.791,18;1887509224811;15.910,10;1626258073210;15.755,50;2302026928310;15.857,47;221821602649;15.549,67;2591361070156
2009-01-18;15.791,18;1887509224811;15.910,10;1626258073210;15.755,50;2302026928310;15.857,47;221821602649;15.549,67;2591361070156
2009-01-19;15.896,21;1905667309822;16.013,71;1640247985000;15.871,69;2323875098899;15.963,32;223131828475;15.664,89;2621656095610
2009-01-20;15.909,62;1907442045572;16.085,60;1647759202879;15.886,30;2326346908272;15.985,72;223602348533;15.690,49;2626964640542
2009-01-21;15.699,56;1882352482512;15.939,98;1632302702821;15.686,79;2296564834454;15.811,17;221415369559;15.493,28;2594174984998
2009-01-22;15.738,22;1886497556739;15.894,83;1627356782568;15.718,70;2300652789176;15.790,74;220904740550;15.511,47;2596644833792
2009-01-23;15.715,72;1883602354195;15.886,92;1626436484538;15.722,11;2301581482883;15.803,42;221625681717;15.509,78;2596129043599
2009-01-24;15.715,72;1883602354195;15.886,92;1626436484538;15.722,11;2301581482883;15.803,42;221625681717;15.509,78;2596129043599
2009-01-25;15.715,72;1883602354195;15.886,92;1626436484538;15.722,11;2301581482883;15.803,42;221625681717;15.509,78;2596129043599
2009-01-26;15.695,49;1880879269040;15.856,89;1623034390493;15.693,88;2296945685800;15.750,53;220908633197;15.478,40;2590975168214
2009-01-27;15.799,05;1893205607822;15.946,64;1632129936919;15.797,19;2311682135350;15.845,08;222262682478;15.572,14;2606417293105
2009-01-28;15.910,73;1906397145969;16.042,86;1641705821832;15.906,53;2327865456396;15.946,61;223634787604;15.675,13;2623663107125
2009-01-29;16.110,59;1929937894501;16.224,83;1660070547882;16.095,82;2355388966878;16.108,56;225953928544;15.851,56;2653120603049
2009-01-30;16.047,68;1914272388785;16.204,20;1655277736590;16.035,84;2339324351100;16.091,01;224640003541;15.837,90;2650836179886
2009-01-31;16.047,68;1914272388785;16.204,20;1655277736590;16.035,84;2339324351100;16.091,01;224640003541;15.837,90;2650836179886
2009-02-01;16.047,68;1914272388785;16.204,20;1655277736590;16.035,84;2339324351100;16.091,01;224640003541;15.837,90;2650836179886
2009-02-02;15.985,07;1907317853597;16.159,38;1649901865896;15.976,69;2328884565676;16.034,29;222444732940;15.771,48;2638478260931
2009-02-03;15.926,64;1899341442540;16.091,18;1642185994448;15.920,16;2320098138610;15.983,54;221416900517;15.712,49;2615171089948
2009-02-04;16.020,99;1910620110238;16.174,39;1650412801393;16.018,98;2334187488596;16.052,23;223427363771;15.796,96;2628594721493
2009-02-05;16.099,27;1919645642150;16.274,64;1660015621048;16.089,64;2344685267871;16.124,50;224288966698;15.882,04;2642269004022
2009-02-06;16.156,65;1926359171824;16.334,83;1666437672814;16.158,01;2353408737035;16.186,65;225157317745;15.947,69;2652790443335
2009-02-07;16.156,65;1926359171824;16.334,83;1666437672814;16.158,01;2353408737035;16.186,65;225157317745;15.947,69;2652790443335
2009-02-08;16.156,65;1926359171824;16.334,83;1666437672814;16.158,01;2353408737035;16.186,65;225157317745;15.947,69;2652790443335
2009-02-09;16.371,97;1951541260328;16.535,25;1686556779245;16.365,47;2383872700665;16.382,21;227797391784;16.153,53;2686621578492
2009-02-10;16.416,34;1956556593602;16.608,38;1693493539091;16.411,71;2390153719441;16.447,77;228715476345;16.217,91;2697929669529
2009-02-11;16.224,17;1933665886568;16.442,76;1676028697424;16.234,37;2365120491834;16.288,18;226384909978;16.048,12;2670323537404
2009-02-12;16.197,86;1932374191827;16.393,16;1671063899903;16.202,72;2360041621928;16.217,98;225428009607;16.004,65;2664346863854
2009-02-13;16.098,46;1924465134881;16.286,50;1661651745895;16.126,77;2354293827055;16.094,54;223724543549;15.921,25;2653120095436
2009-02-14;16.098,46;1924465134881;16.286,50;1661651745895;16.126,77;2354293827055;16.094,54;223724543549;15.921,25;2653120095436
2009-02-15;16.098,46;1924465134881;16.286,50;1661651745895;16.126,77;2354293827055;16.094,54;223724543549;15.921,25;2653120095436
2009-02-16;16.182,29;1935884611319;16.316,77;1667898499208;16.195,51;2368282455486;16.133,12;222493130749;15.985,35;2669755083447
2009-02-17;16.187,01;1937612816422;16.326,98;1669077316465;16.189,78;2368892304958;16.145,60;224173155866;15.995,69;2672271503226
2009-02-18;15.963,00;1910727847876;16.113,09;1648295922775;15.982,57;2339121230130;15.966,49;221680374377;15.785,33;2638849930794
2009-02-19;15.921,29;1906121168147;16.042,20;1641124594635;15.941,10;2333124678753;15.887,05;220639260043;15.737,19;2630891580870
2009-02-20;15.981,62;1913978929158;16.094,24;1646436381909;15.998,09;2341524606146;15.958,33;221835084860;15.790,61;2641790070362
2009-02-21;15.981,62;1913978929158;16.094,24;1646436381909;15.998,09;2341524606146;15.958,33;221835084860;15.790,61;2641790070362
2009-02-22;15.981,62;1913978929158;16.094,24;1646436381909;15.998,09;2341524606146;15.958,33;221835084860;15.790,61;2641790070362
2009-02-23;15.867,75;1900188217409;15.977,10;1634045282549;15.893,56;2327404916582;15.885,41;221117743097;15.685,61;2624418959929
2009-02-24;15.766,97;1888125002185;15.887,23;1625708300962;15.785,32;2310601715284;15.805,10;220198651298;15.584,78;2607337777999
2009-02-25;15.746,68;1885522502255;15.823,39;1618695633931;15.760,59;2306940094057;15.693,12;218819042223;15.541,70;2599989622520
2009-02-26;15.746,27;1885101301703;15.821,58;1618132709215;15.754,55;2305675748743;15.702,24;218992604625;15.543,17;2600105863609
2009-02-27;15.770,63;1879663367351;15.879,11;1622469937008;15.775,71;2302963508591;15.711,30;218507046459;15.569,32;2605394570466
2009-02-28;15.770,63;1879663367351;15.879,11;1622469937008;15.775,71;2302963508591;15.711,30;218507046459;15.569,32;2605394570466
2009-03-01;15.770,63;1879663367351;15.879,11;1622469937008;15.775,71;2302963508591;15.711,30;218507046459;15.569,32;2605394570466
2009-03-02;15.641,94;1864256531529;15.746,76;1609253321997;15.648,62;2283007905859;15.597,65;215710381806;15.451,75;2584620615513
2009-03-03;15.407,33;1835754070736;15.524,51;1585434788364;15.410,62;2247932454535;15.370,69;212473503020;15.218,13;2532229541566
2009-03-04;15.358,86;1829627072372;15.437,53;1575559503997;15.350,97;2238554034273;15.308,33;212711012420;15.153,85;2521549836259
2009-03-05;15.521,63;1848607529941;15.572,54;1589143405501;15.519,94;2262989097627;15.473,11;214921231014;15.303,05;2546032870928
2009-03-06;15.402,79;1834044510582;15.500,39;1581105485435;15.392,22;2243828640115;15.376,18;213588587770;15.192,25;2527610366435
2009-03-07;15.402,79;1834044510582;15.500,39;1581105485435;15.392,22;2243828640115;15.376,18;213588587770;15.192,25;2527610366435
2009-03-08;15.402,79;1834044510582;15.500,39;1581105485435;15.392,22;2243828640115;15.376,18;213588587770;15.192,25;2527610366435
2009-03-09;15.375,91;1829690481744;15.461,22;1576001509939;15.371,77;2239877621453;15.323,50;212778405417;15.164,38;2522281008221
2009-03-10;15.336,49;1824499756818;15.418,06;1570901373251;15.324,29;2231793928485;15.292,84;212358192128;15.121,36;2514968571536
2009-03-11;15.568,54;1851879374272;15.607,47;1588736306432;15.561,98;2266412377889;15.488,07;215037692180;15.335,60;2550974874058
2009-03-12;15.645,18;1860593391377;15.709,35;1597163514053;15.643,61;2279768920041;15.594,96;216541015215;15.428,49;2566790060039
2009-03-13;15.707,63;1870886962027;15.768,32;1604598247981;15.707,04;2291723876073;15.642,85;217207208148;15.490,66;2578108247481
2009-03-14;15.707,63;1870886962027;15.768,32;1604598247981;15.707,04;2291723876073;15.642,85;217207208148;15.490,66;2578108247481
2009-03-15;15.707,63;1870886962027;15.768,32;1604598247981;15.707,04;2291723876073;15.642,85;217207208148;15.490,66;2578108247481
2009-03-16;15.829,34;1885606877864;15.894,48;1618925842294;15.839,83;2313880735816;15.760,57;217175767384;15.609,05;2605281588993
2009-03-17;15.873,90;1889714638931;15.961,03;1623707822848;15.882,79;2318555435083;15.804,75;217480530802;15.661,91;2611266573950
2009-03-18;15.911,90;1892089615961;15.989,33;1625639206685;15.928,81;2321236292345;15.838,25;219524794149;15.699,78;2617190660068
2009-03-19;16.042,52;1906764158063;16.103,04;1631831432493;16.073,29;2341051586754;15.991,38;221559734981;15.824,25;2637208276023
2009-03-20;16.070,21;1908600116968;16.151,15;1632576174567;16.105,05;2341192218417;16.035,05;222348153735;15.865,90;2641136976222
2009-03-21;16.070,21;1908600116968;16.151,15;1632576174567;16.105,05;2341192218417;16.035,05;222348153735;15.865,90;2641136976222
2009-03-22;16.070,21;1908600116968;16.151,15;1632576174567;16.105,05;2341192218417;16.035,05;222348153735;15.865,90;2641136976222
2009-03-23;15.998,90;1898562137250;16.110,59;1625961512949;16.037,68;2330026518265;15.994,07;221463140336;15.810,58;2630135099081
2009-03-24;16.283,67;1930422552695;16.342,71;1647624960798;16.327,93;2369453266955;16.238,10;224860192879;16.078,43;2672574046890
2009-03-25;16.257,41;1925960777725;16.363,77;1647066302881;16.285,33;2361188140544;16.231,08;224534671530;16.058,01;2668222834726
2009-03-26;16.313,82;1931961774265;16.383,42;1647748526331;16.341,09;2366888385617;16.266,80;225057504586;16.098,46;2674373592740
2009-03-27;16.411,36;1943017678215;16.479,16;1656147245049;16.430,68;2377824021738;16.356,64;226098739381;16.195,84;2690353622591
2009-03-28;16.411,36;1943017678215;16.479,16;1656147245049;16.430,68;2377824021738;16.356,64;226098739381;16.195,84;2690353622591
2009-03-29;16.411,36;1943017678215;16.479,16;1656147245049;16.430,68;2377824021738;16.356,64;226098739381;16.195,84;2690353622591
2009-03-30;16.317,82;1931256422015;16.421,12;1648815738090;16.321,41;2360922418215;16.266,79;224872239845;16.113,58;2676264749091
2009-03-31;16.084,86;1893424776249;16.189,78;1627807593607;16.087,58;2320780861732;16.022,78;220579678659;15.863,18;2634993216500
2009-04-01;16.112,36;1893151674726;16.206,16;1629246479988;16.121,68;2322365302187;16.052,76;219349417447;15.906,14;2641191346120
2009-04-02;16.199,90;1902313373896;16.282,68;1636947898123;16.213,74;2334855556253;16.129,33;221067452079;15.990,27;2655372696301
2009-04-03;16.468,04;1933941701832;16.546,19;1663070453826;16.483,06;2372494374631;16.417,10;225031966176;16.262,73;2683336431062
2009-04-04;16.468,04;1933941701832;16.546,19;1663070453826;16.483,06;2372494374631;16.417,10;225031966176;16.262,73;2683336431062
2009-04-05;16.468,04;1933941701832;16.546,19;1663070453826;16.483,06;2372494374631;16.417,10;225031966176;16.262,73;2683336431062
2009-04-06;16.533,23;1940815102000;16.627,84;1671509233320;16.577,78;2385108840900;16.530,77;226530075344;16.348,18;2696596753222
2009-04-07;16.551,12;1942434390874;16.645,12;1672649270953;16.586,44;2385417625296;16.553,31;226844784505;16.356,37;2697493727208
2009-04-08;16.453,90;1931095289840;16.556,93;1662887581422;16.487,43;2371627654863;16.445,75;225242934229;16.260,12;2681411946330
2009-04-09;16.480,74;1934743396429;16.565,71;1663632677648;16.523,14;2376579291360;16.467,91;225546554049;16.284,92;2684311933059
2009-04-10;16.480,74;1934743396429;16.565,71;1663632677648;16.523,14;2376579291360;16.467,91;225546554049;16.284,92;2684311933059
2009-04-11;16.480,74;1934743396429;16.565,71;1663632677648;16.523,14;2376579291360;16.467,91;225546554049;16.284,92;2684311933059
2009-04-12;16.480,74;1934743396429;16.565,71;1663632677648;16.523,14;2376579291360;16.467,91;225546554049;16.284,92;2684311933059
2009-04-13;16.689,62;1959002233966;16.734,31;1680808202743;16.705,98;2402557669506;16.647,91;227832661535;16.476,05;2716086056200
2009-04-14;16.775,34;1969500816185;16.830,93;1690950356778;16.819,81;2419866856535;16.749,42;229369113120;16.571,03;2732396847781
2009-04-15;16.858,71;1980080561921;16.950,59;1704719338497;16.904,00;2433886452078;16.860,44;228861950453;16.653,07;2740268345906
2009-04-16;16.881,06;1985705643656;16.958,46;1706211117809;16.925,48;2441919757933;16.862,27;230041385805;16.672,80;2743576658271
2009-04-17;16.957,51;1995420091246;17.039,57;1717430635081;17.003,60;2455389874264;16.933,53;231276627483;16.749,70;2756418586960
2009-04-18;16.957,51;1995420091246;17.039,57;1717430635081;17.003,60;2455389874264;16.933,53;231276627483;16.749,70;2756418586960
2009-04-19;16.957,51;1995420091246;17.039,57;1717430635081;17.003,60;2455389874264;16.933,53;231276627483;16.749,70;2756418586960
2009-04-20;16.990,31;2003739156433;17.079,15;1723821649961;17.020,13;2463204704550;16.963,91;231692833298;16.774,58;2775725348062
2009-04-21;16.838,52;1987387232227;16.944,90;1711867229293;16.865,14;2443003583932;16.820,00;229954992703;16.629,52;2753312181726
2009-04-22;16.854,46;1989960216998;16.956,05;1714585709725;16.899,27;2449039680095;16.809,07;229930513157;16.652,26;2758952881303
2009-04-23;16.895,67;1996044479940;16.995,19;1719743276629;16.940,67;2456647996799;16.868,87;230664125057;16.687,67;2766030295066
2009-04-24;16.955,49;2004325434977;17.055,48;1726794763313;17.011,53;2468592613717;16.938,82;231698423354;16.754,67;2778109497973
2009-04-25;16.955,49;2004325434977;17.055,48;1726794763313;17.011,53;2468592613717;16.938,82;231698423354;16.754,67;2778109497973
2009-04-26;16.955,49;2004325434977;17.055,48;1726794763313;17.011,53;2468592613717;16.938,82;231698423354;16.754,67;2778109497973
2009-04-27;17.085,76;2020274640392;17.168,43;1741224925902;17.133,16;2486892035373;17.073,72;233561615651;16.871,77;2798492947008
2009-04-28;17.011,30;2012019772700;17.094,89;1736024348568;17.056,83;2477409863130;17.018,74;232822389361;16.805,69;2788585354550
2009-04-29;16.945,15;2004270839136;17.032,78;1729727522305;17.000,29;2469663961219;16.931,79;231557317162;16.740,84;2778408506504
2009-04-30;17.130,33;2019528528755;17.227,45;1749148781442;17.186,36;2489465582362;17.115,15;233060505394;16.926,23;2809572674027
2009-05-01;17.130,33;2019528528755;17.227,45;1749148781442;17.186,36;2489465582362;17.115,15;233060505394;16.926,23;2809572674027
2009-05-02;17.130,33;2019528528755;17.227,45;1749148781442;17.186,36;2489465582362;17.115,15;233060505394;16.926,23;2809572674027
2009-05-03;17.130,33;2019528528755;17.227,45;1749148781442;17.186,36;2489465582362;17.115,15;233060505394;16.926,23;2809572674027
2009-05-04;17.255,32;2034653585900;17.332,99;1758304580717;17.267,75;2503376722373;17.238,72;232838317015;17.030,58;2824129326068
2009-05-05;17.476,72;2061184914508;17.544,05;1779115155827;17.476,40;2533910224564;17.435,73;236610907770;17.239,04;2843391664785
2009-05-06;17.576,94;2074009523051;17.659,62;1791757559310;17.584,86;2551512426135;17.575,72;238598691576;17.332,36;2859858364939
2009-05-07;17.724,06;2092751455422;17.796,74;1807803070422;17.748,34;2577087601696;17.717,88;240611206138;17.472,88;2883892270266
2009-05-08;17.711,04;2092164202095;17.819,45;1813235416687;17.729,31;2577236246722;17.738,09;240904357394;17.474,40;2884922957298
2009-05-09;17.711,04;2092164202095;17.819,45;1813235416687;17.729,31;2577236246722;17.738,09;240904357394;17.474,40;2884922957298
2009-05-10;17.711,04;2092164202095;17.819,45;1813235416687;17.729,31;2577236246722;17.738,09;240904357394;17.474,40;2884922957298
2009-05-11;17.886,12;2115836107291;17.960,48;1831175411931;17.903,08;2607253820807;17.901,71;243174003949;17.629,08;2913461516880
2009-05-12;17.866,27;2116685295469;17.975,40;1835751407727;17.883,59;2608339349869;17.905,31;243220637895;17.621,10;2913742250189
2009-05-13;17.864,62;2119712711156;17.956,91;1838471624611;17.860,83;2612002012645;17.906,83;243242454534;17.616,75;2914877300657
2009-05-14;17.732,50;2107433993330;17.850,55;1833809453920;17.728,06;2600698047655;17.793,13;241757699963;17.495,30;2897237727412
2009-05-15;17.642,50;2104480646501;17.744,52;1831930703797;17.662,27;2601023366616;17.666,68;238681960362;17.391,80;2881240171937
2009-05-16;17.642,50;2104480646501;17.744,52;1831930703797;17.662,27;2601023366616;17.666,68;238681960362;17.391,80;2881240171937
2009-05-17;17.642,50;2104480646501;17.744,52;1831930703797;17.662,27;2601023366616;17.666,68;238681960362;17.391,80;2881240171937
2009-05-18;17.673,40;2115489127794;17.776,68;1841766853816;17.674,98;2613072575074;17.711,18;239836239505;17.423,10;2902460105541
2009-05-19;17.903,01;2145954823843;17.987,35;1867138911121;17.920,71;2656860341454;17.906,93;244291788291;17.644,34;2941681759826
2009-05-20;18.074,43;2169790574345;18.153,29;1887032613832;18.079,98;2682740148382;18.103,62;246980382650;17.815,19;2971310202151
2009-05-21;18.074,43;2169790574345;18.153,29;1887032613832;18.079,98;2682740148382;18.103,62;246980382650;17.815,19;2971310202151
2009-05-22;18.068,40;2171037509057;18.160,78;1891367936084;18.076,14;2684293296056;18.128,87;247457334747;17.820,02;2974103709051
2009-05-23;18.068,40;2171037509057;18.160,78;1891367936084;18.076,14;2684293296056;18.128,87;247457334747;17.820,02;2974103709051
2009-05-24;18.068,40;2171037509057;18.160,78;1891367936084;18.076,14;2684293296056;18.128,87;247457334747;17.820,02;2974103709051
2009-05-25;18.048,70;2170640597198;18.124,35;1890406173827;18.065,55;2686035678344;18.100,59;247137355453;17.793,28;2972987980598
2009-05-26;18.115,83;2180995179501;18.187,36;1899405033220;18.125,18;2698989028348;18.174,34;248367957508;17.864,48;2986936428811
2009-05-27;18.180,76;2190827153328;18.250,24;1908204802826;18.208,16;2713713200195;18.231,22;249162477102;17.929,03;2999922368968
2009-05-28;18.215,85;2196941955825;18.293,92;1914368797782;18.235,73;2719854581088;18.287,01;250188676303;17.973,14;3009144437646
2009-05-29;18.211,87;2195243774544;18.297,34;1916297554408;18.254,30;2718289488867;18.282,38;246729596915;17.964,61;3008619026552
2009-05-30;18.211,87;2195243774544;18.297,34;1916297554408;18.254,30;2718289488867;18.282,38;246729596915;17.964,61;3008619026552
2009-05-31;18.211,87;2195243774544;18.297,34;1916297554408;18.254,30;2718289488867;18.282,38;246729596915;17.964,61;3008619026552
2009-06-01;18.364,14;2219035885177;18.436,35;1932935827648;18.405,85;2745205931583;18.444,38;247261827563;18.116,63;3033238368429
2009-06-02;18.542,16;2245027875256;18.590,01;1951783578141;18.611,42;2778962346665;18.614,86;251234745839;18.307,86;3051106241708
2009-06-03;18.693,49;2264827852129;18.775,04;1973158344103;18.750,54;2801850611993;18.790,25;253605931730;18.466,48;3077956877610
2009-06-04;18.619,38;2257013374246;18.701,49;1967955665755;18.648,87;2789139646872;18.727,78;253080892474;18.386,91;3065623047101
2009-06-05;18.612,49;2258391462902;18.706,53;1971774095578;18.688,90;2797801391263;18.702,40;252748383765;18.387,00;3067733023974
2009-06-06;18.612,49;2258391462902;18.706,53;1971774095578;18.688,90;2797801391263;18.702,40;252748383765;18.387,00;3067733023974
2009-06-07;18.612,49;2258391462902;18.706,53;1971774095578;18.688,90;2797801391263;18.702,40;252748383765;18.387,00;3067733023974
2009-06-08;18.681,82;2269779267819;18.765,78;1982421695500;18.720,73;2807667944595;18.773,81;253988720102;18.454,73;3081978921550
2009-06-09;18.597,01;2262466236743;18.689,49;1978347985799;18.648,07;2802476903282;18.693,35;252925881078;18.373,43;3071343301764
2009-06-10;18.616,21;2267963160541;18.699,89;1984435272104;18.675,80;2813052947562;18.713,61;253500315937;18.385,57;3076459832788
2009-06-11;18.734,13;2285012309265;18.820,60;2000674285084;18.784,43;2833950582137;18.817,36;254943118635;18.506,54;3098067387147
2009-06-12;18.818,63;2300055379979;18.916,47;2014980561408;18.886,68;2854266685907;18.898,64;256659414331;18.593,50;3115086394189
2009-06-13;18.818,63;2300055379979;18.916,47;2014980561408;18.886,68;2854266685907;18.898,64;256659414331;18.593,50;3115086394189
2009-06-14;18.818,63;2300055379979;18.916,47;2014980561408;18.886,68;2854266685907;18.898,64;256659414331;18.593,50;3115086394189
2009-06-15;18.819,88;2311153616628;18.908,04;2018950502993;18.867,59;2861198597305;18.906,42;254846039073;18.586,29;3124515872998
2009-06-16;18.653,39;2293806764368;18.739,37;2006545437649;18.683,88;2838575134186;18.746,71;254692336151;18.410,57;3097922120316
2009-06-17;18.511,02;2280149134566;18.609,10;1997563674790;18.544,61;2823819335751;18.609,71;253279467046;18.272,84;3077332604554
2009-06-18;18.326,67;2260799264904;18.427,97;1980959757760;18.370,06;2804858300025;18.428,22;251131034813;18.084,30;3050817437701
2009-06-19;18.233,34;2250806095047;18.357,21;1976508799197;18.286,72;2797140495163;18.369,26;250366994825;18.014,24;3040260811931
2009-06-20;18.233,34;2250806095047;18.357,21;1976508799197;18.286,72;2797140495163;18.369,26;250366994825;18.014,24;3040260811931
2009-06-21;18.233,34;2250806095047;18.357,21;1976508799197;18.286,72;2797140495163;18.369,26;250366994825;18.014,24;3040260811931
2009-06-22;18.310,02;2261532343566;18.419,01;1984859167517;18.369,48;2811748335788;18.450,17;251469762582;18.087,56;3053761978185
2009-06-23;18.103,01;2237412783729;18.232,97;1965304156423;18.147,75;2778957599470;18.270,50;249031520321;17.885,23;3020747112940
2009-06-24;18.022,96;2227989806906;18.143,86;1956728603382;18.068,16;2768066271790;18.174,63;247945862987;17.798,64;3006399394084
2009-06-25;18.081,29;2235652990624;18.200,07;1963662606456;18.139,82;2779101244487;18.229,23;248711749204;17.862,18;3017728259080
2009-06-26;18.182,95;2248040226582;18.288,50;1972545560947;18.262,03;2796181385799;18.317,50;250373506432;17.962,65;3034274078746
2009-06-27;18.182,95;2248040226582;18.288,50;1972545560947;18.262,03;2796181385799;18.317,50;250373506432;17.962,65;3034274078746
2009-06-28;18.182,95;2248040226582;18.288,50;1972545560947;18.262,03;2796181385799;18.317,50;250373506432;17.962,65;3034274078746
2009-06-29;18.182,95;2248040226582;18.288,50;1972545560947;18.262,03;2796181385799;18.317,50;250373506432;17.962,65;3034274078746
2009-06-30;18.308,86;2256367779603;18.420,68;1984750769094;18.367,35;2805263981305;18.453,85;252077058421;18.077,09;3053403082857
2009-07-01;18.305,75;2257720582046;18.423,11;1985009330115;18.364,86;2807764913136;18.448,62;250237343513;18.079,14;3053490556939
2009-07-02;18.394,57;2269120608465;18.526,71;1996012052447;18.460,53;2822957765813;18.525,07;252740570542;18.172,46;3056632618478
2009-07-03;18.331,38;2262129107527;18.472,14;1990411028127;18.373,95;2810050488104;18.454,03;251726463026;18.101,57;3045085541565
2009-07-04;18.331,38;2262129107527;18.472,14;1990411028127;18.373,95;2810050488104;18.454,03;251726463026;18.101,57;3045085541565
2009-07-05;18.331,38;2262129107527;18.472,14;1990411028127;18.373,95;2810050488104;18.454,03;251726463026;18.101,57;3045085541565
2009-07-06;18.330,77;2261925567055;18.462,37;1988543318290;18.362,62;2808438900617;18.443,69;251739216545;18.098,80;3045024072560
2009-07-07;18.252,87;2252586317222;18.379,95;1980316729461;18.306,33;2800298249642;18.374,31;250811264088;18.033,03;3033899513878
2009-07-08;18.203,81;2246624303950;18.332,50;1975697366973;18.238,17;2790711081792;18.331,86;250335633476;17.984,47;3026513418321
2009-07-09;18.104,78;2235061953601;18.230,61;1965485910339;18.159,45;2779361631825;18.235,96;249077004014;17.907,58;3014037246703
2009-07-10;18.149,66;2241418536199;18.267,59;1969921602814;18.215,31;2788415776351;18.272,37;249672602920;17.950,72;3021417128203
2009-07-11;18.149,66;2241418536199;18.267,59;1969921602814;18.215,31;2788415776351;18.272,37;249672602920;17.950,72;3021417128203
2009-07-12;18.149,66;2241418536199;18.267,59;1969921602814;18.215,31;2788415776351;18.272,37;249672602920;17.950,72;3021417128203
2009-07-13;18.118,43;2238011250432;18.249,76;1968801422326;18.185,06;2783638818438;18.237,85;249325857293;17.929,93;3017887995886
2009-07-14;18.152,28;2244305427407;18.254,94;1971257086417;18.242,74;2795681487147;18.268,20;249879843720;17.962,71;3022307375598
2009-07-15;18.308,47;2273100987613;18.419,39;1996183939938;18.397,98;2826170996945;18.416,98;250525489251;18.108,55;3046825739224
2009-07-16;18.308,47;2273100987613;18.419,39;1996183939938;18.397,98;2826170996945;18.416,98;250525489251;18.108,55;3046825739224
2009-07-17;18.632,16;2315866769191;18.750,04;2033039642542;18.684,33;2874918764353;18.734,48;255447253847;18.412,17;3102314111064
2009-07-18;18.632,16;2315866769191;18.750,04;2033039642542;18.684,33;2874918764353;18.734,48;255447253847;18.412,17;3102314111064
2009-07-19;18.632,16;2315866769191;18.750,04;2033039642542;18.684,33;2874918764353;18.734,48;255447253847;18.412,17;3102314111064
2009-07-20;18.679,45;2323033421585;18.798,40;2038941094380;18.723,89;2881322330365;18.776,03;257858675341;18.446,97;3115537705308
2009-07-21;18.870,25;2347259820534;18.977,48;2059611489137;18.908,13;2910108009174;18.956,42;260398031052;18.621,65;3145848568112
2009-07-22;18.916,00;2353741234597;19.032,37;2066505892281;18.944,12;2916631388752;19.008,90;261079933961;18.665,70;3153505778428
2009-07-23;18.890,76;2351137267639;19.018,81;2064613602094;18.927,39;2914286626416;18.990,09;260895530805;18.647,74;3150671848315
2009-07-24;19.026,74;2368724778807;19.155,33;2080242798874;19.075,32;2939190075440;19.108,67;262626393442;18.784,71;3174632476734
2009-07-25;19.026,74;2368724778807;19.155,33;2080242798874;19.075,32;2939190075440;19.108,67;262626393442;18.784,71;3174632476734
2009-07-26;19.026,74;2368724778807;19.155,33;2080242798874;19.075,32;2939190075440;19.108,67;262626393442;18.784,71;3174632476734
2009-07-27;19.109,49;2379838941325;19.245,08;2090626452837;19.151,61;2951725366359;19.183,31;263658854506;18.863,78;3189340551804
2009-07-28;19.189,87;2391058587049;19.324,68;2101237550760;19.230,51;2964860878669;19.254,90;264659657959;18.940,16;3203533654829
