
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
2010-01-28;22.765,17;3079653864933;22.997,37;3064709443134;23.147,19;2870766081258;21.966,81;252022556122;23.483,55;3353427613754
2010-01-29;22.923,30;3098261941378;23.163,19;3083403869100;23.275,83;2883491120265;22.070,82;252964114399;23.648,06;3378203699648
2010-01-30;22.923,30;3098261941378;23.163,19;3083403869100;23.275,83;2883491120265;22.070,82;252964114399;23.648,06;3378203699648
2010-01-31;22.923,30;3098261941378;23.163,19;3083403869100;23.275,83;2883491120265;22.070,82;252964114399;23.648,06;3378203699648
2010-02-01;22.696,90;3060755488385;22.958,54;3060143859440;23.083,40;2861228130861;21.915,63;247186610395;23.438,51;3362100712378
2010-02-02;22.881,08;3087182685670;23.093,75;3078420321895;23.295,50;2888110397565;22.050,75;248862489616;23.625,16;3383466116804
2010-02-03;23.097,38;3116374379143;23.318,60;3108547067230;23.482,19;2911996948933;22.246,17;255585421456;23.841,74;3415231089870
2010-02-04;23.327,08;3148009726102;23.546,74;3139899020584;23.688,37;2938365243901;22.420,33;257683076391;24.053,96;3446072778308
2010-02-05;23.033,31;3110343018158;23.248,20;3101795430129;23.324,11;2894479207213;22.062,85;253660230359;23.707,38;3397243697846
2010-02-06;23.033,31;3110343018158;23.248,20;3101795430129;23.324,11;2894479207213;22.062,85;253660230359;23.707,38;3397243697846
2010-02-07;23.033,31;3110343018158;23.248,20;3101795430129;23.324,11;2894479207213;22.062,85;253660230359;23.707,38;3397243697846
2010-02-08;22.508,21;3040885105420;22.726,66;3033171169426;22.832,71;2834804281583;21.593,92;248371955494;23.188,50;3324811387378
2010-02-09;22.411,03;3028828823074;22.642,12;3022676206061;22.733,85;2823796038500;21.517,02;247597540226;23.097,53;3312650045983
2010-02-10;22.665,69;3063551095011;22.879,72;3053919350191;23.030,32;2859487688543;21.763,60;250556389356;23.378,17;3351992032373
2010-02-11;22.635,73;3057051436528;22.886,87;3052049444579;22.999,06;2853010506686;21.774,90;250825971008;23.368,41;3349719163049
2010-02-12;22.740,67;3072271553838;22.986,16;3068366085073;23.136,86;2869293465534;21.891,92;252298371234;23.492,68;3366746652607
2010-02-13;22.740,67;3072271553838;22.986,16;3068366085073;23.136,86;2869293465534;21.891,92;252298371234;23.492,68;3366746652607
2010-02-14;22.740,67;3072271553838;22.986,16;3068366085073;23.136,86;2869293465534;21.891,92;252298371234;23.492,68;3366746652607
2010-02-15;22.646,63;3071471583809;22.937,83;3073357749974;23.063,45;2869930581411;21.842,87;248578119447;23.426,14;3364647916899
2010-02-16;22.584,47;3065058482212;22.912,73;3072372600590;23.034,04;2870421304912;21.828,56;254622080149;23.387,06;3359158356267
2010-02-17;22.822,35;3098743302474;23.121,89;3103050627857;23.312,64;2907784922895;22.038,20;257230451586;23.633,36;3396740810533
2010-02-18;23.048,58;3130526980891;23.355,57;3134302586005;23.503,84;2932506414710;22.242,52;259787694467;23.857,12;3430970654763
2010-02-19;23.181,65;3149511141732;23.449,65;3147553835877;23.634,36;2949945002510;22.324,36;260787929159;23.959,22;3446534912392
2010-02-20;23.181,65;3149511141732;23.449,65;3147553835877;23.634,36;2949945002510;22.324,36;260787929159;23.959,22;3446534912392
2010-02-21;23.181,65;3149511141732;23.449,65;3147553835877;23.634,36;2949945002510;22.324,36;260787929159;23.959,22;3446534912392
2010-02-22;23.139,57;3144865547750;23.404,73;3142190384844;23.599,45;2946885677358;22.275,60;260219881102;23.912,04;3440515737961
2010-02-23;23.137,21;3145081354369;23.439,53;3147813763624;23.598,16;2947481704726;22.307,45;260835267887;23.940,80;3445460551920
2010-02-24;22.967,33;3122426367871;23.283,76;3127426616162;23.397,15;2922975793684;22.152,14;258990058197;23.761,41;3419803134756
2010-02-25;22.965,30;3123134862131;23.254,95;3124732117463;23.435,88;2929491749145;22.137,94;258929116216;23.760,51;3420888411116
2010-02-26;22.798,45;3096649347091;23.086,57;3098450616527;23.244,69;2900529640464;21.989,00;256909801110;23.590,51;3397635938802
2010-02-27;22.798,45;3096649347091;23.086,57;3098450616527;23.244,69;2900529640464;21.989,00;256909801110;23.590,51;3397635938802
2010-02-28;22.798,45;3096649347091;23.086,57;3098450616527;23.244,69;2900529640464;21.989,00;256909801110;23.590,51;3397635938802
2010-03-01;22.923,71;3109747469798;23.225,63;3118470754476;23.404,17;2923625570954;22.125,75;254833206715;23.732,35;3425890387534
2010-03-02;23.014,36;3123203085939;23.319,71;3131505505325;23.516,07;2938168439350;22.221,82;256012406333;23.829,10;3435182963629
2010-03-03;23.133,40;3139550306086;23.462,94;3150553050659;23.665,46;2954686413985;22.366,48;261581534245;23.970,75;3455806192666
2010-03-04;23.087,34;3133264705813;23.457,31;3149633482673;23.640,62;2952003545205;22.375,16;261734643805;23.946,73;3452804710321
2010-03-05;23.035,62;3125184890272;23.402,75;3138763245024;23.571,59;2941812580732;22.333,63;261264246409;23.885,59;3442065324620
2010-03-06;23.035,62;3125184890272;23.402,75;3138763245024;23.571,59;2941812580732;22.333,63;261264246409;23.885,59;3442065324620
2010-03-07;23.035,62;3125184890272;23.402,75;3138763245024;23.571,59;2941812580732;22.333,63;261264246409;23.885,59;3442065324620
2010-03-08;23.177,12;3142895302945;23.554,05;3156966594898;23.751,89;2962795859408;22.480,67;262964643533;24.049,24;3463501993088
2010-03-09;23.260,96;3151989704202;23.666,62;3170951797429;23.825,49;2971502299035;22.578,56;264097337706;24.150,74;3476985172523
2010-03-10;23.367,69;3167567330987;23.724,31;3178007195467;23.932,39;2985491429803;22.653,15;264712748791;24.238,86;3489600723292
2010-03-11;23.531,10;3190183876837;23.889,93;3201232532245;24.088,22;3005304904531;22.793,49;266396984422;24.405,06;3513818805250
2010-03-12;23.669,90;3210385894280;23.996,76;3218319797955;24.213,84;3024877374410;22.890,58;267615662835;24.528,82;3530592115989
2010-03-13;23.669,90;3210385894280;23.996,76;3218319797955;24.213,84;3024877374410;22.890,58;267615662835;24.528,82;3530592115989
2010-03-14;23.669,90;3210385894280;23.996,76;3218319797955;24.213,84;3024877374410;22.890,58;267615662835;24.528,82;3530592115989
2010-03-15;23.601,84;3210814730103;23.961,12;3221366097783;24.171,61;3031370380013;22.862,73;263875859726;24.483,52;3533951423518
2010-03-16;23.480,86;3196335412789;23.825,98;3205822310019;24.036,90;3017314654287;22.744,90;267058442888;24.350,86;3515498079506
2010-03-17;23.688,18;3227411848068;24.027,55;3234623188581;24.269,61;3049800737365;22.930,34;269597115697;24.573,23;3549954235557
2010-03-18;23.951,49;3266674606020;24.302,09;3274988783368;24.529,24;3085707321280;23.147,78;272312565382;24.842,11;3592232023144
2010-03-19;23.860,02;3255964570060;24.214,56;3264989985634;24.420,54;3075654174545;23.061,65;271347738794;24.748,14;3580532307641
2010-03-20;23.860,02;3255964570060;24.214,56;3264989985634;24.420,54;3075654174545;23.061,65;271347738794;24.748,14;3580532307641
2010-03-21;23.860,02;3255964570060;24.214,56;3264989985634;24.420,54;3075654174545;23.061,65;271347738794;24.748,14;3580532307641
2010-03-22;23.791,13;3246975075683;24.141,21;3255759729123;24.321,80;3062637754095;22.975,10;270533949479;24.667,18;3569939572501
2010-03-23;23.834,81;3253769096756;24.136,36;3256003713950;24.387,70;3071387992910;22.996,09;270795488055;24.699,35;3574822756359
2010-03-24;23.942,22;3268907910442;24.240,10;3269810781595;24.478,93;3083428192752;23.078,31;271789896097;24.811,22;3590983140020
2010-03-25;23.872,58;3259663310114;24.195,93;3264270520416;24.376,68;3071715239687;23.005,61;271013931463;24.732,78;3580372209623
2010-03-26;23.828,60;3254982371108;24.168,89;3261338076134;24.319,44;3064846623631;22.966,94;270555143162;24.688,14;3574613697258
2010-03-27;23.828,60;3254982371108;24.168,89;3261338076134;24.319,44;3064846623631;22.966,94;270555143162;24.688,14;3574613697258
2010-03-28;23.828,60;3254982371108;24.168,89;3261338076134;24.319,44;3064846623631;22.966,94;270555143162;24.688,14;3574613697258
2010-03-29;23.841,57;3257279180804;24.177,91;3263205265656;24.357,38;3070608290867;22.991,80;270931368499;24.714,04;3580557896920
2010-03-30;23.995,52;3278599131942;24.324,58;3282885848719;24.532,22;3093317196994;23.139,89;272726228931;24.875,86;3603901407143
2010-03-31;23.978,48;3271818188140;24.325,17;3279978665818;24.519,62;3087884359104;23.145,76;272278529363;24.862,99;3603204591977
2010-04-01;23.949,22;3267545829861;24.282,95;3274158766849;24.503,07;3088323783831;23.130,72;267153142675;24.831,71;3601688334745
2010-04-02;23.949,22;3267545829861;24.282,95;3274158766849;24.503,07;3088323783831;23.130,72;267153142675;24.831,71;3601688334745
2010-04-03;23.949,22;3267545829861;24.282,95;3274158766849;24.503,07;3088323783831;23.130,72;267153142675;24.831,71;3601688334745
2010-04-04;23.949,22;3267545829861;24.282,95;3274158766849;24.503,07;3088323783831;23.130,72;267153142675;24.831,71;3601688334745
2010-04-05;24.122,39;3292564650396;24.457,05;3298519985691;24.695,69;3113272943947;23.306,09;273926036711;25.017,91;3623618341263
2010-04-06;24.187,77;3301708344296;24.521,36;3307991363220;24.749,17;3121393349237;23.377,36;274840839877;25.079,73;3633486169947
2010-04-07;24.336,27;3322881077550;24.701,24;3332970842325;24.907,84;3142230918704;23.519,74;276545833957;25.255,26;3660050891410
2010-04-08;24.283,82;3316673973920;24.655,55;3328262900758;24.849,74;3136495777770;23.463,78;275891449632;25.190,97;3652036004333
2010-04-09;24.197,64;3305627256912;24.549,83;3315411168223;24.751,56;3125448272733;23.382,82;275117525364;25.095,74;3638327772739
2010-04-10;24.197,64;3305627256912;24.549,83;3315411168223;24.751,56;3125448272733;23.382,82;275117525364;25.095,74;3638327772739
2010-04-11;24.197,64;3305627256912;24.549,83;3315411168223;24.751,56;3125448272733;23.382,82;275117525364;25.095,74;3638327772739
2010-04-12;24.291,97;3320156625648;24.651,78;3329682792198;24.864,01;3141172210482;23.487,77;276578646604;25.201,81;3655089538347
2010-04-13;24.268,86;3318930663799;24.640,45;3329777476941;24.842,10;3140166846793;23.480,06;276572156504;25.192,49;3655703371147
2010-04-14;24.224,18;3315718791138;24.583,57;3325825791232;24.784,37;3135703503110;23.426,87;276072617670;25.135,11;3648981252192
2010-04-15;24.428,52;3348259967390;24.776,78;3362203484632;24.997,52;3173399304665;23.618,52;272538931360;25.343,88;3680602675639
2010-04-16;24.548,88;3367703267006;24.884,54;3382053958588;25.101,57;3190998853999;23.689,20;279783492134;25.460,31;3698138798354
2010-04-17;24.548,88;3367703267006;24.884,54;3382053958588;25.101,57;3190998853999;23.689,20;279783492134;25.460,31;3698138798354
2010-04-18;24.548,88;3367703267006;24.884,54;3382053958588;25.101,57;3190998853999;23.689,20;279783492134;25.460,31;3698138798354
2010-04-19;24.337,81;3347664448712;24.677,45;3357326198647;24.846,56;3169355296236;23.459,67;277365218764;25.226,86;3677891404369
2010-04-20;24.157,09;3324196757032;24.480,44;3334756491180;24.682,23;3151730372544;23.292,35;275722784435;25.036,99;3653007085684
2010-04-21;24.363,18;3354643811051;24.701,72;3365806534124;24.911,14;3182835282578;23.495,44;278248805220;25.273,31;3688277209099
2010-04-22;24.328,72;3350053616171;24.667,62;3362823149882;24.860,39;3177500661480;23.461,32;277918407608;25.227,82;3682650818622
2010-04-23;24.200,10;3332848843775;24.533,73;3345349267984;24.726,88;3161798478412;23.343,20;276626001267;25.092,67;3664144152825
2010-04-24;24.200,10;3332848843775;24.533,73;3345349267984;24.726,88;3161798478412;23.343,20;276626001267;25.092,67;3664144152825
2010-04-25;24.200,10;3332848843775;24.533,73;3345349267984;24.726,88;3161798478412;23.343,20;276626001267;25.092,67;3664144152825
2010-04-26;24.303,30;3348729002626;24.642,75;3361169541893;24.837,08;3177078082507;23.447,75;277934160580;25.203,73;3681306119281
2010-04-27;24.369,68;3356728449877;24.702,74;3370465920316;24.901,74;3187010175299;23.507,54;278674780809;25.260,32;3690119457626
2010-04-28;24.065,13;3315329990552;24.437,27;3334155680140;24.553,07;3143390268220;23.207,42;275284901103;24.951,01;3647629323295
2010-04-29;24.035,34;3312003343277;24.375,15;3326710632538;24.532,31;3142362716733;23.164,23;274930166868;24.906,56;3640398768109
2010-04-30;24.168,96;3326364033112;24.498,45;3340904134789;24.689,76;3157773398751;23.300,99;275998397287;25.053,70;3663381172514
2010-05-01;24.168,96;3326364033112;24.498,45;3340904134789;24.689,76;3157773398751;23.300,99;275998397287;25.053,70;3663381172514
2010-05-02;24.168,96;3326364033112;24.498,45;3340904134789;24.689,76;3157773398751;23.300,99;275998397287;25.053,70;3663381172514
2010-05-03;24.091,29;3307548625372;24.445,69;3333772938209;24.592,35;3151976623522;23.248,46;270504729921;24.970,59;3660893909187
2010-05-04;24.110,05;3314144072738;24.454,13;3331492771884;24.633,95;3155861679695;23.267,62;270771685181;25.004,32;3659676103197
2010-05-05;23.795,61;3271454121648;24.204,41;3296757473279;24.288,31;3112096251450;22.954,01;273359424434;24.679,61;3613717503553
2010-05-06;23.520,05;3233041975920;23.946,20;3261248888377;24.050,41;3081881826242;22.702,19;270359070350;24.407,94;3574423210871
2010-05-07;23.038,48;3167267604532;23.517,79;3203491942762;23.556,02;3019549806934;22.257,39;265193896416;23.915,30;3502794563685
2010-05-08;23.038,48;3167267604532;23.517,79;3203491942762;23.556,02;3019549806934;22.257,39;265193896416;23.915,30;3502794563685
2010-05-09;23.038,48;3167267604532;23.517,79;3203491942762;23.556,02;3019549806934;22.257,39;265193896416;23.915,30;3502794563685
2010-05-10;22.794,83;3133643500304;23.277,86;3168999139105;23.330,41;2986529314444;22.029,04;262557061702;23.673,50;3468115979519
2010-05-11;23.393,08;3212784627937;23.856,14;3242252653502;23.952,55;3059990488368;22.651,77;270056173764;24.330,95;3560684554101
2010-05-12;23.446,93;3214160315246;23.902,52;3239390279034;23.978,21;3054773297125;22.624,78;269551287348;24.344,40;3557495874806
2010-05-13;23.584,25;3221968909999;24.025,04;3242749200986;24.121,48;3056606428292;22.749,29;271129307123;24.483,64;3571112704005
2010-05-14;23.662,55;3233157843714;24.095,25;3246636068566;24.155,91;3062524123645;22.785,22;271679155509;24.531,85;3576569600055
2010-05-15;23.662,55;3233157843714;24.095,25;3246636068566;24.155,91;3062524123645;22.785,22;271679155509;24.531,85;3576569600055
2010-05-16;23.662,55;3233157843714;24.095,25;3246636068566;24.155,91;3062524123645;22.785,22;271679155509;24.531,85;3576569600055
2010-05-17;23.449,07;3207367559229;23.903,23;3232678783211;23.957,49;3056644191594;22.552,77;264739128804;24.304,47;3551933927793
2010-05-18;23.290,37;3185838562688;23.723,41;3208975383584;23.860,29;3046164802396;22.399,43;262938664992;24.143,12;3529049206354
2010-05-19;23.275,68;3184303713097;23.758,04;3215017771938;23.871,14;3048919684556;22.404,86;269218971393;24.148,95;3530677456944
2010-05-20;23.037,49;3150567025781;23.488,17;3174129546718;23.672,73;3020503081325;22.162,60;266308241934;23.876,83;3489603920420
2010-05-21;23.037,49;3150567025781;23.488,17;3174129546718;23.672,73;3020503081325;22.162,60;266308241934;23.876,83;3489603920420
2010-05-22;23.037,49;3150567025781;23.488,17;3174129546718;23.672,73;3020503081325;22.162,60;266308241934;23.876,83;3489603920420
2010-05-23;23.037,49;3150567025781;23.488,17;3174129546718;23.672,73;3020503081325;22.162,60;266308241934;23.876,83;3489603920420
2010-05-24;22.421,20;3066126658986;22.890,27;3090559802298;23.134,35;2948867304179;21.665,34;260340224605;23.300,86;3403236011624
2010-05-25;22.281,21;3046648024315;22.751,80;3069782534677;22.947,83;2924390397788;21.553,94;258986117167;23.141,37;3379316614931
2010-05-26;22.014,65;3008365082691;22.466,11;3026805318844;22.696,62;2888293485151;21.266,61;255437401293;22.831,58;3332063811665
2010-05-27;22.185,22;3027533773464;22.709,53;3050126576290;22.876,82;2904754066367;21.473,79;257900300498;23.053,76;3361391459020
2010-05-28;22.555,53;3075969279837;23.014,78;3086924944875;23.261,41;2950601427176;21.841,12;262298161293;23.434,11;3413715155524
2010-05-29;22.555,53;3075969279837;23.014,78;3086924944875;23.261,41;2950601427176;21.841,12;262298161293;23.434,11;3413715155524
2010-05-30;22.555,53;3075969279837;23.014,78;3086924944875;23.261,41;2950601427176;21.841,12;262298161293;23.434,11;3413715155524
2010-05-31;22.639,31;3068519628730;23.128,33;3082224873740;23.289,54;2934595540730;21.896,06;262441231944;23.507,00;3415616654731
2010-06-01;22.758,62;3076621881139;23.260,12;3086656599205;23.423,03;2944557260889;22.017,08;258995191602;23.635,21;3432171173559
2010-06-02;22.589,69;3040877735366;23.090,98;3055372331240;23.283,60;2919475865477;21.848,27;256609727292;23.452,12;3395013024751
2010-06-03;22.782,84;3063137685418;23.229,99;3066848358799;23.475,08;2937352486594;22.007,98;262715095539;23.655,22;3420893120284
2010-06-04;22.962,74;3085351032525;23.459,24;3093730884534;23.645,12;2955208108531;22.185,35;264638525953;23.852,21;3445673117569
2010-06-05;22.962,74;3085351032525;23.459,24;3093730884534;23.645,12;2955208108531;22.185,35;264638525953;23.852,21;3445673117569
2010-06-06;22.962,74;3085351032525;23.459,24;3093730884534;23.645,12;2955208108531;22.185,35;264638525953;23.852,21;3445673117569
2010-06-07;22.712,00;3048698518389;23.281,46;3067274128195;23.397,69;2919781449671;21.964,43;261880085008;23.622,49;3410435450356
2010-06-08;22.537,63;3024540130369;23.116,12;3043775165667;23.233,35;2897855101639;21.791,72;259674202485;23.446,45;3385235692385
2010-06-09;22.617,01;3036464804366;23.138,20;3046868226884;23.343,82;2912751612962;21.864,49;260391158994;23.529,22;3397712593215
2010-06-10;22.622,43;3036172785249;23.175,43;3047801105029;23.350,41;2909671196086;21.896,13;260705544904;23.530,62;3397201608321
2010-06-11;22.832,65;3062744337692;23.375,22;3072653485257;23.587,56;2938409543644;22.112,35;263243791836;23.767,10;3430598996887
2010-06-12;22.832,65;3062744337692;23.375,22;3072653485257;23.587,56;2938409543644;22.112,35;263243791836;23.767,10;3430598996887
2010-06-13;22.832,65;3062744337692;23.375,22;3072653485257;23.587,56;2938409543644;22.112,35;263243791836;23.767,10;3430598996887
2010-06-14;22.971,20;3083959441526;23.523,37;3094319913515;23.707,70;2952835904247;22.237,60;264280877120;23.901,60;3455579858900
2010-06-15;23.104,15;3103682543769;23.681,80;3118433325234;23.853,06;2973383196936;22.384,28;261737143030;24.028,80;3469789613794
2010-06-16;23.326,12;3136867562745;23.869,72;3146173422089;24.107,49;3007114748472;22.599,55;264437782972;24.268,34;3504494290422
2010-06-17;23.344,88;3142126649726;23.887,54;3152847917059;24.081,62;3005336062257;22.601,83;269090561877;24.254,64;3505334067933
2010-06-18;23.405,88;3151880339982;23.967,08;3164511918072;24.136,88;3015230136101;22.665,84;269693251404;24.330,09;3516308442286
2010-06-19;23.405,88;3151880339982;23.967,08;3164511918072;24.136,88;3015230136101;22.665,84;269693251404;24.330,09;3516308442286
2010-06-20;23.405,88;3151880339982;23.967,08;3164511918072;24.136,88;3015230136101;22.665,84;269693251404;24.330,09;3516308442286
2010-06-21;23.587,32;3178001101523;24.141,56;3189536715398;24.296,42;3038328036956;22.803,15;270693360752;24.509,74;3543558388508
2010-06-22;23.796,37;3206652226890;24.376,01;3222405494916;24.500,04;3065881340370;23.025,46;273231529225;24.726,42;3576447660772
2010-06-23;23.686,40;3193524522115;24.282,13;3211032563873;24.373,38;3052572456479;22.917,57;271810117515;24.603,61;3560039045078
2010-06-24;23.650,25;3190129163054;24.229,78;3206703672107;24.364,15;3055534179560;22.864,77;271058475284;24.566,24;3555627801423
2010-06-25;23.591,99;3184397378336;24.138,15;3195737137721;24.267,21;3045451603664;22.757,49;269788930644;24.466,64;3542750763851
2010-06-26;23.591,99;3184397378336;24.138,15;3195737137721;24.267,21;3045451603664;22.757,49;269788930644;24.466,64;3542750763851
2010-06-27;23.591,99;3184397378336;24.138,15;3195737137721;24.267,21;3045451603664;22.757,49;269788930644;24.466,64;3542750763851
2010-06-28;23.591,99;3184397378336;24.138,15;3195737137721;24.267,21;3045451603664;22.757,49;269788930644;24.466,64;3542750763851
2010-06-29;23.590,50;3184517842297;24.145,47;3197785283282;24.279,51;3047814058651;22.775,38;269975535294;24.490,33;3546900855183
2010-06-30;23.246,40;3132001165656;23.782,04;3144625494285;23.877,50;2993283603153;22.383,14;265049742661;24.094,86;3490449762415
2010-07-01;23.210,53;3119079876487;23.732,23;3140897751843;23.865,39;2994267512216;22.347,26;259411986510;24.063,01;3488729961568
2010-07-02;23.038,33;3098522792388;23.549,34;3117170428212;23.730,20;2978657004890;22.216,75;257965075924;23.893,50;3458884052832
2010-07-03;23.038,33;3098522792388;23.549,34;3117170428212;23.730,20;2978657004890;22.216,75;257965075924;23.893,50;3458884052832
2010-07-04;23.038,33;3098522792388;23.549,34;3117170428212;23.730,20;2978657004890;22.216,75;257965075924;23.893,50;3458884052832
2010-07-05;22.935,95;3083085897540;23.462,59;3103157220375;23.653,99;2967118251398;22.158,12;257230699571;23.803,05;3444627771105
2010-07-06;22.925,99;3080045407849;23.466,76;3101761431818;23.618,41;2960816116635;22.162,82;261594912131;23.796,46;3440169089820
2010-07-07;23.093,20;3101560734449;23.636,86;3122074107369;23.801,64;2982616481976;22.343,96;263749120458;23.974,89;3464969627796
2010-07-08;23.323,04;3129917866039;23.857,60;3149756212332;24.047,89;3012518192619;22.560,01;266254025457;24.228,90;3501678113213
2010-07-09;23.530,41;3157301625341;24.068,72;3177465948545;24.228,47;3034781667337;22.743,17;268349462423;24.442,09;3532587656854
2010-07-10;23.530,41;3157301625341;24.068,72;3177465948545;24.228,47;3034781667337;22.743,17;268349462423;24.442,09;3532587656854
2010-07-11;23.530,41;3157301625341;24.068,72;3177465948545;24.228,47;3034781667337;22.743,17;268349462423;24.442,09;3532587656854
2010-07-12;23.716,52;3182562614336;24.268,19;3204724109272;24.410,17;3058767568160;22.934,36;270608904065;24.644,63;3564337618503
2010-07-13;23.760,30;3189282570343;24.315,11;3213184554172;24.440,88;3063532261589;22.952,57;270682265073;24.672,31;3570315589473
2010-07-14;23.849,38;3203656912480;24.395,96;3229797370834;24.498,92;3075236685079;23.041,52;271802765579;24.763,57;3583363561939
2010-07-15;23.898,79;3212682655974;24.444,42;3248201483230;24.578,62;3092899634531;23.086,15;268094016082;24.821,95;3589246024725
2010-07-16;23.898,79;3212682655974;24.444,42;3248201483230;24.578,62;3092899634531;23.086,15;268094016082;24.821,95;3589246024725
2010-07-17;23.898,79;3212682655974;24.444,42;3248201483230;24.578,62;3092899634531;23.086,15;268094016082;24.821,95;3589246024725
2010-07-18;23.898,79;3212682655974;24.444,42;3248201483230;24.578,62;3092899634531;23.086,15;268094016082;24.821,95;3589246024725
2010-07-19;23.574,11;3176141455228;24.129,36;3212103898301;24.250,00;3060458019272;22.780,07;265055192934;24.482,19;3552694185992
2010-07-20;23.588,83;3179978135222;24.120,68;3215249956853;24.266,95;3065953181823;22.798,96;265227566857;24.506,35;3558010785080
2010-07-21;23.700,90;3194333242656;24.231,40;3231484851799;24.420,20;3087098251906;22.935,00;270504746823;24.633,95;3578162949822
2010-07-22;23.709,30;3196818887726;24.269,24;3237803673446;24.397,42;3086729383961;22.941,48;270558471905;24.636,81;3579435890599
2010-07-23;23.868,97;3219853652576;24.417,16;3257779587834;24.591,30;3111013577360;23.124,17;272684083510;24.794,13;3603738839013
2010-07-24;23.868,97;3219853652576;24.417,16;3257779587834;24.591,30;3111013577360;23.124,17;272684083510;24.794,13;3603738839013
2010-07-25;23.868,97;3219853652576;24.417,16;3257779587834;24.591,30;3111013577360;23.124,17;272684083510;24.794,13;3603738839013
2010-07-26;24.030,52;3242651014666;24.585,13;3280631935173;24.751,53;3132129144455;23.277,60;274516059884;24.965,47;3629755223141
2010-07-27;24.166,99;3262017074782;24.729,30;3300528936223;24.892,83;3151867521156;23.418,70;276319316717;25.106,35;3650605774912
2010-07-28;24.244,78;3273562671915;24.827,33;3314401591458;24.975,74;3163905099041;23.490,19;277199111484;25.199,31;3664830735328
