
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2009-07-16;19.272,31;4965611166656;21.852,53;3980945432812;21.156,52;5631168819298;39.683,92;794974473661;19.297,97;7481168653754
2009-07-17;19.479,93;5023150784398;22.080,38;4023737245438;21.360,02;5689512245205;40.053,18;803334401954;19.489,43;7561476337972
2009-07-18;19.479,93;5023150784398;22.080,38;4023737245438;21.360,02;5689512245205;40.053,18;803334401954;19.489,43;7561476337972
2009-07-19;19.479,93;5023150784398;22.080,38;4023737245438;21.360,02;5689512245205;40.053,18;803334401954;19.489,43;7561476337972
2009-07-20;19.511,26;5031895075285;22.108,30;4030500593164;21.394,58;5700443995137;40.094,02;805796149876;19.510,73;7578811053646
2009-07-21;19.631,23;5064161759437;22.235,72;4053883710788;21.521,85;5735162753220;40.303,30;810267384392;19.616,75;7620758071969
2009-07-22;19.669,46;5074197198522;22.268,20;4059995007159;21.552,42;5743930727045;40.362,38;811615800788;19.649,00;7633373189893
2009-07-23;19.657,32;5069934193651;22.269,44;4061049659857;21.544,50;5743277978035;40.345,43;811229038454;19.639,46;7628664375174
2009-07-24;19.738,66;5092286150183;22.379,55;4081744880472;21.641,75;5771316883262;40.501,04;814524265570;19.728,03;7663228897272
2009-07-25;19.738,66;5092286150183;22.379,55;4081744880472;21.641,75;5771316883262;40.501,04;814524265570;19.728,03;7663228897272
2009-07-26;19.738,66;5092286150183;22.379,55;4081744880472;21.641,75;5771316883262;40.501,04;814524265570;19.728,03;7663228897272
2009-07-27;19.798,40;5108174539692;22.433,44;4091794810951;21.691,06;5785003700074;40.586,23;816251125652;19.775,90;7682862944225
2009-07-28;19.846,74;5120396826659;22.479,96;4100736662103;21.740,42;5799777648522;40.662,05;817753422765;19.819,79;7701262060013
2009-07-29;19.857,13;5124006568784;22.496,43;4107322141724;21.752,28;5806416435675;40.691,63;818558223533;19.841,10;7709886117820
2009-07-30;19.810,45;5111381527581;22.449,67;4098415847528;21.697,29;5789629910890;40.595,73;816806975024;19.782,96;7687877598842
2009-07-31;19.880,35;5128240683290;22.538,44;4111164519711;21.776,96;5809352714856;40.726,72;818719583204;19.855,33;7716458800356
2009-08-01;19.880,35;5128240683290;22.538,44;4111164519711;21.776,96;5809352714856;40.726,72;818719583204;19.855,33;7716458800356
2009-08-02;19.880,35;5128240683290;22.538,44;4111164519711;21.776,96;5809352714856;40.726,72;818719583204;19.855,33;7716458800356
2009-08-03;19.937,04;5143627753221;22.592,70;4124683588051;21.829,02;5823620282926;40.813,71;817881982820;19.899,63;7727473482528
2009-08-04;20.034,70;5168626975235;22.713,49;4146566732336;21.957,78;5857062562049;40.990,08;820973981560;20.003,49;7764238148646
2009-08-05;20.084,80;5179262462484;22.757,05;4154646536649;22.015,95;5872991522073;41.098,90;824773587171;20.054,70;7781227727695
2009-08-06;20.075,44;5176686310809;22.752,44;4154086640912;21.999,38;5868285095059;41.076,90;824218629416;20.042,60;7776037890183
2009-08-07;20.047,73;5170168377964;22.723,19;4150099537051;21.957,85;5857647033288;41.037,99;823332541298;20.016,12;7763617964488
2009-08-08;20.047,73;5170168377964;22.723,19;4150099537051;21.957,85;5857647033288;41.037,99;823332541298;20.016,12;7763617964488
2009-08-09;20.047,73;5170168377964;22.723,19;4150099537051;21.957,85;5857647033288;41.037,99;823332541298;20.016,12;7763617964488
2009-08-10;20.040,04;5167221297219;22.738,04;4150395304952;21.952,30;5855957350678;41.019,54;823237441009;20.013,89;7761679426418
2009-08-11;20.058,40;5171002236828;22.742,40;4152438737835;21.964,11;5859991356481;41.032,97;823459032380;20.024,60;7765704001224
2009-08-12;20.010,43;5157125246732;22.688,73;4139897756432;21.910,32;5847701710390;40.945,92;821803870759;19.974,15;7746379449192
2009-08-13;19.997,24;5156406204707;22.687,08;4142202697381;21.917,87;5848745886042;40.939,31;821374099796;19.969,37;7747382925008
2009-08-14;20.073,94;5178835734147;22.776,85;4163246960728;21.993,81;5870118522642;41.079,47;824519584124;20.050,87;7780196602586
2009-08-15;20.073,94;5178835734147;22.776,85;4163246960728;21.993,81;5870118522642;41.079,47;824519584124;20.050,87;7780196602586
2009-08-16;20.073,94;5178835734147;22.776,85;4163246960728;21.993,81;5870118522642;41.079,47;824519584124;20.050,87;7780196602586
2009-08-17;20.057,59;5179897216688;22.754,16;4166380180533;21.966,97;5864556346021;41.032,80;820146847452;20.024,48;7780928827490
2009-08-18;19.902,62;5139154559318;22.593,21;4137658958625;21.788,85;5821470045962;40.775,87;817002623503;19.866,55;7719588820960
2009-08-19;19.923,71;5144392925555;22.617,32;4146015755163;21.819,68;5831021338404;40.813,69;818554132307;19.894,66;7730977612287
2009-08-20;19.907,29;5140645921475;22.588,90;4142009829183;21.811,29;5832415658624;40.775,66;818408599146;19.873,01;7722419476266
2009-08-21;19.955,42;5153847103523;22.631,19;4150112290641;21.855,64;5844349207055;40.853,06;819940245203;19.924,09;7741841605831
2009-08-22;19.955,42;5153847103523;22.631,19;4150112290641;21.855,64;5844349207055;40.853,06;819940245203;19.924,09;7741841605831
2009-08-23;19.955,42;5153847103523;22.631,19;4150112290641;21.855,64;5844349207055;40.853,06;819940245203;19.924,09;7741841605831
2009-08-24;20.011,37;5167544011958;22.700,46;4162967389271;21.914,35;5866396053483;40.938,63;821692150840;19.974,16;7761005276604
2009-08-25;20.063,00;5182020097522;22.754,07;4173409402310;21.969,06;5879981070302;41.021,42;823534629612;20.026,44;7782651467728
2009-08-26;20.071,23;5184734295099;22.769,10;4174663386490;21.976,94;5881088951874;41.037,86;823770853264;20.031,74;7785109292374
2009-08-27;20.056,36;5180321194780;22.756,44;4173627808953;21.963,38;5878391532878;41.010,17;823414085418;20.018,64;7781497590147
2009-08-28;20.044,39;5176170152561;22.730,40;4169120307019;21.947,85;5875482527959;40.979,47;822867459879;20.003,53;7776162172306
2009-08-29;20.044,39;5176170152561;22.730,40;4169120307019;21.947,85;5875482527959;40.979,47;822867459879;20.003,53;7776162172306
2009-08-30;20.044,39;5176170152561;22.730,40;4169120307019;21.947,85;5875482527959;40.979,47;822867459879;20.003,53;7776162172306
2009-08-31;20.052,94;5175273983352;22.749,78;4170516984278;21.957,15;5873416727729;40.984,79;822090100995;20.017,06;7781457192894
2009-09-01;19.988,61;5155682372538;22.678,89;4160323205964;21.882,20;5853520798365;40.858,44;816422014747;19.949,24;7748686193235
2009-09-02;19.929,30;5139440248510;22.622,59;4148342635599;21.806,10;5833733209105;40.741,33;813957577238;19.879,56;7716450422380
2009-09-03;19.895,07;5129672632281;22.584,43;4141072419035;21.782,21;5825939972566;40.683,27;814312734365;19.854,32;7706427853753
2009-09-04;19.960,94;5147260612255;22.662,25;4154091183164;21.854,70;5845164098165;40.802,70;816716322664;19.920,03;7729846994042
2009-09-05;19.960,94;5147260612255;22.662,25;4154091183164;21.854,70;5845164098165;40.802,70;816716322664;19.920,03;7729846994042
2009-09-06;19.960,94;5147260612255;22.662,25;4154091183164;21.854,70;5845164098165;40.802,70;816716322664;19.920,03;7729846994042
2009-09-07;20.070,10;5174733925841;22.775,09;4174591458945;21.977,81;5878661908316;40.991,29;820191574992;20.033,04;7772458254404
2009-09-08;20.126,73;5189728792647;22.837,44;4185947208297;22.032,67;5893451940990;41.088,96;822063660851;20.078,91;7789841367811
2009-09-09;20.206,67;5209317352439;22.917,43;4201061827960;22.130,80;5917864935753;41.223,78;824834444595;20.157,60;7820879357235
2009-09-10;20.257,41;5222301139191;22.974,79;4209194026834;22.178,73;5928593722535;41.321,78;826686392870;20.204,81;7839991282590
2009-09-11;20.319,95;5236994887093;23.036,63;4221221136475;22.252,59;5950930161269;41.428,77;828811687818;20.265,53;7865725677987
2009-09-12;20.319,95;5236994887093;23.036,63;4221221136475;22.252,59;5950930161269;41.428,77;828811687818;20.265,53;7865725677987
2009-09-13;20.319,95;5236994887093;23.036,63;4221221136475;22.252,59;5950930161269;41.428,77;828811687818;20.265,53;7865725677987
2009-09-14;20.367,44;5249436674170;23.066,21;4229180375957;22.298,83;5965120145798;41.512,46;830593813865;20.307,95;7890900436341
2009-09-15;20.366,49;5247604582021;23.058,12;4233852620988;22.293,30;5966717667269;41.490,89;826136955292;20.311,05;7885891536505
2009-09-16;20.421,76;5266572308031;23.095,72;4243394640220;22.349,18;5984557191659;41.565,95;829895058833;20.363,68;7905791434916
2009-09-17;20.517,12;5293925425002;23.184,85;4262390168933;22.438,73;6007648404651;41.711,73;833358515044;20.452,60;7941840161143
2009-09-18;20.517,12;5293925425002;23.184,85;4262390168933;22.438,73;6007648404651;41.711,73;833358515044;20.452,60;7941840161143
2009-09-19;20.517,12;5293925425002;23.184,85;4262390168933;22.438,73;6007648404651;41.711,73;833358515044;20.452,60;7941840161143
2009-09-20;20.517,12;5293925425002;23.184,85;4262390168933;22.438,73;6007648404651;41.711,73;833358515044;20.452,60;7941840161143
2009-09-21;20.585,83;5319170267051;23.246,66;4273365410554;22.508,19;6033824333966;41.838,69;835907324113;20.507,08;7971176846796
2009-09-22;20.551,69;5310992066997;23.203,33;4266345647277;22.460,43;6022245996403;41.783,32;834881514277;20.475,17;7958433816636
2009-09-23;20.610,29;5327168385380;23.281,50;4280121692480;22.507,10;6034330454694;41.854,32;836424038966;20.526,87;7978329153061
2009-09-24;20.632,58;5331459016445;23.309,72;4286175995558;22.532,08;6040207540810;41.905,27;837549493207;20.541,81;7983784573759
2009-09-25;20.580,47;5318745375332;23.255,48;4275847947517;22.461,97;6021250874306;41.819,35;835948190845;20.482,73;7959098371378
2009-09-26;20.580,47;5318745375332;23.255,48;4275847947517;22.461,97;6021250874306;41.819,35;835948190845;20.482,73;7959098371378
2009-09-27;20.580,47;5318745375332;23.255,48;4275847947517;22.461,97;6021250874306;41.819,35;835948190845;20.482,73;7959098371378
2009-09-28;20.555,61;5312907785709;23.233,30;4271820745689;22.443,78;6015424253328;41.784,88;835340748805;20.470,81;7954744338996
2009-09-29;20.604,60;5324733698597;23.282,84;4280922167739;22.493,50;6029533460285;41.879,10;837460587805;20.524,49;7975263883353
2009-09-30;20.652,99;5333973585091;23.332,63;4286912569556;22.555,04;6044252226845;41.959,97;837977960641;20.570,84;7994519310020
2009-10-01;20.695,28;5340865846885;23.385,45;4301768281589;22.602,51;6055429564562;42.030,86;836153422139;20.616,10;8005653218239
2009-10-02;20.638,52;5323460695780;23.351,98;4292794061014;22.551,79;6042285493283;41.970,68;836419083767;20.566,03;7983816599602
2009-10-03;20.638,52;5323460695780;23.351,98;4292794061014;22.551,79;6042285493283;41.970,68;836419083767;20.566,03;7983816599602
2009-10-04;20.638,52;5323460695780;23.351,98;4292794061014;22.551,79;6042285493283;41.970,68;836419083767;20.566,03;7983816599602
2009-10-05;20.592,10;5310938140694;23.289,33;4281591069091;22.502,12;6027062263150;41.888,35;834800000734;20.521,08;7964704980385
2009-10-06;20.670,69;5330684417917;23.368,28;4294071000511;22.586,07;6049525306278;42.013,41;837128389408;20.603,18;7996293391678
2009-10-07;20.794,60;5362156802502;23.495,89;4316880521676;22.718,54;6085612808611;42.251,80;841827103455;20.727,33;8044675194233
2009-10-08;20.843,59;5374863122387;23.538,49;4325024574460;22.772,09;6098878184273;42.331,59;843533070070;20.773,01;8061647556993
2009-10-09;20.912,05;5392660793300;23.616,32;4339671424474;22.849,50;6119572701636;42.449,67;845726776763;20.840,72;8086295514001
2009-10-10;20.912,05;5392660793300;23.616,32;4339671424474;22.849,50;6119572701636;42.449,67;845726776763;20.840,72;8086295514001
2009-10-11;20.912,05;5392660793300;23.616,32;4339671424474;22.849,50;6119572701636;42.449,67;845726776763;20.840,72;8086295514001
2009-10-12;20.912,05;5392660793300;23.616,32;4339671424474;22.849,50;6119572701636;42.449,67;845726776763;20.840,72;8086295514001
2009-10-13;21.008,50;5415362909906;23.731,96;4357742250641;22.941,67;6144568296928;42.614,10;848738536052;20.930,57;8121023560331
2009-10-14;21.055,99;5428887599516;23.771,02;4365713379871;22.996,92;6161620546104;42.700,02;850584048251;20.969,09;8136885115645
2009-10-15;21.171,24;5455581467616;23.887,45;4392726012949;23.110,19;6193865198195;42.869,11;850659831526;21.079,75;8177018860141
2009-10-16;21.155,12;5452857763086;23.870,50;4393758256906;23.081,45;6189716379304;42.842,89;851180180191;21.062,54;8170107640859
2009-10-17;21.155,12;5452857763086;23.870,50;4393758256906;23.081,45;6189716379304;42.842,89;851180180191;21.062,54;8170107640859
2009-10-18;21.155,12;5452857763086;23.870,50;4393758256906;23.081,45;6189716379304;42.842,89;851180180191;21.062,54;8170107640859
2009-10-19;21.105,41;5445731290583;23.815,29;4385001842117;23.020,08;6176816189032;42.760,89;850134466488;21.005,36;8166391058498
2009-10-20;21.173,11;5462292819978;23.884,57;4397713173055;23.091,05;6196962094207;42.864,74;852901909858;21.078,35;8195739321012
2009-10-21;21.120,19;5447027340419;23.834,29;4388756584356;23.027,30;6180205186716;42.772,16;851112038196;21.020,86;8172395029505
2009-10-22;21.100,61;5441192968361;23.806,59;4383690561106;23.011,09;6174242370850;42.736,94;850227581921;20.997,45;8162563337646
2009-10-23;21.042,21;5425816302722;23.734,93;4369525038690;22.942,72;6157213189762;42.630,51;848134982985;20.939,14;8138720386694
2009-10-24;21.042,21;5425816302722;23.734,93;4369525038690;22.942,72;6157213189762;42.630,51;848134982985;20.939,14;8138720386694
2009-10-25;21.042,21;5425816302722;23.734,93;4369525038690;22.942,72;6157213189762;42.630,51;848134982985;20.939,14;8138720386694
2009-10-26;21.052,55;5428737008632;23.747,14;4372309256502;22.938,36;6155883710889;42.663,30;848518969104;20.937,94;8138416565038
2009-10-27;21.012,60;5417523058042;23.702,75;4364531568001;22.893,52;6143563260649;42.582,66;846972826132;20.893,64;8120820784379
2009-10-28;20.895,72;5386630473720;23.577,01;4340970063174;22.775,90;6111582854978;42.365,19;842874940722;20.775,84;8074416033988
2009-10-29;20.683,28;5328751749035;23.329,54;4295718781581;22.558,20;6052517972283;42.031,59;836228095764;20.568,12;7994083871128
2009-10-30;20.692,09;5327482472430;23.360,18;4299050763687;22.578,86;6054232662015;42.041,87;835369300276;20.591,68;8006220349494
2009-10-31;20.692,09;5327482472430;23.360,18;4299050763687;22.578,86;6054232662015;42.041,87;835369300276;20.591,68;8006220349494
2009-11-01;20.692,09;5327482472430;23.360,18;4299050763687;22.578,86;6054232662015;42.041,87;835369300276;20.591,68;8006220349494
2009-11-02;20.652,11;5315077068308;23.304,79;4288964388759;22.515,77;6034449829172;41.954,67;830738177326;20.532,43;7974055573417
2009-11-03;20.583,68;5294635748652;23.224,75;4275443049690;22.455,34;6017602279270;41.821,81;829877768703;20.471,11;7943953067459
2009-11-04;20.518,15;5277908709878;23.158,75;4263370521671;22.393,67;6001299250298;41.692,57;827321681579;20.414,05;7921419277828
2009-11-05;20.622,46;5304375765059;23.284,64;4283692687867;22.529,59;6036346226206;41.918,09;831537324381;20.531,97;7966157643611
2009-11-06;20.659,38;5313841874959;23.343,35;4293683958262;22.579,45;6051535678382;42.007,90;833128721424;20.576,06;7981557270142
2009-11-07;20.659,38;5313841874959;23.343,35;4293683958262;22.579,45;6051535678382;42.007,90;833128721424;20.576,06;7981557270142
2009-11-08;20.659,38;5313841874959;23.343,35;4293683958262;22.579,45;6051535678382;42.007,90;833128721424;20.576,06;7981557270142
2009-11-09;20.710,79;5326542735301;23.409,42;4305804949099;22.643,51;6063596530382;42.114,98;835232184387;20.632,93;8002537020355
2009-11-10;20.815,10;5353237202568;23.547,17;4330144416518;22.774,18;6100502086330;42.333,20;839570887729;20.756,52;8050930579351
2009-11-11;20.801,48;5350993684667;23.510,88;4324158187587;22.746,06;6093304648306;42.318,44;839368939586;20.737,87;8044009630534
2009-11-12;20.788,87;5347656465963;23.491,73;4320788969489;22.739,69;6094552408653;42.291,58;839021000725;20.729,59;8041560812760
2009-11-13;20.728,47;5335033700299;23.413,20;4309131837509;22.653,93;6073180760286;42.171,59;836782350807;20.658,69;8017995934627
2009-11-14;20.728,47;5335033700299;23.413,20;4309131837509;22.653,93;6073180760286;42.171,59;836782350807;20.658,69;8017995934627
2009-11-15;20.728,47;5335033700299;23.413,20;4309131837509;22.653,93;6073180760286;42.171,59;836782350807;20.658,69;8017995934627
2009-11-16;20.687,91;5325331145427;23.348,03;4301944653410;22.620,66;6071310494744;42.079,27;832008764432;20.624,00;8007783077090
2009-11-17;20.725,15;5337632870758;23.381,21;4310306192924;22.657,46;6083150081731;42.117,84;834974477031;20.664,07;8026773113531
2009-11-18;20.663,35;5322295867385;23.288,79;4294625327792;22.575,07;6062486164392;41.995,85;832845852871;20.591,53;7995948169814
2009-11-19;20.602,93;5306158869299;23.226,85;4283388810359;22.527,10;6049491623692;41.882,76;830823623090;20.537,31;7976106588593
2009-11-20;20.573,60;5299124944461;23.202,30;4278917192570;22.494,59;6040641040342;41.858,08;830465344190;20.510,02;7964828160834
2009-11-21;20.573,60;5299124944461;23.202,30;4278917192570;22.494,59;6040641040342;41.858,08;830465344190;20.510,02;7964828160834
2009-11-22;20.573,60;5299124944461;23.202,30;4278917192570;22.494,59;6040641040342;41.858,08;830465344190;20.510,02;7964828160834
2009-11-23;20.587,03;5302339341155;23.236,82;4285363624429;22.519,75;6047703122220;41.906,09;831370333800;20.528,36;7970513307597
2009-11-24;20.619,88;5311003154427;23.257,03;4289096302007;22.550,63;6056938756742;41.939,97;832047474859;20.551,06;7979208069463
2009-11-25;20.553,38;5293748509104;23.158,13;4270680840166;22.469,05;6035858781576;41.804,05;829355676797;20.481,99;7952505456673
2009-11-26;20.611,20;5308940673378;23.218,63;4282980269782;22.529,16;6052266384937;41.889,36;831094085275;20.528,58;7970734017255
2009-11-27;20.525,23;5286686689519;23.110,31;4263320104637;22.411,48;6020498935148;41.739,38;828135409987;20.450,79;7941527836580
2009-11-28;20.525,23;5286686689519;23.110,31;4263320104637;22.411,48;6020498935148;41.739,38;828135409987;20.450,79;7941527836580
2009-11-29;20.525,23;5286686689519;23.110,31;4263320104637;22.411,48;6020498935148;41.739,38;828135409987;20.450,79;7941527836580
2009-11-30;20.404,21;5251477184735;23.000,46;4239415252443;22.314,75;5990730640674;41.582,80;824060905378;20.355,81;7907697922707
2009-12-01;20.457,01;5264266066514;23.058,15;4251047537309;22.374,09;6004823522385;41.667,93;823037720755;20.399,98;7918028836648
2009-12-02;20.615,93;5303429145163;23.230,86;4280395126532;22.550,39;6051751191679;41.953,42;830024322181;20.536,34;7963323569926
2009-12-03;20.712,87;5328168257534;23.357,40;4305116722770;22.650,79;6077540540841;42.155,35;833908089489;20.625,41;7995363673889
2009-12-04;20.755,85;5339042205800;23.414,81;4315929329106;22.716,29;6095904719277;42.249,86;835760058811;20.676,99;8012056823038
2009-12-05;20.755,85;5339042205800;23.414,81;4315929329106;22.716,29;6095904719277;42.249,86;835760058811;20.676,99;8012056823038
2009-12-06;20.755,85;5339042205800;23.414,81;4315929329106;22.716,29;6095904719277;42.249,86;835760058811;20.676,99;8012056823038
2009-12-07;20.736,86;5334906084967;23.414,86;4315817838795;22.668,48;6081402303421;42.219,95;835166735208;20.657,11;8003375990097
2009-12-08;20.736,86;5334906084967;23.414,86;4315817838795;22.668,48;6081402303421;42.219,95;835166735208;20.657,11;8003375990097
2009-12-09;20.667,72;5316862384828;23.327,29;4299777912443;22.614,79;6067239214924;42.061,12;831931333479;20.577,85;7972850480443
2009-12-10;20.589,62;5296209840736;23.241,31;4284634697616;22.510,77;6037987937770;41.904,56;828991032006;20.523,24;7952022643663
2009-12-11;20.572,26;5292677068298;23.208,96;4278292327119;22.488,36;6030660661958;41.863,68;828048940940;20.496,63;7942525409107
2009-12-12;20.572,26;5292677068298;23.208,96;4278292327119;22.488,36;6030660661958;41.863,68;828048940940;20.496,63;7942525409107
2009-12-13;20.572,26;5292677068298;23.208,96;4278292327119;22.488,36;6030660661958;41.863,68;828048940940;20.496,63;7942525409107
2009-12-14;20.649,72;5312870652717;23.291,14;4294794958919;22.569,92;6055542517289;42.026,68;831504090824;20.574,52;7977111116215
2009-12-15;20.697,51;5326578356438;23.351,25;4309908145523;22.636,55;6078810295032;42.143,79;830422396303;20.622,55;7991755865495
2009-12-16;20.699,17;5329758405017;23.356,55;4313152048416;22.639,21;6085661454520;42.152,57;832501325604;20.620,29;7994946703152
2009-12-17;20.717,17;5334795678459;23.385,06;4319685192771;22.657,56;6092288026765;42.187,77;832900361845;20.638,86;8007031537989
2009-12-18;20.617,70;5310426057091;23.301,37;4305888427392;22.560,79;6068473326874;42.044,85;830523080103;20.548,02;7977707762492
2009-12-19;20.617,70;5310426057091;23.301,37;4305888427392;22.560,79;6068473326874;42.044,85;830523080103;20.548,02;7977707762492
2009-12-20;20.617,70;5310426057091;23.301,37;4305888427392;22.560,79;6068473326874;42.044,85;830523080103;20.548,02;7977707762492
2009-12-21;20.604,40;5307208837792;23.293,47;4304092410700;22.562,45;6068693042608;42.022,27;830118899375;20.553,36;7978872056451
2009-12-22;20.650,86;5319385969491;23.353,17;4316018455466;22.605,89;6081329943303;42.122,73;832133288854;20.591,19;7993881451684
2009-12-23;20.697,30;5333394049647;23.416,41;4329333600857;22.655,68;6093409914038;42.212,91;833916080724;20.633,88;8011045473315
2009-12-24;20.776,43;5354408690186;23.508,54;4346173779711;22.733,79;6115056465069;42.324,93;836285234915;20.709,62;8040242750036
2009-12-25;20.776,43;5354408690186;23.508,54;4346173779711;22.733,79;6115056465069;42.324,93;836285234915;20.709,62;8040242750036
2009-12-26;20.776,43;5354408690186;23.508,54;4346173779711;22.733,79;6115056465069;42.324,93;836285234915;20.709,62;8040242750036
2009-12-27;20.776,43;5354408690186;23.508,54;4346173779711;22.733,79;6115056465069;42.324,93;836285234915;20.709,62;8040242750036
2009-12-28;20.799,32;5360466436071;23.517,76;4347754752225;22.746,61;6119117172776;42.353,78;837005884992;20.730,67;8047835291838
2009-12-29;20.863,80;5377250214635;23.616,27;4366688712466;22.817,84;6139678821644;42.499,09;839946609356;20.801,04;8075446009257
2009-12-30;20.901,03;5382130714011;23.644,01;4368159270780;22.853,17;6146901876986;42.561,83;840124300359;20.831,06;8088687295309
2009-12-31;20.932,11;5390116533954;23.675,34;4374167328396;22.895,57;6157385207086;42.626,59;841402040121;20.869,66;8103640042214
