
Valores Confirmados

Fecha;BANSANDER;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA;;SANTA MARIA
2008-01-14;16.412,59;495084732471;16.555,41;824646408643;16.206,01;1183719628712;15.840,64;270199733353;15.903,96;1878719798176;15.967,80;779431986008
2008-01-15;16.365,10;493401460012;16.503,84;821870740783;16.156,53;1181009925981;15.783,58;268883349135;15.840,92;1871524577900;15.911,08;776403661155
2008-01-16;16.302,89;492144147927;16.440,13;817082284842;16.079,36;1176006468036;15.708,44;267652553689;15.768,07;1865302950026;15.842,50;773346785473
2008-01-17;16.213,09;489686035956;16.369,12;814473893619;15.968,42;1168702923846;15.623,98;266369879865;15.685,44;1855978876247;15.751,89;769163631461
2008-01-18;16.171,45;489257376149;16.324,71;813225699450;15.943,04;1167442952680;15.577,06;265829253649;15.652,22;1852422079206;15.715,58;767985776701
2008-01-19;16.171,45;489257376149;16.324,71;813225699450;15.943,04;1167442952680;15.577,06;265829253649;15.652,22;1852422079206;15.715,58;767985776701
2008-01-20;16.171,45;489257376149;16.324,71;813225699450;15.943,04;1167442952680;15.577,06;265829253649;15.652,22;1852422079206;15.715,58;767985776701
2008-01-21;16.152,50;488984431976;16.301,68;813635159904;15.920,22;1166429620542;15.543,29;265313004967;15.637,13;1850620692933;15.687,89;766753856474
2008-01-22;16.039,98;486606872746;16.198,82;808391871354;15.763,08;1155369669831;15.414,13;263325846050;15.532,71;1839016416312;15.562,89;761864871341
2008-01-23;16.042,97;486970755676;16.187,68;808401617065;15.758,81;1156067126850;15.414,29;262928946778;15.530,78;1840168424705;15.559,75;762303356219
2008-01-24;16.004,82;486643807278;16.167,30;809980401936;15.742,22;1155965818395;15.381,69;262443109840;15.485,22;1835645750559;15.523,16;760701486805
2008-01-25;16.116,25;491246158143;16.252,87;815741265162;15.883,72;1168123977797;15.496,57;264645376563;15.592,07;1849478645483;15.631,73;766238527317
2008-01-26;16.116,25;491246158143;16.252,87;815741265162;15.883,72;1168123977797;15.496,57;264645376563;15.592,07;1849478645483;15.631,73;766238527317
2008-01-27;16.116,25;491246158143;16.252,87;815741265162;15.883,72;1168123977797;15.496,57;264645376563;15.592,07;1849478645483;15.631,73;766238527317
2008-01-28;16.189,85;496153989235;16.337,55;823285190981;15.984,26;1177539722740;15.572,27;265845293430;15.659,80;1860393393977;15.718,35;772378816924
2008-01-29;16.146,77;495457145057;16.295,88;825815671199;15.913,43;1173773751338;15.511,61;264911459790;15.617,56;1856700980164;15.666,18;769766263595
2008-01-30;16.198,35;498237423070;16.341,77;835153245982;15.994,63;1181255217288;15.575,04;266683950378;15.672,75;1863891472154;15.720,59;772035544931
2008-01-31;16.255,47;503908449872;16.398,76;845699381135;16.052,61;1199260739323;15.624,80;270377681081;15.740,97;1872099329879;15.794,12;781836751269
2008-02-01;16.261,41;503957249673;16.396,26;845851750181;16.053,22;1200493216766;15.624,10;270264885027;15.743,53;1871286699821;15.799,63;781950781542
2008-02-02;16.261,41;503957249673;16.396,26;845851750181;16.053,22;1200493216766;15.624,10;270264885027;15.743,53;1871286699821;15.799,63;781950781542
2008-02-03;16.261,41;503957249673;16.396,26;845851750181;16.053,22;1200493216766;15.624,10;270264885027;15.743,53;1871286699821;15.799,63;781950781542
2008-02-04;16.321,89;506223889613;16.453,76;850227678064;16.132,47;1206321483537;15.694,99;271490470932;15.810,82;1893982362982;15.867,76;785624418386
2008-02-05;16.348,65;505011783377;16.490,66;852973647285;16.159,03;1205155661890;15.727,32;272120487758;15.840,43;1897262957535;15.904,65;787279739181
2008-02-06;16.314,56;503906767106;16.458,48;850901348451;16.097,37;1200578153506;15.676,95;270391284784;15.783,90;1889307289527;15.863,90;784979856994
2008-02-07;16.292,07;502679334185;16.429,40;848043851973;16.058,16;1196669902024;15.640,86;269871594674;15.764,29;1881248204729;15.828,03;782539276935
2008-02-08;16.271,36;502069831767;16.408,87;847024822700;16.036,37;1190869631264;15.616,99;269106937076;15.738,64;1876458996884;15.804,45;781387028070
2008-02-09;16.271,36;502069831767;16.408,87;847024822700;16.036,37;1190869631264;15.616,99;269106937076;15.738,64;1876458996884;15.804,45;781387028070
2008-02-10;16.271,36;502069831767;16.408,87;847024822700;16.036,37;1190869631264;15.616,99;269106937076;15.738,64;1876458996884;15.804,45;781387028070
2008-02-11;16.282,82;502345260547;16.414,64;846825503709;16.046,21;1191436317313;15.624,95;269243927547;15.748,39;1876842159363;15.812,47;778573323666
2008-02-12;16.287,79;502762741507;16.412,69;846815868345;16.055,77;1192717600953;15.628,06;267899412276;15.751,18;1878116217037;15.812,70;778563638085
2008-02-13;16.349,90;503577348886;16.476,60;850532802503;16.134,96;1198580825378;15.705,40;269224996603;15.814,85;1886124632421;15.874,52;781735316156
2008-02-14;16.380,86;504786802255;16.518,48;851131325335;16.179,68;1202477127081;15.750,92;270052827408;15.852,79;1890943369553;15.919,42;783782276724
2008-02-15;16.411,23;506260185851;16.549,66;853618962250;16.222,59;1206980480941;15.779,86;270460710154;15.880,18;1893677935777;15.955,68;785542866282
2008-02-16;16.411,23;506260185851;16.549,66;853618962250;16.222,59;1206980480941;15.779,86;270460710154;15.880,18;1893677935777;15.955,68;785542866282
2008-02-17;16.411,23;506260185851;16.549,66;853618962250;16.222,59;1206980480941;15.779,86;270460710154;15.880,18;1893677935777;15.955,68;785542866282
2008-02-18;16.395,36;505980565062;16.533,48;853757149077;16.197,84;1206102489153;15.769,68;270402724568;15.871,80;1894583645919;15.943,29;785223320919
2008-02-19;16.424,52;507380985994;16.554,22;855773110316;16.235,36;1209625345641;15.796,85;271064387724;15.895,27;1897318896931;15.970,86;787007353083
2008-02-20;16.468,31;508917232213;16.597,95;858570394110;16.285,80;1213648252878;15.844,60;271968053647;15.938,67;1903152174502;16.014,28;789150379305
2008-02-21;16.481,11;509162881045;16.606,96;859449283484;16.278,77;1213611086867;15.850,26;272336906843;15.945,01;1904431765454;16.018,53;789914813167
2008-02-22;16.518,12;510791655411;16.648,44;862132799235;16.333,84;1218570078880;15.894,78;273268920810;15.987,04;1910261181899;16.061,07;792418476796
2008-02-23;16.518,12;510791655411;16.648,44;862132799235;16.333,84;1218570078880;15.894,78;273268920810;15.987,04;1910261181899;16.061,07;792418476796
2008-02-24;16.518,12;510791655411;16.648,44;862132799235;16.333,84;1218570078880;15.894,78;273268920810;15.987,04;1910261181899;16.061,07;792418476796
2008-02-25;16.534,25;511686326632;16.654,34;862826995543;16.334,32;1218635078302;15.904,70;273586294974;16.000,52;1912141255451;16.073,30;793259648874
2008-02-26;16.557,07;512913088425;16.681,40;864682371222;16.368,63;1221767644511;15.934,45;273970507747;16.027,15;1914967630045;16.099,42;794810753555
2008-02-27;16.594,98;514107507134;16.720,39;866369772851;16.411,80;1225585409234;15.970,92;274724524367;16.062,28;1919564132407;16.136,39;796809282168
2008-02-28;16.627,33;515307643184;16.742,63;867473508200;16.444,87;1227953198267;15.994,49;275190098845;16.091,20;1923791260780;16.162,12;798093913094
2008-02-29;16.641,73;519915633655;16.749,78;873457921656;16.463,59;1241951657239;15.992,67;277047832271;16.099,78;1924503612638;16.177,19;804640779334
2008-03-01;16.641,73;519915633655;16.749,78;873457921656;16.463,59;1241951657239;15.992,67;277047832271;16.099,78;1924503612638;16.177,19;804640779334
2008-03-02;16.641,73;519915633655;16.749,78;873457921656;16.463,59;1241951657239;15.992,67;277047832271;16.099,78;1924503612638;16.177,19;804640779334
2008-03-03;16.571,43;517480831013;16.707,32;871645059671;16.403,47;1237109797021;15.925,53;275792518373;16.033,49;1916038598104;16.112,57;800447327960
2008-03-04;16.542,51;516769200250;16.660,80;868294447843;16.343,27;1231072612267;15.874,29;273891408013;15.990,80;1922510340001;16.056,90;797297111921
2008-03-05;16.503,40;515848968042;16.617,70;865777393983;16.306,76;1228310531411;15.829,78;273217088450;15.957,85;1918559958878;16.012,01;794585908950
2008-03-06;16.470,84;514238400859;16.614,25;866344117809;16.311,51;1228742554555;15.844,38;273449897906;15.971,02;1918995888823;16.025,42;795027040842
2008-03-07;16.461,11;512114462786;16.605,71;865362721373;16.315,78;1229074095447;15.836,45;273323685616;15.954,53;1910241533944;16.013,43;794448375527
2008-03-08;16.461,11;512114462786;16.605,71;865362721373;16.315,78;1229074095447;15.836,45;273323685616;15.954,53;1910241533944;16.013,43;794448375527
2008-03-09;16.461,11;512114462786;16.605,71;865362721373;16.315,78;1229074095447;15.836,45;273323685616;15.954,53;1910241533944;16.013,43;794448375527
2008-03-10;16.440,63;511864335104;16.582,15;863656442084;16.284,51;1222921871577;15.818,00;272997373711;15.946,64;1907183267445;15.991,04;790115893054
2008-03-11;16.403,44;510969167380;16.546,19;861741688312;16.233,39;1217896160627;15.785,28;270862389025;15.916,72;1903297335862;15.949,79;788391993656
2008-03-12;16.437,19;512297500279;16.563,03;862958916462;16.282,19;1222555113225;15.816,42;271229044602;15.948,79;1907321890420;15.975,67;789070041372
2008-03-13;16.492,36;512371634229;16.619,34;865489762625;16.368,19;1229022283838;15.886,58;272449628400;16.008,68;1915035101250;16.047,82;792766561877
2008-03-14;16.480,29;512269130113;16.605,57;865177801074;16.334,07;1227011473534;15.869,14;272139199359;15.992,33;1914886234619;16.026,85;791922250234
2008-03-15;16.480,29;512269130113;16.605,57;865177801074;16.334,07;1227011473534;15.869,14;272139199359;15.992,33;1914886234619;16.026,85;791922250234
2008-03-16;16.480,29;512269130113;16.605,57;865177801074;16.334,07;1227011473534;15.869,14;272139199359;15.992,33;1914886234619;16.026,85;791922250234
2008-03-17;16.540,81;514253183077;16.669,90;866447030404;16.423,87;1234274634428;15.924,45;273104935564;16.067,48;1923703245610;16.101,79;795952805154
2008-03-18;16.485,88;512628696293;16.610,31;863348347805;16.341,42;1228163413608;15.868,89;272288050355;16.014,51;1917673104744;16.046,93;793122792925
2008-03-19;16.488,70;513079580885;16.629,60;864662111222;16.379,31;1229945493741;15.886,52;272669421765;16.029,75;1919867358653;16.059,61;794079298234
2008-03-20;16.476,82;512725180819;16.638,35;865698478447;16.384,15;1229647862697;15.880,56;272648301317;16.018,75;1918612451860;16.051,98;794477688619
2008-03-21;16.476,82;512725180819;16.638,35;865698478447;16.384,15;1229647862697;15.880,56;272648301317;16.018,75;1918612451860;16.051,98;794477688619
2008-03-22;16.476,82;512725180819;16.638,35;865698478447;16.384,15;1229647862697;15.880,56;272648301317;16.018,75;1918612451860;16.051,98;794477688619
2008-03-23;16.476,82;512725180819;16.638,35;865698478447;16.384,15;1229647862697;15.880,56;272648301317;16.018,75;1918612451860;16.051,98;794477688619
2008-03-24;16.503,60;513997146351;16.658,66;866962574364;16.380,29;1229888074604;15.896,92;272967989912;16.048,29;1922710632548;16.060,50;803748679123
2008-03-25;16.534,46;515320198681;16.699,66;869132379932;16.420,48;1232854991281;15.941,30;273865956127;16.092,90;1928719460463;16.086,07;805014697185
2008-03-26;16.562,47;516496668545;16.729,99;872189209164;16.472,81;1236802015090;15.979,48;274622563256;16.115,77;1932805271040;16.133,42;807384090418
2008-03-27;16.585,28;521967582677;16.735,19;873271138856;16.472,29;1237514316109;15.977,26;274771091422;16.115,06;1933006761944;16.140,99;807763266557
2008-03-28;16.583,72;521854057259;16.746,09;873915986580;16.480,96;1238540481945;15.979,09;275009245569;16.119,62;1934670520416;16.145,83;808005319832
2008-03-29;16.583,72;521854057259;16.746,09;873915986580;16.480,96;1238540481945;15.979,09;275009245569;16.119,62;1934670520416;16.145,83;808005319832
2008-03-30;16.583,72;521854057259;16.746,09;873915986580;16.480,96;1238540481945;15.979,09;275009245569;16.119,62;1934670520416;16.145,83;808005319832
2008-03-31;16.569,94;521395480689;16.723,06;879597999943;16.477,43;1250136837865;15.979,47;277426216202;16.110,79;1933633726127;16.134,57;807441655719

Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2008-04-01;16.135,76;1328935350712;16.723,18;879585162219;16.484,18;1250220086066;15.978,28;277428021108;16.110,43;1932118043580
2008-04-02;16.172,77;1331983371646;16.764,62;880855531389;16.530,45;1253753068952;16.016,89;277613001341;16.151,80;1948721184853
2008-04-03;16.207,81;1334254051429;16.802,04;881682813541;16.572,84;1256020897343;16.058,55;278156327420;16.185,46;1952124135338
2008-04-04;16.237,34;1336907030051;16.823,66;882671422680;16.587,01;1257477161020;16.080,95;278541156954;16.198,60;1953631828031
2008-04-05;16.237,34;1336907030051;16.823,66;882671422680;16.587,01;1257477161020;16.080,95;278541156954;16.198,60;1953631828031
2008-04-06;16.237,34;1336907030051;16.823,66;882671422680;16.587,01;1257477161020;16.080,95;278541156954;16.198,60;1953631828031
2008-04-07;16.254,43;1338307960965;16.846,28;883795369362;16.612,32;1258067204051;16.090,74;278888317150;16.217,57;1949272970379
2008-04-08;16.288,22;1340839709757;16.875,73;885262098987;16.649,07;1257283281610;16.120,32;279399790721;16.243,55;1951378651385
2008-04-09;16.283,25;1339653619633;16.872,92;884454868636;16.641,44;1257189708893;16.119,38;279138451321;16.240,15;1950766333232
2008-04-10;16.279,75;1339365547364;16.869,79;884260200891;16.630,89;1256898182955;16.112,73;279187501736;16.237,70;1950326427152
2008-04-11;16.282,18;1340688531478;16.872,48;884904377241;16.635,78;1257565717907;16.114,98;277781432911;16.238,75;1951873467423
2008-04-12;16.282,18;1340688531478;16.872,48;884904377241;16.635,78;1257565717907;16.114,98;277781432911;16.238,75;1951873467423
2008-04-13;16.282,18;1340688531478;16.872,48;884904377241;16.635,78;1257565717907;16.114,98;277781432911;16.238,75;1951873467423
2008-04-14;16.335,57;1341109177205;16.940,60;888912231942;16.693,09;1262107201353;16.183,40;278910977997;16.295,21;1959215751180
2008-04-15;16.342,49;1340693242053;16.954,76;889550857534;16.699,37;1263956215843;16.188,37;278564981360;16.304,18;1961436793888
2008-04-16;16.379,80;1343682341067;16.995,06;891593258741;16.743,55;1268070503595;16.232,65;279269305280;16.347,34;1967207655369
2008-04-17;16.429,96;1348620082405;17.053,50;893278279812;16.786,57;1272382576998;16.276,63;280054637020;16.386,29;1972063542567
2008-04-18;16.453,31;1350471977004;17.078,32;894999572753;16.824,77;1275559555062;16.297,20;280772064869;16.404,18;1974580236993
2008-04-19;16.453,31;1350471977004;17.078,32;894999572753;16.824,77;1275559555062;16.297,20;280772064869;16.404,18;1974580236993
2008-04-20;16.453,31;1350471977004;17.078,32;894999572753;16.824,77;1275559555062;16.297,20;280772064869;16.404,18;1974580236993
2008-04-21;16.490,82;1351330327347;17.123,74;898703904242;16.869,16;1278513041471;16.338,15;281692751681;16.440,66;1979437644019
2008-04-22;16.506,47;1352928841314;17.132,49;899176204160;16.893,47;1280205828746;16.343,19;281908423179;16.454,51;1980061885222
2008-04-23;16.508,85;1353877254450;17.125,56;898484356427;16.887,39;1280349161000;16.335,01;281621118623;16.451,20;1979657444172
2008-04-24;16.467,74;1350026916572;17.073,64;895421168685;16.832,04;1276452245747;16.277,24;280732187782;16.407,35;1974511036504
2008-04-25;16.461,74;1345243631009;17.070,72;894820538182;16.818,76;1276539176323;16.276,69;280786519555;16.395,49;1974297730257
2008-04-26;16.461,74;1345243631009;17.070,72;894820538182;16.818,76;1276539176323;16.276,69;280786519555;16.395,49;1974297730257
2008-04-27;16.461,74;1345243631009;17.070,72;894820538182;16.818,76;1276539176323;16.276,69;280786519555;16.395,49;1974297730257
2008-04-28;16.485,79;1347146537170;17.104,66;893745674079;16.852,28;1278741900744;16.309,05;281262903514;16.418,99;1977741872684
2008-04-29;16.495,26;1348098410627;17.118,45;894318723272;16.862,89;1278585874479;16.323,92;281678992616;16.428,62;1980136367231
2008-04-30;16.447,97;1344121702664;17.081,93;899270399129;16.823,96;1288348052438;16.295,36;284117434892;16.383,36;1974852195872
2008-05-01;16.447,97;1344121702664;17.081,93;899270399129;16.823,96;1288348052438;16.295,36;284117434892;16.383,36;1974852195872
2008-05-02;16.473,13;1373084420017;17.091,30;899604704631;16.828,00;1289728424278;16.325,60;284457365734;16.419,15;1977423496904
2008-05-03;16.473,13;1373084420017;17.091,30;899604704631;16.828,00;1289728424278;16.325,60;284457365734;16.419,15;1977423496904
2008-05-04;16.473,13;1373084420017;17.091,30;899604704631;16.828,00;1289728424278;16.325,60;284457365734;16.419,15;1977423496904
2008-05-05;16.523,14;1377059445023;17.163,84;903171863372;16.888,88;1290973875559;16.379,47;284074229834;16.466,50;1996887433429
2008-05-06;16.537,14;1377543347119;17.173,72;902529122968;16.885,19;1289383964808;16.382,52;284168836048;16.472,15;1991020317848
2008-05-07;16.539,15;1377150589809;17.177,80;901679330841;16.894,87;1290266934591;16.383,83;284182848579;16.465,16;1988568728216
2008-05-08;16.499,82;1373267366997;17.153,16;899052371294;16.861,32;1286988398099;16.357,02;283001099388;16.431,59;1983393372221
2008-05-09;16.439,95;1368314475006;17.089,69;894619680982;16.796,28;1278435426831;16.316,47;282296064611;16.368,94;1975407008162
2008-05-10;16.439,95;1368314475006;17.089,69;894619680982;16.796,28;1278435426831;16.316,47;282296064611;16.368,94;1975407008162
2008-05-11;16.439,95;1368314475006;17.089,69;894619680982;16.796,28;1278435426831;16.316,47;282296064611;16.368,94;1975407008162
2008-05-12;16.418,02;1361320922219;17.086,13;894357879680;16.772,61;1275349331745;16.306,15;281885499211;16.347,25;1972793708774
2008-05-13;16.398,01;1359619894431;17.078,59;893663449096;16.744,89;1272875739429;16.294,79;281780663030;16.324,99;1969384585845
2008-05-14;16.374,85;1356730536935;17.051,96;892471136903;16.745,17;1273756664614;16.269,69;279915664926;16.310,91;1967454844272
2008-05-15;16.331,68;1352027463194;17.003,84;888153239883;16.699,44;1270329534098;16.245,45;279250717777;16.258,11;1960612072174
2008-05-16;16.353,82;1354003812918;17.009,51;887982875395;16.728,40;1273381266570;16.257,34;279506408479;16.275,97;1964119828957
2008-05-17;16.353,82;1354003812918;17.009,51;887982875395;16.728,40;1273381266570;16.257,34;279506408479;16.275,97;1964119828957
2008-05-18;16.353,82;1354003812918;17.009,51;887982875395;16.728,40;1273381266570;16.257,34;279506408479;16.275,97;1964119828957
2008-05-19;16.429,15;1360946961600;17.082,08;893195202493;16.806,68;1278925343419;16.328,85;280879551852;16.354,51;1974015541084
2008-05-20;16.466,13;1364627532664;17.114,70;894402898600;16.860,16;1283293823149;16.377,81;281780542867;16.395,30;1979461956940
2008-05-21;16.466,13;1364627532664;17.114,70;894402898600;16.860,16;1283293823149;16.377,81;281780542867;16.395,30;1979461956940
2008-05-22;16.479,29;1366453424259;17.112,77;893670094830;16.857,45;1283153850337;16.381,92;281850264897;16.402,52;1981068208107
2008-05-23;16.502,91;1368361208108;17.141,59;895649719799;16.876,31;1283078261672;16.409,06;282350408869;16.430,73;1984458511334
2008-05-24;16.502,91;1368361208108;17.141,59;895649719799;16.876,31;1283078261672;16.409,06;282350408869;16.430,73;1984458511334
2008-05-25;16.502,91;1368361208108;17.141,59;895649719799;16.876,31;1283078261672;16.409,06;282350408869;16.430,73;1984458511334
2008-05-26;16.534,26;1369292188906;17.155,59;896278894449;16.905,88;1284378252946;16.437,81;282887439700;16.474,55;1989440631621
2008-05-27;16.555,24;1370419326092;17.182,08;897222657725;16.931,22;1286118699193;16.464,72;283411961123;16.503,03;1993863828762
2008-05-28;16.556,42;1370759154692;17.196,91;896688658737;16.941,93;1286742866527;16.478,67;283708956442;16.504,08;1994404185640
2008-05-29;16.562,24;1371066028974;17.201,87;896773725152;16.953,84;1287585632258;16.483,91;283796993634;16.509,35;1995190690686
2008-05-30;16.594,79;1388796565721;17.252,60;906916634071;16.983,87;1302002434998;16.519,45;286969869472;16.532,21;1998668157372
2008-05-31;16.594,79;1388796565721;17.252,60;906916634071;16.983,87;1302002434998;16.519,45;286969869472;16.532,21;1998668157372
2008-06-01;16.594,79;1388796565721;17.252,60;906916634071;16.983,87;1302002434998;16.519,45;286969869472;16.532,21;1998668157372
2008-06-02;16.599,08;1388518784873;17.251,46;907320643445;16.995,44;1300853926964;16.511,93;286714695739;16.543,41;1998209747393
2008-06-03;16.598,61;1388594132703;17.253,68;906312775319;16.994,46;1298580323242;16.512,57;286211214940;16.541,67;2011404343086
2008-06-04;16.589,87;1387203840527;17.253,75;905272873285;16.974,25;1296728810675;16.511,37;286021598370;16.526,68;2008740797337
2008-06-05;16.578,54;1385453539970;17.240,63;904450181608;16.964,26;1295068772964;16.503,77;285288651160;16.506,46;2005498946013
2008-06-06;16.589,11;1386173031774;17.262,03;905253005933;16.995,69;1296636953984;16.524,03;285632257247;16.515,64;2000004169663
2008-06-07;16.589,11;1386173031774;17.262,03;905253005933;16.995,69;1296636953984;16.524,03;285632257247;16.515,64;2000004169663
2008-06-08;16.589,11;1386173031774;17.262,03;905253005933;16.995,69;1296636953984;16.524,03;285632257247;16.515,64;2000004169663
2008-06-09;16.582,27;1384672959324;17.241,24;902807565994;16.985,97;1291628473758;16.521,04;285372889399;16.517,82;1998807310455
2008-06-10;16.555,50;1381794324528;17.217,66;900495580699;16.965,52;1288377699048;16.506,61;285008857365;16.487,43;1993827999912
2008-06-11;16.509,81;1377606589457;17.175,20;897512072959;16.934,58;1285993197041;16.464,83;284278370900;16.448,63;1988683441639
2008-06-12;16.477,87;1374506431293;17.142,64;894469306590;16.901,23;1283341461394;16.438,65;283630827915;16.407,91;1983624544852
2008-06-13;16.539,68;1379679969975;17.195,73;896831192837;16.958,36;1288573155916;16.522,13;285174549483;16.480,99;1992890137244
2008-06-14;16.539,68;1379679969975;17.195,73;896831192837;16.958,36;1288573155916;16.522,13;285174549483;16.480,99;1992890137244
2008-06-15;16.539,68;1379679969975;17.195,73;896831192837;16.958,36;1288573155916;16.522,13;285174549483;16.480,99;1992890137244
2008-06-16;16.544,97;1374932518891;17.219,32;896206900273;16.970,21;1289742504441;16.540,28;283815195308;16.485,98;1993687045875
2008-06-17;16.563,84;1377222202014;17.233,46;896615519950;16.985,93;1291006436040;16.554,76;284066205508;16.499,08;1996576005972
2008-06-18;16.563,49;1378159909379;17.237,70;896570467632;17.006,41;1292753896926;16.544,82;284208108883;16.498,67;1996667288459
2008-06-19;16.555,28;1377280468040;17.219,86;896688395079;17.003,28;1292605133864;16.536,34;284232767430;16.488,69;1995930279250
2008-06-20;16.560,50;1378938482896;17.227,15;897245349401;17.021,39;1294136205335;16.543,89;284343349878;16.502,07;1997710708438
2008-06-21;16.560,50;1378938482896;17.227,15;897245349401;17.021,39;1294136205335;16.543,89;284343349878;16.502,07;1997710708438
2008-06-22;16.560,50;1378938482896;17.227,15;897245349401;17.021,39;1294136205335;16.543,89;284343349878;16.502,07;1997710708438
2008-06-23;16.544,39;1377499552439;17.218,62;897146397637;17.020,36;1293612113272;16.543,96;284355358437;16.484,94;1995225458017
2008-06-24;16.552,55;1377342801974;17.222,49;897373892436;17.031,56;1294156451465;16.554,71;284527615202;16.486,63;1994733402350
2008-06-25;16.528,67;1374636937029;17.206,60;896230968701;17.021,92;1293363929085;16.555,11;284575936333;16.462,24;1992857651640
2008-06-26;16.551,61;1377459691539;17.245,62;898101838416;17.054,28;1295884171367;16.582,92;285120771912;16.472,77;1994311290405
2008-06-27;16.541,79;1377087908535;17.235,38;897852206868;17.023,17;1294415556564;16.575,09;285005750640;16.464,17;1993627600757
2008-06-28;16.541,79;1377087908535;17.235,38;897852206868;17.023,17;1294415556564;16.575,09;285005750640;16.464,17;1993627600757
2008-06-29;16.541,79;1377087908535;17.235,38;897852206868;17.023,17;1294415556564;16.575,09;285005750640;16.464,17;1993627600757
2008-06-30;16.521,56;1391461342878;17.223,38;904982111159;17.008,32;1306339152646;16.570,34;287866022499;16.438,94;1991729588975
2008-07-01;16.557,59;1393798443437;17.269,09;907960461545;17.049,35;1307795348038;16.625,10;288671858884;16.490,04;1995976203794
2008-07-02;16.528,70;1390513911385;17.238,65;905853946486;17.011,58;1305238294934;16.571,65;287732299063;16.450,32;2010020776410
2008-07-03;16.473,76;1385301672063;17.196,77;902899379855;16.958,69;1300145003449;16.497,78;286473922065;16.406,39;2004199170543
2008-07-04;16.365,15;1375356175515;17.093,64;897142585551;16.856,17;1292145266243;16.378,48;283542905883;16.290,39;1983507360085
2008-07-05;16.365,15;1375356175515;17.093,64;897142585551;16.856,17;1292145266243;16.378,48;283542905883;16.290,39;1983507360085
2008-07-06;16.365,15;1375356175515;17.093,64;897142585551;16.856,17;1292145266243;16.378,48;283542905883;16.290,39;1983507360085
2008-07-07;16.362,41;1374749749534;17.086,95;897961887620;16.880,94;1290122800889;16.393,22;283783945705;16.306,82;1984072732646
2008-07-08;16.391,71;1377366388686;17.104,73;899004691349;16.892,97;1290038976513;16.417,51;283908190935;16.340,77;1987671821918
2008-07-09;16.356,72;1374407992259;17.087,14;899035724159;16.858,55;1288638626393;16.393,36;283479947168;16.311,66;1984334294591
2008-07-10;16.370,82;1374874171465;17.110,69;900447847379;16.891,29;1292007424077;16.403,19;283167604989;16.320,89;1985373756580
2008-07-11;16.364,76;1370356201242;17.112,16;900869565722;16.895,99;1294592292798;16.394,58;283082736177;16.314,54;1985426266948
2008-07-12;16.364,76;1370356201242;17.112,16;900869565722;16.895,99;1294592292798;16.394,58;283082736177;16.314,54;1985426266948
2008-07-13;16.364,76;1370356201242;17.112,16;900869565722;16.895,99;1294592292798;16.394,58;283082736177;16.314,54;1985426266948
