
Valores Confirmados

Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2003-06-04;11.770,97;79475736780;11.529,03;130088394685;11.678,04;7711683037;11.691,26;6854141540;11.788,38;118175165806;11.498,12;45101288515;11.748,23;77885962207
2003-06-05;11.748,21;79329028162;11.512,43;137701026312;11.669,99;7706230886;11.672,13;6842927681;11.775,25;118042728960;11.484,04;45320051923;11.733,76;77790271555
2003-06-06;11.881,61;80235115642;11.620,77;140452728806;11.757,62;7764049009;11.780,11;6906370521;11.896,32;119246534797;11.597,39;45766033387;11.850,48;78566036658
2003-06-07;11.881,61;80235115642;11.620,77;140452728806;11.757,62;7764049009;11.780,11;6906370521;11.896,32;119246534797;11.597,39;45766033387;11.850,48;78566036658
2003-06-08;11.881,61;80235115642;11.620,77;140452728806;11.757,62;7764049009;11.780,11;6906370521;11.896,32;119246534797;11.597,39;45766033387;11.850,48;78566036658
2003-06-09;11.883,17;80242275736;11.622,49;140552896278;11.777,92;7777604776;11.793,98;7135489262;11.908,57;124321008008;11.600,63;45817355453;11.854,13;80146760470
2003-06-10;12.010,45;81091613997;11.724,32;141838866163;11.831,81;7813260973;11.899,88;7199560756;12.010,63;125384579330;11.693,31;47056212062;11.967,26;80779493820
2003-06-11;11.965,03;80786517198;11.698,82;141529753292;11.822,34;7807050814;11.871,99;7182687986;11.973,25;124992233049;11.674,88;46992453243;11.931,36;81709328773
2003-06-12;11.990,64;80986921894;11.703,99;141591862846;11.833,88;7816681367;11.886,63;7192626292;11.996,79;125231665426;11.689,25;47049623225;11.946,02;81811931313
2003-06-13;11.988,31;80973637842;11.704,43;141652204777;11.828,00;8846601619;11.881,24;7340511348;11.988,80;125257629946;11.691,54;47064022488;11.941,15;81789421239
2003-06-14;11.988,31;80973637842;11.704,43;141652204777;11.828,00;8846601619;11.881,24;7340511348;11.988,80;125257629946;11.691,54;47064022488;11.941,15;81789421239
2003-06-15;11.988,31;80973637842;11.704,43;141652204777;11.828,00;8846601619;11.881,24;7340511348;11.988,80;125257629946;11.691,54;47064022488;11.941,15;81789421239
2003-06-16;11.988,31;80973637842;11.704,43;141652204777;11.828,00;8846601619;11.881,24;7340511348;11.988,80;125257629946;11.691,54;47064022488;11.941,15;81789421239
2003-06-17;12.051,78;92682621008;11.766,46;142264470295;11.846,81;8692826411;11.945,33;7486394964;12.073,26;127965738527;11.754,33;47463202691;12.023,58;82677665482
2003-06-18;12.096,65;93028557167;11.799,30;142686360233;11.871,39;8713972508;11.985,73;7511711300;12.129,07;128556539504;11.787,62;47618486500;12.066,87;85868343133
2003-06-19;12.109,50;93129698094;11.811,26;143144530739;11.884,09;8439356120;11.989,57;7524593781;12.145,59;128729596695;11.794,18;47644818729;12.084,80;86050347112
2003-06-20;12.071,46;92841332377;11.783,28;143087033817;11.871,40;8434750860;11.953,00;7501416953;12.101,97;128265640007;11.762,33;47560689982;12.041,48;85772170372
2003-06-21;12.071,46;92841332377;11.783,28;143087033817;11.871,40;8434750860;11.953,00;7501416953;12.101,97;128265640007;11.762,33;47560689982;12.041,48;85772170372
2003-06-22;12.071,46;92841332377;11.783,28;143087033817;11.871,40;8434750860;11.953,00;7501416953;12.101,97;128265640007;11.762,33;47560689982;12.041,48;85772170372
2003-06-23;11.975,05;92359951358;11.687,39;141697519089;11.807,73;8134223887;11.862,56;7448494633;12.005,29;127785468468;11.668,31;47180524935;11.954,89;85168983244
2003-06-24;11.931,79;92063489843;11.656,21;141312174062;11.780,22;8118167709;11.831,82;7429189892;11.975,06;127484755804;11.637,93;48830627834;11.913,34;84877846085
2003-06-25;11.759,65;91219566519;11.522,57;139669639046;11.679,37;7661323533;11.691,60;7345183008;11.811,96;125746655689;11.501,59;48376406242;11.749,69;83863892063
2003-06-26;11.733,39;91065310292;11.501,63;139415308604;11.667,76;7656938261;11.675,05;7340860443;11.791,72;125529662968;11.479,03;48281259428;11.730,32;83855616601
2003-06-27;11.718,90;91009972364;11.483,90;154644906363;11.651,89;7650409267;11.659,22;7343566016;11.764,48;126139645785;11.469,12;48239416983;11.715,19;85045845475
2003-06-28;11.718,90;91009972364;11.483,90;154644906363;11.651,89;7650409267;11.659,22;7343566016;11.764,48;126139645785;11.469,12;48239416983;11.715,19;85045845475
2003-06-29;11.718,90;91009972364;11.483,90;154644906363;11.651,89;7650409267;11.659,22;7343566016;11.764,48;126139645785;11.469,12;48239416983;11.715,19;85045845475
2003-06-30;11.670,79;90886093872;11.449,52;154500627825;11.618,95;7629507366;11.624,23;7325498771;11.733,96;133866650314;11.432,50;48331861451;11.678,33;84894253378
2003-07-01;11.735,94;91393436260;11.501,41;155193965477;11.646,98;7647912586;11.675,44;7357771414;11.786,35;134463659722;11.485,10;48554038068;11.733,29;85293811475
2003-07-02;11.752,29;91524719339;11.501,70;155251494584;11.660,64;7650351505;11.687,08;7365084017;11.801,46;134634299024;11.490,56;48583151595;11.749,43;86357011965
2003-07-03;11.832,98;92154477780;11.559,98;156008903218;11.711,92;7683992983;11.765,23;7414337057;11.866,04;135367911599;11.564,09;48889904345;11.839,36;87016769731
2003-07-04;11.925,70;92875317940;11.638,27;157062877522;11.768,18;7720904332;11.865,00;7477168487;11.961,87;136459506910;11.662,60;49315525558;11.940,80;87892322481
2003-07-05;11.925,70;92875317940;11.638,27;157062877522;11.768,18;7720904332;11.865,00;7477168487;11.961,87;136459506910;11.662,60;49315525558;11.940,80;87892322481
2003-07-06;11.925,70;92875317940;11.638,27;157062877522;11.768,18;7720904332;11.865,00;7477168487;11.961,87;136459506910;11.662,60;49315525558;11.940,80;87892322481
2003-07-07;11.921,75;92843150009;11.648,55;157194441302;11.763,33;8148849078;11.862,02;7475289136;11.948,65;137570100093;11.659,79;49301451432;11.939,32;87900464395
2003-07-08;11.940,09;92985047774;11.667,35;157491908661;11.774,35;8156411307;11.873,15;7680183821;11.958,03;137673535417;11.670,30;50581000628;11.957,80;88042792916
2003-07-09;12.050,55;93833261348;11.803,40;159260903589;11.837,00;8200025248;11.987,21;7754593171;12.079,57;139080855763;11.776,46;51046953164;12.081,32;89431474539
2003-07-10;12.036,63;103730874250;11.802,09;159242480537;11.850,05;8209401821;11.982,52;7765100091;12.067,49;138937969537;11.767,50;51007439829;12.068,70;89348953192
2003-07-11;12.014,49;103551944126;11.782,33;159222360854;11.837,60;8201170599;11.949,30;7744861602;12.037,30;138588339956;11.746,07;50875373149;12.042,98;89785692191
2003-07-12;12.014,49;103551944126;11.782,33;159222360854;11.837,60;8201170599;11.949,30;7744861602;12.037,30;138588339956;11.746,07;50875373149;12.042,98;89785692191
2003-07-13;12.014,49;103551944126;11.782,33;159222360854;11.837,60;8201170599;11.949,30;7744861602;12.037,30;138588339956;11.746,07;50875373149;12.042,98;89785692191
2003-07-14;11.961,61;103113023086;11.714,80;158368407622;11.809,53;8181957503;11.895,10;7709731597;11.977,18;138034310988;11.701,56;50679630822;11.985,93;89369909218
2003-07-15;11.991,01;105718700251;11.758,78;160377761094;11.832,02;8067364867;11.938,53;7995300939;12.015,72;142991885997;11.737,36;51242074258;12.022,78;90360591094
2003-07-16;11.988,73;105698327881;11.765,61;160470137070;11.825,71;8064330495;11.931,82;8352624810;12.018,78;143027348556;11.742,11;51285135643;12.015,23;91027273339
2003-07-17;11.965,67;105755576649;11.749,73;169976837103;11.807,20;7980820401;11.906,60;8334973140;11.993,77;142728972284;11.718,63;51181375046;11.995,46;90926919966
2003-07-18;11.898,25;105255353328;11.687,57;169093537148;11.769,18;7963464408;11.848,33;8294079663;11.942,29;142087046877;11.664,78;50953791456;11.933,69;91068838667
2003-07-19;11.898,25;105255353328;11.687,57;169093537148;11.769,18;7963464408;11.848,33;8294079663;11.942,29;142087046877;11.664,78;50953791456;11.933,69;91068838667
2003-07-20;11.898,25;105255353328;11.687,57;169093537148;11.769,18;7963464408;11.848,33;8294079663;11.942,29;142087046877;11.664,78;50953791456;11.933,69;91068838667
2003-07-21;11.870,65;105052055921;11.661,88;169177434062;11.752,88;8875365377;11.814,85;8274224590;11.909,53;149801327391;11.628,80;50957636335;11.895,21;90962115088
2003-07-22;11.898,08;105303098299;11.681,91;169514781137;11.776,20;8896582857;11.827,65;8284360280;11.928,28;150036058000;11.648,06;52396973974;11.920,71;91238286584
2003-07-23;11.894,97;105378802559;11.673,66;169397950442;11.780,01;8901474484;11.823,98;8284887189;11.920,05;149931551565;11.648,21;52527365542;11.920,16;91790191228
2003-07-24;12.017,48;106617455035;11.778,76;170946904035;11.853,36;8960703761;11.930,93;8365633067;12.035,07;151376089528;11.757,71;53021210959;12.039,43;92734908775
2003-07-25;12.028,26;106758261372;11.785,86;171106653141;11.873,85;8979633100;11.949,65;8390959874;12.055,22;151598296436;11.776,35;53194386734;12.053,93;93566547756
2003-07-26;12.028,26;106758261372;11.785,86;171106653141;11.873,85;8979633100;11.949,65;8390959874;12.055,22;151598296436;11.776,35;53194386734;12.053,93;93566547756
2003-07-27;12.028,26;106758261372;11.785,86;171106653141;11.873,85;8979633100;11.949,65;8390959874;12.055,22;151598296436;11.776,35;53194386734;12.053,93;93566547756
2003-07-28;12.076,46;107376709846;11.830,87;172113421714;11.918,48;9002259111;11.996,86;8427969461;12.093,21;152074255004;11.822,19;53401221437;12.098,07;93937350085
2003-07-29;12.130,16;107879865152;11.874,44;172742412225;11.950,00;9029451924;12.039,23;8460768286;12.144,31;152760297921;11.862,74;53582915451;12.144,00;94512527511
2003-07-30;12.181,32;108440137578;11.928,21;173519803547;11.975,05;9050921917;12.097,29;8501908509;12.201,02;154527909279;11.920,24;53845882979;12.198,20;95527180970
2003-07-31;12.166,50;108378472680;11.917,09;173737319217;11.973,61;9051227669;12.089,32;8496308404;12.187,77;154347476102;11.912,74;53900764620;12.186,45;95461931711
2003-08-01;12.160,51;108330005581;11.894,51;173406861413;11.989,39;9063156283;12.091,00;8497488194;12.179,82;154245521930;11.910,03;53888022380;12.189,53;95486661014
2003-08-02;12.160,51;108330005581;11.894,51;173406861413;11.989,39;9063156283;12.091,00;8497488194;12.179,82;154245521930;11.910,03;53888022380;12.189,53;95486661014
2003-08-03;12.160,51;108330005581;11.894,51;173406861413;11.989,39;9063156283;12.091,00;8497488194;12.179,82;154245521930;11.910,03;53888022380;12.189,53;95486661014
2003-08-04;12.245,91;109092505608;11.962,95;174404174994;12.045,42;9105452456;12.163,12;8548658389;12.257,51;155228150680;11.985,30;54242218023;12.266,06;96484926880
2003-08-05;12.288,25;109468562390;12.009,72;175078212495;12.096,88;9144421376;12.201,91;8575773013;12.287,45;155602609105;12.019,06;55777544886;12.305,13;96797155839
2003-08-06;12.223,98;119957660682;11.938,10;174168183753;12.064,23;9119679531;12.141,00;8532975617;12.228,87;154921797907;11.958,69;55502712034;12.245,12;96369942035
2003-08-07;12.149,66;119231333925;11.854,95;186472997985;12.017,68;9084842397;12.054,97;8472667916;12.131,43;153685463231;11.875,01;55113915166;12.154,93;95658000695
2003-08-08;12.149,39;119223830388;11.850,74;186390808317;12.025,87;9090915428;12.070,99;9221471089;12.141,84;153811928332;11.870,84;55113216236;12.150,56;97495792360
2003-08-09;12.149,39;119223830388;11.850,74;186390808317;12.025,87;9090915428;12.070,99;9221471089;12.141,84;153811928332;11.870,84;55113216236;12.150,56;97495792360
2003-08-10;12.149,39;119223830388;11.850,74;186390808317;12.025,87;9090915428;12.070,99;9221471089;12.141,84;153811928332;11.870,84;55113216236;12.150,56;97495792360
2003-08-11;12.167,65;119401099291;11.867,10;186682846182;12.039,47;9101265458;12.086,34;9233198283;12.154,08;163595981175;11.896,39;55234109039;12.171,93;98133578863
2003-08-12;12.254,50;120432407015;11.952,99;188022782245;12.099,26;9146877700;12.163,27;9294216116;12.234,68;164669863516;11.972,55;55592530732;12.247,58;98749910157
2003-08-13;12.328,25;121207881430;12.023,42;189133891614;12.150,50;9185719896;12.242,31;9358836236;12.319,02;165966400146;12.050,53;55954306161;12.328,36;101042995991
2003-08-14;12.409,05;122008161653;12.104,47;190399756193;12.226,57;9243158727;12.326,09;9423010447;12.402,60;167142817793;12.133,66;56345207753;12.416,58;101788819917
2003-08-15;12.409,05;122008161653;12.104,47;190399756193;12.226,57;9243158727;12.326,09;9423010447;12.402,60;167142817793;12.133,66;56345207753;12.416,58;101788819917
2003-08-16;12.409,05;122008161653;12.104,47;190399756193;12.226,57;9243158727;12.326,09;9423010447;12.402,60;167142817793;12.133,66;56345207753;12.416,58;101788819917
2003-08-17;12.409,05;122008161653;12.104,47;190399756193;12.226,57;9243158727;12.326,09;9423010447;12.402,60;167142817793;12.133,66;56345207753;12.416,58;101788819917
2003-08-18;12.452,23;128349909092;12.146,05;192814641988;12.256,50;10207310354;12.366,65;10492863032;12.449,60;177313650248;12.180,50;58204874377;12.468,81;105642595262
2003-08-19;12.536,58;129219053704;12.230,21;194173932314;12.303,73;10250422991;12.450,26;10563528864;12.537,80;178566400937;12.267,91;58622940357;12.565,92;106558041412
2003-08-20;12.607,18;130660675608;12.314,27;195507134952;12.350,26;10288710906;12.516,38;10626417867;12.608,53;179576809823;12.321,75;60901065929;12.628,93;110068343603
2003-08-21;12.609,42;130652425099;12.322,55;196066750426;12.371,21;10310538913;12.527,39;10635906648;12.613,86;179792328846;12.338,03;61030818414;12.642,95;110191153394
2003-08-22;12.580,14;130545122853;12.303,08;195751609145;12.362,41;10311831448;12.504,81;10618887256;12.583,95;179364703632;12.317,77;60930059918;12.612,84;110979057807
2003-08-23;12.580,14;130545122853;12.303,08;195751609145;12.362,41;10311831448;12.504,81;10618887256;12.583,95;179364703632;12.317,77;60930059918;12.612,84;110979057807
2003-08-24;12.580,14;130545122853;12.303,08;195751609145;12.362,41;10311831448;12.504,81;10618887256;12.583,95;179364703632;12.317,77;60930059918;12.612,84;110979057807
2003-08-25;12.567,96;130539697235;12.318,16;195739077625;12.298,45;10261588064;12.484,32;10607786052;12.556,56;178971081919;12.297,68;60819417941;12.597,67;111276160785
2003-08-26;12.522,21;130094211992;12.275,87;194986691830;12.224,78;10205347279;12.441,49;10584291151;12.503,71;178205370067;12.248,35;60479282832;12.555,13;110945553059
2003-08-27;12.451,01;129476730625;12.211,37;194555875583;12.142,24;10144148196;12.361,22;10523377799;12.434,82;177206678305;12.172,49;60327822386;12.477,65;114129296173
2003-08-28;12.468,05;156659251807;12.226,76;228408738971;12.138,97;10146958328;12.379,52;10545085572;12.453,06;178518291014;12.188,36;60396538293;12.492,34;114276900283
2003-08-29;12.535,33;159088224397;12.277,02;229601610636;12.219,39;10253834636;12.443,61;10589444862;12.514,33;179385960068;12.252,62;60784824988;12.556,34;114972731700
2003-08-30;12.535,33;159088224397;12.277,02;229601610636;12.219,39;10253834636;12.443,61;10589444862;12.514,33;179385960068;12.252,62;60784824988;12.556,34;114972731700
2003-08-31;12.535,33;159088224397;12.277,02;229601610636;12.219,39;10253834636;12.443,61;10589444862;12.514,33;179385960068;12.252,62;60784824988;12.556,34;114972731700
2003-09-01;12.589,91;161243054111;12.327,15;230651606942;12.256,98;10285380156;12.497,15;10648451563;12.554,53;203639961090;12.305,90;61038077095;12.615,22;115511840771
2003-09-02;12.641,13;163221410346;12.385,94;231816665841;12.281,35;10305875720;12.559,01;10701152192;12.620,74;204706754745;12.355,98;67055651646;12.683,76;116139357584
2003-09-03;12.613,00;164217307542;12.365,15;231431453819;12.265,22;10292334695;12.539,18;10684241125;12.594,92;204285798083;12.337,07;66950924744;12.662,47;120549003565
2003-09-04;12.643,91;165879237406;12.398,08;232051099750;12.270,71;10296825460;12.554,69;10698075042;12.608,53;204513480797;12.354,48;67043888163;12.687,49;120780211920
2003-09-05;12.615,15;167148333995;12.373,38;231623969438;12.232,67;10264957465;12.528,59;10675667640;12.583,21;204005700415;12.318,71;66903167547;12.656,13;123113401739
2003-09-06;12.615,15;167148333995;12.373,38;231623969438;12.232,67;10264957465;12.528,59;10675667640;12.583,21;204005700415;12.318,71;66903167547;12.656,13;123113401739
2003-09-07;12.615,15;167148333995;12.373,38;231623969438;12.232,67;10264957465;12.528,59;10675667640;12.583,21;204005700415;12.318,71;66903167547;12.656,13;123113401739
2003-09-08;12.605,58;168335541882;12.363,45;231931986807;12.209,11;10246218186;12.521,58;12256395273;12.575,76;203886772843;12.304,11;66822319570;12.656,67;123161276088
2003-09-09;12.641,58;171858206536;12.381,35;232236695990;12.249,71;10281225934;12.557,87;12293308753;12.614,33;204509911970;12.341,76;67065598091;12.694,09;123518902026
2003-09-10;12.709,72;172811189604;12.444,87;233586651434;12.291,50;10316388837;12.617,50;12352733044;12.673,53;205468186625;12.401,04;67384441318;12.766,08;126483489644
2003-09-11;12.653,47;172096821099;12.371,49;232458077890;12.244,28;10276757014;12.560,81;12297233626;12.630,58;204802453487;12.348,78;67105664081;12.698,10;125807692803
2003-09-12;12.561,42;170918711981;12.272,37;230611689535;12.202,36;11567376083;12.470,22;12208966916;12.537,86;203684135415;12.254,73;66593066728;12.601,52;126831872684
2003-09-13;12.561,42;170918711981;12.272,37;230611689535;12.202,36;11567376083;12.470,22;12208966916;12.537,86;203684135415;12.254,73;66593066728;12.601,52;126831872684
2003-09-14;12.561,42;170918711981;12.272,37;230611689535;12.202,36;11567376083;12.470,22;12208966916;12.537,86;203684135415;12.254,73;66593066728;12.601,52;126831872684
2003-09-15;12.595,57;171376883869;12.301,86;231145818549;12.201,60;11569032375;12.494,02;12239907064;12.569,29;215441055069;12.270,26;66676780507;12.641,76;127235190203
2003-09-16;12.579,54;176349686687;12.293,03;263018092856;12.187,44;11852746150;12.478,82;14411646550;12.549,93;228614909149;12.252,72;76763851476;12.629,04;129896119219
2003-09-17;12.549,90;183523973322;12.264,99;262863159631;12.167,66;11836030504;12.453,37;14382251918;12.526,13;228177963070;12.230,58;76605739370;12.598,96;129902119186
2003-09-18;12.549,90;183523973322;12.264,99;262863159631;12.167,66;11836030504;12.453,37;14382251918;12.526,13;228177963070;12.230,58;76605739370;12.598,96;129902119186
2003-09-19;12.549,90;183523973322;12.264,99;262863159631;12.167,66;11836030504;12.453,37;14382251918;12.526,13;228177963070;12.230,58;76605739370;12.598,96;129902119186
2003-09-20;12.549,90;183523973322;12.264,99;262863159631;12.167,66;11836030504;12.453,37;14382251918;12.526,13;228177963070;12.230,58;76605739370;12.598,96;129902119186
2003-09-21;12.549,90;183523973322;12.264,99;262863159631;12.167,66;11836030504;12.453,37;14382251918;12.526,13;228177963070;12.230,58;76605739370;12.598,96;129902119186
2003-09-22;12.638,16;184810476915;12.347,72;264629103083;12.220,49;11887428753;12.524,46;14464351588;12.597,61;229476696449;12.304,40;77067889932;12.690,45;136192634828
2003-09-23;12.603,09;184386107624;12.307,43;263762327550;12.186,23;11869819067;12.484,67;14420760323;12.563,03;228835921391;12.275,08;77070300743;12.649,22;135740906761
2003-09-24;12.547,52;186290644542;12.260,14;262740073638;12.136,38;11833788822;12.430,61;14368790283;12.507,34;227801755960;12.206,96;76642387584;12.591,12;135326626994
2003-09-25;12.654,98;188240592444;12.363,29;265449783026;12.185,12;11886020712;12.535,37;14502365228;12.614,69;229837762229;12.311,90;77300685667;12.702,56;136513259584
2003-09-26;12.634,02;188202215219;12.343,22;265798355126;12.168,23;11876862755;12.519,32;14495878848;12.590,85;229277966601;12.295,41;77369977704;12.677,30;138063212484
2003-09-27;12.634,02;188202215219;12.343,22;265798355126;12.168,23;11876862755;12.519,32;14495878848;12.590,85;229277966601;12.295,41;77369977704;12.677,30;138063212484
2003-09-28;12.634,02;188202215219;12.343,22;265798355126;12.168,23;11876862755;12.519,32;14495878848;12.590,85;229277966601;12.295,41;77369977704;12.677,30;138063212484
2003-09-29;12.691,08;189451896203;12.380,04;267220968440;12.217,43;11936423626;12.574,16;14585063323;12.650,28;241700128473;12.338,19;77640934971;12.734,64;139163322424
2003-09-30;12.692,11;189685798524;12.378,40;267296450788;12.233,05;11954379648;12.579,71;14597397159;12.662,54;241914573080;12.343,11;77769574990;12.738,96;139195008508
2003-10-01;12.674,44;196241298025;12.355,82;274954112527;12.215,21;11935544249;12.566,38;14581927804;12.648,87;241651990431;12.326,18;77661130055;12.722,52;139018734137
2003-10-02;12.695,44;196555783040;12.373,99;275355052328;12.227,80;11947940999;12.598,13;14618748419;12.680,90;242295246489;12.354,74;77840484011;12.755,09;139363529213
2003-10-03;12.867,71;199220780551;12.550,57;279328672303;12.344,85;12062275846;12.761,63;14808467893;12.856,14;245632785678;12.526,84;78943207148;12.928,63;145170742115
2003-10-04;12.867,71;199220780551;12.550,57;279328672303;12.344,85;12062275846;12.761,63;14808467893;12.856,14;245632785678;12.526,84;78943207148;12.928,63;145170742115
2003-10-05;12.867,71;199220780551;12.550,57;279328672303;12.344,85;12062275846;12.761,63;14808467893;12.856,14;245632785678;12.526,84;78943207148;12.928,63;145170742115
2003-10-06;12.897,21;199662294145;12.560,80;282753761559;12.401,33;12117463732;12.785,41;14836060619;12.872,48;245939832806;12.543,43;79054472215;12.951,52;145424923243
2003-10-07;13.028,39;201687338767;12.687,99;285581786659;12.512,12;12225878629;12.916,21;14988012221;13.005,23;248470717716;12.660,13;85425885282;13.094,11;147002877850
2003-10-08;12.999,62;207535617928;12.661,17;285188098175;12.523,80;12237959568;12.892,42;15640833313;12.985,41;248105980751;12.646,11;85329422065;13.063,19;148413390128
2003-10-09;12.980,83;207231433040;12.644,18;284769422027;12.504,51;12219096536;12.870,58;15613574691;12.963,13;247666949773;12.624,46;85183106699;13.045,80;148252817490
2003-10-10;13.056,04;208483985038;12.730,47;286721208381;12.596,65;12842303440;12.958,96;15721599406;13.058,54;249548106409;12.718,38;85888022945;13.152,46;151522376975
2003-10-11;13.056,04;208483985038;12.730,47;286721208381;12.596,65;12842303440;12.958,96;15721599406;13.058,54;249548106409;12.718,38;85888022945;13.152,46;151522376975
2003-10-12;13.056,04;208483985038;12.730,47;286721208381;12.596,65;12842303440;12.958,96;15721599406;13.058,54;249548106409;12.718,38;85888022945;13.152,46;151522376975
2003-10-13;13.121,28;209527750374;12.803,37;288394311259;12.643,70;12890745746;13.019,33;15807106071;13.118,49;262630821026;12.784,00;86330520005;13.219,90;152362119915
2003-10-14;13.191,78;210702153786;12.842,56;306122907066;12.711,00;12959639313;13.089,32;15892087554;13.197,27;264151625436;12.847,46;86783394290;13.273,34;152965364642
2003-10-15;13.236,62;231233043344;12.900,19;311430990870;12.763,76;13885830780;13.127,32;18503210741;13.258,42;282065575368;12.899,35;92082951850;13.333,84;163187735171
2003-10-16;13.366,07;233448264601;13.011,57;314124792752;12.848,05;13986015998;13.244,70;18695202313;13.370,05;284451944577;13.016,88;92921210813;13.460,38;164736335934
2003-10-17;13.322,67;232683317386;12.955,58;312781701678;12.822,10;13970641016;13.205,20;18639919580;13.329,34;283595663317;12.975,98;92656574719;13.404,56;168626813981
2003-10-18;13.322,67;232683317386;12.955,58;312781701678;12.822,10;13970641016;13.205,20;18639919580;13.329,34;283595663317;12.975,98;92656574719;13.404,56;168626813981
2003-10-19;13.322,67;232683317386;12.955,58;312781701678;12.822,10;13970641016;13.205,20;18639919580;13.329,34;283595663317;12.975,98;92656574719;13.404,56;168626813981
2003-10-20;13.411,94;234243216662;13.045,60;315055358505;12.883,24;14035716209;13.287,50;18756753160;13.411,26;285338885136;13.062,73;93339476092;13.495,30;169835325292
2003-10-21;13.350,68;233306349170;12.983,54;313556292477;12.845,08;14003913765;13.233,27;18680636541;13.342,33;284006123635;13.004,33;99052351428;13.432,72;169085822395
2003-10-22;13.411,68;245350915029;13.052,22;315216903230;12.891,80;14057216791;13.297,95;18772147415;13.397,74;285329403235;13.075,25;99584669305;13.500,94;176569918538
2003-10-23;13.403,56;245550098585;13.048,68;315172385119;12.888,28;14059791714;13.287,76;18766244010;13.388,94;285197184119;13.064,96;99505955004;13.486,36;176443032131
2003-10-24;13.226,54;242432517584;12.880,22;311061823622;12.765,24;13931594638;13.109,01;18527530409;13.210,23;281591645418;12.893,39;98203548906;13.298,58;179244703774
2003-10-25;13.226,54;242432517584;12.880,22;311061823622;12.765,24;13931594638;13.109,01;18527530409;13.210,23;281591645418;12.893,39;98203548906;13.298,58;179244703774
2003-10-26;13.226,54;242432517584;12.880,22;311061823622;12.765,24;13931594638;13.109,01;18527530409;13.210,23;281591645418;12.893,39;98203548906;13.298,58;179244703774
2003-10-27;13.168,92;241614840551;12.841,18;312208010638;12.705,30;13868107950;13.057,73;18473111993;13.183,09;301332578596;12.845,29;98183850335;13.250,35;178727808533
2003-10-28;13.172,00;241926344573;12.841,99;312275979598;12.701,44;13868274015;13.056,96;18482714168;13.182,82;301324344731;12.845,30;98183526645;13.252,13;184625907163
2003-10-29;13.176,63;254458257592;12.844,88;312355122880;12.692,64;13865069106;13.059,38;18506878616;13.194,88;301588167845;12.848,39;98205666402;13.249,09;184626229781
2003-10-30;13.219,58;255649820391;12.910,77;313993978461;12.721,92;13906197874;13.107,86;18576768286;13.240,33;304660191189;12.892,02;98532228071;13.311,27;189799452736
2003-10-31;13.142,17;254362430837;12.836,99;312561022113;12.651,20;13828903214;13.023,24;18576295223;13.155,72;302722406951;12.809,73;98079766552;13.216,45;188529784674
2003-11-01;13.142,17;254362430837;12.836,99;312561022113;12.651,20;13828903214;13.023,24;18576295223;13.155,72;302722406951;12.809,73;98079766552;13.216,45;188529784674
2003-11-02;13.142,17;254362430837;12.836,99;312561022113;12.651,20;13828903214;13.023,24;18576295223;13.155,72;302722406951;12.809,73;98079766552;13.216,45;188529784674
2003-11-03;13.160,50;254717154049;12.842,59;347712367144;12.628,04;13800930651;13.017,77;18568500378;13.152,95;302333228137;12.805,40;98045791644;13.213,10;188482089806
2003-11-04;13.116,84;253851346221;12.796,76;346465067203;12.577,06;13745222962;12.969,27;18498808832;13.115,87;301486797794;12.762,93;97717703953;13.162,37;187758449550
2003-11-05;13.150,68;263236136075;12.821,07;346787864229;12.592,06;13761269160;12.994,29;18530496584;13.145,79;302167100999;12.782,22;97877726816;13.198,28;188233514045
2003-11-06;13.113,15;262438256984;12.787,64;345813993233;12.540,79;13705333642;12.947,03;18462767742;13.104,17;301192456879;12.740,24;97541931949;13.164,08;187734866344
2003-11-07;13.051,48;262972229971;12.731,10;344265697027;12.478,07;13637090509;12.895,29;20545496603;13.033,28;299544652187;12.669,81;96982543915;13.089,91;186688071316
2003-11-08;13.051,48;262972229971;12.731,10;344265697027;12.478,07;13637090509;12.895,29;20545496603;13.033,28;299544652187;12.669,81;96982543915;13.089,91;186688071316
2003-11-09;13.051,48;262972229971;12.731,10;344265697027;12.478,07;13637090509;12.895,29;20545496603;13.033,28;299544652187;12.669,81;96982543915;13.089,91;186688071316
2003-11-10;12.934,79;263072433120;12.619,87;341193472919;12.377,73;13527529921;12.788,92;20378575370;12.924,95;314677802988;12.555,71;96128502085;12.960,66;184817826686
2003-11-11;12.922,59;262805608422;12.605,80;341001490563;12.321,72;13466458744;12.755,78;20327583632;12.910,75;314356374090;12.545,01;104214670308;12.962,17;184803445126
2003-11-12;12.944,82;264158214528;12.624,99;356031645458;12.302,68;14771583597;12.768,87;20348669371;12.918,35;314540552829;12.560,30;104339487445;12.978,64;185186301364
2003-11-13;12.950,40;265517953401;12.633,58;357832543033;12.352,20;14830775534;12.786,56;20359888222;12.929,96;315234552720;12.586,75;104558877966;12.965,53;202358243415
2003-11-14;13.041,14;268682152227;12.704,43;360192027469;12.447,00;14944703651;12.878,73;20505475671;13.017,28;317336926220;12.680,98;105375873304;13.051,34;203996404383
