
Valores Confirmados

Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
2002-06-17;13.280,11;8286565975;11.556,12;5607445247;22.336,83;1038944920;12.942,79;633628240;12.745,14;9941861012;12.830,36;1459304087;13.027,03;1222237413
2002-06-18;13.108,22;8179308593;11.428,22;5545384601;22.198,59;1032514817;12.852,04;629412176;12.663,05;9877675526;12.728,37;1447703798;12.906,27;1211598067
2002-06-19;13.129,10;8199003444;11.441,64;5556987400;22.202,18;1032681662;12.850,06;629315201;12.656,98;9872944954;12.730,18;1447977471;12.906,44;1212710922
2002-06-20;13.192,14;8237972446;11.494,87;5582840871;22.252,54;1053859933;12.883,83;630968975;12.695,81;9903232439;12.770,15;1452540160;12.952,58;1217613282
2002-06-21;13.148,40;8229267546;11.450,01;5561054449;22.182,22;1050966539;12.833,97;628804373;12.653,07;9869887531;12.722,54;1447246142;12.899,34;1213539043
2002-06-22;13.148,40;8229267546;11.450,01;5561054449;22.182,22;1050966539;12.833,97;628804373;12.653,07;9869887531;12.722,54;1447246142;12.899,34;1213539043
2002-06-23;13.148,40;8229267546;11.450,01;5561054449;22.182,22;1050966539;12.833,97;628804373;12.653,07;9869887531;12.722,54;1447246142;12.899,34;1213539043
2002-06-24;13.137,09;8226512207;11.436,14;5561116251;22.178,70;1050925598;12.828,22;628597933;12.651,76;9899508651;12.715,04;1470832775;12.900,11;1211739290
2002-06-25;13.170,53;8253575878;11.458,45;5568608082;22.188,22;1053210300;12.832,87;628825615;12.661,08;9906694984;12.727,88;1472522660;12.920,29;1213635277
2002-06-26;13.113,34;8217328188;11.430,29;5554923858;22.174,26;1052872218;12.845,16;629759022;12.664,78;9909591253;12.712,65;1470934402;12.890,65;1223527660
2002-06-27;13.107,70;8179023403;11.430,75;5551987511;22.103,05;1049757924;12.783,56;626738932;12.634,82;9885036815;12.682,76;1467476627;12.887,00;1221237459
2002-06-28;13.143,50;8150475445;11.455,45;5897020605;22.170,31;1052461607;12.816,12;628335282;12.650,02;9895482431;12.713,08;1470973352;12.906,83;1223116005
2002-06-29;13.143,50;8150475445;11.455,45;5897020605;22.170,31;1052461607;12.816,12;628335282;12.650,02;9895482431;12.713,08;1470973352;12.906,83;1223116005
2002-06-30;13.143,50;8150475445;11.455,45;5897020605;22.170,31;1052461607;12.816,12;628335282;12.650,02;9895482431;12.713,08;1470973352;12.906,83;1223116005
2002-07-01;13.127,78;8145053861;11.443,90;5891072519;22.196,15;1053688180;12.815,64;628312114;12.647,14;9753953448;12.711,68;1470811993;12.905,71;1223143780
2002-07-02;13.186,65;8311447619;11.489,37;5914368114;22.267,46;1057073387;12.854,39;630211424;12.673,60;9774007402;12.751,99;1475467964;12.939,84;1226378208
2002-07-03;13.341,09;8408788972;11.616,89;5980009873;22.347,52;1060874218;12.939,56;634387175;12.737,73;9822667847;12.855,98;1487500268;13.016,88;1233679412
2002-07-04;13.166,11;8298498733;11.482,14;5910647685;22.237,17;1055635579;12.842,27;629617666;12.670,97;9771179522;12.742,85;1474410377;12.924,40;1224914958
2002-07-05;13.145,02;8285147181;11.457,48;5897953037;22.221,08;1054871861;12.827,05;628871027;12.672,52;9772376796;12.725,20;1472368566;12.923,35;1224815082
2002-07-06;13.145,02;8285147181;11.457,48;5897953037;22.221,08;1054871861;12.827,05;628871027;12.672,52;9772376796;12.725,20;1472368566;12.923,35;1224815082
2002-07-07;13.145,02;8285147181;11.457,48;5897953037;22.221,08;1054871861;12.827,05;628871027;12.672,52;9772376796;12.725,20;1472368566;12.923,35;1224815082
2002-07-08;13.239,32;8256260708;11.527,48;5933987103;22.294,55;1058359699;12.886,46;631784136;12.720,68;9809512906;12.791,56;1480040086;12.972,41;1229465107
2002-07-09;13.257,83;8267815640;11.546,83;5926494497;22.317,99;1059321901;12.902,26;632387937;12.742,88;9826636284;12.809,92;1474167728;12.994,27;1231536584
2002-07-10;13.203,94;8234580387;11.534,44;5921610184;22.332,84;1060026566;12.909,20;632728034;12.736,31;9771391165;12.803,26;1473401167;13.000,70;1232444275
2002-07-11;13.247,71;8261878444;11.573,73;5941708074;22.373,14;1061939479;12.939,05;634191098;12.748,95;9767513657;12.834,14;1476882228;13.022,09;1234471913
2002-07-12;13.459,37;8355101449;11.700,94;6007014824;22.497,59;1064544043;13.039,70;638245228;12.818,78;9826614141;12.952,50;1490502889;13.160,85;1241011838
2002-07-13;13.459,37;8355101449;11.700,94;6007014824;22.497,59;1064544043;13.039,70;638245228;12.818,78;9826614141;12.952,50;1490502889;13.160,85;1241011838
2002-07-14;13.459,37;8355101449;11.700,94;6007014824;22.497,59;1064544043;13.039,70;638245228;12.818,78;9826614141;12.952,50;1490502889;13.160,85;1241011838
2002-07-15;13.229,72;8548203091;11.569,50;6372472346;22.360,94;1189074014;12.923,88;639536709;12.754,54;10072787388;12.827,04;1505383302;13.025,41;1228225307
2002-07-16;13.265,24;8570198142;11.577,33;6376564041;22.514,07;1197216922;13.022,80;642846984;12.808,57;10115455040;12.881,81;1511811212;13.055,84;1231095301
2002-07-17;13.303,32;8594511151;11.651,80;6417582647;22.452,83;1194369502;13.009,60;642195489;12.845,52;10149686922;12.907,96;1514920104;13.110,57;1236255583
2002-07-18;13.328,75;8610941146;11.680,60;6433446602;22.444,98;1193951999;13.004,46;641941669;12.844,45;10148407334;12.930,85;1517605976;13.147,39;1240786894
2002-07-19;13.405,04;8660232080;11.722,98;6465777101;22.571,46;1200882497;13.092,28;646557909;12.891,98;10231264596;12.998,70;1525628342;13.195,47;1245433761
2002-07-20;13.405,04;8660232080;11.722,98;6465777101;22.571,46;1200882497;13.092,28;646557909;12.891,98;10231264596;12.998,70;1525628342;13.195,47;1245433761
2002-07-21;13.405,04;8660232080;11.722,98;6465777101;22.571,46;1200882497;13.092,28;646557909;12.891,98;10231264596;12.998,70;1525628342;13.195,47;1245433761
2002-07-22;13.387,77;8649385496;11.703,83;6475119045;22.525,02;1197561677;13.078,19;645861950;12.889,01;10226565764;12.985,56;1524824658;13.198,61;1246219194
2002-07-23;13.260,47;8570463184;11.592,77;6422789341;22.450,00;1193880217;12.990,95;641778966;12.830,14;10190651032;12.880,78;1512787045;13.068,15;1234866624
2002-07-24;13.418,66;8695286275;11.733,00;6500485008;22.632,50;1203653556;13.129,61;648629003;12.900,58;10246426105;13.022,07;1529742414;13.217,02;1248933415
2002-07-25;13.308,01;8676392385;11.628,80;6442755051;22.610,01;1203096826;13.087,83;646732568;12.848,41;10204963076;12.939,91;1520156710;13.110,95;1239684707
2002-07-26;13.354,97;8712721125;11.678,52;6482252152;22.626,89;1201496057;13.118,19;648233022;12.876,04;10226911638;12.975,78;1524468890;13.171,38;1245721517
2002-07-27;13.354,97;8712721125;11.678,52;6482252152;22.626,89;1201496057;13.118,19;648233022;12.876,04;10226911638;12.975,78;1524468890;13.171,38;1245721517
2002-07-28;13.354,97;8712721125;11.678,52;6482252152;22.626,89;1201496057;13.118,19;648233022;12.876,04;10226911638;12.975,78;1524468890;13.171,38;1245721517
2002-07-29;13.390,59;8740940682;11.734,30;6513212689;22.591,75;1199629905;13.105,91;647879179;12.898,86;10245033595;12.997,24;1526984383;13.206,83;1249468260
2002-07-30;13.337,32;8734821795;11.670,00;6511322233;22.572,60;1198610208;13.075,40;646370997;12.867,42;10239044978;12.955,08;1522080299;13.156,69;1199116247
2002-07-31;13.470,43;8772732890;11.764,71;6575059559;22.726,97;1206807568;13.184,26;651936081;12.944,87;10300591093;13.054,17;1533736786;13.259,40;1208477259
2002-08-01;13.408,81;8732500870;11.778,23;6582620441;22.442,22;1191686949;13.100,73;647806050;12.865,87;10237725847;12.914,94;1516584752;13.088,83;1192931041
2002-08-02;13.419,75;8739523921;11.775,30;6479348180;22.484,70;1193942873;13.149,47;650216002;12.896,39;10257355524;12.964,70;1522428875;13.134,13;1197059978
2002-08-03;13.419,75;8739523921;11.775,30;6479348180;22.484,70;1193942873;13.149,47;650216002;12.896,39;10257355524;12.964,70;1522428875;13.134,13;1197059978
2002-08-04;13.419,75;8739523921;11.775,30;6479348180;22.484,70;1193942873;13.149,47;650216002;12.896,39;10257355524;12.964,70;1522428875;13.134,13;1197059978
2002-08-05;13.448,11;8757996318;11.796,75;6491151709;22.599,55;1200041190;13.181,77;651813024;12.936,14;10288732386;13.036,00;1530741525;13.201,41;1203191667
2002-08-06;13.449,38;8747948252;11.805,88;6496107719;22.623,37;1201305910;13.193,72;652404069;12.954,79;10303568233;13.059,30;1533419551;13.222,49;1200721192
2002-08-07;13.461,47;8755789001;11.835,50;6512405991;22.644,24;1202414133;13.163,66;650917713;12.960,29;10305867100;13.063,31;1507031544;13.227,39;1200677020
2002-08-08;13.471,64;8756871068;11.837,54;6491695019;22.647,58;1202591849;13.194,13;651154122;12.962,28;10280683989;13.076,12;1508510304;13.226,09;1200559245
2002-08-09;13.523,65;8770640006;11.851,66;6479855656;22.861,73;1213962928;13.232,86;653065726;13.030,04;10276778527;13.178,42;1520238326;13.271,45;1198878345
2002-08-10;13.523,65;8770640006;11.851,66;6479855656;22.861,73;1213962928;13.232,86;653065726;13.030,04;10276778527;13.178,42;1520238326;13.271,45;1198878345
2002-08-11;13.523,65;8770640006;11.851,66;6479855656;22.861,73;1213962928;13.232,86;653065726;13.030,04;10276778527;13.178,42;1520238326;13.271,45;1198878345
2002-08-12;13.526,39;8813347902;11.850,45;6483343882;22.868,52;1210778969;13.199,78;651433063;13.044,48;10265091280;13.157,05;1517773603;13.252,85;1211430704
2002-08-13;13.530,27;8815133648;11.865,44;6464180065;22.849,52;1209773328;13.255,12;654164488;13.041,14;10203856389;13.166,62;1518876972;13.264,51;1212496139
2002-08-14;13.531,08;9472492047;11.845,25;6977756335;22.708,60;1261012823;13.208,10;650253173;12.991,04;10293479046;13.095,12;1562944362;13.261,59;1229114891
2002-08-15;13.531,08;9472492047;11.845,25;6977756335;22.708,60;1261012823;13.208,10;650253173;12.991,04;10293479046;13.095,12;1562944362;13.261,59;1229114891
2002-08-16;13.526,14;9468840632;11.884,52;7000890145;22.685,02;1259703478;13.231,44;651402451;13.006,07;10377758841;13.070,30;1559982737;13.274,68;1230328394
2002-08-17;13.526,14;9468840632;11.884,52;7000890145;22.685,02;1259703478;13.231,44;651402451;13.006,07;10377758841;13.070,30;1559982737;13.274,68;1230328394
2002-08-18;13.526,14;9468840632;11.884,52;7000890145;22.685,02;1259703478;13.231,44;651402451;13.006,07;10377758841;13.070,30;1559982737;13.274,68;1230328394
2002-08-19;13.545,95;9529676678;11.892,64;7005689960;22.751,28;1263795070;13.225,79;651348385;13.010,04;10380829456;13.114,08;1565207743;13.288,84;1232161753
2002-08-20;13.551,09;9538162388;11.917,35;7026018412;22.778,92;1265330536;13.236,33;651867410;13.033,00;10398035540;13.119,60;1565865967;13.306,17;1233964123
2002-08-21;13.564,47;9549403052;11.944,63;7042102119;22.779,44;1265860050;13.267,39;653396739;13.050,47;10411974070;13.108,22;1564508627;13.324,91;1235984580
2002-08-22;13.614,27;9582097111;12.004,01;7077110939;22.951,12;1275457431;13.327,24;656344395;13.112,43;10461058202;13.212,24;1576923454;13.407,83;1243676851
2002-08-23;13.627,37;9599556741;12.037,79;7093568420;23.003,62;1279033265;13.357,65;658121965;13.128,21;10473645594;13.220,15;1577867487;13.432,04;1246274686
2002-08-24;13.627,37;9599556741;12.037,79;7093568420;23.003,62;1279033265;13.357,65;658121965;13.128,21;10473645594;13.220,15;1577867487;13.432,04;1246274686
2002-08-25;13.627,37;9599556741;12.037,79;7093568420;23.003,62;1279033265;13.357,65;658121965;13.128,21;10473645594;13.220,15;1577867487;13.432,04;1246274686
2002-08-26;13.626,79;9605235382;12.057,37;7105105663;23.026,02;1281119848;13.323,55;656441787;13.155,91;10495747831;13.236,94;1579871263;13.436,08;1246750394
2002-08-27;13.617,52;9598755064;11.971,63;7054335625;23.155,37;1288326946;13.341,88;657670413;13.189,82;10522800799;13.221,94;1578081562;13.443,20;1249311460
2002-08-28;13.625,44;9609097865;11.978,14;7068368944;23.182,34;1290518087;13.387,58;659922714;13.200,58;10531382241;13.198,90;1575330911;13.456,68;1251005897
2002-08-29;13.605,42;9614401723;12.098,22;7151230024;23.245,85;1294287402;13.369,27;659020594;13.208,53;10547087975;13.243,30;1580629942;13.476,39;1252972020
2002-08-30;13.642,05;9591603311;12.063,34;7175462907;23.325,99;1298749445;13.413,61;637430509;13.242,57;10596335430;13.292,30;1586478584;13.529,25;1257886826
2002-08-31;13.642,05;9591603311;12.063,34;7175462907;23.325,99;1298749445;13.413,61;637430509;13.242,57;10596335430;13.292,30;1586478584;13.529,25;1257886826
2002-09-01;13.642,05;9591603311;12.063,34;7175462907;23.325,99;1298749445;13.413,61;637430509;13.242,57;10596335430;13.292,30;1586478584;13.529,25;1257886826
2002-09-02;13.630,46;9554306256;12.031,49;7156515128;23.385,77;1302077544;13.386,78;636155827;13.245,35;10598560158;13.299,25;1587308720;13.520,39;1257263632
2002-09-03;13.678,05;9589375114;12.034,73;7180860468;23.508,11;1308889482;13.414,31;637464162;13.255,89;10604675913;13.366,19;1595196927;13.551,21;1260129673
2002-09-04;13.749,35;9639219202;12.180,50;7220384551;23.506,02;1308773309;13.462,42;639750387;13.299,76;10639769233;13.365,05;1595061184;13.627,13;1267189183
2002-09-05;13.781,11;9661478450;12.214,98;7240828836;23.633,15;1315851215;13.505,67;638978073;13.347,11;10627725448;13.365,67;1595135603;13.672,02;1273481114
2002-09-06;13.781,38;9619278855;12.213,25;7173364636;23.573,50;1312530114;13.510,84;639222749;13.373,05;10648382814;13.365,30;1587716656;13.682,75;1274433130
2002-09-07;13.781,38;9619278855;12.213,25;7173364636;23.573,50;1312530114;13.510,84;639222749;13.373,05;10648382814;13.365,30;1587716656;13.682,75;1274433130
2002-09-08;13.781,38;9619278855;12.213,25;7173364636;23.573,50;1312530114;13.510,84;639222749;13.373,05;10648382814;13.365,30;1587716656;13.682,75;1274433130
2002-09-09;13.781,15;9623218551;12.176,87;7151995209;23.632,07;1311691201;13.489,94;638234080;13.368,73;10644842921;13.408,43;1592840439;13.697,44;1269888278
2002-09-10;13.763,81;9607393009;12.166,53;7145923306;23.616,90;1310849222;13.473,69;637464998;13.355,83;10634585344;13.402,78;1592096699;13.671,60;1271978043
2002-09-11;13.761,02;9607098956;12.168,51;7148715134;23.546,68;1306952154;13.471,95;637382581;13.324,85;10623457652;13.371,90;1588238882;13.673,53;1272157706
2002-09-12;13.755,04;9608287045;12.149,25;7137154187;23.613,16;1310415398;13.479,39;637734915;13.348,56;10642363032;13.410,64;1592839599;13.684,96;1273220326
2002-09-13;13.771,66;11026880021;12.223,22;7366011875;23.834,54;1537061374;13.512,24;639287245;13.422,49;11113255363;13.447,68;1692332320;13.814,51;1464730035
2002-09-14;13.771,66;11026880021;12.223,22;7366011875;23.834,54;1537061374;13.512,24;639287245;13.422,49;11113255363;13.447,68;1692332320;13.814,51;1464730035
2002-09-15;13.771,66;11026880021;12.223,22;7366011875;23.834,54;1537061374;13.512,24;639287245;13.422,49;11113255363;13.447,68;1692332320;13.814,51;1464730035
2002-09-16;13.719,26;10986090516;12.253,20;7383391467;23.984,43;1547242333;13.651,58;646108419;13.505,14;11177783671;13.529,53;1702632033;13.874,31;1473473142
2002-09-17;13.732,13;10996391289;12.221,21;7390904378;23.878,87;1540432238;13.600,56;643693793;13.486,34;11162190577;13.484,38;1696950596;13.829,29;1468990290
2002-09-18;13.732,13;10996391289;12.221,21;7390904378;23.878,87;1540432238;13.600,56;643693793;13.486,34;11162190577;13.484,38;1696950596;13.829,29;1468990290
2002-09-19;13.732,13;10996391289;12.221,21;7390904378;23.878,87;1540432238;13.600,56;643693793;13.486,34;11162190577;13.484,38;1696950596;13.829,29;1468990290
2002-09-20;13.846,48;11087962922;12.196,08;7375705858;23.777,60;1534385487;13.593,97;643381834;13.474,14;11152087118;13.484,32;1696943134;13.799,10;1466072338
2002-09-21;13.846,48;11087962922;12.196,08;7375705858;23.777,60;1534385487;13.593,97;643381834;13.474,14;11152087118;13.484,32;1696943134;13.799,10;1466072338
2002-09-22;13.846,48;11087962922;12.196,08;7375705858;23.777,60;1534385487;13.593,97;643381834;13.474,14;11152087118;13.484,32;1696943134;13.799,10;1466072338
2002-09-23;14.003,68;11214051717;12.170,66;7360333734;23.790,63;1535309418;13.597,06;643528183;13.464,62;11144061530;13.483,98;1696900581;13.776,11;1464816485
2002-09-24;13.999,74;11216869567;12.224,45;7395195286;23.795,46;1535694276;13.594,31;643490789;13.437,31;11121325054;13.468,34;1694932175;13.802,75;1468369920
2002-09-25;13.921,37;11127379956;12.194,63;7378610942;23.811,53;1537212092;13.586,01;643642356;13.416,29;11103829340;13.460,61;1693958741;13.785,70;1468379609
2002-09-26;13.923,26;11131900259;12.265,52;7421503315;23.757,22;1532508976;13.544,62;641740323;13.444,78;11135549514;13.461,71;1755468772;13.825,83;1473423371
2002-09-27;13.921,67;85964558804;12.264,58;80118467918;23.756,11;15285906941;13.541,19;1461916262;13.447,69;35880501473;13.458,55;12298416461;13.825,35;18140552226
2002-09-28;13.921,67;85964558804;12.264,58;80118467918;23.756,11;15285906941;13.541,19;1461916262;13.447,69;35880501473;13.458,55;12298416461;13.825,35;18140552226
2002-09-29;13.921,67;85964558804;12.264,58;80118467918;23.756,11;15285906941;13.541,19;1461916262;13.447,69;35880501473;13.458,55;12298416461;13.825,35;18140552226
2002-09-30;13.931,11;86070355379;12.275,85;80383364508;23.729,38;15176882115;13.554,47;1463349641;13.451,67;35919427308;13.444,33;12256679013;13.816,30;18128680411
2002-10-01;13.901,08;85889894310;12.213,15;79972477875;23.693,61;15154006905;13.521,15;1459752544;13.373,07;35712774618;13.365,01;12188067956;13.806,25;18115495749
2002-10-02;13.881,15;85766738083;12.206,11;79923930318;23.655,53;15129646439;13.524,23;1460084841;13.347,06;35642394282;13.363,57;12186751844;13.806,32;18115584015
2002-10-03;13.924,45;86034174637;12.234,61;80103352786;23.676,96;15143355062;13.568,66;1464881662;13.385,35;35793925460;13.425,94;12243642236;13.813,45;18144041757
2002-10-04;13.937,21;86342189118;12.249,21;80170062418;23.639,73;15119455250;13.591,39;1441067056;13.380,03;35779611997;13.421,40;12239505391;13.830,82;18166292260
2002-10-05;13.937,21;86342189118;12.249,21;80170062418;23.639,73;15119455250;13.591,39;1441067056;13.380,03;35779611997;13.421,40;12239505391;13.830,82;18166292260
2002-10-06;13.937,21;86342189118;12.249,21;80170062418;23.639,73;15119455250;13.591,39;1441067056;13.380,03;35779611997;13.421,40;12239505391;13.830,82;18166292260
2002-10-07;13.925,37;106206516904;12.246,75;80152843719;23.695,36;15155038393;13.573,41;1439160425;13.394,39;35817849562;13.418,15;12236541652;13.839,52;18177661589
2002-10-08;13.963,07;106534810496;12.269,48;80139051634;23.755,66;15143930375;13.595,42;1405345032;13.441,83;35943865177;13.454,55;12269640570;13.870,05;18217768665
2002-10-09;13.976,94;106639548579;12.291,85;80167755019;23.831,57;15117254684;13.634,29;1409363340;13.472,56;35910634841;13.479,01;12260839229;13.904,53;18237490786
2002-10-10;14.020,50;106981946682;12.306,48;80253696123;23.804,36;15098767415;13.633,09;1402863275;13.459,44;35860744195;13.450,70;12235088752;13.912,95;18248545586
2002-10-11;14.007,47;121871486071;12.299,28;80216981024;23.671,85;15014722522;13.588,65;1398240298;13.414,82;35741355716;13.421,52;12207846802;13.908,10;30139105894
2002-10-12;14.007,47;121871486071;12.299,28;80216981024;23.671,85;15014722522;13.588,65;1398240298;13.414,82;35741355716;13.421,52;12207846802;13.908,10;30139105894
2002-10-13;14.007,47;121871486071;12.299,28;80216981024;23.671,85;15014722522;13.588,65;1398240298;13.414,82;35741355716;13.421,52;12207846802;13.908,10;30139105894
2002-10-14;13.997,47;121836922590;12.279,81;80088992431;23.703,61;15004291953;13.650,12;1404565623;13.438,83;35740099208;13.452,45;12235987515;13.907,45;30194356118
2002-10-15;14.012,27;121655694123;12.292,80;80168796730;23.546,90;14904562656;13.655,11;1405076462;13.430,67;35724902080;13.454,16;12237535018;13.923,56;30177373142
2002-10-16;14.010,92;121511509042;12.281,99;80046682693;23.661,11;14976855736;13.655,55;1405121906;13.425,82;35714078034;13.442,04;12226516748;13.934,13;30200284699
2002-10-17;14.017,03;121586980196;12.288,59;80092303385;23.688,28;14994050701;13.654,35;1404590311;13.428,75;35741694733;13.459,94;12239592519;13.931,81;30218124930
2002-10-18;14.007,94;121513445918;12.277,51;114980485609;23.623,73;14950635322;13.631,37;1402226783;13.421,71;35722690670;13.451,58;12231858323;13.933,96;30222898080
2002-10-19;14.007,94;121513445918;12.277,51;114980485609;23.623,73;14950635322;13.631,37;1402226783;13.421,71;35722690670;13.451,58;12231858323;13.933,96;30222898080
2002-10-20;14.007,94;121513445918;12.277,51;114980485609;23.623,73;14950635322;13.631,37;1402226783;13.421,71;35722690670;13.451,58;12231858323;13.933,96;30222898080
2002-10-21;14.014,30;121545345031;12.286,32;115208025360;23.591,98;14930532248;13.643,65;1403489249;13.428,15;35737237406;13.460,81;39021626862;13.940,68;30231911488
2002-10-22;14.018,22;121765663182;12.252,37;114990254240;23.649,30;14966802777;13.661,28;1405252746;13.405,03;35675020836;13.434,50;38945355143;13.955,45;30313761043
2002-10-23;14.011,17;121753444106;12.267,11;115178335931;23.569,88;14925180950;13.637,52;1402809066;13.391,05;35591453041;13.425,40;38924911832;13.940,37;30286465634
2002-10-24;14.008,45;121744032221;12.249,13;115019183752;23.593,17;14909764535;13.625,92;1406428624;13.393,05;35596715168;13.434,90;38951618123;13.937,67;30337663191
2002-10-25;14.026,45;154089848413;12.255,33;115104924179;23.599,75;14940665373;13.628,69;1406714172;13.394,15;117723347166;13.421,86;38912767943;13.951,40;30413757537
2002-10-26;14.026,45;154089848413;12.255,33;115104924179;23.599,75;14940665373;13.628,69;1406714172;13.394,15;117723347166;13.421,86;38912767943;13.951,40;30413757537
2002-10-27;14.026,45;154089848413;12.255,33;115104924179;23.599,75;14940665373;13.628,69;1406714172;13.394,15;117723347166;13.421,86;38912767943;13.951,40;30413757537
2002-10-28;14.012,79;154030836816;12.244,67;115422498461;23.584,93;14948433017;13.621,58;1407371747;13.379,10;117590719991;13.406,31;38962859411;13.945,18;45733994712
2002-10-29;14.021,28;154363261534;12.248,28;115625071809;23.590,89;14931412633;13.647,18;1410600232;13.391,67;117993283984;13.416,71;38993066225;13.952,07;45885042745
2002-10-30;14.029,24;154556079399;12.254,67;191298812413;23.596,30;14936605567;13.637,41;1409983166;13.388,28;117984940768;13.418,48;39018475905;13.956,02;45898037991
2002-10-31;14.035,31;154617503319;12.256,48;191333673997;23.580,06;57084689291;13.634,13;7057267015;13.395,29;118064714595;13.419,23;39038456389;13.946,61;45867075411
2002-11-01;14.035,31;154617503319;12.256,48;191333673997;23.580,06;57084689291;13.634,13;7057267015;13.395,29;118064714595;13.419,23;39038456389;13.946,61;45867075411
2002-11-02;14.035,31;154617503319;12.256,48;191333673997;23.580,06;57084689291;13.634,13;7057267015;13.395,29;118064714595;13.419,23;39038456389;13.946,61;45867075411
2002-11-03;14.035,31;154617503319;12.256,48;191333673997;23.580,06;57084689291;13.634,13;7057267015;13.395,29;118064714595;13.419,23;39038456389;13.946,61;45867075411
2002-11-04;14.034,87;154610187336;12.251,83;191255794376;23.555,17;57024432102;13.640,78;7060710781;13.422,36;118302286703;13.420,55;39042294976;13.954,13;45891748964
2002-11-05;14.062,94;154970296043;12.250,77;191236911224;23.605,24;57145640624;13.666,71;7074131785;13.435,22;118413819933;13.443,63;39109435136;13.979,52;45975262626
2002-11-06;14.090,14;155263265686;12.285,05;191683368996;23.710,57;57400626601;13.721,95;7102728817;13.483,17;118838002877;13.494,64;39255410142;14.044,11;46187660297
2002-11-07;14.080,97;155048841816;12.266,86;191422335081;23.669,52;57291336952;13.681,37;7081721821;13.455,98;118549688658;13.466,20;39170590795;14.004,81;46057634276
2002-11-08;14.090,31;154977862540;12.262,04;191343160912;23.660,10;57306050538;13.689,62;7085991072;13.449,55;118467128200;13.458,56;39148347812;14.020,50;89581361195
2002-11-09;14.090,31;154977862540;12.262,04;191343160912;23.660,10;57306050538;13.689,62;7085991072;13.449,55;118467128200;13.458,56;39148347812;14.020,50;89581361195
2002-11-10;14.090,31;154977862540;12.262,04;191343160912;23.660,10;57306050538;13.689,62;7085991072;13.449,55;118467128200;13.458,56;39148347812;14.020,50;89581361195
2002-11-11;14.079,95;350517910609;12.257,64;191270864994;23.687,96;57373533446;13.692,81;7074511665;13.458,43;152490884641;13.466,13;115160476461;14.033,23;89593001063
2002-11-12;14.100,43;351028028728;12.268,76;191232663367;23.675,71;57348195138;13.708,79;7082768974;13.464,71;152174034373;13.468,41;115190968629;14.038,69;89436683918
2002-11-13;14.094,26;350710074802;12.263,03;191142014258;23.650,31;57072016608;13.695,67;7075628348;13.474,29;152324827672;13.464,11;115001427431;14.029,92;89379514665
2002-11-14;14.131,44;351675811950;12.282,21;191209744182;23.713,51;57225532031;13.738,19;7097747514;13.479,51;152324171146;13.475,94;115101056340;14.049,70;93424876040
2002-11-15;14.128,76;364078993430;12.253,45;286441831682;23.675,38;57188404952;13.688,15;7074950083;13.455,59;152050282892;13.442,49;114813883807;14.025,33;93262066436
2002-11-16;14.128,76;364078993430;12.253,45;286441831682;23.675,38;57188404952;13.688,15;7074950083;13.455,59;152050282892;13.442,49;114813883807;14.025,33;93262066436
2002-11-17;14.128,76;364078993430;12.253,45;286441831682;23.675,38;57188404952;13.688,15;7074950083;13.455,59;152050282892;13.442,49;114813883807;14.025,33;93262066436
2002-11-18;14.146,66;364537879680;12.277,65;286997780667;23.703,82;57257114056;13.725,89;7094402957;13.474,36;303920133472;13.466,37;115022479221;14.038,71;93351041129
2002-11-19;14.133,80;364233100841;12.254,41;286466196699;23.742,39;57348090759;13.708,19;7085258147;13.493,51;304324581028;13.449,21;114874387797;14.042,65;93360295364
2002-11-20;14.117,32;363692382995;12.241,29;286200068419;23.702,43;57250287306;13.679,31;7070017599;13.494,88;304361084224;13.450,65;114907966819;14.047,64;93455108154
2002-11-21;14.113,14;363622613727;12.249,09;286569951359;23.744,62;57377043167;13.701,24;7081062202;13.520,21;304934359657;13.468,10;118211371584;14.063,54;93560984571
2002-11-22;14.102,37;363341933838;12.238,10;433341593106;23.731,70;60021453976;13.681,10;12523510205;13.503,43;306775320184;13.456,12;118130725690;14.046,54;94852560704
2002-11-23;14.102,37;363341933838;12.238,10;433341593106;23.731,70;60021453976;13.681,10;12523510205;13.503,43;306775320184;13.456,12;118130725690;14.046,54;94852560704
2002-11-24;14.102,37;363341933838;12.238,10;433341593106;23.731,70;60021453976;13.681,10;12523510205;13.503,43;306775320184;13.456,12;118130725690;14.046,54;94852560704
2002-11-25;14.162,59;371697329722;12.278,03;434922239364;23.727,41;60037998532;13.702,23;12542852280;13.514,62;307000122825;13.468,28;118234240624;14.066,52;95179007141
2002-11-26;14.125,19;370677489676;12.244,57;434038785472;23.727,72;60021068349;13.687,92;12528146397;13.490,78;306427218306;13.463,43;118191062235;14.027,59;94927624130
2002-11-27;14.099,95;370060632765;12.248,69;434179219966;23.690,10;59930281684;13.682,54;12528567255;13.481,17;306200928191;13.465,02;118198327178;14.024,83;95000250538
2002-11-28;14.080,47;369555538755;12.211,42;433232461364;23.688,79;59972973843;13.636,86;12493904347;13.439,47;305235864910;13.424,33;117834762016;13.979,77;94766619487
2002-11-29;14.055,31;370520069397;12.185,66;437905299881;23.656,71;60052484756;13.603,54;12483792490;13.412,33;305480607072;13.396,51;117813784269;13.950,03;94649827032
