
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2019-04-01;43.284,06;3887851689233;45.505,99;5096055601501;46.280,19;5822381485756;44.773,50;1164328537073;42.097,34;424018765916;44.924,43;3930561132007
2019-04-02;43.429,94;3899477720059;45.654,50;5110137331934;46.435,18;5838848198938;44.932,98;1168353168222;42.243,37;425477418438;45.087,38;3943884439092
2019-04-03;43.302,53;3885942470101;45.516,13;5090165960440;46.301,77;5819799198605;44.806,77;1164821405911;42.122,55;424475035966;44.960,69;3932226744653
2019-04-04;43.376,75;3892583420620;45.596,80;5095066985746;46.377,67;5827026342301;44.888,10;1167067640627;42.193,27;425133113182;45.042,83;3939471479189
2019-04-05;43.384,98;3894037460327;45.595,16;5094748405222;46.385,69;5827751532959;44.881,79;1167393828662;42.198,57;425200804526;45.048,29;3939995478450
2019-04-06;43.384,98;3894037460327;45.595,16;5094748405222;46.385,69;5827751532959;44.881,79;1167393828662;42.198,57;425200804526;45.048,29;3939995478450
2019-04-07;43.384,98;3894037460327;45.595,16;5094748405222;46.385,69;5827751532959;44.881,79;1167393828662;42.198,57;425200804526;45.048,29;3939995478450
2019-04-08;43.442,21;3905116682001;45.652,70;5100946406836;46.445,60;5835026384730;44.936,28;1169288808107;42.251,48;425729529011;45.106,37;3945293209971
2019-04-09;43.443,38;3915027166507;45.647,15;5101024796639;46.444,40;5837537609546;44.949,01;1171053866027;42.254,72;425940444206;45.101,95;3945179693994
2019-04-10;43.449,62;3920317634688;45.647,08;5102836602094;46.448,02;5840081508165;44.926,55;1171512631419;42.258,43;426030119782;45.108,16;3946777146730
2019-04-11;43.490,77;3927098215831;45.693,57;5110129674774;46.495,62;5849013660311;45.004,27;1174769373173;42.304,72;426705497410;45.149,11;3952046378482
2019-04-12;43.400,27;3923419634452;45.601,29;5104532835332;46.391,69;5840141077979;44.903,42;1174750170093;42.216,44;426041313116;45.057,00;3947224559513
2019-04-13;43.400,27;3923419634452;45.601,29;5104532835332;46.391,69;5840141077979;44.903,42;1174750170093;42.216,44;426041313116;45.057,00;3947224559513
2019-04-14;43.400,27;3923419634452;45.601,29;5104532835332;46.391,69;5840141077979;44.903,42;1174750170093;42.216,44;426041313116;45.057,00;3947224559513
2019-04-15;43.323,24;3927551200360;45.526,35;5090220132463;46.310,56;5843560595438;44.835,72;1173572250908;42.140,81;424555642338;44.976,04;3932580193019
2019-04-16;43.421,23;3941959088106;45.624,00;5106143702437;46.411,72;5861712613117;44.927,43;1178584075668;42.240,75;426116385097;45.070,75;3946099150859
2019-04-17;43.566,86;3956334653316;45.789,25;5123996231475;46.574,85;5885007985954;45.073,70;1182542773825;42.386,17;428105459857;45.236,15;3960926561895
2019-04-18;43.418,11;3943137182278;45.626,51;5105652345691;46.418,05;5864568137825;44.918,96;1178739641167;42.236,83;426631483371;45.074,12;3947486099391
2019-04-19;43.418,11;3943137182278;45.626,51;5105652345691;46.418,05;5864568137825;44.918,96;1178739641167;42.236,83;426631483371;45.074,12;3947486099391
2019-04-20;43.418,11;3943137182278;45.626,51;5105652345691;46.418,05;5864568137825;44.918,96;1178739641167;42.236,83;426631483371;45.074,12;3947486099391
2019-04-21;43.418,11;3943137182278;45.626,51;5105652345691;46.418,05;5864568137825;44.918,96;1178739641167;42.236,83;426631483371;45.074,12;3947486099391
2019-04-22;43.468,55;3948423967296;45.679,67;5110883435406;46.466,31;5870856639169;44.961,62;1179821103211;42.281,80;427017424176;45.124,79;3952297245984
2019-04-23;43.485,06;3898356789672;45.702,33;5042490947471;46.494,30;5717517481743;44.992,85;1121574139350;42.311,13;422517957519;45.153,54;3931238598777
2019-04-24;43.660,54;3888905158880;45.902,75;5022884134111;46.672,84;5669353873392;45.181,71;1088896030325;42.480,72;421978556840;45.335,67;3934708696770
2019-04-25;43.705,81;3886190590066;45.966,39;5025709227596;46.738,76;5663981755765;45.266,38;1086494016545;42.541,75;421952945535;45.399,46;3938161498584
2019-04-26;43.768,35;3884764019951;46.023,58;5022181647318;46.788,82;5651897075838;45.308,16;1081562897760;42.584,08;421701947712;45.458,95;3939611326506
2019-04-27;43.768,35;3884764019951;46.023,58;5022181647318;46.788,82;5651897075838;45.308,16;1081562897760;42.584,08;421701947712;45.458,95;3939611326506
2019-04-28;43.768,35;3884764019951;46.023,58;5022181647318;46.788,82;5651897075838;45.308,16;1081562897760;42.584,08;421701947712;45.458,95;3939611326506
2019-04-29;43.782,28;3939228343070;46.038,00;5075933454631;46.808,73;5780724001138;45.323,61;1132000729840;42.598,13;425673378047;45.476,29;3957160055713
2019-04-30;44.015,37;3973450294272;46.285,02;5130962337976;47.064,28;5885722153062;45.546,54;1173534313257;42.820,53;429652433270;45.724,68;3980860679753
2019-05-01;44.015,37;3973450294272;46.285,02;5130962337976;47.064,28;5885722153062;45.546,54;1173534313257;42.820,53;429652433270;45.724,68;3980860679753
2019-05-02;44.046,11;3978793873071;46.323,29;5142728044789;47.090,95;5916479502094;45.572,28;1183851307620;42.856,67;430963205965;45.762,96;3978976435310
2019-05-03;44.182,45;3998115389530;46.452,79;5170673699305;47.234,23;5955883801331;45.697,90;1196907142537;42.988,30;432781805379;45.898,01;3993859259189
2019-05-04;44.182,45;3998115389530;46.452,79;5170673699305;47.234,23;5955883801331;45.697,90;1196907142537;42.988,30;432781805379;45.898,01;3993859259189
2019-05-05;44.182,45;3998115389530;46.452,79;5170673699305;47.234,23;5955883801331;45.697,90;1196907142537;42.988,30;432781805379;45.898,01;3993859259189
2019-05-06;44.140,83;3999559063237;46.418,23;5170169170764;47.205,46;5957832778970;45.666,40;1198353610588;42.960,11;432665376070;45.858,47;3991212653049
2019-05-07;43.901,99;3980322401590;46.174,56;5144105601156;46.939,03;5925237916347;45.406,62;1192349025010;42.719,38;430396334213;45.600,51;3968879670128
2019-05-08;43.617,11;3905069359819;45.866,61;5046767836053;46.631,86;5751682712693;45.083,79;1125065470598;42.434,82;423039806476;45.306,38;3924262003388
2019-05-09;43.540,59;3876478516620;45.781,81;5006779528178;46.546,22;5681867290647;45.017,61;1099402119996;42.356,01;420424914025;45.235,21;3909642039965
2019-05-10;43.451,93;3837720800490;45.691,78;4969680122271;46.478,44;5623661309311;44.961,41;1084421200674;42.292,77;419013424457;45.165,68;3897138039036
2019-05-11;43.451,93;3837720800490;45.691,78;4969680122271;46.478,44;5623661309311;44.961,41;1084421200674;42.292,77;419013424457;45.165,68;3897138039036
2019-05-12;43.451,93;3837720800490;45.691,78;4969680122271;46.478,44;5623661309311;44.961,41;1084421200674;42.292,77;419013424457;45.165,68;3897138039036
2019-05-13;43.346,81;3811624906200;45.579,90;4941111662395;46.354,92;5581047959723;44.818,00;1073822374870;42.175,01;417207005235;45.047,95;3883329751156
2019-05-14;43.052,83;3782822694580;45.305,22;4912750175936;46.066,07;5541192903233;44.538,84;1067615455350;41.905,81;414861417239;44.767,18;3861533065864
2019-05-15;43.148,15;3799185949268;45.400,55;4909654391486;46.154,61;5563316066040;44.642,51;1070105321036;41.985,51;421987696550;44.853,39;3856598185787
2019-05-16;43.249,73;3802903903367;45.509,77;4916334025983;46.259,22;5566965208181;44.738,35;1071498861864;42.078,71;422860106492;44.962,55;3863899986688
2019-05-17;43.268,71;3775326617973;45.546,72;4909484253410;46.298,26;5553129853694;44.776,43;1068798699382;42.100,49;422798394659;44.990,63;3861301799132
2019-05-18;43.268,71;3775326617973;45.546,72;4909484253410;46.298,26;5553129853694;44.776,43;1068798699382;42.100,49;422798394659;44.990,63;3861301799132
2019-05-19;43.268,71;3775326617973;45.546,72;4909484253410;46.298,26;5553129853694;44.776,43;1068798699382;42.100,49;422798394659;44.990,63;3861301799132
2019-05-20;43.182,55;3754729582959;45.460,24;4894353437497;46.195,47;5528728995700;44.684,16;1064394297027;42.017,28;421502883264;44.901,91;3850565908728
2019-05-21;43.182,55;3754729582959;45.460,24;4894353437497;46.195,47;5528728995700;44.684,16;1064394297027;42.017,28;421502883264;44.901,91;3850565908728
2019-05-22;43.298,75;3756345501220;45.579,53;4902492548330;46.331,61;5538048039304;44.809,02;1065160576959;42.127,23;422446923239;45.034,05;3859437520369
2019-05-23;43.279,30;3747583317871;45.560,53;4894226699152;46.311,06;5528036011616;44.789,96;1063292444360;42.104,43;421975962682;45.021,25;3855058397205
2019-05-24;43.015,36;3720770000777;45.280,54;4859613034557;46.024,49;5490327683618;44.496,07;1055577708040;41.845,66;419292317133;44.742,52;3829591379449
