
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2020-01-20;45.525,67;5011225896544;47.504,96;5393424796000;43.397,28;7628452169021;46.908,33;1802413883384;73.510,09;818558222870;43.465,85;4448248068852;48.099,66;14766621180
2020-01-21;45.618,68;4976938594386;47.612,71;5381049446021;43.478,86;7610288168853;47.006,53;1801163525115;73.669,10;818982267737;43.568,87;4449551811272;48.202,50;14713494717
2020-01-22;45.539,98;5218400072935;47.535,73;5642421248112;43.446,12;7987013508191;46.952,24;1889371494301;73.552,27;833723734320;43.479,29;4519220718626;48.085,54;15517978169
2020-01-23;45.472,91;5350639739356;47.479,01;5801296228329;43.377,90;8352003020433;46.869,20;1952468020081;73.432,47;841169245192;43.409,09;4603287743605;48.039,24;15480250077
2020-01-24;45.387,20;5427814724763;47.408,14;5873363187850;43.295,32;8614284029393;46.773,93;1977814662554;73.294,58;845249667616;43.327,81;4633296067075;47.941,93;15616661899
2020-01-25;45.387,20;5427814724763;47.408,14;5873363187850;43.295,32;8614284029393;46.773,93;1977814662554;73.294,58;845249667616;43.327,81;4633296067075;47.941,93;15616661899
2020-01-26;45.387,20;5427814724763;47.408,14;5873363187850;43.295,32;8614284029393;46.773,93;1977814662554;73.294,58;845249667616;43.327,81;4633296067075;47.941,93;15616661899
2020-01-27;45.348,45;5466046647266;47.358,04;5915179889060;43.249,98;8684618320279;46.717,87;1991605805802;73.228,43;847944483536;43.283,83;4649483163425;47.919,46;15818074270
2020-01-28;45.394,97;5481315026048;47.431,41;5931954360875;43.319,37;8712498450368;46.767,73;1996775676056;73.315,94;849680224444;43.329,35;4659017344960;47.971,07;15496454146
2020-01-29;45.458,42;5499281924312;47.494,65;5951798461899;43.363,52;8742123810115;46.828,70;2003630694361;73.418,60;851631154574;43.400,63;4674808106230;48.045,10;15537143603
2020-01-30;45.422,08;5512711896689;47.460,86;5951583485759;43.343,20;8759738077048;46.787,43;2004856413219;73.355,76;851252200734;43.368,48;4675010057913;47.995,71;15738234823
2020-01-31;45.375,40;5563392684809;47.426,35;5987553592274;43.304,76;8811407129066;46.733,49;2009023992445;73.285,84;852124646441;43.308,52;4682901779059;47.956,73;15557150998
2020-02-01;45.375,40;5563392684809;47.426,35;5987553592274;43.304,76;8811407129066;46.733,49;2009023992445;73.285,84;852124646441;43.308,52;4682901779059;47.956,73;15557150998
2020-02-02;45.375,40;5563392684809;47.426,35;5987553592274;43.304,76;8811407129066;46.733,49;2009023992445;73.285,84;852124646441;43.308,52;4682901779059;47.956,73;15557150998
2020-02-03;45.367,06;5585782167118;47.428,26;5990526564279;43.305,50;8831123619535;46.721,09;2007627991200;73.277,99;857139077957;43.306,62;4679690173063;47.957,36;16334436886
2020-02-04;45.362,86;5588279172071;47.408,53;5989290089689;43.290,32;8827211180803;46.714,88;2008118259738;73.256,57;857159470703;43.297,09;4679180112611;47.950,52;16354028326
