
Valores Confirmados

Fecha;BANSANDER;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA;;SANTA MARIA
2008-02-17;24.350,22;1704027600265;23.965,22;2763603262124;23.399,55;2593191989621;21.961,16;276838078650;24.584,84;3338327882294;23.014,46;1131888901689
2008-02-18;24.277,87;1699287337178;23.904,15;2761798576186;23.347,54;2591668139662;21.883,43;275859329354;24.524,42;3337321904930;22.975,63;1128142945564
2008-02-19;24.345,76;1703939058463;23.969,20;2768725713843;23.433,76;2600729403037;21.973,27;278237260562;24.614,10;3349435745349;23.046,59;1132896949070
2008-02-20;24.563,67;1719164433226;24.169,10;2792556693962;23.626,12;2621904227858;22.170,68;282603004483;24.834,75;3379512079278;23.248,17;1142901434929
2008-02-21;24.533,57;1717090841752;24.145,14;2788730607199;23.567,21;2615434207248;22.118,97;282172304100;24.794,31;3373031368225;23.208,98;1142165028397
2008-02-22;24.712,22;1729693746823;24.321,44;2808295955795;23.761,74;2636215722866;22.328,10;285125273366;24.950,90;3394284310465;23.361,64;1150072029027
2008-02-23;24.712,22;1729693746823;24.321,44;2808295955795;23.761,74;2636215722866;22.328,10;285125273366;24.950,90;3394284310465;23.361,64;1150072029027
2008-02-24;24.712,22;1729693746823;24.321,44;2808295955795;23.761,74;2636215722866;22.328,10;285125273366;24.950,90;3394284310465;23.361,64;1150072029027
2008-02-25;24.691,51;1728114343940;24.291,19;2804102160010;23.715,58;2631024020083;22.271,26;284200658609;24.931,65;3392006474604;23.344,84;1149307745817
2008-02-26;24.823,79;1737272151814;24.426,22;2819576344102;23.850,46;2646819339354;22.413,52;286052417308;25.084,36;3412563728912;23.483,58;1155925104007
2008-02-27;24.993,99;1749220173650;24.600,20;2840104667790;24.003,24;2663758058805;22.577,25;288244110968;25.249,65;3435022537517;23.642,62;1163852846291
2008-02-28;25.133,12;1758997542400;24.730,55;2854921272816;24.125,85;2678002497150;22.695,91;289655979459;25.367,06;3451776768638;23.763,31;1169776157886
2008-02-29;25.076,03;1754966350890;24.672,67;2845499842938;24.066,53;2668242262267;22.623,09;288785846469;25.272,17;3439399719554;23.705,73;1166666915089
2008-03-01;25.076,03;1754966350890;24.672,67;2845499842938;24.066,53;2668242262267;22.623,09;288785846469;25.272,17;3439399719554;23.705,73;1166666915089
2008-03-02;25.076,03;1754966350890;24.672,67;2845499842938;24.066,53;2668242262267;22.623,09;288785846469;25.272,17;3439399719554;23.705,73;1166666915089
2008-03-03;24.752,42;1726581969686;24.366,36;2814622862177;23.773,25;2635627266244;22.295,39;280330898941;24.914,72;3395901407978;23.401,95;1149415078817
2008-03-04;24.465,88;1707496480325;24.101,87;2784635341033;23.467,61;2601908244586;22.005,26;276705044000;24.660,19;3358735659528;23.136,19;1136336988012
2008-03-05;24.245,65;1692697788516;23.885,46;2759517896683;23.295,30;2582920185465;21.824,92;276479750339;24.458,90;3331981509079;22.931,83;1126219592028
2008-03-06;24.223,37;1690640714691;23.862,40;2757313598013;23.298,47;2583777036606;21.818,96;276400127596;24.471,63;3333820386881;22.917,31;1125513038378
2008-03-07;24.174,83;1687262355759;23.807,11;2751786443913;23.245,89;2578168035428;21.757,83;275687244749;24.365,54;3321318193996;22.844,84;1122239056631
2008-03-08;24.174,83;1687262355759;23.807,11;2751786443913;23.245,89;2578168035428;21.757,83;275687244749;24.365,54;3321318193996;22.844,84;1122239056631
2008-03-09;24.174,83;1687262355759;23.807,11;2751786443913;23.245,89;2578168035428;21.757,83;275687244749;24.365,54;3321318193996;22.844,84;1122239056631
2008-03-10;23.910,83;1668330249179;23.556,55;2721943832185;22.984,09;2548576241077;21.496,82;272382545454;24.110,61;3285890725394;22.599,55;1109836426757
2008-03-11;23.618,92;1647562158748;23.276,29;2688930638706;22.698,18;2516415974366;21.198,33;268616533373;23.814,17;3246335200663;22.323,45;1096388406106
2008-03-12;23.714,42;1653999062685;23.359,52;2697679868750;22.853,05;2534003518227;21.281,40;269493122272;23.957,63;3267246069861;22.437,75;1102198873614
2008-03-13;23.933,70;1669697211870;23.572,10;2722344004030;23.091,21;2559919144560;21.527,72;272622137554;24.156,01;3297397486449;22.624,64;1112381113652
2008-03-14;23.748,83;1657706062884;23.411,38;2704494444288;22.882,27;2538864193563;21.325,29;270059531401;23.959,01;3277264112022;22.460,58;1104333498989
2008-03-15;23.748,83;1657706062884;23.411,38;2704494444288;22.882,27;2538864193563;21.325,29;270059531401;23.959,01;3277264112022;22.460,58;1104333498989
2008-03-16;23.748,83;1657706062884;23.411,38;2704494444288;22.882,27;2538864193563;21.325,29;270059531401;23.959,01;3277264112022;22.460,58;1104333498989
2008-03-17;23.751,50;1657393415442;23.406,18;2712304364143;22.892,85;2546652054895;21.318,88;265843812985;23.976,05;3282779489895;22.434,87;1102792621389
2008-03-18;23.418,51;1634981998055;23.068,18;2673008360890;22.550,91;2509085001838;20.976,51;264278073782;23.637,45;3237300677341;22.125,62;1087905489859
2008-03-19;23.483,61;1639023441443;23.148,31;2681754173274;22.648,94;2519501078184;21.050,33;265322491593;23.731,49;3248495788363;22.238,60;1094549272730
2008-03-20;23.477,20;1638198950986;23.163,81;2684129845168;22.632,31;2516975448310;21.093,93;265799005182;23.698,75;3243377983723;22.193,27;1092635113088
2008-03-21;23.477,20;1638198950986;23.163,81;2684129845168;22.632,31;2516975448310;21.093,93;265799005182;23.698,75;3243377983723;22.193,27;1092635113088
2008-03-22;23.477,20;1638198950986;23.163,81;2684129845168;22.632,31;2516975448310;21.093,93;265799005182;23.698,75;3243377983723;22.193,27;1092635113088
2008-03-23;23.477,20;1638198950986;23.163,81;2684129845168;22.632,31;2516975448310;21.093,93;265799005182;23.698,75;3243377983723;22.193,27;1092635113088
2008-03-24;23.433,11;1634568391837;23.169,18;2684774233301;22.628,70;2515079031320;21.072,46;265547470554;23.673,56;3239723812787;22.169,18;1090917340944
2008-03-25;23.568,11;1642782143347;23.315,82;2701808116442;22.768,11;2529838814895;21.210,14;266703890627;23.845,54;3260767007481;22.310,33;1096873187141
2008-03-26;23.936,21;1667447578192;23.616,31;2738495321098;23.125,56;2568156649859;21.544,03;270956454035;24.164,07;3303890142410;22.644,44;1113299242475
2008-03-27;23.979,55;1668106176715;23.668,15;2742738159640;23.142,56;2567994004590;21.570,02;271383475163;24.164,18;3302812499492;22.682,49;1115170098383
2008-03-28;23.953,44;1665966033707;23.652,00;2738707591469;23.128,30;2566309483740;21.533,41;270847752709;24.137,44;3299623438841;22.666,10;1114364323845
2008-03-29;23.953,44;1665966033707;23.652,00;2738707591469;23.128,30;2566309483740;21.533,41;270847752709;24.137,44;3299623438841;22.666,10;1114364323845
2008-03-30;23.953,44;1665966033707;23.652,00;2738707591469;23.128,30;2566309483740;21.533,41;270847752709;24.137,44;3299623438841;22.666,10;1114364323845
2008-03-31;24.075,17;1674249155329;23.705,83;2742365097176;23.161,90;2566900107672;21.542,99;270924734265;24.141,87;3299145103294;22.677,32;1114915758836

Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2008-04-01;22.638,21;2784353788348;23.663,58;2737364412928;23.124,25;2562287817571;21.485,49;270192314953;24.109,58;3293993856982
2008-04-02;22.814,82;2806075708440;23.835,40;2756079516117;23.303,05;2581305402905;21.665,27;271634000787;24.321,91;3320244972656
2008-04-03;22.982,36;2819751106505;24.022,27;2781715037765;23.474,97;2598065550651;21.843,24;268484354577;24.439,08;3343449672634
2008-04-04;23.111,55;2834105460761;24.133,42;2794341054739;23.592,28;2606964016237;21.966,20;269993808146;24.536,98;3353626342192
2008-04-05;23.111,55;2834105460761;24.133,42;2794341054739;23.592,28;2606964016237;21.966,20;269993808146;24.536,98;3353626342192
2008-04-06;23.111,55;2834105460761;24.133,42;2794341054739;23.592,28;2606964016237;21.966,20;269993808146;24.536,98;3353626342192
2008-04-07;23.152,82;2839253904789;24.177,13;2797705328893;23.632,89;2609021333544;21.979,78;273780362575;24.569,97;3357650260829
2008-04-08;23.272,14;2853152286942;24.287,87;2808222313781;23.757,10;2620520842723;22.105,76;275401362503;24.692,15;3373260579178
2008-04-09;23.226,53;2846141014028;24.247,39;2801871472307;23.718,35;2615339598427;22.059,70;274828299398;24.642,51;3364953943602
2008-04-10;23.169,61;2839166506805;24.210,25;2796958241050;23.648,44;2606513177264;22.004,98;273413887480;24.578,80;3356644090647
2008-04-11;23.164,96;2837536376954;24.191,01;2793799881551;23.654,09;2605865335303;21.979,84;273083992726;24.585,32;3357376802652
2008-04-12;23.164,96;2837536376954;24.191,01;2793799881551;23.654,09;2605865335303;21.979,84;273083992726;24.585,32;3357376802652
2008-04-13;23.164,96;2837536376954;24.191,01;2793799881551;23.654,09;2605865335303;21.979,84;273083992726;24.585,32;3357376802652
2008-04-14;23.354,98;2860334804623;24.410,12;2818881022696;23.862,18;2629935967974;22.235,31;276269436260;24.774,53;3383885170532
2008-04-15;23.249,18;2833590240759;24.324,71;2814129065744;23.751,01;2622516674280;22.130,00;268517136862;24.668,16;3385460664781
2008-04-16;23.383,77;2849605477800;24.439,54;2828402295044;23.901,18;2641432968004;22.289,45;270502771119;24.824,38;3410242923134
2008-04-17;23.681,72;2887022666986;24.738,45;2862712049319;24.190,04;2675940775208;22.585,69;278323221904;25.132,46;3452337104969
2008-04-18;23.787,48;2898647831736;24.853,65;2874995226423;24.309,95;2688753781393;22.691,49;280104726909;25.231,88;3463951609820
2008-04-19;23.787,48;2898647831736;24.853,65;2874995226423;24.309,95;2688753781393;22.691,49;280104726909;25.231,88;3463951609820
2008-04-20;23.787,48;2898647831736;24.853,65;2874995226423;24.309,95;2688753781393;22.691,49;280104726909;25.231,88;3463951609820
2008-04-21;23.929,46;2919637252785;25.003,53;2897836152037;24.437,94;2702628742952;22.810,61;281921207205;25.387,89;3484959715977
2008-04-22;24.035,39;2931655810052;25.100,46;2909352370109;24.551,58;2715769929070;22.899,60;283015836968;25.486,00;3499470433313
2008-04-23;24.013,20;2933845112609;25.075,93;2906743338635;24.497,71;2711909625175;22.859,18;281941956144;25.452,62;3495275025057
2008-04-24;23.866,23;2917192044572;24.911,07;2888934490618;24.323,28;2693065588382;22.663,20;279574503404;25.289,91;3473322922319
2008-04-25;23.822,64;2915160239402;24.887,35;2887004050262;24.295,37;2690787553191;22.651,83;279499209237;25.276,57;3472811931790
2008-04-26;23.822,64;2915160239402;24.887,35;2887004050262;24.295,37;2690787553191;22.651,83;279499209237;25.276,57;3472811931790
2008-04-27;23.822,64;2915160239402;24.887,35;2887004050262;24.295,37;2690787553191;22.651,83;279499209237;25.276,57;3472811931790
2008-04-28;23.917,35;2927124716396;24.984,30;2899468027095;24.405,19;2702841612473;22.771,93;280974365160;25.358,60;3484469718167
2008-04-29;23.983,45;2935120152640;25.058,06;2909341424986;24.451,29;2708263436368;22.842,84;281869535542;25.408,67;3494685510114
2008-04-30;23.891,90;2924822326465;24.974,10;2896910720567;24.367,61;2695715929035;22.764,29;280516184013;25.304,25;3481532575206
2008-05-01;23.891,90;2924822326465;24.974,10;2896910720567;24.367,61;2695715929035;22.764,29;280516184013;25.304,25;3481532575206
2008-05-02;24.015,76;2904175995262;25.056,40;2910932918953;24.506,14;2713958474844;22.893,13;277064395999;25.443,67;3522433054859
2008-05-03;24.015,76;2904175995262;25.056,40;2910932918953;24.506,14;2713958474844;22.893,13;277064395999;25.443,67;3522433054859
2008-05-04;24.015,76;2904175995262;25.056,40;2910932918953;24.506,14;2713958474844;22.893,13;277064395999;25.443,67;3522433054859
2008-05-05;24.288,27;2936649366292;25.356,40;2946100973863;24.763,56;2742247055679;23.199,51;285633621001;25.733,45;3559896181687
2008-05-06;24.375,47;2946767128583;25.446,41;2956656643186;24.819,26;2748095572385;23.259,77;286380500206;25.791,71;3565922508406
2008-05-07;24.429,42;2954237885421;25.484,75;2960978824177;24.883,35;2756139357556;23.288,80;286672532548;25.836,87;3572067429101
2008-05-08;24.303,43;2939202036296;25.400,79;2950526451850;24.752,80;2742185209574;23.196,87;285537485933;25.695,08;3554128731672
2008-05-09;24.226,61;2930113249116;25.306,63;2939490132552;24.690,18;2735800815118;23.127,66;284684149747;25.622,28;3545519140925
2008-05-10;24.226,61;2930113249116;25.306,63;2939490132552;24.690,18;2735800815118;23.127,66;284684149747;25.622,28;3545519140925
2008-05-11;24.226,61;2930113249116;25.306,63;2939490132552;24.690,18;2735800815118;23.127,66;284684149747;25.622,28;3545519140925
2008-05-12;24.159,01;2922703700687;25.272,79;2935114951547;24.651,04;2731647965251;23.073,76;283826045305;25.570,85;3540144863607
2008-05-13;24.172,19;2924249841268;25.267,40;2934580257959;24.654,66;2732141095298;23.080,26;283931574633;25.572,29;3542199712431
2008-05-14;24.186,67;2926582321296;25.289,89;2938473376923;24.668,85;2736506726255;23.087,87;283983133725;25.586,87;3545966610133
2008-05-15;24.302,41;2930714280336;25.406,32;2959138135205;24.781,61;2754405461517;23.240,42;279953651002;25.700,56;3563861668456
2008-05-16;24.410,54;2945781015848;25.492,77;2971585646423;24.883,16;2769168290612;23.316,95;286379038464;25.801,03;3581733988847
2008-05-17;24.410,54;2945781015848;25.492,77;2971585646423;24.883,16;2769168290612;23.316,95;286379038464;25.801,03;3581733988847
2008-05-18;24.410,54;2945781015848;25.492,77;2971585646423;24.883,16;2769168290612;23.316,95;286379038464;25.801,03;3581733988847
2008-05-19;24.637,39;2978829871032;25.728,59;3006966486606;25.132,23;2800519382022;23.561,47;289671363154;26.044,58;3620915043886
2008-05-20;24.795,26;2998270243461;25.884,62;3026042995343;25.283,00;2819805441718;23.729,57;292031644764;26.207,66;3644787574099
2008-05-21;24.795,26;2998270243461;25.884,62;3026042995343;25.283,00;2819805441718;23.729,57;292031644764;26.207,66;3644787574099
2008-05-22;24.711,62;2991496205405;25.807,00;3017102062749;25.179,72;2809396301293;23.628,67;291013186974;26.121,79;3634145393845
2008-05-23;24.699,90;2992622402117;25.780,71;3014518039074;25.162,46;2808429412877;23.610,16;290807361834;26.096,55;3632891260794
2008-05-24;24.699,90;2992622402117;25.780,71;3014518039074;25.162,46;2808429412877;23.610,16;290807361834;26.096,55;3632891260794
2008-05-25;24.699,90;2992622402117;25.780,71;3014518039074;25.162,46;2808429412877;23.610,16;290807361834;26.096,55;3632891260794
2008-05-26;24.601,86;2981878544152;25.682,95;3003317666227;25.070,41;2799862475190;23.513,85;289678106615;25.992,86;3619050315753
2008-05-27;24.592,93;2981546357545;25.653,95;3001528450612;25.075,81;2800830731950;23.510,84;289788327530;25.982,86;3618911230498
2008-05-28;24.642,41;2988432643004;25.708,77;3008858497212;25.099,60;2804509988363;23.562,50;290511353436;26.032,59;3626781134021
2008-05-29;24.667,11;2989870460222;25.744,49;3012499743009;25.150,59;2811260881194;23.590,40;291108502235;26.062,57;3630660681072
2008-05-30;24.816,69;3005603495083;25.900,40;3028554466718;25.286,61;2822761170435;23.747,00;292948325460;26.233,60;3654787724238
2008-05-31;24.816,69;3005603495083;25.900,40;3028554466718;25.286,61;2822761170435;23.747,00;292948325460;26.233,60;3654787724238
2008-06-01;24.816,69;3005603495083;25.900,40;3028554466718;25.286,61;2822761170435;23.747,00;292948325460;26.233,60;3654787724238
2008-06-02;24.888,97;2995440682167;25.976,07;3043882134699;25.373,18;2834768791042;23.815,42;289410122423;26.323,24;3680249902310
2008-06-03;24.889,45;2997059018700;25.994,95;3047652167353;25.368,24;2835301213391;23.832,31;289614112708;26.327,48;3679453127082
2008-06-04;24.800,10;2987412803634;25.911,48;3038372427115;25.259,10;2823436363679;23.751,38;288831705475;26.212,67;3664110230983
2008-06-05;24.675,31;2973008709060;25.783,40;3023137119204;25.133,78;2811343942366;23.641,11;295247200432;26.073,38;3645797943104
2008-06-06;24.680,35;2974081818200;25.770,87;3022315377847;25.158,67;2815376549073;23.630,08;295107210311;26.081,91;3648466021751
2008-06-07;24.680,35;2974081818200;25.770,87;3022315377847;25.158,67;2815376549073;23.630,08;295107210311;26.081,91;3648466021751
2008-06-08;24.680,35;2974081818200;25.770,87;3022315377847;25.158,67;2815376549073;23.630,08;295107210311;26.081,91;3648466021751
2008-06-09;24.592,60;2962646656967;25.733,58;3019525080886;25.073,74;2806708092133;23.582,34;294761463263;26.016,83;3640297388288
2008-06-10;24.435,29;2944510132720;25.526,43;2996669632510;24.880,92;2785972540591;23.387,73;292345129299;25.812,92;3612826155587
2008-06-11;24.164,29;2914933870276;25.273,72;2967858480512;24.618,95;2757775071907;23.123,17;289052205628;25.524,73;3573887997388
2008-06-12;24.029,62;2897609617212;25.142,47;2953911529047;24.478,59;2743167176437;23.003,95;287782348161;25.402,20;3557310341635
2008-06-13;24.182,27;2916089260338;25.268,17;2968882468488;24.619,39;2761780441188;23.191,14;290071063293;25.579,55;3582316251129
2008-06-14;24.182,27;2916089260338;25.268,17;2968882468488;24.619,39;2761780441188;23.191,14;290071063293;25.579,55;3582316251129
2008-06-15;24.182,27;2916089260338;25.268,17;2968882468488;24.619,39;2761780441188;23.191,14;290071063293;25.579,55;3582316251129
2008-06-16;24.270,32;2934387366098;25.347,40;2990416936808;24.682,59;2771522556304;23.265,40;286028752185;25.647,70;3589021052955
2008-06-17;24.331,82;2942453106186;25.410,11;2999853781433;24.747,71;2781034468962;23.325,26;287048076548;25.707,34;3599552099533
2008-06-18;24.313,01;2942551497425;25.396,39;2998485261602;24.758,70;2782940273524;23.291,39;293508877494;25.686,02;3596449876261
2008-06-19;24.248,50;2936370854507;25.331,62;2989704907079;24.677,50;2773903332018;23.216,42;292836741365;25.619,27;3589377941818
2008-06-20;24.187,01;2933264452549;25.243,54;2981976017104;24.651,51;2771983700341;23.147,35;292013862923;25.560,03;3582206914620
2008-06-21;24.187,01;2933264452549;25.243,54;2981976017104;24.651,51;2771983700341;23.147,35;292013862923;25.560,03;3582206914620
2008-06-22;24.187,01;2933264452549;25.243,54;2981976017104;24.651,51;2771983700341;23.147,35;292013862923;25.560,03;3582206914620
2008-06-23;24.120,99;2925469180243;25.214,50;2979281012875;24.585,97;2765509698730;23.074,99;291168029551;25.494,08;3574921910399
2008-06-24;24.087,23;2922003627933;25.145,77;2971679604063;24.539,73;2760907129848;23.040,51;290754298948;25.444,12;3568360134983
2008-06-25;23.996,75;2911077728209;25.044,81;2959665030907;24.478,40;2753950652101;22.969,22;290140871859;25.347,99;3554971706933
2008-06-26;24.167,54;2931664756952;25.223,68;2981133940013;24.666,75;2774742175384;23.146,13;292436983749;25.529,05;3579166931239
2008-06-27;24.116,97;2925601156439;25.179,70;2976287498704;24.604,22;2768542210182;23.100,34;292055937699;25.466,21;3570756426235
2008-06-28;24.116,97;2925601156439;25.179,70;2976287498704;24.604,22;2768542210182;23.100,34;292055937699;25.466,21;3570756426235
2008-06-29;24.116,97;2925601156439;25.179,70;2976287498704;24.604,22;2768542210182;23.100,34;292055937699;25.466,21;3570756426235
2008-06-30;24.034,70;2912594599575;25.069,07;2961046381764;24.518,40;2755388527246;23.013,10;290336088346;25.340,22;3553003063859
2008-07-01;24.119,77;2925384367463;25.152,83;2976371882516;24.612,07;2763863167678;23.120,04;287254277933;25.445,77;3568089098194
2008-07-02;23.940,17;2902935628751;24.965,68;2953928571986;24.421,67;2741763209762;22.917,44;292380783325;25.251,27;3537061627264
2008-07-03;23.621,67;2861705155017;24.660,70;2917624136755;24.063,12;2700281261236;22.560,34;287939064792;24.916,91;3489482550733
2008-07-04;23.150,59;2804228404348;24.145,99;2855579356071;23.570,94;2644554824404;22.052,36;281452551185;24.415,75;3419242818421
2008-07-05;23.150,59;2804228404348;24.145,99;2855579356071;23.570,94;2644554824404;22.052,36;281452551185;24.415,75;3419242818421
2008-07-06;23.150,59;2804228404348;24.145,99;2855579356071;23.570,94;2644554824404;22.052,36;281452551185;24.415,75;3419242818421
2008-07-07;23.079,74;2794968814060;24.035,38;2840690474954;23.535,00;2638764465892;21.993,78;280700408135;24.350,34;3409016623250
